ModelID,OncotreeLineage,deletion_extent,CDKN2A_CN,CDKN2A_del,CDKN2B_CN,CDKN2B_del,MTAP_CN,MTAP_del,DMRTA1_CN,DMRTA1_del,IFNA2_CN,IFNA2_del,IFNB1_CN,IFNB1_del
ACH-000359,Bone,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.0027932869533891,True,1.4448645172978785e-06,True,3.238515961012897,False,3.156235374617661,False
ACH-000360,Bowel,intact,1.010350213051193,False,1.0283323525032526,False,1.0415875510255794,False,1.0687388651014362,False,0.9947459023329376,False,1.0101995010321942,False
ACH-000361,Liver,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.2486772303864824e-05,True,1.4448645172978785e-06,True,0.6184276551507693,False,0.6689878562377115,False
ACH-000362,Myeloid,CDKN2A+MTAP,1.9187064203951323e-06,True,1.4457661515369991e-06,True,0.3657634705836007,True,0.574200460837686,False,0.6163467665422523,False,0.7382766869948028,False
ACH-000363,Lymphoid,intact,0.6164667252693738,False,0.619868447374343,False,0.6544498938822315,False,0.6280252642530614,False,0.5840231130529212,False,0.6710020798802078,False
ACH-000364,Bone,intact,0.8143336521048106,False,0.7752053126201013,False,0.8861078559899422,False,0.8808196278799925,False,0.6182502281935224,False,0.7852389089073162,False
ACH-000365,Lymphoid,intact,1.018891744348773,False,1.317588156486103,False,0.9492738826208954,False,1.06644444546783,False,1.270466958708688,False,1.0045598282721084,False
ACH-000366,Peripheral Nervous System,full_9p21,0.3564526430248144,True,0.4225384229607277,True,0.4096708320420125,True,0.3421122270440387,True,0.3563081834706306,True,0.3809288663916002,True
ACH-000367,Pleura,intact,0.6428470174082183,False,0.6411929715939704,False,0.6955300353852755,False,0.6711471447831493,False,0.5651703957740919,False,0.6421605638901495,False
ACH-000368,CNS/Brain,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.1944122568314858e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.6077436998665736,False
ACH-000369,Myeloid,intact,,False,,False,,False,,False,,False,,False
ACH-000370,CNS/Brain,intact,1.297262656798836,False,1.3420071491706818,False,1.1686509546726558,False,1.255062725414417,False,1.1917840457335451,False,1.2334977025644989,False
ACH-000371,Lymphoid,intact,1.0111289963394343,False,0.9832745885529954,False,1.0000636904058025,False,0.9985377417952418,False,1.0073396757466588,False,0.9971420813283906,False
ACH-000372,Lymphoid,CDKN2A+MTAP,4.196343694075972e-06,True,0.8602762956445292,False,0.0001364346921506,True,0.9245512712581118,False,0.8578520251255257,False,1.0053004010951574,False
ACH-000373,Myeloid,intact,1.059097429273081,False,1.052826081107144,False,1.0312547879323917,False,1.0513029417782551,False,1.017951666334218,False,1.1294814354214802,False
ACH-000374,Breast,full_9p21,0.3893160138770705,True,0.4311848382204636,True,0.4581343131868741,True,0.4078721330522276,True,0.4236771654040095,True,0.4111514252599627,True
ACH-000375,Kidney,intact,0.9940727760649866,False,1.0063844143816263,False,1.006869678185471,False,0.9618610883160144,False,0.9905536797294006,False,0.9875603968757344,False
ACH-000376,CNS/Brain,CDKN2A+MTAP,2.5878135003056182e-06,True,1.4457661515369991e-06,True,0.2287803227310976,True,1.071510401616384,False,0.5434131310200605,False,1.0351679567681098,False
ACH-000377,Ampulla of Vater,CDKN2A_only,5.146288616090614e-06,True,1.4457661515369991e-06,True,0.8720290560278994,False,0.8402356538003967,False,0.856630348731386,False,0.9225083787081072,False
ACH-000378,Lung,CDKN2A+MTAP,1.925634613186243e-06,True,1.4457661515369991e-06,True,1.116823545933868e-05,True,1.4448645172978785e-06,True,1.5446172614949942,False,1.619364376065308,False
ACH-000379,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000380,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000381,Bowel,CDKN2A_only,0.4892733199425684,True,0.4852720179073937,True,0.5435606590273722,False,0.4988919310280431,True,0.4460878706934865,True,0.4778987608268024,True
ACH-000382,Lung,intact,0.6179275481563888,False,0.5924998735107546,False,0.7361101751591788,False,0.6894386699024506,False,0.6059152992023032,False,0.597802102239317,False
ACH-000383,Esophagus/Stomach,intact,0.9325708532756048,False,0.9703617363689858,False,0.9882831688988664,False,0.9707292953789258,False,1.0677826266034245,False,0.9369141263216302,False
ACH-000384,Bladder/Urinary Tract,intact,,False,,False,,False,,False,,False,,False
ACH-000385,Kidney,CDKN2A_only,2.7634931373704103e-05,True,0.0790698173836994,True,0.7187002156969268,False,0.7040488023886252,False,0.758628577976219,False,0.6275789236891282,False
ACH-000386,Myeloid,intact,,False,,False,,False,,False,,False,,False
ACH-000387,Myeloid,intact,0.8965578546930192,False,0.9185938043111342,False,0.9415871141569412,False,0.9199363146926874,False,1.0167260475005635,False,1.1875193244637945,False
ACH-000388,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000389,CNS/Brain,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.116823545933868e-05,True,0.7695666017876786,False,1.460269056511066e-06,True,0.7124873148369603,False
ACH-000390,Lung,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.1924269484612896e-05,True,1.4448645172978785e-06,True,0.4000766304784309,True,0.3766523057868165,True
ACH-000391,Bone,intact,0.5547801780099434,False,0.6314324701768989,False,0.9754179127685249,False,0.997396568273416,False,0.97849200225641,False,1.0708940861738083,False
ACH-000392,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000393,Liver,intact,0.8107960204820638,False,0.8488563796307466,False,0.8665031323940005,False,0.880125732655817,False,0.8795933607765558,False,0.9622068654418644,False
ACH-000394,Lung,intact,0.9557034416234668,False,0.8700438388233908,False,1.0598948964713024,False,1.0986974451680966,False,1.0867684008814666,False,1.0746013421690914,False
ACH-000395,Lung,intact,1.1305822876403466,False,1.1393528344368369,False,1.13703482039672,False,1.1834916783399785,False,1.0824950557588646,False,1.1258471908540149,False
ACH-000396,Bladder/Urinary Tract,intact,,False,,False,,False,,False,,False,,False
ACH-000397,Uterus,intact,0.7263410591965681,False,0.6592725675795511,False,0.7762400817615075,False,0.718646856897342,False,0.8437899754329181,False,0.8591929888253582,False
ACH-000398,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000399,Lung,intact,1.0385597176417949,False,1.0055653933949946,False,1.1480159228714488,False,1.1574705021990317,False,1.0190750090881289,False,1.083623334326902,False
ACH-000400,Bowel,intact,1.4898599487151138,False,1.5554007009771662,False,1.4548457516658022,False,1.529881971844097,False,1.4792692096666056,False,1.4445923281464643,False
ACH-000401,Skin,CDKN2A_only,0.000332513402642,True,0.8497462726204882,False,0.8811107343088612,False,1.3468433228292318,False,0.8351127326322683,False,0.850952279078619,False
ACH-000402,Lymphoid,intact,1.108213811386079,False,1.226640243305852,False,1.0867128373882105,False,1.1343311238024796,False,1.194814738085623,False,1.032427745246434,False
ACH-000403,Bowel,intact,0.8146028344506854,False,0.7358696195235809,False,0.901995026858712,False,0.852631106578035,False,0.6957106019213182,False,0.694039843522484,False
ACH-000404,Skin,intact,,False,,False,,False,,False,,False,,False
ACH-000405,Lymphoid,intact,0.6124705662736134,False,0.6402218785088327,False,0.6703109422937401,False,0.5792486147490972,False,0.6271730267427011,False,0.542807670185738,False
ACH-000406,Myeloid,intact,0.8746347683420187,False,0.9362126435586708,False,0.9092714731650342,False,0.8962024496451881,False,0.8889201797775773,False,0.8821345021007931,False
ACH-000407,Uterus,intact,0.8839715776828182,False,0.925490352124602,False,0.8921046100807714,False,0.8692488642823495,False,0.9112128072391518,False,0.9286101877537792,False
ACH-000408,Esophagus/Stomach,CDKN2A_only,0.0002263202367292,True,0.7754456121853444,False,0.9085782920455128,False,0.8976909234018247,False,0.7284803204216252,False,0.675115815449006,False
ACH-000409,Ovary/Fallopian Tube,intact,0.7799915083602688,False,0.7608790644358897,False,0.8748316297516524,False,0.825603537995314,False,0.7393499434271461,False,0.6977828368869182,False
ACH-000410,Bone,intact,0.8745761253296302,False,0.9178018676612512,False,0.9273805123674594,False,0.90103779386913,False,0.8230955526949053,False,0.8212714458931598,False
ACH-000411,Kidney,CDKN2A_only,0.0119385627490345,True,0.5665363056918967,False,0.6694607080515206,False,0.6334355969912487,False,0.6006527775224361,False,0.5651412251916761,False
ACH-000412,Bowel,intact,,False,,False,,False,,False,,False,,False
ACH-000413,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000414,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000415,Head and Neck,CDKN2A_only,3.421747329278748e-06,True,0.0113220706022527,True,0.8630656911711917,False,0.8741052665512435,False,0.8438781004106993,False,0.8810705145090868,False
ACH-000416,Lung,full_9p21,1.923366878875344e-06,True,1.4457661515369991e-06,True,1.2606786219139447e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.4665580817532257e-06,True
ACH-000417,Pancreas,CDKN2A_only,1.94131465182555e-06,True,1.4457661515369991e-06,True,1.2098567091621035,False,1.2565367464698356,False,1.195051842487433,False,1.2753556638436458,False
ACH-000418,Bone,intact,,False,,False,,False,,False,,False,,False
ACH-000419,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000420,Liver,full_9p21,1.969506198459938e-06,True,1.4457661515369991e-06,True,1.3448079173206208e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.4665580817532257e-06,True
ACH-000421,Bowel,intact,1.096005552861712,False,1.172228640260229,False,1.0985370012874982,False,1.0727007342931705,False,1.2142392109225106,False,1.1102711452053533,False
ACH-000422,Liver,intact,0.7571689055459342,False,0.7556714115395309,False,0.856706022466544,False,0.820113120469318,False,0.6908640812328417,False,0.7198768469581186,False
ACH-000423,Skin,intact,,False,,False,,False,,False,,False,,False
ACH-000424,Bone,CDKN2A+MTAP,0.0003196778777432,True,0.5069829561003095,False,0.036330200877632,True,0.5235026347403922,False,0.5768749333158198,False,0.569048016256221,False
ACH-000425,Skin,intact,,False,,False,,False,,False,,False,,False
ACH-000426,Lymphoid,intact,0.9834337201733948,False,1.058133520951789,False,0.9948580460841312,False,1.0095286105931889,False,1.0784856935129767,False,0.9227677573319925,False
ACH-000427,Esophagus/Stomach,intact,1.0436361371245522,False,0.9874597794112326,False,1.1426425420461053,False,1.1217882371714325,False,0.9997247642595928,False,1.007741660484281,False
ACH-000428,Kidney,intact,,False,,False,,False,,False,,False,,False
ACH-000429,Kidney,CDKN2A_only,0.0005952852301888,True,0.5778775813831168,False,0.6666908104286443,False,0.6521130326741112,False,0.5894876203234641,False,0.6345276581264235,False
ACH-000430,Ovary/Fallopian Tube,intact,,False,,False,,False,,False,,False,,False
ACH-000431,Lung,intact,0.8778859629986584,False,0.8218158873074801,False,0.9831382043196012,False,0.9609516327513,False,0.8025350579659796,False,0.8117990856669042,False
ACH-000432,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000433,Kidney,CDKN2A_only,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.9221262562898472,False,0.9093757402358942,False,0.7164144174217815,False,0.7554488162837709,False
ACH-000434,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000435,Uterus,intact,0.9520934014195548,False,1.006946292416836,False,0.970455453177894,False,0.972768407489717,False,0.994361362292308,False,0.980289413588498,False
ACH-000436,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000437,CNS/Brain,full_9p21,1.9237668732313964e-06,True,1.4457661515369991e-06,True,1.3384842426845634e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.9481259948469644,False
ACH-000438,Lung,intact,0.8643652811501565,False,0.8206058027200638,False,0.8723793035105127,False,0.8677418602329907,False,0.800244213834034,False,0.7797263474384211,False
ACH-000439,Myeloid,intact,1.0336920021248213,False,1.0522771227241194,False,1.0189262883721066,False,0.9914681779351852,False,1.146427997559171,False,1.059497412551874,False
ACH-000440,Lymphoid,intact,0.9782768006447392,False,0.9776146108343368,False,0.9934903030494991,False,0.9905262116319924,False,0.8804486483446679,False,0.9417515380266578,False
ACH-000441,Skin,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.2632152833922344e-05,True,1.7143172110286732e-06,True,0.8747020522200762,False,0.9707238101680914,False
ACH-000442,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000443,Ovary/Fallopian Tube,intact,,False,,False,,False,,False,,False,,False
ACH-000444,Lung,CDKN2A+MTAP,1.953192259580923e-06,True,1.4457661515369991e-06,True,1.4283006644371734e-05,True,4.020661643250129e-06,True,0.8201530126169622,False,0.8721270424166607,False
ACH-000445,CNS/Brain,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.0302422405483071,True,1.1228078812803035,False,1.1418379867266533,False,0.9981078674205256,False
ACH-000446,Peripheral Nervous System,intact,,False,,False,,False,,False,,False,,False
ACH-000447,Lung,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.116823545933868e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.4665580817532257e-06,True
ACH-000448,Lung,full_9p21,1.4433630430066254e-06,True,4.732270613415624e-06,True,1.116823545933868e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.6610185340518435,False
ACH-000449,Uterus,intact,,False,,False,,False,,False,,False,,False
ACH-000450,Skin,CDKN2A_only,0.0112765100178183,True,0.7554830584599269,False,0.7695570934864567,False,0.7812485015015341,False,0.7581947847284427,False,0.7244079374653954,False
ACH-000451,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000452,Esophagus/Stomach,CDKN2A+MTAP,2.7380211165877695e-06,True,1.4457661515369991e-06,True,0.1902139043910432,True,1.2848461911335982,False,1.147573133786754,False,1.2626956184032103,False
ACH-000453,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000454,Lung,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.4149406342161955,True,9.98962102305606e-06,True,0.6683372794487049,False,0.7357341836545868,False
ACH-000455,CNS/Brain,CDKN2A+MTAP,3.502616874560595e-06,True,1.4457661515369991e-06,True,0.0022439624446602,True,1.4448645172978785e-06,True,0.8147007745791989,False,0.7540206662482053,False
ACH-000456,Thyroid,intact,0.7447813228739562,False,0.7794541584464576,False,0.7901222560861227,False,0.7322362729684975,False,0.7338963057512692,False,0.8115770585328597,False
ACH-000457,Kidney,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.2544027047906248e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.8785817685766683,False
ACH-000458,Skin,intact,,False,,False,,False,,False,,False,,False
ACH-000459,Kidney,intact,,False,,False,,False,,False,,False,,False
ACH-000460,Ovary/Fallopian Tube,intact,1.1093325578037865,False,1.1420430556071426,False,1.1193394880939644,False,1.150103528356966,False,1.1752282773569118,False,1.0638867656180846,False
ACH-000461,Biliary Tract,CDKN2A_only,3.5891274338643526e-06,True,1.4457661515369991e-06,True,0.8559857533267279,False,0.9756748934347148,False,0.9798153076198488,False,1.0320437436567047,False
ACH-000462,Myeloid,intact,,False,,False,,False,,False,,False,,False
ACH-000463,Lung,CDKN2A_only,3.308071247842689e-05,True,0.000494281052794,True,0.928819993658787,False,0.8945845142958989,False,0.8429524621638258,False,0.805036054267455,False
ACH-000464,CNS/Brain,CDKN2A+MTAP,1.9163140120828498e-06,True,5.454822359504555e-06,True,0.0014070241473852,True,3.7524505654692264e-06,True,0.6401734978869288,False,0.7053414032722273,False
ACH-000465,Skin,intact,,False,,False,,False,,False,,False,,False
ACH-000466,Esophagus/Stomach,intact,0.636135576662044,False,0.619868447374343,False,0.69519883654813,False,0.6136583560037695,False,0.6365500135451931,False,0.6635604364211997,False
ACH-000467,Bowel,intact,,False,,False,,False,,False,,False,,False
ACH-000468,Pancreas,full_9p21,2.6130480172047992e-06,True,1.4457661515369991e-06,True,1.2736778981896882e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.0255507760661324,False
ACH-000469,CNS/Brain,CDKN2A+MTAP,2.6579861982647862e-06,True,1.4457661515369991e-06,True,1.661629274944903e-05,True,1.4448645172978785e-06,True,1.1314310830844696,False,1.216141757096066,False
ACH-000470,Bowel,intact,0.925685448157328,False,0.9453567073967148,False,0.949470596658987,False,0.9155906151292104,False,0.8715705318459454,False,0.8468717199210737,False
ACH-000471,Liver,CDKN2A+MTAP,1.920036826638911e-06,True,1.4457661515369991e-06,True,1.1895376207639462e-05,True,1.115395146393635,False,1.1057274793114311,False,1.103508406037521,False
ACH-000472,Head and Neck,intact,,False,,False,,False,,False,,False,,False
ACH-000473,Bladder/Urinary Tract,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.1819761602350125e-05,True,1.4448645172978785e-06,True,0.8713202544704046,False,0.9940252234366688,False
ACH-000475,Liver,full_9p21,0.428399851547168,True,0.4273168501316887,True,0.4936528230759185,True,0.4312313429327805,True,0.448374873681409,True,0.4085720468036918,True
ACH-000476,Liver,intact,0.9128138664622936,False,0.9624280528994836,False,0.9708633959520012,False,0.9458745204222754,False,1.014848635428478,False,0.969688033763774,False
ACH-000477,Skin,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.116823545933868e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.945979357511051,False
ACH-000478,Liver,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.183041704344061e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.768632319673946,False
ACH-000479,CNS/Brain,CDKN2A_only,1.4433630430066254e-06,True,0.7011491913409017,False,1.058117928619127,False,1.4448645172978785e-06,True,0.9197670689369408,False,1.0057756650242715,False
ACH-000480,Liver,intact,0.8629409876555131,False,0.893048529539825,False,0.8994307328225799,False,0.8749048358609347,False,0.917474312648573,False,0.8905468308527424,False
ACH-000481,Lung,CDKN2A+MTAP,1.4987911389642016e-05,True,1.4457661515369991e-06,True,1.466319526079087e-05,True,1.009226415299868,False,0.8079415807090953,False,0.8300969085023993,False
ACH-000482,Lung,intact,,False,,False,,False,,False,,False,,False
ACH-000483,Liver,intact,1.153207665130017,False,1.1433812441291913,False,1.1562968682110304,False,1.195003968617389,False,1.286032186578567,False,1.2205347482894622,False
ACH-000484,Kidney,intact,0.9542458618065374,False,0.969869313306622,False,0.99500806640197,False,0.9698534552923542,False,1.0549782132458891,False,1.018713566717484,False
ACH-000485,Esophagus/Stomach,intact,,False,,False,,False,,False,,False,,False
ACH-000486,Bladder/Urinary Tract,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.1823039177017831e-05,True,1.4448645172978785e-06,True,1.0839096211720065,False,1.0959049720241172,False
ACH-000487,Myeloid,CDKN2A+MTAP,1.931918155024022e-06,True,1.4457661515369991e-06,True,1.264354063732967e-05,True,1.4448645172978785e-06,True,0.7762080415230643,False,0.6485131261762747,False
ACH-000488,Esophagus/Stomach,CDKN2A_only,2.683346944723165e-06,True,1.4457661515369991e-06,True,1.192006705679655,False,1.1403299692661637,False,0.9793468810981936,False,1.0571899456647775,False
ACH-000489,Bowel,intact,,False,,False,,False,,False,,False,,False
ACH-000490,Cervix,intact,0.9291803499984852,False,0.8975491754778655,False,0.9776157920699878,False,0.9397242681990052,False,0.9819469357528176,False,0.9538211226285496,False
ACH-000491,Bowel,intact,,False,,False,,False,,False,,False,,False
ACH-000492,Lymphoid,full_9p21,3.4546348190649184e-06,True,1.4457661515369991e-06,True,1.1883838508992734e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.4665580817532257e-06,True
ACH-000493,Liver,intact,0.935595990988854,False,0.90287390853127,False,1.0491641752718583,False,1.041258699395332,False,0.8507402017594834,False,0.9554540419313406,False
ACH-000494,Ovary/Fallopian Tube,intact,0.982349263264662,False,1.061473862150037,False,1.01100480450694,False,0.9589651099756232,False,1.07297353502115,False,0.9649021478652774,False
ACH-000495,Kidney,intact,,False,,False,,False,,False,,False,,False
ACH-000496,Lung,CDKN2A_only,0.48572350193812,True,0.4888822932783267,True,0.5664713559287265,False,0.518733822351414,False,0.8977886740179715,False,0.943707487785844,False
ACH-000498,Myeloid,intact,0.9890680843339152,False,1.0830857592955536,False,0.9946146888519328,False,0.9826541962802048,False,1.091915460146098,False,1.0074946162246503,False
ACH-000499,Bone,intact,0.7639972248433106,False,0.8493902332549224,False,0.8256667241015626,False,0.7961504189930068,False,0.7934370033465099,False,0.8203334124895774,False
ACH-000500,Head and Neck,intact,0.96675880581577,False,1.01212850648217,False,1.0108928645433752,False,1.044669780466119,False,1.002166354062633,False,0.9239334773454294,False
ACH-000501,Bowel,intact,,False,,False,,False,,False,,False,,False
ACH-000502,Pancreas,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.3425726279689724e-05,True,1.4448645172978785e-06,True,0.8315968139567991,False,0.7433049647885663,False
ACH-000503,Head and Neck,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.0807128291395653,True,0.8188161106756183,False,0.9228887239999112,False,0.9189729956200116,False
ACH-000504,CNS/Brain,intact,0.8788978858865355,False,0.9213571587644096,False,0.9222055999747106,False,0.8280276542125813,False,0.8412872252024687,False,0.8703029084315755,False
ACH-000505,Soft Tissue,CDKN2A+MTAP,1.4433630430066254e-06,True,1.4457661515369991e-06,True,0.071772808987491,True,1.413686882510154,False,1.1026334697076896,False,1.0684097659720568,False
ACH-000506,Lung,intact,1.2021343582662585,False,1.1025816400921349,False,1.2403303449652907,False,1.338262704956334,False,1.1908678231158365,False,1.0791792101656448,False
ACH-000507,Esophagus/Stomach,intact,0.9213854783505512,False,0.8444477547803518,False,0.8677513521883569,False,0.8519762311753349,False,0.6649644383110465,False,0.5594185732429728,False
ACH-000508,Lung,intact,0.9436801220886128,False,0.9148099243286624,False,1.0173634974344414,False,0.9849981684115096,False,0.8539071204310829,False,0.8409081768317485,False
ACH-000509,Lymphoid,full_9p21,9.93851273169822e-06,True,1.4457661515369991e-06,True,2.828216781477756e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,1.4665580817532257e-06,True
ACH-000510,Lung,intact,0.8744443026421554,False,0.8530524203619833,False,0.9883803730805344,False,0.9288992730049818,False,0.8410844319247596,False,0.8652142760562979,False
ACH-000511,Lung,intact,0.8136674518355236,False,0.7630241217629298,False,0.9170880370450748,False,0.8740511932312075,False,0.7357130110425688,False,0.7726565356319381,False
ACH-000512,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000513,Kidney,intact,,False,,False,,False,,False,,False,,False
ACH-000514,Lung,intact,1.227223901038306,False,1.1138306429325626,False,1.2653031959520038,False,1.2821482380777416,False,1.026558647366324,False,1.0565101563536996,False
ACH-000515,Lung,intact,1.017765959443934,False,0.9724516473609444,False,1.1187421507066977,False,1.0861298001520543,False,0.8790274585393109,False,1.1647684550564583,False
ACH-000516,Bone,full_9p21,0.3692626187371905,True,0.3603637687188825,True,0.4463219761597409,True,0.394052156312916,True,0.449859547890542,True,0.4413302075207603,True
ACH-000517,Pancreas,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.259019433882485e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.5188637026766257,False
ACH-000518,Head and Neck,intact,,False,,False,,False,,False,,False,,False
ACH-000519,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000520,Ovary/Fallopian Tube,CDKN2A_only,0.0052985608720588,True,0.468689083867184,True,0.5806753042510202,False,0.5352505634607782,False,0.4970325696496757,True,0.4503768208792186,True
ACH-000521,Lung,intact,0.6392125802413526,False,0.6639229284468924,False,0.7113402662075836,False,0.6684933873331335,False,0.6706625755316896,False,0.6803182862010776,False
ACH-000522,Bladder/Urinary Tract,CDKN2A+MTAP,1.916579687907025e-06,True,1.4457661515369991e-06,True,1.1892078579851477e-05,True,1.4448645172978785e-06,True,1.2811463142603108,False,1.3301170201732624,False
ACH-000523,Lung,intact,1.2686972533209349,False,1.195005658262417,False,1.3283157895193742,False,1.3682509166662358,False,1.185399619960722,False,1.198755938078893,False
ACH-000524,Ovary/Fallopian Tube,intact,0.896487506042995,False,0.9892685620207062,False,0.9242929540335884,False,0.9225825490639556,False,0.9687468293359266,False,0.8978336140796157,False
ACH-000525,Lung,intact,0.6002170080737792,False,0.5427104718075448,False,0.7295426369206774,False,0.6730467877350432,False,0.6001281832569955,False,0.6171837381200568,False
ACH-000526,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000527,Ovary/Fallopian Tube,intact,1.0558379292625064,False,1.1298930182043234,False,1.0622548221643564,False,1.0847613867268546,False,1.1002755312338433,False,1.06960876941463,False
ACH-000528,Lung,intact,0.5450723633474398,False,0.5840663912370129,False,0.6131156417355829,False,0.5836037823630439,False,0.5855467371550496,False,0.575189461751495,False
ACH-000529,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000530,Lung,intact,0.7190600750383257,False,0.67345288399559,False,0.8339092510391962,False,0.7633712570844917,False,0.6338464998814115,False,0.7173632445849913,False
ACH-000531,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000532,Bowel,intact,0.8533394831439162,False,0.8494698875481569,False,0.8769705358985072,False,0.8598658414825808,False,0.7898553507394898,False,0.7936413475782234,False
ACH-000533,Kidney,intact,1.0017316830334415,False,1.0731734436867937,False,0.9966231113833612,False,0.9949424959743652,False,1.018537739891852,False,1.0120048349184083,False
ACH-000534,Lymphoid,intact,,False,,False,,False,,False,,False,,False
ACH-000535,Pancreas,full_9p21,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.116823545933868e-05,True,1.4448645172978785e-06,True,1.460269056511066e-06,True,0.5913993413526404,False
ACH-000536,Breast,CDKN2A_only,1.626684122708907e-06,True,1.4457661515369991e-06,True,0.9091602020803596,False,0.9254733062919068,False,0.848502392709197,False,0.9454331407029132,False
ACH-000537,Liver,intact,0.9868511712581948,False,0.9970135923745302,False,0.9926406666337642,False,0.994160565854132,False,0.9662784062796332,False,1.0535954677577426,False
ACH-000538,Bowel,intact,0.5844660050188695,False,1.0595150994798597,False,1.0446932757792675,False,1.0282315835612783,False,1.0351798873688016,False,1.013289803136045,False
ACH-000539,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000540,Fibroblast,intact,,False,,False,,False,,False,,False,,False
ACH-000541,Lymphoid,intact,1.0918798927854725,False,1.225119208529161,False,1.0648698769568865,False,1.1861315138288926,False,1.0715607236366669,False,1.1285733709730807,False
ACH-000542,Ovary/Fallopian Tube,CDKN2A+MTAP,2.6755465035538383e-06,True,1.4457661515369991e-06,True,1.253533524133488e-05,True,1.4448645172978785e-06,True,0.920978680006396,False,0.9331365537022536,False
ACH-000543,CNS/Brain,intact,,False,,False,,False,,False,,False,,False
ACH-000544,Esophagus/Stomach,CDKN2A_only,1.4433630430066254e-06,True,1.4457661515369991e-06,True,1.0308018002827402,False,1.042626294468438,False,1.0120509143394654,False,0.9982622328572348,False
ACH-000545,Bladder/Urinary Tract,intact,0.9206852231049436,False,0.9177458573554036,False,0.9681529565970732,False,0.9577953304314696,False,0.9252720876948486,False,0.9081082854069452,False
ACH-000546,Head and Neck,intact,,False,,False,,False,,False,,False,,False
ACH-000547,Bladder/Urinary Tract,intact,0.7116809208675502,False,0.7505116079785951,False,0.7761755861956527,False,0.716354927769467,False,0.8599345399091937,False,0.7977560622335608,False
ACH-000548,Head and Neck,intact,0.6263439000350494,False,0.6399699727199436,False,1.123230299180381,False,1.2575295316432131,False,1.2570973450608842,False,1.2337115082205132,False
ACH-000549,Head and Neck,intact,,False,,False,,False,,False,,False,,False
