gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
KLC4,795,391,-0.0729940726701924,-0.0670224814697246,-0.11984007754662025,-0.2410010665323576,0.001320911439117084,143781.0,0.03578658671094601,0.1082582418799294,False
FNDC7,795,391,-0.1380131926133442,-0.1278099526663151,-0.11980668536858811,-0.24096762087263793,0.0013542501354616987,145530.0,0.07443529458935635,0.1836967410648975,False
RNF141,795,391,0.0375400404633998,0.0492945000520761,-0.11968978847847295,-0.24085053687497793,0.0014709599180320193,147068.0,0.1319222676796074,0.2746766438528984,False
CDC25B,795,391,-0.2426613363888127,-0.2124731193482821,-0.11962288394353848,-0.24078352533333652,0.0015377574462595717,144798.0,0.05537302641217227,0.14852346019327742,False
LGI2,795,391,0.0200266727839519,0.0298221408690685,-0.11953526284338713,-0.24069576418287653,0.0016252384961022853,145719.0,0.0801452225792385,0.19409842068421726,False
MUC16,795,391,-0.0181435507641626,-0.0117956594828322,-0.1195175659311027,-0.24067803899694223,0.001642907134736818,147798.0,0.16915744680459932,0.32602378796056336,False
FEV,795,391,-0.0599500836095472,-0.0446475221418914,-0.11950634970342719,-0.2406668048517117,0.0016541054448573206,147314.0,0.1436861524917802,0.2919491040654655,False
KCNE2,795,391,0.0334939642865881,0.0440766726884039,-0.11950111650311415,-0.2406615632921076,0.0016593302858793069,144699.0,0.0531387794993727,0.14420924482127717,False
FUT9,795,391,0.1079960385520067,0.1184454876377237,-0.11946547550488772,-0.24062586537219105,0.0016949143624156032,145480.0,0.07298164506157676,0.18098152094567763,False
ADGRE5,795,391,0.0472473661295122,0.053253663098794,-0.11945248753843721,-0.24061285666707355,0.0017078815901991201,146271.0,0.09888238760572338,0.22438414765035827,False
SMG6,795,391,-1.058571768244699,-0.983851399050586,-0.11945202626920601,-0.2406123946613474,0.0017083421229353857,142895.0,0.023875566337282432,0.08046545985883027,False
INTS6L,795,391,0.0814403632501605,0.0898397677486702,-0.11943898335609736,-0.24059933092418095,0.0017213642119862371,145770.0,0.081745524509083,0.1970679670883935,False
KCNG2,795,391,0.0572096047478401,0.0635570739496255,-0.11943717763256262,-0.24059752231784254,0.0017231670527173143,145187.0,0.06492339535577477,0.16680771675172867,False
ZNF547,795,391,0.0590177851484078,0.0682197535007433,-0.11939536765048339,-0.2405556455990815,0.001764910298114708,146118.0,0.09336892471626052,0.21596689173704675,False
DACT1,795,391,0.0409762245233631,0.0576568767487857,-0.1193794767888037,-0.24053972937868323,0.0017807758010758151,141587.0,0.012595318614899109,0.0508195882393664,False
GRIN2B,795,391,0.0704248794103667,0.0861329289297358,-0.11935243084985588,-0.24051264028743616,0.0018077785877244068,144868.0,0.0569996032781301,0.1517382940696503,False
USPL1,795,391,-1.1396956012870203,-1.1105012883522276,-0.11932471581229424,-0.24048488104014332,0.0018354494155548295,145427.0,0.07146622304000412,0.1783511333074964,False
NIPSNAP1,795,391,-0.0768868574284273,-0.0629826910673146,-0.11928314570766077,-0.24044324464404288,0.001876953228721348,142524.0,0.020016841354902722,0.07110028330975562,False
RGS11,795,391,0.019900247437185,0.0332168617614794,-0.11927313500231665,-0.24043321797816375,0.0018869479735304645,142718.0,0.021960754384498165,0.07582815266496042,False
KMT5C,795,391,0.041967011392557,0.0590540806286358,-0.11926658840799023,-0.2404266609470196,0.0018934841310391387,143941.0,0.03840652606373528,0.1140686818084356,False
PGM2,795,391,0.0034761334048707,0.0191025922109677,-0.11922208098376447,-0.24038208258260899,0.001937920615080052,141367.0,0.011254815146966643,0.04677243400232869,False
USP34,795,391,-0.1218065459404695,-0.0949876951067269,-0.11921295298361999,-0.24037294003665274,0.0019470340694127675,143464.0,0.031043711469999107,0.09776064587451888,False
SLC13A3,795,391,0.0029690238969142,0.0101283906729095,-0.11919449873394482,-0.2403544563828327,0.001965458914943055,144094.0,0.04106259336119113,0.1195497328827477,False
BLMH,795,391,0.0242476811530164,0.0441386903932508,-0.11918935882419418,-0.24034930828419765,0.0019705906358092884,143130.0,0.02664047488104902,0.08754316478291242,False
MFAP3,795,391,0.0934144367096216,0.1106938072481862,-0.11904392178976807,-0.24020363968618105,0.0021157961066449182,148170.0,0.1909311596082418,0.35385703502341787,False
TMPRSS7,795,391,0.0202298375495034,0.0377682238479188,-0.11903122670926122,-0.24019092440607243,0.0021284709875499935,143389.0,0.030004005848523037,0.09533330710401969,False
FAIM,795,391,-0.1685474664687779,-0.1448703745207896,-0.11902105232201894,-0.24018073383154726,0.002138629187509386,140960.0,0.009105044357169186,0.04015585950344831,False
ZNF576,795,391,-0.0072762578131472,0.0048009977007489,-0.11900916813996537,-0.24016883074370465,0.002150494463773911,145721.0,0.0802074963979073,0.19417271124037044,False
TMEM156,795,391,0.0518316009295273,0.0629910270973515,-0.11892868226975242,-0.24008821688325166,0.002230852343746828,142864.0,0.02353009669125867,0.07987061913153261,False
DEF6,795,391,0.0605368611323101,0.0779481745173204,-0.11892590411731273,-0.24008543431448198,0.0022336260798565405,142437.0,0.019195023619466362,0.06897860826995368,False
SDK1,795,391,0.0778564365912681,0.0935548664225166,-0.11889658610132045,-0.2400560696989632,0.0022628974963222886,143966.0,0.0388302726215366,0.11482773111614167,False
TTC12,795,391,0.0577370503158796,0.0643854732582317,-0.11888730026788291,-0.24004676910854783,0.0022721685727819935,145806.0,0.08289068215556071,0.19907370056510706,False
JMJD6,795,391,-0.4277306655738538,-0.4128160409946405,-0.1188705921254393,-0.2400300344165459,0.002288850165667322,146461.0,0.10608752218181254,0.2362840970667771,False
THSD4,795,391,0.0245341453393707,0.0430766567289908,-0.11885647998507046,-0.24001589985461813,0.0023029398844772037,143666.0,0.03399903222472031,0.1043402961649274,False
TMEM229B,795,391,-0.1005562366248641,-0.0908211963260567,-0.11875614420809884,-0.23991540473943768,0.002403116323240001,147130.0,0.13481435765767574,0.27887148602101125,False
RTL5,795,391,-0.1392839072007684,-0.1335851429368655,-0.11875277007495554,-0.23991202525033806,0.002406485100426972,145310.0,0.06821205969082107,0.17275577969505243,False
SLC28A3,795,391,0.0314641408928301,0.0509995087345932,-0.11875059861735357,-0.23990985034593643,0.0024086531112292725,142772.0,0.02253025171294293,0.07730228742380475,False
C1GALT1C1,795,391,0.1380887273289205,0.1380899003724268,-0.11873179660798826,-0.23989101849438338,0.002427425278406878,147764.0,0.16726429121719533,0.32362691106097774,False
CPLANE2,795,391,-0.1480571478809474,-0.1352235082413995,-0.11867967701729937,-0.2398388162051484,0.0024794621705496594,143738.0,0.03510902935279658,0.10680444820442324,False
CERS1,795,391,-0.0789527737376551,-0.0666764267657363,-0.11860268186801341,-0.23976169895341812,0.0025563352173912923,145450.0,0.07212066176361367,0.1794257994509207,False
ZIM2,701,366,-0.0158541225910968,0.00039770160321685,-0.11859576953005001,-0.24509113522476195,0.007899596164661918,120291.0,0.0944503364319294,0.21737727242479632,False
IRX6,795,391,-0.0504959256790088,-0.0318393557356223,-0.11858663588291074,-0.2397456275318176,0.002572355765996126,142044.0,0.015839387618296476,0.0602681343123417,False
CLPTM1L,795,391,0.1081743099521641,0.1274433299910048,-0.11856726854139457,-0.23972622949328293,0.0025916924104937705,142568.0,0.020444046683974787,0.07221421740162391,False
CAMK2N1,795,391,-0.0407780454513496,-0.0281751796553444,-0.11852536037862911,-0.2396842549236866,0.0026335341664284057,144224.0,0.043440141388173086,0.12466049291578002,False
LEMD3,795,391,-0.2020626324008353,-0.1768768272832319,-0.11849366532530714,-0.23965250966258858,0.0026651790119743,141538.0,0.012285087029361706,0.049928478700679686,False
STAB2,795,391,0.0063983371246447,0.0164575538334713,-0.11847743190701794,-0.2396362505343167,0.002681386720280815,145624.0,0.07723217624080875,0.18862946065173677,False
CHM,795,391,-0.0848060642436993,-0.0648685495187562,-0.11844975377038718,-0.23960852857002482,0.002709021029250469,142784.0,0.022658535986032957,0.07755479222103928,False
VRTN,795,391,-0.0934469862436126,-0.0766407637915955,-0.11843302476247955,-0.2395917730770944,0.002725723552135295,142872.0,0.023618832271055157,0.08000977084103304,False
ATF2,795,391,0.109112113007411,0.1077076121402247,-0.11829672951898242,-0.23945526219293484,0.0028618031549699913,149039.0,0.24968552551854206,0.4241180008232123,False
ZNF600,795,391,0.0655445808850806,0.0804511083433908,-0.11828950254526505,-0.23944802379192187,0.002869018701391793,144327.0,0.045405530033230154,0.1285397644598584,False
DDI1,795,391,0.0576860155384154,0.0695457983882042,-0.11823868085678088,-0.23939712176383723,0.0029197600502754717,144788.0,0.055143847194283474,0.14812426388264838,False
LIPF,795,391,-0.0080376781960556,-0.0026659706769304,-0.11817156594696687,-0.23932990081070157,0.002986768916767829,146084.0,0.09217784475150015,0.21399050094369793,False
ERGIC3,795,391,0.036865015311388,0.0503501463764649,-0.11816746800457396,-0.23932579639539936,0.0029908603862514177,143803.0,0.03613753544098301,0.10906932970768203,False
WDR70,272,83,-1.5204079145751637,-1.4865251465398248,-0.11814175658582296,-0.364070941018664,0.12778742784701805,10629.0,0.4210314236359529,0.596476442156641,False
MRPL42,795,391,-0.2068030138378412,-0.1830119386154423,-0.1180987496000532,-0.23925696948004002,0.0030594702799336126,144690.0,0.052939454609932754,0.14381651130770856,False
OR5M3,701,366,-0.0526151152597346,-0.04258543494462145,-0.11809233904382502,-0.24458685689724782,0.008402178809597788,119437.0,0.06415642429967124,0.16534652341177675,False
KRT17,30,15,0.0576704049535572,0.1018434787272721,-0.11808924680084194,-0.7383642646509933,0.5021857710493093,223.0,0.9711900591118691,0.9860598523835052,False
ARHGAP44,795,391,0.1437788147872196,0.1464772522408178,-0.118067295974797,-0.23922546620848545,0.003090874258891471,147399.0,0.14793277608806515,0.2984069074497736,False
TONSL,795,391,-1.8456040194842929,-1.7716655303802489,-0.11806594842409725,-0.2392241165311111,0.0030922196829166054,144678.0,0.052674660308846454,0.14332950004333347,False
SLC11A2,795,391,-0.1124146581844424,-0.1019763868686801,-0.11806488361282991,-0.23922305003939937,0.0030932828137395646,145263.0,0.06693959869096515,0.17038772043627168,False
POLK,795,391,0.0291788243436474,0.0411272904002764,-0.11803779801769845,-0.2391959217039067,0.0031203256685097963,143103.0,0.026309343349473227,0.08681094409299069,False
CARNS1,795,391,-0.1445783381284978,-0.1181675708749446,-0.11803696648490745,-0.2391950888591336,0.0031211558893186886,144428.0,0.04740500797331136,0.13269227482356438,False
PPP1CB,795,391,-0.8809889676698525,-0.8410259247363556,-0.11803516822641259,-0.2391932877634004,0.003122951310575217,144603.0,0.051044663721408964,0.1399685223418376,False
TSHZ2,795,391,0.0482738234500226,0.0544804477774767,-0.11801683275823303,-0.2391749233685323,0.0031412578520662315,144636.0,0.051756583257491946,0.14147873848633807,False
RPRD1B,795,391,-0.3953563726829318,-0.3688962729343306,-0.11799141638848493,-0.23914946690843344,0.0031666341314635915,146499.0,0.10757732259601409,0.23862206016815302,False
ALKBH5,795,391,-0.1355278399199581,-0.1127732002964796,-0.1179638920430362,-0.23912189915735563,0.0031941150712832267,141996.0,0.015467157738237956,0.05926773080532462,False
MICU1,795,391,-0.0048001813306629,0.0171064452870263,-0.11790762717129875,-0.23906554558791437,0.0032502912453168664,140680.0,0.007847072664501594,0.03576286392338365,False
HOOK2,795,391,0.0464211581214087,0.0618731914396797,-0.117906036978553,-0.239063952888953,0.003251878931846988,144088.0,0.040955575603681134,0.11931353290990229,False
MMP3,795,391,0.0269322767003633,0.0385018791372997,-0.11788497929702901,-0.23904286202275354,0.003272903428695531,145808.0,0.08295468129118651,0.19920145233854675,False
ATP6V1D,795,391,-0.7570061106106428,-0.7457092469133421,-0.11787205308523366,-0.23902991544354912,0.003285809273081794,146873.0,0.12313894732969917,0.2619508993795297,False
CIROZ,795,391,-0.1470778851826439,-0.1405551175805559,-0.11784924391282368,-0.23900707033691157,0.003308582511264202,146912.0,0.1248580677764061,0.26444835471714684,False
PLCD1,795,391,-0.1043358646562555,-0.088866417483806,-0.1177730467068847,-0.23893075313804107,0.0033846597242716964,142255.0,0.01757065890901904,0.06487384277744161,False
REPS1,795,391,-0.0332721257924267,-0.0186849831565428,-0.11776890647422282,-0.23892660638769236,0.0033887934392467373,144360.0,0.046050859084350644,0.12978865421495248,False
TOX,795,391,-0.0284973149523587,-0.0090792452386455,-0.11774754079732966,-0.2389052070799031,0.003410125485243762,143745.0,0.035218577406217706,0.1070493774911168,False
IL17RC,795,391,0.0443271617935736,0.0612104215535951,-0.11771880866341093,-0.23887642972943507,0.003438812402613192,146011.0,0.0896617571667224,0.2099472238496796,False
HAUS6,795,391,-1.3200169452792994,-1.2989618320109686,-0.11771772007552303,-0.2388753394286231,0.003439899277577027,147189.0,0.13761178087940637,0.28256551353440146,False
U2AF2,795,391,-1.4600546000813996,-1.4136798089338525,-0.11767902975409703,-0.23883658823714415,0.0034785287289500894,143898.0,0.03768687606358908,0.11251134578660157,False
GLI2,795,391,-0.0239565575584862,-0.0055211109933472,-0.11761170741266351,-0.2387691600275858,0.003545745202258768,145543.0,0.07481709404195692,0.18434283997106068,False
SMCO2,795,391,0.1156019800505571,0.1226741596743025,-0.11759512733689655,-0.2387525538880111,0.0035622992142179954,145493.0,0.07335734082357752,0.1817176267243552,False
TRIM36,795,391,0.0233235415138308,0.0329248536250074,-0.11758849201734468,-0.23874590813879343,0.003568924104104046,144107.0,0.041295278140776624,0.12003759894752714,False
C2orf80,795,391,-0.0044017403400862,0.004781471499377,-0.11755283258804404,-0.23871019266861254,0.003604527492524448,148712.0,0.22624631772908776,0.3969214757647253,False
OXT,795,391,0.026866799233599,0.0358337792149602,-0.1175283767473061,-0.23868569840390036,0.0036289449092881676,145275.0,0.06726260990028768,0.1708911540121008,False
TMEM43,795,391,0.064029965842545,0.0784668136119098,-0.11752522025092577,-0.23868253694874914,0.0036320964468975897,145215.0,0.06566029961510274,0.16793113532247766,False
DOK5,795,391,0.1020217031523896,0.119514374637316,-0.11752304773473983,-0.238680361019676,0.0036342655501963167,143481.0,0.03128363083698667,0.09824765493694196,False
OXCT2,795,391,-0.0166736675446696,-0.0044813077025422,-0.11751042688807187,-0.23866772034769218,0.003646866571548446,145787.0,0.08228468387642518,0.1981086779759564,False
CSN2,795,391,0.005426654716304,0.0210715686652467,-0.11749113860913016,-0.23864840177408045,0.0036661245558201327,144616.0,0.05132413186663762,0.1404840936839591,False
HOXA10,795,391,-0.0901909813626946,-0.0604535263889748,-0.11740578017590898,-0.23856290933430435,0.0037513489824863855,137013.0,0.0009005335744821367,0.006969494729461877,False
MCM3AP,795,391,-1.102961149403502,-1.062008340813004,-0.1173881028162354,-0.2385452042346118,0.0037689986021409994,142968.0,0.024706515603319507,0.08272150656505542,False
CACNA2D1,795,391,-0.0612664409922823,-0.0492946987379621,-0.1173379873962246,-0.23849501019415426,0.0038190354017050565,143665.0,0.03398382929719716,0.10431100451112715,False
OTUD7A,795,391,-0.0324795859706013,-0.0248807336831206,-0.11733691553859686,-0.23849393665537574,0.0038201055781820203,143221.0,0.027783157124286365,0.09020473786301852,False
OSGIN2,795,391,0.0107543726322873,0.0241526290528562,-0.11725499063425672,-0.2384118833016261,0.0039019020331126503,140452.0,0.006940252707801779,0.032580483490788334,False
CTPS2,795,391,-0.025350489111572,-0.0101107680852962,-0.11724222294791378,-0.23839909560499684,0.003914649709169271,141221.0,0.010436662712088134,0.04415879667141261,False
HKDC1,795,391,-0.0431284813133256,-0.0346390143755308,-0.11723725191297235,-0.23839411677973876,0.003919612953794074,144825.0,0.05599577814291963,0.14973631709671067,False
TANC2,795,391,0.0201654444153299,0.0375639962140319,-0.11718048251879568,-0.2383372584432616,0.003976293405670253,141983.0,0.015367679707216055,0.05897235124948542,False
C4B,247,69,0.3688675906892358,0.3824434224852373,-0.11717606646618137,-0.3842139607464484,0.14986182781408572,8073.0,0.5043402187319794,0.6683559407862357,False
POLR2F,795,391,-1.7678323311306805,-1.7386271144990475,-0.11716510894710257,-0.2383218607927373,0.003991642898532155,143356.0,0.029556103354811337,0.0943328887371792,False
NAGPA,795,391,-0.1498850632935922,-0.1336286364464382,-0.11716457504833391,-0.23832132605780726,0.003992175961139419,141610.0,0.01274331465549236,0.05117033449662419,False
KLHL28,795,391,0.0452534280701008,0.0572633324781265,-0.11714465422019997,-0.23830137403354318,0.004012065593143238,143676.0,0.03415138154156955,0.1046684486648104,False
GGCX,795,391,-0.2293582242816594,-0.2135380066947862,-0.11710881917749444,-0.23826548288629054,0.004047844531301664,146752.0,0.11792273986569621,0.2541390822333539,False
TAS2R19,795,391,0.0539609992848734,0.0598294933866373,-0.11710593884338004,-0.2382625980433724,0.0040507203566123445,145066.0,0.061816948441805755,0.16052901035704875,False
PLXNA1,795,391,-0.0190156739509993,0.0024365530519083,-0.11709808477672115,-0.23825473168271466,0.004058562129272358,141518.0,0.012160419970106029,0.04961871229502095,False
NGB,795,391,0.0306791838855872,0.039214242743336,-0.1170578929713073,-0.23821447697780945,0.0040986910351948624,146198.0,0.09622019781214283,0.22015878697615157,False
RXFP4,795,391,-0.0427863509783436,-0.0355402472386229,-0.11704020196789996,-0.23819675829511652,0.004116354359316593,146093.0,0.09249193653889484,0.21455755003076965,False
PAQR5,795,391,0.0006729768802897,0.0143167125674711,-0.11703965144139056,-0.23819620690732218,0.004116904024541054,145040.0,0.06116576186399581,0.1594218605913704,False
RPN1,795,391,-1.022284628494227,-0.973467805685306,-0.11702214360631741,-0.23817867168378914,0.004134384471154329,143690.0,0.03436565058967489,0.10516779027567341,False
FSCN3,795,391,-0.0024551491483284,0.0078384629830246,-0.1170184643792501,-0.2381749867016268,0.004138057943126577,143497.0,0.03151088886867749,0.09869236090622996,False
MTMR4,795,391,-0.2058494527086883,-0.2014369158669332,-0.11698214733000598,-0.23813861285447305,0.004174318194461096,147528.0,0.15455995717246543,0.30756830855725387,False
DFFA,795,391,0.0265258233531122,0.0459432480709107,-0.11695076458594,-0.23810718104366346,0.004205651871783456,143533.0,0.03202740205061404,0.09981828517380723,False
PNLIP,795,391,0.0889652428236297,0.1045692350661201,-0.116950450275968,-0.23810686624233607,0.00420596569040009,142970.0,0.024729629583730012,0.08276883104140573,False
CRYBA1,795,391,-0.1545017956595171,-0.1465985258875027,-0.11694045300226552,-0.23809685334075512,0.004215947336224074,147624.0,0.15963643014773388,0.3139090762425039,False
HTR1F,795,391,-0.0302031039441187,-0.01924619017417,-0.11690846782155526,-0.23806481816932296,0.004247882526212429,145692.0,0.07930836480679167,0.1925258322864044,False
CUL5,795,391,0.1849976724155421,0.1962519435143558,-0.11685753527436395,-0.23801380604611247,0.004298735497384576,144443.0,0.04770818281649294,0.13329802216157127,False
PPP1R14A,795,391,-0.0026844418715115,0.0083615218500708,-0.11683371586027119,-0.23798994942891372,0.004322517708371332,144807.0,0.0555799658649411,0.1488835615693387,False
HDHD2,795,391,0.1650998116716651,0.1818991031198039,-0.11681498809998689,-0.23797119242340162,0.004341216223427841,143592.0,0.03288960218321374,0.10179983483001097,False
MVD,795,391,-0.7460105176127743,-0.7355546336741534,-0.11676540420411251,-0.2379215311200325,0.0043907227118075015,145691.0,0.0792775070566492,0.1925258322864044,False
ZNF154,795,391,0.1479392902477075,0.1600910969080533,-0.11674794958796668,-0.23790404926256387,0.004408150086630522,144850.0,0.05657759030209031,0.1508544803614456,False
DYNC2LI1,795,391,-0.0362611833432758,-0.0128900960668821,-0.11674332328631896,-0.23789941574135448,0.0044127691687165516,141003.0,0.009313415801385512,0.04081122422118895,False
RASL10A,795,391,-0.1830333024884073,-0.1621926633525827,-0.11673957510376601,-0.23789566170979556,0.004416511502263548,145861.0,0.08466529757459428,0.20201977229972115,False
KCNK4,795,391,-0.176755730002176,-0.1483468042910472,-0.11672397113775783,-0.2378800333959506,0.004432091120434925,145064.0,0.06176665428189393,0.16046621641582787,False
GPN1,795,391,-1.8861746153022043,-1.8361719882549723,-0.11667951141118307,-0.23783550431392558,0.004476481491559436,145953.0,0.08770234545539482,0.20661888031568096,False
IL21,795,391,0.0984142286099661,0.1113996999364474,-0.11665919729844602,-0.23781515852074114,0.004496763923849109,143408.0,0.03026452626811307,0.09597910575480206,False
ADGRG3,795,391,-0.0956018430699824,-0.0868748559170001,-0.11665813270112946,-0.23781409226330613,0.004497826861047202,144400.0,0.04684341545846312,0.1313996293330444,False
ITGB8,795,391,0.0058571014653586,0.0165682863674735,-0.11662344291410455,-0.2377793483897797,0.004532462561570624,143595.0,0.03293396876883608,0.10186874400226394,False
M1AP,795,391,-0.1296395817485606,-0.114584330285656,-0.11661969362244275,-0.23777559325338027,0.004536206008494761,145128.0,0.06339295772422446,0.16379105475067665,False
CYP4A22,795,391,0.0460209920636896,0.0516556776326333,-0.11661587793527842,-0.23777177161816754,0.00454001574761069,145596.0,0.07639024779292788,0.1871185514300592,False
SYNPO,795,391,0.0960713844113644,0.0985292417992556,-0.11656760810229004,-0.23772342655697787,0.004588210352397801,146666.0,0.114321927589793,0.2486168143350046,False
RSPH1,795,391,0.0012574772668151,0.0223345083294599,-0.1165376030429273,-0.23769337475061114,0.0046181686647565195,142399.0,0.0188454232970499,0.06806727634818083,False
PGS1,795,391,-0.9268355366345103,-0.9068970305604788,-0.11652959278686996,-0.23768535201684154,0.004626166443101626,145840.0,0.08398412346690193,0.2008884541471827,False
CCL13,795,391,-0.0882793134287125,-0.0767160881140258,-0.11651598739577385,-0.2376717254343587,0.004639750642810997,146498.0,0.10753790616665389,0.23856333335526647,False
VSIG10L2,30,15,0.19471112241029176,0.2262010809775987,-0.11647963974609443,-0.7367416668467546,0.5037823873545657,211.0,0.7451494334889421,0.8482206181629793,False
PTGIR,795,391,-0.009257527795168,-0.0012445006806417,-0.11647750385423107,-0.23763318196527697,0.004678174256814827,144572.0,0.0503833786752635,0.13860880254864685,False
FEZF1,795,391,0.1264092160885029,0.1443136743453014,-0.1164688507368008,-0.23762451537571655,0.004686813902114964,142545.0,0.020219753023959786,0.0716278145650843,False
VANGL1,795,391,-0.0796084468894606,-0.0729647468393781,-0.11646408212398839,-0.23761973933902752,0.00469157509105074,145676.0,0.07881581134802972,0.19165934338490012,False
KCNU1,795,391,-0.0023262952115109,0.0126648617987685,-0.11646165404579355,-0.23761730748086612,0.00469399938927903,143079.0,0.026017996069344684,0.08598812433459471,False
PFKFB2,795,391,-0.1022929997610519,-0.0969781011871914,-0.11644896262766471,-0.23760459630636094,0.004706671051031508,150087.0,0.33599099592413395,0.5158222859644744,False
NEK5,795,391,-0.0425814846227416,-0.0424689485917863,-0.11643782497046044,-0.23759344131324778,0.004717791372326877,151592.0,0.48975145177175816,0.6549559676033632,False
GJB7,795,391,0.0650548459373103,0.0676969541769765,-0.11643704234076377,-0.23759265746544,0.004718572783912453,146836.0,0.12152512732308293,0.2595060491371521,False
KRTAP4-11,784,381,-0.4323002353659561,-0.4125054367063767,-0.11636717274508392,-0.23886090527543433,0.006126559785266494,142120.0,0.1794991151008034,0.3390933192614236,False
PIGN,795,391,-0.0538025065238133,-0.0431872222642817,-0.11636652233505045,-0.237522027733583,0.004788983063482105,143154.0,0.026937829830392356,0.0882999453988768,False
RESF1,795,391,0.054869557406986,0.0714803346541651,-0.11634721473332817,-0.23750269010162411,0.004808260634967795,143302.0,0.02883557573837643,0.09264270455506614,False
SULT1C3,795,391,-0.005292343462548,0.0137269964233066,-0.11632601891026936,-0.23748146131719747,0.004829423496658741,141710.0,0.013404818096673807,0.05317792589029086,False
ATP13A4,795,391,0.0266665580982887,0.0420692000476831,-0.11627003205424702,-0.23742538742553115,0.00488532331703713,145979.0,0.08857638864464884,0.20806647867789263,False
CLVS1,795,391,-0.0509107454491847,-0.0390243299637869,-0.11626628510234974,-0.23742163465021804,0.004889064445518565,145388.0,0.0703676499642413,0.17663774878687205,False
NPR1,795,391,-0.0108476036998261,-0.0018927946793782,-0.11625650299395528,-0.2374118373396066,0.0048988313516960535,148616.0,0.21967319276303643,0.38920473893191515,False
CADM3,795,391,0.0305123444097013,0.0402062058773118,-0.11622570783179331,-0.23738099432751875,0.004929578663932135,144509.0,0.049061582292801505,0.13582373773356296,False
ZNF433,795,391,-0.0183329564992227,-0.0059664297076032,-0.11618510591575991,-0.2373403293430429,0.004970117511523084,144753.0,0.0543479378729541,0.14645581562460294,False
ERI1,795,391,-0.0023219437779246,0.0108440257145632,-0.11616288888557522,-0.237318077811646,0.0049923000404955425,145163.0,0.06429720596617423,0.1655473452495003,False
PIWIL1,795,391,0.0061166082392798,0.0152843836760387,-0.11605363482352836,-0.23720865418292628,0.0051013845358695575,145652.0,0.07808165031479666,0.19017508568546393,False
CCDC88A,795,391,-0.0785927916768949,-0.0688546165235652,-0.11604432220368159,-0.23719932711688996,0.005110682709526776,145826.0,0.08353247705359276,0.2000417270048042,False
FAM43B,795,391,0.0483482233248012,0.0571987988756253,-0.11601810274922766,-0.23717306699575846,0.0051368614973031496,145979.0,0.08857638864464884,0.20806647867789263,False
RTF1,795,391,-0.7523613268364063,-0.7322801756204637,-0.11594285887805506,-0.23709770647142026,0.005211988715310159,145055.0,0.06154074951542551,0.1601501577240075,False
HSPG2,795,391,-0.0574834281128531,-0.0396863358339661,-0.11590721872415385,-0.2370620110897346,0.005247573641426889,141979.0,0.015337184597752023,0.05890437459574136,False
GAS2L2,795,391,-0.2492701687084561,-0.2423826785419376,-0.11581684247713543,-0.236971494872192,0.005337809917921127,147666.0,0.16189663957067335,0.3171020559376714,False
PFDN1,795,391,-0.7441747510987604,-0.7215031737180377,-0.11580707439660501,-0.23696171166984148,0.005347562876631476,146039.0,0.09062021535901081,0.21138601418997396,False
TOMM40L,795,391,-0.07490179999083,-0.0688733279598261,-0.11580599442140206,-0.2369606300228232,0.005348641180019084,146574.0,0.11056630274006254,0.24279806920941668,False
ASCC1,795,391,-0.1117222196208168,-0.0968709155528035,-0.1157957063536837,-0.23695032602982574,0.005358913322458317,144688.0,0.052895245138642785,0.14373877419382072,False
EPCIP,795,391,0.0770863490912304,0.0939474050028989,-0.1157530339246077,-0.23690758756160665,0.005401519712391251,144701.0,0.053183158962000356,0.14422352684090564,False
CCDC62,795,391,-0.1614299572954911,-0.1552531047268246,-0.11573390751401479,-0.23688843155918637,0.005420616531156816,146743.0,0.11754179178213708,0.253495897461827,False
PMP22,795,391,-0.0350693995352235,-0.0154214402785349,-0.11572653445753071,-0.23688104709662727,0.005427978181565832,143376.0,0.029826867702917963,0.09491771208411749,False
AARS2,795,391,-0.5824898220612501,-0.5306495203396869,-0.11566896613946363,-0.23682338974566058,0.005485457466733318,143136.0,0.026714546585021478,0.08770840005251486,False
THAP8,795,391,0.0097747630704323,0.0245258973835682,-0.11564328265384563,-0.23679766655324233,0.00551110124555107,143117.0,0.026480594511584184,0.08721989634108529,False
PADI3,795,391,-0.0175894381581081,-0.0047435276184494,-0.11562117727149555,-0.23677552700290805,0.005533172459916955,146337.0,0.10133960602549812,0.2282741492033306,False
IQCC,795,391,-0.2034948493409221,-0.1812577229809,-0.11561964491960017,-0.23677399228271925,0.0055347024435189185,142220.0,0.01727248300826685,0.06408094672115101,False
SRSF2,795,391,-2.663095242796444,-2.5961227973680887,-0.11561017544698685,-0.23676450817546202,0.005544157281488327,145833.0,0.08375805377192787,0.2004517358542763,False
SLC38A10,795,391,-0.0608527570796251,-0.0401993396454789,-0.1156045419696125,-0.23675886599236967,0.0055497820531446584,142873.0,0.023629944608981046,0.08001800677196282,False
UGT2B28,795,391,0.0093864342146129,0.023632446623014,-0.11560028472516667,-0.23675460216925417,0.005554032718920826,144874.0,0.05714085490020028,0.15207039989680846,False
LRFN1,795,391,-0.0854514729809481,-0.0711604640861557,-0.11558803996870438,-0.23674233849246262,0.005566258555053855,145860.0,0.08463275967326392,0.20196827502609974,False
