gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
SNTA1,51,12,-0.1373982368022143,-0.14560379623800207,-0.015452863387108055,-0.6443022655255528,0.6133965387513367,290.0,0.7861570254661502,0.9574375222161187,False
PYCARD,51,12,0.0477033001066006,0.0607016783804222,-0.015436190783944334,-0.6442855804382954,0.6134131988704068,287.0,0.7460782737784765,0.946270269231158,False
DENND4A,51,12,-0.1483115592459876,-0.16642952113288295,-0.0154318768079825,-0.644281263234314,0.613417509618349,306.0,1.0,1.0,False
SLC49A3,51,12,0.0981534771444847,0.08118794121716541,-0.015389923279750686,-0.6442392783605607,0.6134594318010594,337.0,0.5934406248666277,0.9013345055505685,False
RAET1G,38,11,-0.05086671457149055,-0.0511228569285558,-0.01537842367273871,-0.6864401354775344,0.655683288132057,206.0,0.9522319110641879,0.9924034102126156,False
ENPP7,51,12,-0.1817297647904305,-0.15442675642789427,-0.015363750345066663,-0.6442130859140266,0.6134855852238933,295.0,0.8541807423947697,0.9723720233584492,False
COLQ,51,12,0.0793788961603298,0.0723370777780422,-0.015334634712987622,-0.6441839486153461,0.613514679189371,298.0,0.8955567727056876,0.9823785578856653,False
ITLN2,51,12,-0.0704120387864773,-0.02223373984488915,-0.015213960790022144,-0.6440631853301997,0.6136352637501554,259.0,0.4156949080207949,0.8411792183123866,False
ADAMTS2,51,12,-0.0189002772399089,-0.006757164812174201,-0.01515019381309549,-0.6439993714172648,0.6136989837910739,307.0,0.9930172025151393,0.9983493658793117,False
YY2,51,12,0.1012473887647435,0.12890831824894755,-0.015049570532376417,-0.6438986744732415,0.6137995334084886,293.0,0.8268107054784457,0.9674044216777472,False
CTHRC1,51,12,0.0073091271377791,0.0487994660191193,-0.015025571407511026,-0.6438746578518313,0.6138235150368092,263.0,0.4569377046610503,0.8555316792427475,False
ZFP28,51,12,0.0075554668000636,-0.0013942196185821,-0.014921064837529065,-0.6437700754169521,0.6139279457418939,303.0,0.9650967062050154,0.9951982789302922,False
MTHFS,51,12,-0.0054202094446051,0.02661104465997105,-0.014899298795228132,-0.6437482936405596,0.6139496960501034,284.0,0.7066750930962599,0.9346839590201647,False
KCNE1,51,12,0.092829476778065,0.12027874401558865,-0.014808827274308486,-0.6436577569663363,0.6140401024177194,291.0,0.7996494822299014,0.9609732680510275,False
OMD,51,12,0.0969719770443612,0.10922524236325476,-0.014607708437317738,-0.6434564947146552,0.6142410778400197,308.0,0.9790537466644217,0.9967049560393813,False
TNFRSF13B,51,12,-0.0525040233605222,-0.0522416295468468,-0.014585763079971895,-0.6434345338270818,0.6142630076671379,303.0,0.9650967062050154,0.9951982789302922,False
ZNF681,51,12,-0.0420023017515186,-0.0619978304622541,-0.014538813778718107,-0.6433875513792886,0.6143099238218523,327.0,0.7197284244914348,0.938480279043263,False
ABHD10,51,12,-0.0299978554117574,0.033328446784788454,-0.014536338170669285,-0.6433850740264089,0.6143123976850704,281.0,0.6680427414171983,0.9253544304639597,False
RAP1GAP,51,12,0.0344456687177276,0.0707052169430274,-0.014483409817349977,-0.6433321084397938,0.6143652888050939,290.0,0.7861570254661502,0.9574375222161187,False
TMEM61,51,12,-0.1356155392854207,-0.15935493228056336,-0.014481263283605933,-0.643329960398902,0.6143674338316902,328.0,0.7066750930962599,0.9346839590201647,False
SEMA3G,51,12,-0.0748762435668373,-0.07220884310711335,-0.014480128691709136,-0.6433288250104633,0.6143685676270451,305.0,0.9930172025151393,0.9983493658793117,False
COPS9,51,12,-0.2330999529470415,-0.1935191969057513,-0.01428875376661996,-0.643137316623399,0.6145598090901591,308.0,0.9790537466644217,0.9967049560393813,False
LHFPL5,51,12,-0.0499935244698249,-0.09019728302442916,-0.014169089079612382,-0.6430175693862953,0.6146793912270706,340.0,0.5576287238893844,0.8920354448979657,False
TCEANC,51,12,0.0425897968778114,0.0709208045011107,-0.013960951936090826,-0.6428092903142681,0.6148873864420865,270.0,0.5343533859135201,0.8853790102695651,False
DAB2IP,51,12,0.2151044574882091,0.2432452632984859,-0.013754828838807746,-0.6426030287317258,0.6150933710541103,297.0,0.8817274228954863,0.9798991359601383,False
TIMM29,51,12,-0.5212474978465091,-0.5508887319839639,-0.013724626715952537,-0.6425728064903788,0.6151235530584738,298.0,0.8955567727056876,0.9823785578856653,False
KLK14,51,12,0.0425707322400823,0.01921503756467615,-0.01370537116997783,-0.6425535381408233,0.6151427958008676,317.0,0.8541807423947697,0.9723720233584492,False
HACD2,51,12,-0.0966479460144501,-0.0927122371521383,-0.013704346703546661,-0.6425525129936979,0.6151438195866045,304.0,0.9790537466644217,0.9967049560393813,False
LY6G6C,51,12,0.0358981203532389,0.0700070164916432,-0.013683486753049541,-0.6425316391941246,0.6151646656880255,281.0,0.6680427414171983,0.9253544304639597,False
EMCN,51,12,0.1780128076868053,0.1706450161093002,-0.013675463947984296,-0.6425236110682765,0.615172683172308,364.0,0.31419852197011156,0.7944064122647299,False
ABCC11,51,12,0.0592235928344796,0.1155204648523091,-0.013663984588686402,-0.6425121241012108,0.6151841549238379,275.0,0.5934406248666277,0.9013345055505685,False
LPIN1,51,12,0.1098190622371023,0.08125642615601285,-0.013606881015013459,-0.6424549827779612,0.6152412207479342,314.0,0.8955567727056876,0.9823785578856653,False
C2orf49,51,12,-0.1600993509122969,-0.14034226772853714,-0.013508543062284323,-0.6423565801872971,0.6153394940627285,292.0,0.8132020097066828,0.9641663875918389,False
