gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
SNX14,82,16,-0.0788520113712548,-0.05125682925830715,-0.3309000043554156,-0.8685655644812569,0.2067655557704256,523.0,0.20281671696893033,0.6949529849212799,False
BCAT1,82,16,-0.0028081303284100997,0.08939929444298145,-0.33089855781653577,-0.8685641004940483,0.20676698486097678,483.0,0.09730923581544441,0.5800400058476239,False
HAP1,82,16,-0.34449013090879976,-0.290028544924324,-0.33069897820121164,-0.8683621142508497,0.20696415784842648,525.0,0.20971703627624982,0.702228336642631,False
NLRP8,82,16,0.0865341494366452,0.13726343110152975,-0.3303854860763835,-0.8680448447956864,0.2072738726429194,515.0,0.17686777094019412,0.6663730230275859,False
FLRT3,82,16,0.0890772818144446,0.18406904960174386,-0.3302534030661769,-0.8679111713551803,0.20740436522282646,479.0,0.08979348169016944,0.5716380310748189,False
ACY3,82,16,-0.054319004863210604,-0.00317806873349585,-0.33015618367782884,-0.8678127817376714,0.20750041438201372,559.0,0.3536453757496012,0.794629901270611,False
MAP3K6,82,16,-0.13775190912727053,-0.07677919630470256,-0.3299844326013238,-0.8676389641303213,0.20767009892767363,497.0,0.12763987309592215,0.6182817055438908,False
RAB11B,82,16,0.06305465986330559,0.05223511282105515,-0.3299589285524765,-0.8676131533045248,0.20769529619957178,597.0,0.5739170266076699,0.8841384160982698,False
ODF1,82,16,-0.20302790984185753,-0.18929294154459614,-0.32980528505173023,-0.8674576621918917,0.20784709208843122,560.0,0.35865560738526137,0.7970273973715197,False
CDKN1B,82,16,0.03007919704687445,0.08205951738405315,-0.32978173749254597,-0.867433831541319,0.20787035655622704,517.0,0.1831105344303312,0.6760039593010173,False
CBFA2T2,82,16,0.04902213319350065,0.14283817960017076,-0.3297325688451979,-0.8673840718476835,0.20791893415728774,519.0,0.18951511495858797,0.6825076634477433,False
GJB7,82,16,0.04652296243795425,0.07188160961485435,-0.32945204213772666,-0.8671001746591873,0.20819609038373393,540.0,0.26692731378586154,0.7459286929000972,False
REP15,82,16,0.05933263044405135,0.07690517055172161,-0.3293176126807464,-0.8669641310642304,0.2083289057027376,523.0,0.20281671696893033,0.6949529849212799,False
DMTF1,82,16,-0.00474319870460515,0.0544886567221283,-0.32922830577267587,-0.8668737521807421,0.20841714063539046,490.0,0.11166405638517064,0.6016869345419661,False
ITGA3,82,16,-0.11697672105722455,-0.0127699772982186,-0.32918199072421966,-0.8668268813136497,0.20846289986521044,432.0,0.03169436591943643,0.4546352311363031,False
EIF2B4,82,16,-1.5292763207477924,-1.4106072189123657,-0.3291582934410199,-0.8668028996735989,0.20848631279155916,487.0,0.10531963619048226,0.5948937341759633,False
BRF1,82,16,-1.2715331426370704,-1.1579345935499417,-0.3290798384435487,-0.866723503396082,0.20856382650898453,556.0,0.3388817273532967,0.7850053032367561,False
NAE1,82,16,-0.7347890158941136,-0.7552948939292176,-0.3290700276884959,-0.8667135749501357,0.20857351957314385,582.0,0.479896182956966,0.8504446952531188,False
PNOC,82,16,0.01623255323756645,0.06973419584417956,-0.3290582008439288,-0.8667016062340743,0.20858520454621676,485.0,0.10125135311931371,0.5866312110531704,False
GMPPA,82,16,0.2033694378322628,0.23206640029398823,-0.32903341008090176,-0.8666765181044658,0.2086096979426622,541.0,0.27109055228441936,0.7480433840339695,False
TMC8,82,16,-0.0249337180020718,0.017552798118777153,-0.3290094308156209,-0.8666522512277233,0.20863338959648142,515.0,0.17686777094019412,0.6663730230275859,False
ZNF582,82,16,0.13025638954833513,0.2315391707506759,-0.32899001185420024,-0.8666325993671635,0.2086525756587631,536.0,0.25071528191449,0.7355788093424742,False
HTN1,73,16,0.0935654485427377,0.1212811315776478,-0.32891229239391023,-0.8720960811680725,0.21427149638025206,470.0,0.2252547595402451,0.7195305034892041,False
RALGAPA2,82,16,-0.00297531437153965,0.01238639294373945,-0.32886269208033453,-0.8665037529358817,0.20877836877521266,541.0,0.27109055228441936,0.7480433840339695,False
SDCCAG8,82,16,0.109655685599066,0.10724936369654685,-0.3287436963226238,-0.8663833308621381,0.20889593821689056,565.0,0.38437108590336266,0.8069887281590075,False
CYP11A1,82,16,-0.08261430528051375,-0.03286171712039365,-0.32870687513465613,-0.8663460684290463,0.208932318159734,525.0,0.20971703627624982,0.702228336642631,False
TATDN2,82,16,-0.03503358816813115,-0.0175879719472626,-0.32867709878277523,-0.8663159352894121,0.20896173772386167,552.0,0.31982164411854874,0.7751284349280047,False
TFEC,82,16,0.05208441970448485,0.12750258937474765,-0.3286402377052887,-0.8662786325776485,0.20899815716707104,460.0,0.06022908147321057,0.527991459913256,False
SLC35B2,82,16,-0.2778794894842443,-0.21876866536095796,-0.3284896002462778,-0.8661261908353077,0.20914699034275208,548.0,0.3014767251745426,0.7658335490830604,False
