gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
GPR132,16,23,-0.06180860279840235,-0.0492199469960833,-0.04031602197214734,-0.6784313518352316,0.5977993078909369,179.0,0.8977659165656608,0.9902370307548932,False
CRAT,16,23,-0.11331715469393114,-0.0912143367340005,-0.040165109012497174,-0.6782799701775037,0.5979497521525095,183.0,0.9886097821056081,0.9977531885106928,False
UBQLN4,16,23,-0.6621715102139436,-0.6676487231343362,-0.04016399167076122,-0.6782788493721366,0.5979508660306141,180.0,0.920398277731613,0.9925502707658663,False
AHCYL1,16,23,-0.30459021381667706,-0.3320178938002761,-0.040104879344268485,-0.6782195539415745,0.5980097952530374,185.0,0.9886097821056081,0.9977531885106928,False
PAFAH1B3,16,23,-0.04486410344012045,0.0124737373925274,-0.04006020807672585,-0.6781747444809046,0.598054328327453,182.0,0.9658386292978394,0.9977531885106928,False
CD63,16,23,-0.0762139850288487,-0.0287832132092372,-0.03999334075957384,-0.6781076705936315,0.5981209890744839,158.0,0.4665668765633739,0.914370321004047,False
FAM47A,16,23,0.08762639913834235,0.0256273051854764,-0.03993790560114531,-0.6780520644435061,0.5981762532412155,187.0,0.9430953027425057,0.9954210865108563,False
PCDH12,16,23,0.1072185673826592,0.1335137146058444,-0.03991278154035362,-0.6780268629647546,0.5982012998840474,167.0,0.6375634706785563,0.9520098600536838,False
PLCD4,16,23,0.068681660841738,0.0642904405956095,-0.039805132482208044,-0.6779188827453475,0.5983086177809314,176.0,0.8304378133174315,0.9798989906777998,False
SURF6,16,23,-0.6790784820320797,-0.6064682564390924,-0.039799558214868594,-0.6779132913542162,0.598314174924479,159.0,0.4842244354918739,0.9199850495720958,False
HS3ST3B1,16,23,-0.05399872508218805,-0.0831809190576615,-0.03976465428701028,-0.6778782802582409,0.5983489716842204,163.0,0.5583350925495904,0.9360137880470842,False
