gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
HMHB1,20,46,0.06902583167821805,0.06532317331848339,-0.0321245485723478,-0.5571130705723755,0.49286397342767985,443.0,0.8179207380008796,0.9863333355803283,False
LGSN,21,46,-0.0447322880112352,-0.04900872267174835,-0.03209510898332523,-0.5482986688858849,0.4841084509192344,470.0,0.8658361474997007,0.9873462979598139,False
FAM161B,21,46,-0.0586855444809697,-0.06320191821743584,-0.0319941700501713,-0.5481975503203753,0.48420921022003277,479.0,0.9622693964502669,0.995978222558097,False
ZNF404,21,46,-0.0279123851359475,0.0093418892922437,-0.03196597772822595,-0.5481693079280521,0.48423735247160016,446.0,0.6217770735108381,0.9582003817828173,False
NRG2,21,46,-0.0553754438177436,-0.06837625981415255,-0.03193827640136401,-0.5481415574458226,0.4842650046430945,472.0,0.8871449258970601,0.9895056623146051,False
TAFA1,21,46,0.0270120411400521,0.0608256355762956,-0.03188350424989911,-0.5480866882278541,0.48431967972805595,438.0,0.5475328488570814,0.9405994574677329,False
MSRB2,21,46,0.0541875649741218,0.01416797551498835,-0.031873958366069564,-0.5480771254439787,0.4843292087118396,490.0,0.9299928110493452,0.9947666259981585,False
ANKRD34C,21,46,-0.042509330278484,-0.05299189313864885,-0.03183646633398476,-0.5480395670849127,0.4843666344169433,501.0,0.8130216758985656,0.9852978503241662,False
AGAP2,21,46,-0.2732470747893104,-0.26178016847565433,-0.03180625269883532,-0.548009300055757,0.4843967946580864,452.0,0.6801653904015104,0.9690885773046832,False
OR6N2,20,46,-0.0461197158278758,-0.02896085208248665,-0.031767125278791886,-0.5567550143282033,0.4932207637706195,431.0,0.6908860511965675,0.9702953172233199,False
NAPEPLD,21,46,0.0847999619537485,0.1049972803003909,-0.03172071384613602,-0.547923610312374,0.48448218262010195,467.0,0.834059714770874,0.9867912828674695,False
HJURP,21,46,-0.9445564163958284,-0.7695654914801312,-0.031628173162521644,-0.5478309068443864,0.4845745605193431,428.0,0.46135285043897223,0.9177010904448669,False
HUNK,21,46,0.0485095305480865,0.058357354050756496,-0.03161316647348815,-0.5478158738025359,0.48458954085555966,450.0,0.6604663338849435,0.9671288944440182,False
CLNK,21,46,0.0191585747570755,0.01613822477862665,-0.03161128769066966,-0.5478139917213217,0.4845914163399824,486.0,0.9730446462002829,0.9962897261089356,False
GALNT15,21,46,-0.0040827801625973,0.027780223347552202,-0.03159212332808443,-0.5477947937249299,0.484610547068761,447.0,0.6313572679298147,0.9600711058106878,False
