gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
KRT2,53,18,0.1164934009229261,0.11265481082305205,-0.2129262924744673,-0.7487632367418424,0.3229106517929079,447.0,0.696597900795207,0.9321687376951812,False
RFNG,53,18,0.0781440379990912,0.09399922451556064,-0.21279009247382544,-0.7486255730709128,0.323045388123262,421.0,0.46320919422498197,0.8459905470458726,False
OLR1,53,18,0.0607374837198366,0.0829446618135892,-0.21274172239486644,-0.7485766834083746,0.3230932386186417,385.0,0.22650780006483362,0.7156117654979033,False
CDC42SE2,53,18,0.0019849726857325,-0.0171011860628961,-0.21270747212082328,-0.7485420652945454,0.32312712105289876,473.0,0.963101950518137,0.993141306386811,False
DCAF10,53,18,-0.1775508896038698,-0.11801900419676145,-0.21266291593552816,-0.7484970306746912,0.3231711988036348,396.0,0.2873237719450824,0.7571300639388415,False
HMGN3,53,18,0.0620161988326396,0.0746449199420487,-0.21257778642403738,-0.7484109873386527,0.32325541449057804,441.0,0.6389108272315822,0.9127957336520605,False
KAT14,53,18,-0.1143476104642891,-0.13102494934474407,-0.21257440684276108,-0.7484075714867082,0.32325875780118607,459.0,0.817076532255318,0.9644528687520965,False
HSBP1L1,53,18,0.1497166591986486,0.21316241392582458,-0.2125293014864237,-0.7483619821012851,0.32330337912843776,411.0,0.3866283814187361,0.8126871921880241,False
IL2RB,53,18,0.0105837357194224,0.007097897042456049,-0.21250697732278234,-0.7483394184131453,0.32332546376758065,452.0,0.7460671984434206,0.9480815359514984,False
IRX1,53,18,0.0373422652129378,0.05019145148213395,-0.21245455509144787,-0.748286433822114,0.32337732363921834,447.0,0.696597900795207,0.9321687376951812,False
ZNF148,53,18,-0.0755742977858442,-0.07075347086505271,-0.21244442316010798,-0.7482761932163711,0.32338734689615517,460.0,0.8273596228880011,0.9654428663851522,False
AMPD2,53,18,-0.0160316041852268,-0.027180863794978048,-0.21238841592812577,-0.7482195853477583,0.32344275349150686,410.0,0.379419978110361,0.8090078099555251,False
RPS6KC1,53,18,-0.0906278079004158,-0.06679309656097535,-0.21233889977660428,-0.7481695383030398,0.3234917387498313,389.0,0.24746297959773467,0.731045344312391,False
CAB39L,53,18,0.034820466155601,0.03744391206131985,-0.21215203617834275,-0.7479806723351956,0.32367659997851006,463.0,0.8583801025242981,0.9732283837072724,False
VSIG4,53,18,0.0661972387659788,0.09308598514648744,-0.21210151994264032,-0.747929615085356,0.32372657520007536,414.0,0.4087499758782662,0.8241255748069283,False
PAFAH1B3,53,18,-0.1037570215891954,-0.12344533479071385,-0.2120401615002352,-0.7478675996844947,0.3237872766840243,440.0,0.6294936142998602,0.9087576428497373,False
NARS1,53,18,-2.0470465143420533,-2.004740129888855,-0.2120164661458415,-0.7478436506770679,0.323810718385385,432.0,0.556411529840885,0.8847570070874148,False
DOK7,53,18,0.0207290607826442,0.01981455985642945,-0.21198642107005453,-0.7478132840166042,0.3238404418764952,436.0,0.5924356367756916,0.8943098252846665,False
DAGLB,53,18,-0.1711424093919497,-0.16518632079155576,-0.21191105592570927,-0.7477371124081333,0.32391500055671485,426.0,0.5044623337897083,0.8640222947633646,False
MSRA,53,18,0.1133190236781043,0.11335185295666911,-0.2118287376721244,-0.7476539136131708,0.323996438268922,428.0,0.5214901774162763,0.8721904829058117,False
MBOAT1,53,18,-0.0795384978767425,-0.03897085702097575,-0.21180863885210166,-0.7476335998519601,0.3240163221477568,396.0,0.2873237719450824,0.7571300639388415,False
TIMM44,53,18,-0.7752189352993407,-0.6817484366556807,-0.21178967207824595,-0.7476144302618914,0.32403508610539955,408.0,0.36525321899465824,0.8028619632053863,False
KRTAP8-1,53,18,0.0080957734208202,0.04092894638182895,-0.21161499281385834,-0.7474378839609758,0.32420789833325914,413.0,0.40129373032177285,0.8189320308895565,False
SCN1A,53,18,0.0661066781421836,0.07264620625867785,-0.2113637014807351,-0.7471839094240016,0.3244565064625313,441.0,0.6389108272315822,0.9127957336520605,False
MYOZ3,53,18,0.0876464763117399,0.1233609812007714,-0.21135876032366688,-0.7471789155387559,0.32446139489142223,400.0,0.31194905863035804,0.7736528033823451,False
GRB7,53,18,-0.0004587615337839,0.0242758564140721,-0.21134917588066193,-0.7471692288215446,0.3244708770602207,442.0,0.648386625942407,0.9160327971118025,False
SLFN12L,53,18,-0.0328764328014253,-0.023204580026100853,-0.21133797183717545,-0.747157905227184,0.324481961552833,418.0,0.439389057941987,0.8358730666966977,False
KLF13,53,18,0.0240634477628386,0.04524843659617115,-0.21128493475368568,-0.7471043023060043,0.3245344327986329,424.0,0.48773229407874763,0.8563117475845112,False
LPIN2,53,18,0.0490318380015172,0.09247038412577785,-0.2112398748188297,-0.7470587617505235,0.3245790121128642,395.0,0.2813782387575654,0.7530657136293735,False
TAS2R31,53,18,0.1021722269151337,0.1273386822033738,-0.2111962661035073,-0.7470146879908516,0.324622155783837,446.0,0.6868492405086356,0.9289778298933238,False
PUM1,53,18,-0.2622128520180042,-0.25519576961503504,-0.21118481784215037,-0.7470031176608152,0.3246334819765144,420.0,0.4551901859870371,0.8420663378212614,False
PDIA6,53,18,0.0432338845384486,0.09689560994304935,-0.2111840346093233,-0.7470023260768999,0.3246342568582532,392.0,0.2640452166471777,0.7418373508929632,False
RAB31,53,18,0.0242971391541946,0.0389596121298308,-0.21115267247715194,-0.746970629576617,0.32466528462231303,425.0,0.4960596838377175,0.8593954997975534,False
TXN2,53,18,-0.1231281042279248,-0.0961590582722971,-0.21107229742561093,-0.7468893978303313,0.32474480297910935,417.0,0.4316081041696491,0.8313854612156756,False
