gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
TP53,34,22,0.1517777384566662,0.40934162323991113,-1.2655842017209087,-1.8508467532237902,-0.6803216502180273,143.0,0.00011018583045661145,0.42094880520129685,False
MT3,34,22,0.01046302211884155,0.104689856224715,-1.1283307183887552,-1.703884893880026,-0.5527765428974846,169.0,0.000601798737848948,0.535209707505962,False
OR1J4,31,20,-0.1115320231643141,-0.011664313577172049,-1.127445227139337,-1.7306562652512074,-0.5242341890274665,129.0,0.0004970649378150714,0.5224138946695271,False
SLC2A10,34,22,-0.036268139428459994,0.0765529260435032,-1.1168761482042437,-1.691663515908337,-0.5420887805001505,160.0,0.00034124637435887183,0.4900552787753508,False
CHEK2,34,22,0.15773295873651172,0.28786142416583294,-1.08618590585199,-1.6589524326874456,-0.5134193790165343,176.0,0.0009218005301261563,0.5417575603055361,False
SMYD1,34,22,-0.04728607698589215,0.0596689001053029,-1.080087077736902,-1.6524578917161978,-0.5077162637576061,145.0,0.00012636394864357688,0.42094880520129685,False
SPTB,34,22,-0.18151179120388836,-0.0757287289642886,-1.0652271323257945,-1.6366419820931974,-0.4938122825583916,167.0,0.000531503589794482,0.5252141306485807,False
ZC3H7B,34,22,-0.17839732041922063,-0.03479254160839955,-1.0650513583250556,-1.6364549700173097,-0.49364774663280153,162.0,0.0003878173121105939,0.4900552787753508,False
THPO,34,22,-0.043466945550577646,0.08560107310527035,-1.059434200292522,-1.6304795408812836,-0.48838885970376056,173.0,0.0007690613114421983,0.5417575603055361,False
PLA2G2A,34,22,0.026784029218516997,0.1195875411144757,-1.058954442838506,-1.6299692611770276,-0.4879396244999844,178.0,0.001038757047970966,0.5417575603055361,False
NRDE2,34,22,-1.199889831361681,-0.9789974683871718,-1.0176743198586051,-1.5861087620662266,-0.4492398776509836,182.0,0.0013149017001190327,0.5417575603055361,False
TDRD6,34,22,0.0031299221081146997,0.08857280004729726,-1.006421425258695,-1.5741682833665565,-0.4386745671508334,178.0,0.001038757047970966,0.5417575603055361,False
TMEM250,34,22,0.031106539257497998,0.13183411078584217,-1.0041284643888864,-1.5717360522991044,-0.43652087647866833,183.0,0.0013938050371297141,0.5417575603055361,False
COA5,34,22,-0.8101590625715218,-0.5032527679544487,-1.00233125962041,-1.5698298868853635,-0.4348326323554563,176.0,0.0009218005301261563,0.5417575603055361,False
SFXN5,34,22,-0.0224313927661673,0.07016102426905316,-0.9952596131003788,-1.5623311951380678,-0.4281880310626899,162.0,0.0003878173121105939,0.4900552787753508,False
EFR3A,34,22,-0.865061462399159,-0.49770500552133556,-0.9937547538314015,-1.560735808738622,-0.42677369892418093,182.0,0.0013149017001190327,0.5417575603055361,False
GFPT2,34,22,-0.08144852367212835,0.041018067302288894,-0.9626185079448545,-1.527754101522748,-0.3974829143669609,163.0,0.00041326975777985397,0.4900552787753508,False
CSNK2A2,34,22,0.0082011410210605,0.11867898778992915,-0.9497453770389641,-1.5141334252521121,-0.3853573288258161,182.0,0.0013149017001190327,0.5417575603055361,False
ARHGAP36,34,22,0.05315292083893955,0.16398346120013146,-0.9456937695070882,-1.5098484195860904,-0.38153911942808594,190.0,0.0020804896011811674,0.5465961779363782,False
NUP54,34,22,-0.8516093806230094,-0.595609398570087,-0.9376433413765384,-1.5013369133059573,-0.37394976944711944,187.0,0.0017550697608097355,0.5417575603055361,False
ADAMTS14,34,22,0.01576514304093995,0.1362964539043726,-0.9352743656417806,-1.49883293675393,-0.3717157945296312,193.0,0.002460433255158443,0.5835163507933764,False
ATP7A,34,22,-0.17379324492894815,-0.05996796915870095,-0.9347887940912344,-1.4983197321255495,-0.3712578560569192,197.0,0.0030658289640861573,0.5884165229582207,False
SLC18A1,34,22,0.05380523990876415,0.1522056656593971,-0.9320014459354958,-1.4953740120542731,-0.36862887981671855,184.0,0.0014770542709650752,0.5417575603055361,False
PPARD,34,22,-0.08851139964426061,0.044183062414101804,-0.9306048777454562,-1.493898254617543,-0.3673115008733694,186.0,0.001657458148493809,0.5417575603055361,False
VPS26A,34,22,-0.43245781455172266,-0.24818914342583745,-0.9272608154279443,-1.4903650123395948,-0.36415661851629355,192.0,0.0023272518017200027,0.5830257436224463,False
RORB,34,22,0.14209645935082504,0.21804367824484872,-0.92670938462653,-1.4897824453691204,-0.3636363238839395,196.0,0.0029029141215150805,0.5884165229582207,False
NOSIP,34,22,-0.22339062003121868,-0.11745257763674549,-0.9254931718196142,-1.4884976193223518,-0.3624887243168765,195.0,0.002747938005381398,0.5884165229582207,False
NLE1,34,22,-1.038096365426878,-0.8100572828902086,-0.9247205187400277,-1.4876814191101064,-0.36175961836994897,201.0,0.0038042492237996906,0.590543369233177,False
CNOT11,34,22,-0.4080531835102482,-0.13752429764935392,-0.9205511222088771,-1.4832776030063903,-0.35782464141136405,188.0,0.0018579418214784789,0.5417575603055361,False
H2AZ2,34,22,-0.2321737000199785,-0.08691263954692545,-0.9195106245512569,-1.4821787545464489,-0.35684249455606487,182.0,0.0013149017001190327,0.5417575603055361,False
OR7D2,31,20,-0.0233159871481423,0.09903358513620969,-0.9191862933485399,-1.5089414807209547,-0.3294311059761251,157.0,0.003259552705632427,0.5884165229582207,False
PDGFRL,34,22,-0.0111430833124871,0.07817832573690309,-0.9189181363814066,-1.4815530666009942,-0.3562832061618191,170.0,0.0006401049356077042,0.5417575603055361,False
POU2F2,34,22,-0.14124783996027715,0.0801146676104697,-0.9163376922177121,-1.4788282553240686,-0.35384712911135563,204.0,0.004460371583924748,0.590543369233177,False
S1PR3,34,22,-0.0468136488496437,0.04621475581648485,-0.9090654278532646,-1.4711511190025004,-0.3469797367040288,187.0,0.0017550697608097355,0.5417575603055361,False
SBK1,34,22,-0.25087219909687114,-0.1577351761531609,-0.9029388006786014,-1.4646856810600983,-0.34119192029710466,199.0,0.0034169221823896747,0.5884165229582207,False
CDH9,34,22,0.0748532971793127,0.17912521663151731,-0.9022995259898703,-1.4640111738950385,-0.3405878780847019,187.0,0.0017550697608097355,0.5417575603055361,False
NID2,34,22,0.046318835171072,0.15434313594867144,-0.8999502788931556,-1.461532647674584,-0.3383679101117272,191.0,0.0022007027344269326,0.5591985648178835,False
DNM1L,34,22,-0.7045167888676951,-0.38586498620610626,-0.8782260764399825,-1.438627553092224,-0.31782459978774114,200.0,0.0036058582674113704,0.5884165229582207,False
ALDH3A2,34,22,0.03235123685186845,0.11754201338699735,-0.8712243808003716,-1.4312508852363672,-0.311197876364376,203.0,0.004231068779520388,0.590543369233177,False
RCC1,34,22,-1.8771910497739426,-1.6097869035448227,-0.8686829186499097,-1.428573997147852,-0.30879184015196737,211.0,0.006407054266693032,0.590543369233177,False
OR7G2,31,20,-0.3158928195908905,-0.22429565774013985,-0.8629227503093857,-1.4494676849849526,-0.2763778156338188,184.0,0.015467900556279267,0.6584095034060327,False
TMEM125,34,22,-0.0102050228612374,0.08858118544342955,-0.8577953872639207,-1.4171104178152114,-0.29848035671262996,207.0,0.0052174263444059845,0.590543369233177,False
CEP83,34,22,0.011763189616250301,0.08532527815933955,-0.8575730226799656,-1.4168763577192212,-0.29826968764070994,172.0,0.0007236123503114343,0.5417575603055361,False
TIAM1,34,22,-0.0890340795746895,-0.030898692894663703,-0.8569374383736819,-1.416207359523427,-0.2976675172239367,213.0,0.00708899002035445,0.590543369233177,False
SRL,34,22,-1.817078601710001e-05,0.08983498896787925,-0.8523844483540018,-1.411415676362433,-0.29335322034557076,212.0,0.00674027438921319,0.590543369233177,False
NUP188,34,22,-0.3521928857640571,-0.17009396079781705,-0.8520606182056026,-1.4110749137968641,-0.29304632261434105,197.0,0.0030658289640861573,0.5884165229582207,False
ATOH8,34,22,-0.07160220924584275,0.0112727452308787,-0.8491859393646576,-1.4080501835281387,-0.29032169520117646,222.0,0.011033191658615764,0.6310205145716997,False
EXOSC2,34,22,-1.4016722447989949,-1.1743736040573363,-0.8490641698649762,-1.4079220682562594,-0.29020627147369293,206.0,0.004953065708034128,0.590543369233177,False
ZFAT,34,22,-0.41392396237348345,-0.1822280664307153,-0.8471605271588691,-1.4059193300126456,-0.2884017243050927,199.0,0.0034169221823896747,0.5884165229582207,False
OR52M1,31,20,-0.0834033721493617,-0.01451318926011605,-0.845530212283167,-1.4311204087239187,-0.25994001584241555,161.0,0.004170532558144459,0.590543369233177,False
USP14,34,22,-0.15413561296547215,0.02776916356198715,-0.8448227676190962,-1.403460157000179,-0.2861853782380136,197.0,0.0030658289640861573,0.5884165229582207,False
OR13J1,31,20,-0.0883657157402568,0.026270723419099952,-0.8428860898884567,-1.428332708774416,-0.2574394710024974,171.0,0.007539176511118982,0.590543369233177,False
GABRR1,34,22,-0.0273889529009162,0.062264929817596806,-0.8427280475076147,-1.4012569085353617,-0.28419918647986764,199.0,0.0034169221823896747,0.5884165229582207,False
COA8,34,22,-0.16595977923439603,-0.009578498334458351,-0.8412096141855514,-1.3996599598206645,-0.2827592685504383,190.0,0.0020804896011811674,0.5465961779363782,False
TMEM209,34,22,-0.0974268588261696,0.014923276817281849,-0.8397858851204701,-1.3981627309683378,-0.2814090392726025,195.0,0.002747938005381398,0.5884165229582207,False
ISY1,34,22,-1.231866660674438,-1.050646212536293,-0.8361990028799121,-1.3943911857649884,-0.2780068199948358,212.0,0.00674027438921319,0.590543369233177,False
TPR,34,22,-0.9886731716335996,-0.8006192422481787,-0.8349659450397082,-1.393094815082453,-0.27683707499696353,188.0,0.0018579418214784789,0.5417575603055361,False
FBP2,34,22,-0.11482613370246575,-0.0217522305638028,-0.8343303408491751,-1.3924266087195296,-0.27623407297882063,200.0,0.0036058582674113704,0.5884165229582207,False
KL,34,22,0.02911385177731615,0.12371274711789675,-0.8338385277244803,-1.3919095846581828,-0.2757674707907777,204.0,0.004460371583924748,0.590543369233177,False
EPB42,34,22,-0.14831720758655542,-0.043956470024135746,-0.8332735162211551,-1.3913156269249995,-0.2752314055173106,206.0,0.004953065708034128,0.590543369233177,False
CHRM1,34,22,-0.13848871157481335,-0.06023706206216495,-0.8329384021869369,-1.3909633531500807,-0.2749134512237932,208.0,0.0054944699530369324,0.590543369233177,False
HNRNPF,34,22,-0.27808911825592675,-0.11468926007523611,-0.830580631172105,-1.3884850311240626,-0.2726762312201473,200.0,0.0036058582674113704,0.5884165229582207,False
POU6F2,34,22,0.01267850365373965,0.117637789656202,-0.8231553837842934,-1.3806822006978257,-0.2656285668707613,204.0,0.004460371583924748,0.590543369233177,False
CLEC3B,34,22,-0.05468095094695535,0.043074943088008244,-0.8229231316529015,-1.3804381888395079,-0.2654080744662951,217.0,0.008651456401024328,0.5987683074125281,False
SIX6,34,22,0.010868711110436951,0.037732448460045004,-0.822214150176731,-1.3796933281782793,-0.2647349721751827,260.0,0.05689230651654881,0.7666238303104952,False
CA3,34,22,0.042977752211017045,0.1175489124335448,-0.8216780951868754,-1.3791301642343394,-0.2642260261394115,194.0,0.002600555253171874,0.5884165229582207,False
NDE1,34,22,-0.3167930827684708,-0.13911292662748048,-0.8157985731282591,-1.3729543820547816,-0.2586427642017366,199.0,0.0034169221823896747,0.5884165229582207,False
MEF2B,34,22,-0.5200405600166254,-0.12704095873641924,-0.8113713832531911,-1.368305413899506,-0.2544373526068763,217.0,0.008651456401024328,0.5987683074125281,False
MAFF,34,22,-0.14702160567094047,-0.07535005659601746,-0.8104749583435804,-1.367364219155732,-0.2535856975314289,213.0,0.00708899002035445,0.590543369233177,False
ACADS,34,22,-0.15700506980071915,-0.00395356957317275,-0.8090507626511927,-1.365868989746883,-0.2522325355555025,177.0,0.0009786621579561273,0.5417575603055361,False
SYMPK,34,22,-1.1600021018195723,-1.023313365536,-0.806202389421728,-1.362878897711661,-0.24952588113179486,204.0,0.004460371583924748,0.590543369233177,False
PDE1C,34,22,-0.05806983643105525,0.01061744309264377,-0.805060058103349,-1.3616798608182976,-0.2484402553884003,212.0,0.00674027438921319,0.590543369233177,False
INTS8,34,22,-1.0139593762696464,-0.8599796890235669,-0.8044054078526841,-1.3609927472294192,-0.2478180684759489,228.0,0.014647199558648686,0.6584095034060327,False
ARGLU1,34,22,-0.5204304790819996,-0.36848692464713945,-0.8013670383273143,-1.3578040295520832,-0.24493004710254518,213.0,0.00708899002035445,0.590543369233177,False
MCU,34,22,-0.06109252478047131,0.01597581079454335,-0.8004247023441547,-1.3568151711646848,-0.24403423352362463,222.0,0.011033191658615764,0.6310205145716997,False
NCBP1,34,22,-1.5841018476407605,-1.3638269460882255,-0.7990232438659335,-1.3553446178179298,-0.24270186991393716,213.0,0.00708899002035445,0.590543369233177,False
BRINP1,34,22,0.09103151247370435,0.13667870158417675,-0.7971777490599182,-1.353408307869003,-0.24094719025083355,226.0,0.013340801228540224,0.6501173464439588,False
TEK,34,22,0.0027485942165462497,0.06475495702413744,-0.7965055677032615,-1.352703097567305,-0.24030803783921828,209.0,0.005784723310455384,0.590543369233177,False
RXRA,34,22,-0.03709280489672,0.02513857275610765,-0.7937482503308141,-1.349810565122461,-0.23768593553916717,225.0,0.012727080212501466,0.6467902163993245,False
KAT2A,34,22,-0.2054382933337189,-0.09592788918049641,-0.7928113451202388,-1.3488278146299262,-0.23679487561055124,201.0,0.0038042492237996906,0.590543369233177,False
ACACB,34,22,-0.05285809333730365,-0.0108688547311689,-0.7896811669846372,-1.3455448338376814,-0.23381750013159308,216.0,0.00823438549731376,0.5929757685859103,False
NUP133,34,22,-1.5698221341219978,-1.369228184517114,-0.7882437280128846,-1.3440374134124897,-0.23245004261327928,205.0,0.004700878408321872,0.590543369233177,False
FFAR2,34,22,-0.20420319772779033,-0.09948224247462756,-0.7871132647085618,-1.3428519970988098,-0.23137453231831395,215.0,0.00783539861353965,0.590543369233177,False
BNIP5,34,22,-0.08346309425427961,0.0345904946116379,-0.7862820431820677,-1.3419804158750144,-0.23058367048912098,219.0,0.009542658723336903,0.6105585277409837,False
DTNA,34,22,0.04456090277250495,0.09808619538930266,-0.7850400983624579,-1.3406782428247555,-0.22940195390016027,229.0,0.015341729890493648,0.6584095034060327,False
DOK1,34,22,-0.15203271286932066,-0.06770876048135725,-0.7831752648509953,-1.3387231406192137,-0.2276273890827769,226.0,0.013340801228540224,0.6501173464439588,False
TACSTD2,34,22,-0.10812778210591839,-0.00670076815682185,-0.7827119672353865,-1.3382374477505474,-0.22718648672022557,232.0,0.017602250685042654,0.6619264966910227,False
MRPL33,34,22,-1.1413374467868749,-0.7876082011098817,-0.7825480213869914,-1.3380655799140833,-0.2270304628598997,222.0,0.011033191658615764,0.6310205145716997,False
OR5B3,31,20,-0.1436334562674251,-0.10673559812471936,-0.7803654449044632,-1.3625386279701597,-0.1981922618387667,189.0,0.020084215935223075,0.6826678593436014,False
TNS1,34,22,0.02033059046694035,0.0783282809471403,-0.7789149404125173,-1.334257342700953,-0.22357253812408162,216.0,0.00823438549731376,0.5929757685859103,False
TIMP1,34,22,-0.0059585266136312496,0.04977654373710545,-0.7781772140860471,-1.3334841423224546,-0.22287028584963975,197.0,0.0030658289640861573,0.5884165229582207,False
TNFRSF13B,34,22,-0.04837904890033725,-0.0007156617798301999,-0.7775134959114743,-1.3327885356171163,-0.22223845620583238,247.0,0.033818234733799475,0.7221187769628946,False
SOWAHB,34,22,-0.1473269900372694,-0.06779932040256365,-0.777232551441043,-1.3324941007339317,-0.22197100214815424,199.0,0.0034169221823896747,0.5884165229582207,False
MEN1,34,22,-0.8282797323759623,-0.44318311627796303,-0.7754130142524205,-1.3305873029938358,-0.22023872551100532,210.0,0.0060887306986304275,0.590543369233177,False
TMEM51,34,22,-0.037049963239547345,0.01467339192690195,-0.7752748779730781,-1.3304425498299448,-0.22010720611621137,229.0,0.015341729890493648,0.6584095034060327,False
CCKBR,34,22,0.014127929362315,0.0796733411453525,-0.7741115231674441,-1.3292235126554188,-0.21899953367946956,232.0,0.017602250685042654,0.6619264966910227,False
CCDC60,34,22,-0.008890878212503749,0.06300976630094356,-0.7740783871654344,-1.3291887917875247,-0.21896798254334404,228.0,0.014647199558648686,0.6584095034060327,False
UCN3,34,22,0.0593331346205382,0.09973358162969939,-0.7737377914789445,-1.328831909378692,-0.21864367357919712,229.0,0.015341729890493648,0.6584095034060327,False
GPHA2,34,22,-0.14878368812844575,-0.10304212746755625,-0.7728312364593165,-1.3278820370011437,-0.2177804359174894,215.0,0.00783539861353965,0.590543369233177,False
CAPZA3,34,22,0.1673615305610069,0.1979708587828823,-0.7725394758120904,-1.3275763454187386,-0.21750260620544215,250.0,0.03827451724895932,0.7344000413238828,False
U2AF1L4,34,22,-0.12134488915801955,-0.0145442879009493,-0.7714780095444015,-1.326464237884963,-0.21649178120384005,210.0,0.0060887306986304275,0.590543369233177,False
LRFN2,34,22,0.087316635617981,0.1875851102522996,-0.7710409396370792,-1.3260063347997422,-0.21607554447441613,224.0,0.012138480840869546,0.6467902163993245,False
MED24,34,22,-0.973458742699159,-0.7598898699719161,-0.765150415684934,-1.3198361118191073,-0.21046471955076085,179.0,0.0011022511770506457,0.5417575603055361,False
ADCY10,34,22,0.016520472855046202,0.0979990082201137,-0.7644103815327796,-1.3190610804584808,-0.20975968260707856,232.0,0.017602250685042654,0.6619264966910227,False
MRPS31,34,22,-0.6738216800915435,-0.5015972991352713,-0.7624347030527079,-1.3169921245931178,-0.207877281512298,215.0,0.00783539861353965,0.590543369233177,False
MED1,34,22,-1.2785557789158855,-0.9219508524680704,-0.7602780676770853,-1.3147339260755846,-0.20582220927858597,223.0,0.011574133656541141,0.643340985465304,False
C16orf92,34,22,-0.23936941398211575,-0.1455847036039476,-0.7602168887044365,-1.3146698699067387,-0.20576390750213425,232.0,0.017602250685042654,0.6619264966910227,False
FOXN1,34,22,-0.19095880494043121,-0.0919673174828283,-0.7600217962648809,-1.314465603878734,-0.20557798865102772,213.0,0.00708899002035445,0.590543369233177,False
ASH2L,34,22,-0.4230858548079979,-0.24282824858266525,-0.759261393646337,-1.3136694668220255,-0.20485332047064864,208.0,0.0054944699530369324,0.590543369233177,False
VSTM4,34,22,-0.02994014781150735,0.0484992159052364,-0.7592533748862446,-1.3136610714058325,-0.20484567836665668,235.0,0.02014958262525388,0.6826678593436014,False
WT1,34,22,0.08860766611748674,0.118501085166609,-0.7581334800567605,-1.312488609592435,-0.20377835052108595,235.0,0.02014958262525388,0.6826678593436014,False
FAM200C,34,22,-0.01932698126682285,0.08324953223935444,-0.7576822621480603,-1.3120162323921685,-0.20334829190395232,210.0,0.0060887306986304275,0.590543369233177,False
VPS51,34,22,-0.8943603902536033,-0.7265192037792565,-0.757396460072911,-1.3117170340901234,-0.20307588605569848,217.0,0.008651456401024328,0.5987683074125281,False
SLC26A7,34,22,-0.0459838840254417,0.0272643328686646,-0.7569142756075472,-1.3112122592086277,-0.20261629200646658,210.0,0.0060887306986304275,0.590543369233177,False
PCGF5,34,22,-0.16799949819813825,-0.054064765515861896,-0.7558349564121563,-1.3100824225542227,-0.20158749027008993,230.0,0.016065088237376634,0.6584095034060327,False
ANXA11,34,22,-0.027085879501534148,0.02068380396780985,-0.7556612609347261,-1.3099006035764063,-0.2014219182930459,245.0,0.031100426980850658,0.6993467695428454,False
IL2RB,34,22,-0.0036531914662652496,0.0488161236571574,-0.7548087319360862,-1.3090082283065287,-0.2006092355656438,235.0,0.02014958262525388,0.6826678593436014,False
ALKBH5,34,22,-0.13513796330861155,-0.0492750638311878,-0.7544982995496206,-1.3086832971107933,-0.20031330198844777,213.0,0.00708899002035445,0.590543369233177,False
PM20D1,34,22,-0.07841930375886874,0.0505056593734508,-0.7534967055597278,-1.307634961547533,-0.19935844957192272,216.0,0.00823438549731376,0.5929757685859103,False
ISCU,34,22,-2.2573424115151464,-2.043841829431851,-0.75317651983118,-1.307299845918196,-0.19905319374416386,200.0,0.0036058582674113704,0.5884165229582207,False
CXCL17,34,22,-0.1127512508885128,-0.0231667280184455,-0.7531273381981582,-1.3072483715274612,-0.1990063048688553,220.0,0.010018246115876234,0.6123523837219607,False
COX6B1,34,22,-0.6810624859615247,-0.4814853469611063,-0.7529628062038312,-1.3070761703720093,-0.19884944203565302,226.0,0.013340801228540224,0.6501173464439588,False
RANBP3,34,22,-0.35494068648460686,-0.1692876355919615,-0.7514361072649679,-1.3054783838396022,-0.19739383069033345,208.0,0.0054944699530369324,0.590543369233177,False
DNAJB5,34,22,-0.0090314676871735,0.08705337438534441,-0.7513359801602085,-1.305373599245581,-0.19729836107483611,230.0,0.016065088237376634,0.6584095034060327,False
GDF2,34,22,-0.07261542407300695,0.0224663588198679,-0.7504553530263703,-1.304452034112721,-0.19645867194001976,198.0,0.0032370410045194933,0.5884165229582207,False
DDX51,34,22,-1.1743604574924862,-0.9659071149855606,-0.7500778013077061,-1.3040569448036785,-0.19609865781173352,224.0,0.012138480840869546,0.6467902163993245,False
CUL3,34,22,-0.5117766883408317,-0.3241467540380232,-0.7493810012524148,-1.3033277995259192,-0.19543420297891034,212.0,0.00674027438921319,0.590543369233177,False
STMN1,34,22,-0.2070943561573487,-0.0761051427568696,-0.7480199424555973,-1.301903642113351,-0.1941362427978437,218.0,0.009087308294227487,0.60087714732128,False
RFX6,34,22,0.0374904524819208,0.11134099024244115,-0.7477009113395179,-1.301569836287326,-0.19383198639170973,230.0,0.016065088237376634,0.6584095034060327,False
SCGN,34,22,0.0276753155076583,0.0982790390642907,-0.7456848971242879,-1.2994605947250037,-0.19190919952357188,205.0,0.004700878408321872,0.590543369233177,False
TEFM,34,22,-0.4594051829749163,-0.3113802543835456,-0.7448979248206654,-1.2986372942049444,-0.19115855543638638,200.0,0.0036058582674113704,0.5884165229582207,False
CADM2,34,22,0.0108092818129075,0.09656394319603365,-0.744368185135627,-1.2980831209368129,-0.19065324933444106,225.0,0.012727080212501466,0.6467902163993245,False
TENM4,34,22,-0.06875158679723159,-0.01154908788654785,-0.7441950599768987,-1.2979020141308086,-0.1904881058229887,227.0,0.013980536014356598,0.6543994581246336,False
MUC15,34,22,0.01659106580117655,0.0848131271929458,-0.7440610416504196,-1.2977618183083615,-0.19036026499247793,210.0,0.0060887306986304275,0.590543369233177,False
UBL4B,34,22,-0.15058777835689754,-0.060581423107220395,-0.7429821873850513,-1.2966332729103713,-0.18933110185973123,238.0,0.023012855303619767,0.6971393439064891,False
ZAP70,34,22,-0.06864853841281615,0.03047813449733025,-0.7428355372556076,-1.2964798734201928,-0.1891912010910224,211.0,0.006407054266693032,0.590543369233177,False
ITPRIP,34,22,-0.03620742611572445,0.0595813972124712,-0.7418716227382087,-1.295471627240702,-0.18827161823571548,226.0,0.013340801228540224,0.6501173464439588,False
CCL23,34,22,0.01466790169503875,0.08172489957253215,-0.7415667752952032,-1.2951527707166868,-0.18798077987371975,236.0,0.02106740859234111,0.6899335381211217,False
LIFR,34,22,-0.0727722179668258,0.07277206159119065,-0.7407369164157597,-1.2942848035480035,-0.187189029283516,213.0,0.00708899002035445,0.590543369233177,False
CSNK1G1,34,22,-0.07083235430232905,-0.00396504621721595,-0.740511011924954,-1.2940485321394344,-0.18697349171047373,230.0,0.016065088237376634,0.6584095034060327,False
MFAP5,34,22,-0.009862171741671848,0.018118266684582298,-0.7385215686076999,-1.2919679200351573,-0.18507521718024256,263.0,0.06376668103232198,0.7773940750664229,False
MYH14,34,22,-0.06628475708653185,-0.0223517078403073,-0.7378466895716186,-1.2912621661114105,-0.18443121303182675,245.0,0.031100426980850658,0.6993467695428454,False
DPPA5,34,22,-0.29849088336449736,-0.1368137851063938,-0.7375567202331457,-1.2909589391724965,-0.18415450129379496,202.0,0.00401250957659467,0.590543369233177,False
MS4A1,34,22,0.12844719613833724,0.2336918044226366,-0.7371382505731442,-1.2905213454150943,-0.18375515573119416,221.0,0.010514830074317137,0.6234242751062631,False
SALL2,34,22,-0.06549644181300379,0.0074352951690009,-0.7360144081820569,-1.2893461937849944,-0.1826826225791195,235.0,0.02014958262525388,0.6826678593436014,False
RAB19,34,22,-0.06439057935113204,0.031386643153410304,-0.7347403241353877,-1.288014030131128,-0.18146661813964737,218.0,0.009087308294227487,0.60087714732128,False
MOB2,34,22,-0.0048527785579749,0.077610829068064,-0.7338985530799594,-1.2871339384861793,-0.1806631676737397,239.0,0.024042799401145974,0.6971393439064891,False
LAMTOR4,34,22,-0.6441375380850702,-0.5201515351359041,-0.7336489790455732,-1.2868730108346347,-0.18042494725651181,225.0,0.012727080212501466,0.6467902163993245,False
MMP8,34,22,0.0173508459150814,0.058299202298914804,-0.7314982828484611,-1.2846246256030622,-0.17837194009386004,251.0,0.03986682194153086,0.7355924915705492,False
GKN1,34,22,0.01636028937135145,0.0593676496949072,-0.7288615774010305,-1.2818685234894154,-0.17585463131264567,249.0,0.03673660791941815,0.7317290538216021,False
AHCTF1,34,22,-1.1983833150908678,-0.9867581183462272,-0.7286573647198079,-1.2816550804593017,-0.17565964898031416,221.0,0.010514830074317137,0.6234242751062631,False
CBFA2T3,34,22,-0.08358181785760195,0.0938926850776694,-0.7277362595648089,-1.2806923718735832,-0.17478014725603452,191.0,0.0022007027344269326,0.5591985648178835,False
SMARCA4,34,22,-0.5171425603587254,-0.29496808872652647,-0.7273687842134292,-1.2803083126259134,-0.17442925580094504,221.0,0.010514830074317137,0.6234242751062631,False
CRB2,34,22,-0.1323979840195545,-0.0737763085989058,-0.7249495159446104,-1.277780061254802,-0.17211897063441883,266.0,0.07131316990329192,0.7917898583457261,False
SLC38A1,34,22,-0.29700758496367263,-0.16874723828192728,-0.7199774540182411,-1.2725850910875494,-0.16736981694893271,212.0,0.00674027438921319,0.590543369233177,False
PPP1R3F,34,22,0.03327807646980635,0.0623723450775089,-0.7192551961258704,-1.2718305729802153,-0.16667981927152553,230.0,0.016065088237376634,0.6584095034060327,False
PPIL4,34,22,-1.2651228829376389,-0.8709595698628427,-0.7191439490553815,-1.2717143596825013,-0.1665735384282616,217.0,0.008651456401024328,0.5987683074125281,False
EIF3L,34,22,-0.5107127202454608,-0.4223608221582661,-0.7186273274373864,-1.2711746848242624,-0.16607997005051056,237.0,0.022021449525181588,0.6971393439064891,False
SHC4,34,22,-0.11452655579716944,-0.01287306605730605,-0.7184106481117475,-1.270948341248181,-0.16587295497531396,259.0,0.0547425721367651,0.7666238303104952,False
NTF3,34,22,-0.11366043957594485,-0.03676099107583045,-0.717660475946563,-1.270164731391218,-0.16515622050190792,226.0,0.013340801228540224,0.6501173464439588,False
TBX22,34,22,-0.01074533656203805,0.0640663210429275,-0.7167416139208566,-1.2692049574485793,-0.1642782703931337,225.0,0.012727080212501466,0.6467902163993245,False
PRSS53,34,22,-0.0077954289826273,0.0949874794544099,-0.7164140736155326,-1.268862845499513,-0.16396530173155222,217.0,0.008651456401024328,0.5987683074125281,False
RPTOR,34,22,-0.9870262549418609,-0.8508510098523794,-0.7161630800651596,-1.2686006899721902,-0.163725470158129,245.0,0.031100426980850658,0.6993467695428454,False
MTRFR,34,22,-0.2904195046599465,-0.1735312670433859,-0.7159176025631878,-1.2683442993636183,-0.16349090576275727,215.0,0.00783539861353965,0.590543369233177,False
HLA-DQA2,34,22,1.3791916777499379e-05,0.06297435741791685,-0.7146383660585375,-1.2670082493601391,-0.16226848275693584,243.0,0.028572248367224974,0.6971393439064891,False
PTGDR,34,22,0.01577532061925685,0.08984069173855735,-0.7143333960812853,-1.266689749182608,-0.16197704297996285,219.0,0.009542658723336903,0.6105585277409837,False
CCL27,34,22,-0.168730615753098,-0.0590904775953235,-0.7140839772865238,-1.266429268800352,-0.16173868577269568,222.0,0.011033191658615764,0.6310205145716997,False
LEP,34,22,-0.1159034822147125,0.0072468589487046,-0.7140518720482131,-1.2663957399767696,-0.16170800411965658,227.0,0.013980536014356598,0.6543994581246336,False
