gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
SPATA31A3,123,923,-0.1222208620649481,-0.0852863217264809,-0.2075802617611414,-0.3959215037843078,-0.019239019737974983,50154.0,0.03570926083387707,0.3770923180284157,False
CPNE8,144,1042,0.02964285036844555,0.0468393487239904,-0.20750482446129426,-0.3819558234325346,-0.03305382549005392,67174.0,0.041602528986719615,0.3980656068627905,False
TMPRSS11D,144,1042,-0.0021137000984468002,0.0165052977498252,-0.20741500273808178,-0.3818658287181954,-0.03296417675796817,66315.0,0.023793785154994092,0.32199725404845214,False
SLC12A8,144,1042,-0.10010576314122616,-0.07878391970679365,-0.20740559914519333,-0.38185640701888524,-0.03295479127150139,65586.0,0.014298822659958556,0.26489396302643436,False
MRPS27,144,1042,-0.49524064832084436,-0.4553335629236218,-0.20736990369915534,-0.3818206428494668,-0.03291916454884383,67946.0,0.06619685810593627,0.45287137073542283,False
GRSF1,144,1042,-0.33326322634341066,-0.2776719965729103,-0.20733861075488755,-0.38178928966753234,-0.032887931842242785,65869.0,0.017491513138300586,0.28443699493610175,False
KCNH4,144,1042,-0.0946071894136523,-0.07274623102667929,-0.20721570575013346,-0.38166614816332467,-0.03276526333694227,65927.0,0.018218118530438036,0.29011463887147815,False
GRN,144,1042,-0.18317477818797964,-0.1646093542779003,-0.2071817318473298,-0.38163210891106014,-0.03273135478359948,66684.0,0.030413549492360057,0.35696475546801226,False
RADX,144,1042,0.05150526594577225,0.0720005465159049,-0.20708845480333743,-0.3815386525018343,-0.03263825710484056,65175.0,0.010577678539526457,0.23863258827036224,False
OR5B17,123,944,-0.1140556489913253,-0.07552624848093359,-0.20699751680245929,-0.39508751133529274,-0.018907522269625804,50050.0,0.012762864231900558,0.25486137484914617,False
ARHGAP33,144,1042,-0.0659673423841778,-0.04088533085412445,-0.20674832336932594,-0.38119786770156316,-0.03229877903708872,65469.0,0.013136882875333529,0.25687834987743235,False
DEPDC5,144,1042,0.06900824447964685,0.07744915677858155,-0.2066986636004755,-0.3811481126297711,-0.032249214571179935,67068.0,0.038924088105201,0.3873184371888786,False
UQCC2,144,1042,-0.28775635451580894,-0.27568279171170545,-0.20665909795626702,-0.3811084710707836,-0.03220972484175047,67664.0,0.05609635701882345,0.4323294093131409,False
ENO3,144,1042,-0.06970991297961046,-0.05733084655177115,-0.20632570768629266,-0.3807744416992481,-0.031876973673337194,66672.0,0.030175642663637335,0.3557392824468646,False
ZKSCAN7,144,1042,-0.0036921947129855996,0.0061015258878164,-0.20625992410413682,-0.3807085321330744,-0.03181131607519927,70099.0,0.20116492419848764,0.642287794836731,False
BRCA1,144,1042,-0.4484809403905907,-0.4116864789932996,-0.20613258270321508,-0.38058094697089295,-0.03168421843553723,64324.0,0.005482243422456636,0.1995438070343376,False
CDK1,144,1042,-2.7037506356718923,-2.611532326387323,-0.20609734040201974,-0.3805456372342172,-0.031649043569822316,66290.0,0.023394383359324044,0.31918978489316696,False
PPP3CA,144,1042,-0.0335949735620043,-0.012609223439310799,-0.20594821546511557,-0.380396227076883,-0.031500203853348174,64627.0,0.006963337442099588,0.21503785504179193,False
PYDC1,144,1042,-0.12092606060181585,-0.11134566880267685,-0.20589047137110233,-0.3803383725952605,-0.03144257014694421,68243.0,0.07840834905391464,0.47675147741123886,False
ATP5MC3,144,1042,0.016348885558768803,0.03467734320775635,-0.20585298173177227,-0.3803008113046745,-0.03140515215886999,65714.0,0.01567298974441572,0.27571844164851655,False
PEX39,144,1042,-0.08555793077344176,-0.043526484599809054,-0.20582616487336847,-0.3802739432011215,-0.03137838654561545,64753.0,0.00767854862687881,0.2209757604781549,False
RASEF,144,1042,-0.10741276540694275,-0.06763404289556166,-0.20582370810595954,-0.3802714817393341,-0.03137593447258494,64373.0,0.005700614688409808,0.20281294043229417,False
MARCKS,144,1042,-0.1256694422809097,-0.10890321956642751,-0.20574110726302908,-0.38018872309568164,-0.03129349143037649,66611.0,0.028990858684166607,0.3507659156989146,False
F2RL2,144,1042,0.11221271352862736,0.12494342430346331,-0.20552196523259972,-0.3799691627223731,-0.03107476774282636,67160.0,0.04124006338601609,0.3969273089504318,False
NELL2,144,1042,-0.13016289951418114,-0.11225995656951304,-0.20541672259680163,-0.3798637193361373,-0.03096972585746602,67928.0,0.06551018531869225,0.4510147351881549,False
ZNF396,144,1042,0.0048359613427696,0.026381527032853652,-0.2054133833879172,-0.37986037375938764,-0.030966393016446797,67981.0,0.0675490322085926,0.45689237892579176,False
FAM186A,144,1042,-0.16573360450423585,-0.1462073563337524,-0.20511729681486784,-0.3795637229603901,-0.030670870669345596,68032.0,0.06955995076863285,0.4609310706697545,False
USP39,144,1042,-1.2002632278306642,-1.1901367289079419,-0.20500042538664634,-0.3794466290441696,-0.03055422172912306,70645.0,0.25574071923451025,0.6954332478911136,False
C1QTNF9,123,923,-0.186006668101938,-0.1551655328805126,-0.20497952887720133,-0.39331554034560184,-0.016643517408800823,50734.0,0.05537313561725862,0.4300111280870786,False
PRDM7,144,1042,-0.023345785435427202,0.01925321147643535,-0.20494971322107267,-0.37939582037726716,-0.030503606064878175,65537.0,0.013801596256354895,0.26210021613220835,False
CRLF1,144,1042,-0.0620804953514988,-0.05102388244305385,-0.20483420232311791,-0.37928008975993455,-0.030388314886301282,66028.0,0.01954662818942531,0.2972778541684353,False
MAGIX,144,1042,0.0056994410030184,0.025561032651280798,-0.20473256853542857,-0.3791782627514647,-0.030286874319392393,66124.0,0.020887039404755087,0.30719938168389177,False
