gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
ZIK1,38,46,0.05680550023591905,0.09920062943953445,-0.2630402409120496,-0.694529622394356,0.16844914057025678,724.0,0.17909614400612062,,0.9562112334692952,False
GPR61,38,46,-0.47502460046943784,-0.41251916961765966,-0.26292301223912395,-0.6944107600042894,0.16856473552604145,745.0,0.24816493265542094,,0.9563390086921026,False
CIAO3,38,46,-2.0736693391470737,-1.940423189090251,-0.26286166946047546,-0.6943485626308525,0.16862522370990168,734.0,0.20996048572338843,,0.9562112334692952,False
EPRS1,38,46,-1.5117205202361303,-1.3908569632096839,-0.2627227090660387,-0.6942076670457651,0.1687622489136878,748.0,0.2593801709313569,,0.9608491612824075,False
ATP6V1H,38,46,-0.8418608860686626,-0.7093897507407406,-0.2627162128241144,-0.6942010803606826,0.16876865471245378,655.0,0.04957184625524985,,0.9106266279354857,False
IRF9,38,46,-0.03654839235590085,-0.0443204868254729,-0.2626834595442627,-0.6941678711109478,0.1688009520224224,897.0,0.8397560736083229,,0.9933109842800927,False
ZRANB3,38,46,0.0293624321480098,0.041841303468414054,-0.2626721203493918,-0.694156374072308,0.16881213337352446,707.0,0.13457010347750048,,0.9552559483195016,False
ST3GAL5,38,46,0.0544179867254041,0.08907342018330136,-0.26265904257089295,-0.6941431142570118,0.1688250291152259,749.0,0.2631954183365869,,0.9608491612824075,False
LCN10,38,46,-0.2172888222884252,-0.1914239196621711,-0.26260862661470846,-0.6940919966174826,0.16887474338806568,737.0,0.21993034213039409,,0.9562112334692952,False
NALF2,38,46,0.07064173785569916,0.115696094755696,-0.2625073129985198,-0.6939892733341735,0.16897464733713385,683.0,0.08689545840542112,,0.9385626954684685,False
TBC1D1,38,46,-0.041768295234345304,-0.02416588190537915,-0.2624435846681608,-0.6939246585707837,0.169037489234462,767.0,0.3385137388046521,,0.9677030254981662,False
KLK10,38,46,0.05561123533368485,0.11139438341530436,-0.26238124205244817,-0.6938614490032142,0.16909896489831783,704.0,0.12768831030662803,,0.9526386765189436,False
IFT140,38,46,-0.074441341924895,-0.0642969193854642,-0.2623103386926122,-0.6937895598919088,0.16916888250668438,780.0,0.4007535489225066,,0.975661987766745,False
KLHDC8B,38,46,-0.051450117951324745,-0.04964799574027495,-0.2623018361100562,-0.6937809391178376,0.16917726689772516,781.0,0.4058102304416924,,0.975661987766745,False
C4orf33,38,46,0.0683360108731268,0.07427984969005805,-0.26221191559377627,-0.6936897688794945,0.16926593769194193,777.0,0.3858122100147312,,0.9706747211693764,False
TPRG1,38,46,-0.0035428541277037996,0.029908572391906252,-0.2621514939332939,-0.6936285077129187,0.16932551984633099,761.0,0.3120032681041782,,0.9654064884169146,False
EPHB3,38,46,-0.03425965633465245,0.01206074231370945,-0.2620920547060161,-0.6935682428167812,0.169384133404749,749.0,0.2631954183365869,,0.9608491612824075,False
LIFR,38,46,-0.0275202503718028,0.0034008097058948004,-0.2620555049681629,-0.6935311854595865,0.16942017552326077,721.0,0.17052964506840884,,0.9562112334692952,False
OTULIN,38,46,-0.012035148270890951,0.00286947050635545,-0.2619691336199352,-0.693443614825834,0.1695053475859637,757.0,0.29511104217168416,,0.9617659209706414,False
TSHZ1,38,46,0.15858646860223136,0.17114890864235938,-0.26187661885704844,-0.6933498159095572,0.16959657819546037,783.0,0.4160372181058619,,0.975661987766745,False
ESCO2,38,46,-0.33297823911777547,-0.25609683775228553,-0.2618759014108614,-0.6933490885065987,0.1695972856848758,737.0,0.21993034213039409,,0.9562112334692952,False
RARS1,38,46,-0.6517272095451851,-0.6163554696941541,-0.26183996322737935,-0.6933126516049428,0.16963272515018413,768.0,0.3430688146066819,,0.9677030254981662,False
SGCA,38,46,-0.2511940899707552,-0.19554717230974256,-0.26180978465411536,-0.6932820542926827,0.16966248498445208,689.0,0.09730029097721951,,0.9515886843862399,False
DTHD1,38,46,-0.0566243107963352,-0.0326407651725548,-0.26179030866592756,-0.6932623080932807,0.16968169076142553,727.0,0.18797861550262251,,0.9562112334692952,False
THOP1,38,46,-0.1407989321871641,-0.12343131017497536,-0.2617877635917101,-0.693259727709999,0.1696842005265789,742.0,0.2372934775386264,,0.9562112334692952,False
LRRC58,38,46,-0.039354144412249645,-0.010873579442131149,-0.2617026496519573,-0.6931734331388082,0.1697681338348936,682.0,0.08525200751527554,,0.9372493848905,False
RNF111,38,46,0.035350886640228854,0.033060451524732054,-0.2616211311116857,-0.6930907841964649,0.16984852197309336,756.0,0.2909855509691557,,0.9610723732598878,False
MAN2A2,38,46,0.06971135136465635,0.07624013543260741,-0.26161395752189753,-0.6930835111485905,0.16985559610479534,746.0,0.2518650168133262,,0.9585555654252689,False
DDX3X,38,46,-1.0973033070873477,-0.9755010183499757,-0.2615406954044108,-0.6930092334448369,0.16992784263601535,707.0,0.13457010347750048,,0.9552559483195016,False
FPR2,38,46,0.026717939756438547,0.0749893651422395,-0.2614647362027827,-0.692932221566796,0.1700027491612306,730.0,0.1971820222948656,,0.9562112334692952,False
GRIA4,38,46,-0.00740274741418925,0.027080072308418898,-0.26146180665688057,-0.6929292514280156,0.17000563811425456,742.0,0.2372934775386264,,0.9562112334692952,False
BBLN,38,46,-0.29625110356750284,-0.26280048356376406,-0.2614268075209224,-0.6928937673658856,0.1700401523240408,740.0,0.23023542514463613,,0.9562112334692952,False
HMGN4,38,46,-0.02896886589667785,0.00779049864128965,-0.2613019339914728,-0.6927671641913506,0.17016329620840503,797.0,0.4917685198107986,,0.9826734242756632,False
POM121C,38,46,-0.5240564101610441,-0.5152329576245394,-0.26129147216590126,-0.6927565574944066,0.1701736131626041,824.0,0.656426640488576,,0.9857463687062569,False
PTH2R,38,46,-0.05739099107448935,-0.0276402341126658,-0.2612545327575175,-0.692719106609185,0.17021004109415006,767.0,0.3385137388046521,,0.9677030254981662,False
EIF3G,38,46,-1.5026585582238892,-1.435470711916083,-0.2611957618335874,-0.6926595220689042,0.1702679984017294,769.0,0.34766286823150894,,0.9677030254981662,False
KRT82,38,46,-0.051806902021450205,-0.043720236791619,-0.2611843144810495,-0.6926479162619592,0.17027928729986025,747.0,0.2556033991154052,,0.9600386572137266,False
HAPSTR1,38,46,-0.43957540573094955,-0.3946575253425635,-0.2611320333788139,-0.6925949115715528,0.17033084481392508,761.0,0.3120032681041782,,0.9654064884169146,False
CEP85,38,46,-0.41182131873492966,-0.37762144057450775,-0.2610704172259626,-0.6925324428146704,0.1703916083627452,765.0,0.32952065028916666,,0.9670433355703842,False
CDK5R2,38,46,-0.02695867893395005,0.01290290722735965,-0.2609642863773963,-0.6924248438646226,0.17049627110982996,709.0,0.13931495643409597,,0.9562112334692952,False
C22orf39,38,46,-0.14411383701899633,-0.1236779037483466,-0.2609602784275382,-0.6924207804846405,0.17050022362956407,777.0,0.3858122100147312,,0.9706747211693764,False
REM2,38,46,-0.01544660134807605,0.0051169229855694,-0.26092657489988835,-0.6923866108691092,0.17053346106933254,762.0,0.3163239900179178,,0.9656120982314069,False
LALBA,38,46,0.0110207892019986,0.0263372412392406,-0.2608398551976641,-0.6922986921899066,0.17061898179457835,678.0,0.07892784549352105,,0.9353966936842869,False
CEP72,38,46,-0.0810780793016892,-0.04689210535113985,-0.2606825933361569,-0.6921392570515733,0.1707740703792595,763.0,0.32068379656763346,,0.9660922641556176,False
IPO7,38,46,-1.0199099609249807,-0.9285182110520204,-0.26055726969780146,-0.6920122024365596,0.17089766304095666,691.0,0.1009820320334722,,0.9515886843862399,False
RAB33B,38,46,0.09844691953653464,0.11451596657744255,-0.2605035653442951,-0.6919577565683561,0.17095062587976595,781.0,0.4058102304416924,,0.975661987766745,False
TMEM71,38,46,0.0425626705140833,0.08054197863189745,-0.2605006004303428,-0.6919547507212203,0.17095354986053468,696.0,0.1106727227005851,,0.9515886843862399,False
FNDC5,38,46,-0.0735882495290982,-0.03822022252485535,-0.26037546654317123,-0.6918278896744847,0.17107695658814231,678.0,0.07892784549352105,,0.9353966936842869,False
PDE8A,38,46,0.0048907645452574994,-0.00271537871516525,-0.26036902610104334,-0.6918213603604693,0.17108330815838257,846.0,0.8047998351903228,,0.9900429366628484,False
AFAP1L1,38,46,-0.0375582263619446,-0.01790847016753295,-0.2603631571923201,-0.6918154104683664,0.17108909608372613,812.0,0.5804722549767802,,0.9857463687062569,False
SYDE2,38,46,-0.10775079676476015,-0.103943941990378,-0.2602096528237572,-0.691659788580153,0.17124048293263866,757.0,0.29511104217168416,,0.9617659209706414,False
PPIF,38,46,-0.040063619693166,-0.0369007131590192,-0.2601979079514913,-0.69164788174397,0.17125206584098746,824.0,0.656426640488576,,0.9857463687062569,False
LRRC36,38,46,0.08828882890465314,0.08789890443513385,-0.2601552095117943,-0.6916045945461393,0.17129417552255066,805.0,0.5381562995175622,,0.9857463687062569,False
SYT11,38,46,-0.11377528176342194,-0.1070185327368938,-0.2600761342613065,-0.6915244291997921,0.1713721606771791,760.0,0.30772162625848987,,0.9653177887405497,False
FOXI2,38,46,-0.00472255490387655,0.034009312602586245,-0.2600667951378917,-0.6915149613531184,0.17138137107733498,763.0,0.32068379656763346,,0.9660922641556176,False
ELF5,38,46,-0.016034611570124598,0.01474214895868115,-0.2600402177427787,-0.6914880176608178,0.17140758217526048,703.0,0.1254562294288702,,0.9515886843862399,False
ASS1,38,46,-0.2669190911575424,-0.21378241459008818,-0.26003436565489985,-0.6914820849227935,0.1714133536129938,752.0,0.2748727938571478,,0.9608491612824075,False
RALGAPA1,38,46,-0.21551497522851398,-0.1869124675203817,-0.26000192942777955,-0.6914492017106824,0.17144534285512325,743.0,0.24087926727905895,,0.9562112334692952,False
RP2,38,46,0.028050835120739,0.03351456096346925,-0.25979206326453486,-0.6912364448388624,0.1716523183097926,799.0,0.5031607167043388,,0.9829147849684604,False
TULP4,38,46,-0.050904759570904956,-0.0017601217498233,-0.25976070327501954,-0.6912046530938509,0.17168324654381184,739.0,0.22676292429959588,,0.9562112334692952,False
CDC5L,38,46,-1.7721746534484293,-1.6945362733948923,-0.25973846739384165,-0.6911821111066474,0.1717051763189641,793.0,0.4694057073701665,,0.979964342630627,False
STARD7,38,46,-0.41323617890465447,-0.3829668396160981,-0.25970228043333526,-0.6911454260407963,0.17174086517412573,769.0,0.34766286823150894,,0.9677030254981662,False
SERPINB8,38,46,0.0282598274281102,0.04425281803637855,-0.25967637123120174,-0.6911191602466229,0.17176641778421942,739.0,0.22676292429959588,,0.9562112334692952,False
GNGT1,38,46,0.1266218349832017,0.15108689374161466,-0.25959438783125005,-0.6910360487299142,0.1718472730674141,727.0,0.18797861550262251,,0.9562112334692952,False
IGFBP6,38,46,-0.21337850480688586,-0.1768720753133604,-0.2595602882790453,-0.6910014800614264,0.17188090350333574,744.0,0.24450305005374584,,0.9563390086921026,False
MERTK,38,46,-0.0786807909809343,-0.08063150577206571,-0.25955330261298376,-0.6909943982993082,0.17188779307334068,825.0,0.6629345433579346,,0.9857463687062569,False
DCDC2B,38,46,-0.16549118165817756,-0.1272334154177651,-0.2595339931842259,-0.6909748232599802,0.17190683689152841,763.0,0.32068379656763346,,0.9660922641556176,False
RREB1,38,46,-0.15115351607297894,-0.14340194838314252,-0.2595204402185696,-0.690961083878404,0.1719202034412648,784.0,0.42120725677236837,,0.975661987766745,False
SIRPA,20,17,0.0690112134414212,0.1045327852819146,-0.2594382519936368,-0.9086956616842375,0.38981915769696396,138.0,0.3370566757216328,,0.9677030254981662,False
UGT2B28,38,46,-0.0008834427613249999,0.02489655506533935,-0.2593671380879241,-0.6908056738071253,0.17207139763127716,749.0,0.2631954183365869,,0.9608491612824075,False
RABGGTA,38,46,-1.4092158650506215,-1.3479093268800106,-0.2593552000458042,-0.6907935716659386,0.17208317157433023,752.0,0.2748727938571478,,0.9608491612824075,False
PDLIM3,38,46,0.17036980347000405,0.1919961072367835,-0.2593375534098687,-0.6907756824749285,0.1721005756551911,753.0,0.2788426958796042,,0.9608491612824075,False
FZD2,38,46,-0.08094096878311785,-0.0359769484804553,-0.2593222427364458,-0.6907601613677701,0.17211567589487853,727.0,0.18797861550262251,,0.9562112334692952,False
REEP2,38,46,-0.20694422932721124,-0.17356015270766129,-0.2592997171974178,-0.6907373262544827,0.17213789185964706,714.0,0.15174003913502584,,0.9562112334692952,False
LSM5,38,46,-1.140568547323779,-1.09111162648726,-0.25924787812334826,-0.6906847748440362,0.1721890185973397,742.0,0.2372934775386264,,0.9562112334692952,False
ELMO2,38,46,-0.19097524507094385,-0.1301901520182008,-0.25918849474549066,-0.690624575634823,0.17224758614384172,710.0,0.1417351797983168,,0.9562112334692952,False
FLOT1,38,46,-0.17182799203635046,-0.1146943566330913,-0.25918350744700297,-0.6906195198273753,0.1722525049333694,748.0,0.2593801709313569,,0.9608491612824075,False
REC114,38,46,-0.0340043198051546,-0.01845745196648585,-0.2591741426670004,-0.69061002640985,0.17226174107584924,797.0,0.4917685198107986,,0.9826734242756632,False
FRMD1,38,46,0.06507477675028615,0.09039058621172945,-0.2591245881237823,-0.6905597912467896,0.172310614999225,766.0,0.3339976748719311,,0.9677030254981662,False
NALF1,38,46,0.10305656788959874,0.1282185461564634,-0.259086906162879,-0.6905215918195253,0.1723477794937674,777.0,0.3858122100147312,,0.9706747211693764,False
TMEM161A,38,46,-0.15010358353912678,-0.13407038381660097,-0.2590868988806188,-0.690521584437269,0.17234778667603134,758.0,0.29927553334683454,,0.9644697319270471,False
OR9I1,30,40,-0.070596891251199,-0.03201836983194805,-0.2590251785858851,-0.7343420105605248,0.21629165338875467,508.0,0.27752092845197884,,0.9608491612824075,False
ABCC3,38,46,-0.0952403037059239,-0.07384835464193,-0.2590072319365731,-0.6904408237151112,0.17242635984196503,731.0,0.20032195911414497,,0.9562112334692952,False
ANXA2R,38,46,-0.1205218011057143,-0.11751850331909544,-0.25896603727154427,-0.6903990636035355,0.17246698906044694,823.0,0.6499447031021359,,0.9857463687062569,False
MARCKS,38,46,-0.12904745140009682,-0.09709175805526545,-0.25877793281018124,-0.6902083783147667,0.17265251269440418,756.0,0.2909855509691557,,0.9610723732598878,False
UGT1A1,38,46,0.0372498710645723,0.056780768253668054,-0.25862563192117777,-0.6900539891924431,0.1728027253500875,763.0,0.32068379656763346,,0.9660922641556176,False
HMGCS2,38,46,0.03322528693251,0.044285173369117845,-0.25856952585863546,-0.6899971141537937,0.1728580624365228,795.0,0.48051622612252143,,0.9821197367608494,False
NR2C1,38,46,-0.16473921562480148,-0.12864624463368451,-0.2585291797351952,-0.6899562151584331,0.17289785568804278,699.0,0.11683073430843774,,0.9515886843862399,False
CALR3,38,46,-0.1247583601852603,-0.0877475230510251,-0.25836417217990926,-0.6897889473584347,0.17306060299861614,767.0,0.3385137388046521,,0.9677030254981662,False
KCNJ13,38,46,-0.0189730997371661,0.024044520357709,-0.25835819271825533,-0.6897828860180297,0.17306650058151912,746.0,0.2518650168133262,,0.9585555654252689,False
TMEM252,38,46,0.01164197204362295,0.0532626166722813,-0.2583569708288592,-0.6897816473971283,0.17306770573940988,687.0,0.09372665188949693,,0.9462908755802756,False
EIF3E,38,46,-1.4046970885629542,-1.3352051860766627,-0.2583091959995394,-0.6897332184417972,0.17311482644271847,760.0,0.30772162625848987,,0.9653177887405497,False
JRKL,38,46,-0.01040373566307755,0.04655287448523675,-0.2582474472606454,-0.6896706244259072,0.17317572990461638,749.0,0.2631954183365869,,0.9608491612824075,False
KRT10,38,46,-0.30256744022930576,-0.2841967752075798,-0.25818767480382426,-0.6896100339362797,0.1732346843286312,811.0,0.5743327383213085,,0.9857463687062569,False
GRAMD2A,38,46,-0.10643681570711785,-0.0823247589404752,-0.25798160454670804,-0.6894011448864492,0.17343793579303313,769.0,0.34766286823150894,,0.9677030254981662,False
PLIN4,38,46,-0.2049171444430361,-0.18409572393222065,-0.2579632212846806,-0.689382510272009,0.17345606770264793,772.0,0.36167845609037264,,0.9704557896201754,False
TP53I3,38,46,-0.22689804531011315,-0.22118386071590995,-0.25795776227074074,-0.6893769766209654,0.17346145207948394,804.0,0.5322399731411547,,0.9857463687062569,False
ATF3,38,46,0.0110460952778495,0.014818982543158301,-0.25795605700539004,-0.6893752480410902,0.17346313403031016,835.0,0.7293456624631036,,0.9857463687062569,False
SLC22A8,38,46,-0.0629331207942084,-0.0713131841523432,-0.2578529351509494,-0.6892707165805274,0.17356484627862856,776.0,0.3809083624642683,,0.9704557896201754,False
ALAS1,38,46,-0.14557388014487596,-0.09355686178969319,-0.25762147813444924,-0.6890360977383744,0.1737931414694759,759.0,0.30347905367051775,,0.9653177887405497,False
NIBAN3,38,46,-0.044693737468397096,-0.011293879443242151,-0.25754976954026076,-0.6889634101381616,0.17386387105764017,765.0,0.32952065028916666,,0.9670433355703842,False
CDADC1,38,46,-0.0072548332935624005,0.00368677399692745,-0.25754667738563564,-0.6889602757737836,0.17386692100251233,772.0,0.36167845609037264,,0.9704557896201754,False
INPP4B,38,46,-0.01204298452184975,0.0206664671765565,-0.2575254974443064,-0.6889388067271488,0.17388781183853597,727.0,0.18797861550262251,,0.9562112334692952,False
RBM22,38,46,-1.8170668373387158,-1.8278443497651775,-0.25740893756282673,-0.6888206562302119,0.17400278110455847,731.0,0.20032195911414497,,0.9562112334692952,False
SSC4D,38,46,-0.10662875550638636,-0.09645773616450659,-0.257255537753262,-0.688665164163633,0.17415408865710902,782.0,0.41090483023390634,,0.975661987766745,False
CDH22,38,46,-0.01323427032504755,0.010397845347080001,-0.2571208544914869,-0.6885286449442432,0.17428693596126932,823.0,0.6499447031021359,,0.9857463687062569,False
SKP2,38,46,-0.6845973061366568,-0.6484124672014551,-0.2570782708100129,-0.6884854809745529,0.17432893935452715,771.0,0.35696773964692363,,0.9704557896201754,False
SFXN1,38,46,-0.0659380583989614,-0.02592108403384575,-0.25691552542518964,-0.6883205187352794,0.1744894678849001,762.0,0.3163239900179178,,0.9656120982314069,False
TMEM244,38,46,0.09287056012294484,0.1333981762252529,-0.25691188600573434,-0.6883168297569828,0.1744930577455141,722.0,0.17335035451945824,,0.9562112334692952,False
IP6K3,38,46,-0.1054894819414344,-0.11307241275720151,-0.25681866466796266,-0.6882223392394149,0.17458500990348957,799.0,0.5031607167043388,,0.9829147849684604,False
HAUS5,38,46,-1.6716607546327502,-1.5852950877393055,-0.25676062496414054,-0.6881635095736811,0.17464225964540003,769.0,0.34766286823150894,,0.9677030254981662,False
C10orf120,38,46,0.08907070854844684,0.1110121996625716,-0.25670961555170174,-0.6881118060328508,0.1746925749294474,742.0,0.2372934775386264,,0.9562112334692952,False
QRFPR,38,46,-0.0481644661195424,-0.0329984446630807,-0.25668429088263617,-0.6880861368003246,0.17471755503505232,717.0,0.15959007052571883,,0.9562112334692952,False
CXorf58,38,46,-0.0922852024429773,-0.054033927169968146,-0.25656422160605613,-0.6879644343389757,0.1748359911268635,726.0,0.18498237138834228,,0.9562112334692952,False
SYNC,38,46,-0.00086188219341935,-0.019429916432647,-0.2565444273871075,-0.6879443709514306,0.17485551617721556,802.0,0.5205069552075445,,0.9857463687062569,False
CREBRF,38,46,-0.01495344096288605,0.020295640831620998,-0.2564595011534636,-0.6878582900954444,0.17493928778851714,703.0,0.1254562294288702,,0.9515886843862399,False
MFSD5,38,46,0.05806691300480635,0.0708993816594306,-0.25638825582688773,-0.6877860764390348,0.1750095647852593,754.0,0.2828514218601491,,0.9608491612824075,False
UFD1,38,46,-1.4286755442368344,-1.3331608724423176,-0.25629097994076205,-0.6876874788600393,0.17510551897851517,726.0,0.18498237138834228,,0.9562112334692952,False
TRIM14,38,46,-0.123655489827006,-0.09057189035499236,-0.2562801114305867,-0.6876764627097105,0.17511623984853708,785.0,0.4264148018374003,,0.975661987766745,False
HECTD1,38,46,-0.5514441340918074,-0.44836085878590226,-0.2562724059778421,-0.6876686525882197,0.1751238406325355,744.0,0.24450305005374584,,0.9563390086921026,False
UBAC2,38,46,0.05834126192594245,0.06945929663410791,-0.2562660135485142,-0.6876621733282628,0.17513014623123446,728.0,0.1910105215262703,,0.9562112334692952,False
PRKCB,38,46,-0.008937135951461799,-0.0037516736472306004,-0.25620736443485764,-0.6876027276632277,0.1751879987935125,788.0,0.4422609244642297,,0.975661987766745,False
CASP7,38,46,-0.06902844505416494,-0.0407867299882249,-0.25617903919161433,-0.6875740177813798,0.17521593939815117,734.0,0.20996048572338843,,0.9562112334692952,False
GCK,38,46,0.03807046346837025,0.0426349690147115,-0.25600476879403833,-0.687397381831928,0.17538784424385134,755.0,0.28689902456672856,,0.9608491612824075,False
CHAMP1,38,46,-0.10273176166458514,-0.0722224623753247,-0.25600087888909867,-0.6873934391435148,0.17539168136531746,738.0,0.22332794026681868,,0.9562112334692952,False
SLC9A3,38,46,-0.17944092605301049,-0.1135581369641125,-0.25597638548782836,-0.6873686134010366,0.17541584242537994,770.0,0.3522958590185913,,0.9690162675352602,False
MEGF9,38,46,0.0540347351548792,0.069828244960706,-0.25592558555376127,-0.687317124283447,0.17546595317592445,740.0,0.23023542514463613,,0.9562112334692952,False
TMEM241,38,46,0.11644393605757294,0.15702409526262795,-0.2559129656714808,-0.6873043332130296,0.17547840187006802,735.0,0.21324675706117935,,0.9562112334692952,False
CLTCL1,38,46,-0.14322415024768298,-0.13806385608781957,-0.255857379022503,-0.6872479926333246,0.1755332345883186,812.0,0.5804722549767802,,0.9857463687062569,False
C10orf88,38,46,-0.028351015529648353,-0.0189853684563515,-0.2557234478027578,-0.6871122455500298,0.17566534994451416,769.0,0.34766286823150894,,0.9677030254981662,False
TICAM2,38,46,-0.07246401542900645,-0.0704292597169128,-0.25570761732391617,-0.6870962005010379,0.17568096585320558,779.0,0.3957349087988026,,0.973110621183671,False
APLF,38,46,0.0670753421133457,0.103239434543327,-0.255512272670574,-0.6868982091833848,0.17587366384223674,763.0,0.32068379656763346,,0.9660922641556176,False
BZW1,38,46,-0.0301673354132485,0.013673541391313701,-0.25549784375184054,-0.6868835848512673,0.1758878973475862,760.0,0.30772162625848987,,0.9653177887405497,False
KIF3C,38,46,-0.011778213741464899,0.0302653445836549,-0.25538095800064153,-0.6867651164993074,0.17600320049802426,738.0,0.22332794026681868,,0.9562112334692952,False
TSSK4,38,46,-0.2418628684532516,-0.19176674959895734,-0.255380417062947,-0.6867645682391359,0.17600373411324188,753.0,0.2788426958796042,,0.9608491612824075,False
CBX7,38,46,-0.061229474057744496,-0.009751144325431251,-0.2552040222311037,-0.686585786435139,0.17617774197293157,708.0,0.1369266747359588,,0.9562112334692952,False
LTBR,38,46,0.038708148648919194,0.060800049943217305,-0.2551516314020916,-0.6865326869693626,0.1762294241651794,768.0,0.3430688146066819,,0.9677030254981662,False
KDM5B,38,46,-0.07640353519179,-0.0543127828099285,-0.25508801945109516,-0.6864682147990522,0.17629217589686186,771.0,0.35696773964692363,,0.9704557896201754,False
TDO2,38,46,0.00849134213225845,0.045312819611514205,-0.2550727689809186,-0.68645275812961,0.17630722016777284,844.0,0.7909217368810977,,0.9900429366628484,False
GPX4,38,46,-0.6542787106741152,-0.3395942867703462,-0.25494986173433437,-0.6863281895194588,0.1764284660507901,756.0,0.2909855509691557,,0.9610723732598878,False
PIGN,38,46,-0.06777892018855,-0.062163380247390654,-0.25493740971151346,-0.6863155692242935,0.17644074980126662,807.0,0.550087116666858,,0.9857463687062569,False
ANKRD66,38,46,0.05290961930395445,0.10761969466945405,-0.2549347720310221,-0.6863128959001437,0.17644335183809945,743.0,0.24087926727905895,,0.9562112334692952,False
SYNPO2,38,46,0.10145547226821755,0.1289626418536181,-0.25481143945892043,-0.6861878971115773,0.17656501819373643,761.0,0.3120032681041782,,0.9654064884169146,False
OR52E8,30,40,0.009383835771125849,0.02288900769074345,-0.254746104676586,-0.7299994761404158,0.22050726678724392,515.0,0.31594264962655183,,0.9656120982314069,False
RC3H2,38,46,0.00246979643515995,0.0204971605567423,-0.2547228705271353,-0.6860981321116948,0.17665239105742414,772.0,0.36167845609037264,,0.9704557896201754,False
ZNF146,38,46,0.1709848911118372,0.21247382681207905,-0.2546894919449789,-0.6860643028796571,0.17668531898969925,741.0,0.23374556905484378,,0.9562112334692952,False
TMTC3,38,46,-0.040672591650989895,-0.018531841842800052,-0.2546870145265096,-0.6860617920154777,0.17668776296245853,793.0,0.4694057073701665,,0.979964342630627,False
MBTPS2,38,46,-0.5959352339308337,-0.5402963079814104,-0.2546590192555396,-0.6860334188244426,0.17671538031336337,789.0,0.4476169084058791,,0.9771339579437751,False
CBLN2,38,46,-0.01434962272201795,0.00335614851462595,-0.25460907777904007,-0.6859828032690558,0.1767646477109756,768.0,0.3430688146066819,,0.9677030254981662,False
DLG5,38,46,-0.29321685731865677,-0.2734865004722352,-0.2545282070767007,-0.685900841302582,0.17684442714918058,800.0,0.5089086626942756,,0.9853408088512099,False
IFITM1,30,40,0.063398457378306,0.08640145936393981,-0.25443697109246416,-0.7296857985892833,0.2208118564043549,506.0,0.26715382075533645,,0.9608491612824075,False
LZTS2,38,46,0.01076788044645375,0.009186089726253701,-0.2544266903481169,-0.6857979552005107,0.17694457450427697,783.0,0.4160372181058619,,0.975661987766745,False
DSTN,38,46,-0.28316492087878375,-0.2309307134314272,-0.25426590451564407,-0.6856350016141284,0.17710319258284024,735.0,0.21324675706117935,,0.9562112334692952,False
CENPC,38,46,-0.7493657166279626,-0.7164612890169859,-0.25423311191484604,-0.685601767062375,0.17713554323268288,741.0,0.23374556905484378,,0.9562112334692952,False
MIER3,38,46,-0.06276907313802885,-0.03942693842220235,-0.2542237781129188,-0.6855923074776933,0.1771447512518557,775.0,0.37604297858584157,,0.9704557896201754,False
SLC26A9,38,46,0.011940617819374449,0.02974962130238245,-0.25421921698877664,-0.6855876848892937,0.17714925091174044,762.0,0.3163239900179178,,0.9656120982314069,False
KRTAP10-9,38,46,-0.4467954543112934,-0.40451368529360654,-0.2541792499991164,-0.6855471793639931,0.17718867936576027,760.0,0.30772162625848987,,0.9653177887405497,False
PM20D1,38,46,-0.07212219155296384,-0.04223227308826865,-0.25413023967486426,-0.6854975087642501,0.17723702941452157,795.0,0.48051622612252143,,0.9821197367608494,False
CST9,38,46,0.08372848537820554,0.12515456919474274,-0.2541092458887921,-0.685476232184935,0.17725774040735087,760.0,0.30772162625848987,,0.9653177887405497,False
TAS1R3,38,46,0.01352454349626385,0.016946873181594248,-0.2540149424662661,-0.6853806587500022,0.17735077381747,809.0,0.5621467782269598,,0.9857463687062569,False
SAR1A,38,46,-0.05682911895022065,-0.058324047909209795,-0.2540029579137678,-0.6853685128314431,0.17736259700390739,803.0,0.526356762667504,,0.9857463687062569,False
MCTP1,38,46,-0.2031489221143571,-0.11983610647962514,-0.25387691214339175,-0.6852407703746919,0.17748694608790838,683.0,0.08689545840542112,,0.9385626954684685,False
TBC1D14,38,46,0.006951253048168651,0.01765702657875605,-0.25378980694852843,-0.6851524931558697,0.17757287925881277,755.0,0.28689902456672856,,0.9608491612824075,False
SCN4A,38,46,0.0093001499042777,0.033888850714444904,-0.2537424711422746,-0.6851045206008722,0.17761957831632302,712.0,0.14667236584038193,,0.9562112334692952,False
TEX26,38,46,-0.0014841229638423,-0.0023649978970053,-0.2535254164595201,-0.6848845476649212,0.177833714745881,813.0,0.586642342395437,,0.9857463687062569,False
ELOVL3,38,46,-0.1129304470715179,-0.07919892035343705,-0.25349774289784494,-0.6848565022162856,0.17786101642059565,756.0,0.2909855509691557,,0.9610723732598878,False
MYOCD,38,46,0.09511585887130725,0.13420663707493555,-0.2534888092651936,-0.6848474485389664,0.1778698300085792,686.0,0.09197972909435209,,0.9446096920909665,False
LLPH,38,46,-0.5937012500835699,-0.4988239441385266,-0.2534576463712497,-0.684815866930053,0.17790057418755373,748.0,0.2593801709313569,,0.9608491612824075,False
