gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
CDC123,10,20,-2.5400606992926216,-2.4148679886090125,-0.5444257886745134,-1.3159149939033645,0.2270634165543377,74.0,0.26192604004125386,0.9400481182836526,False
FHIP1A,10,20,0.09889284390037005,0.10226097056997985,-0.5444028405629974,-1.3158910089993239,0.22708532787332913,82.0,0.44136078370373844,0.966213447352418,False
CDC23,10,20,-2.4050482885466575,-2.1552242148004073,-0.5443452198547687,-1.3158307851819082,0.22714034547237083,68.0,0.16580332852091684,0.9224722566160612,False
PSG5,10,20,-0.0861035655753058,-0.0932109378348574,-0.544287390565693,-1.315770343628868,0.22719556249748196,78.0,0.3442129113242063,0.9520315742067575,False
TSC22D1,10,20,-0.0102561441639872,0.016154707868984902,-0.5439675540315757,-1.315436064295103,0.22750095623195177,77.0,0.32223862938734305,0.9508391673710468,False
POLR3C,10,20,-1.0228767406683748,-0.9848820732266158,-0.5438582873666191,-1.3153218653790328,0.2276052906457947,78.0,0.3442129113242063,0.9520315742067575,False
NUP35,10,20,-0.5428060993657065,-0.41329629481099284,-0.5437289397493256,-1.3151866803048882,0.22772880080623692,60.0,0.08225164615120803,0.9088228929705401,False
WRAP53,10,20,-0.25883171149808826,-0.1945840846566036,-0.5436918882683597,-1.3151479569386029,0.2277641804018835,67.0,0.15277173865747862,0.9164758568298725,False
MSMP,10,20,0.00534280442531395,0.07816066257311394,-0.5430862876753355,-1.3145150452813201,0.228342469930649,57.0,0.06151844308314133,0.9088228929705401,False
OR4F6,10,20,-0.13609708452943925,0.033348342690496094,-0.5429053794378595,-1.3143259842541113,0.2285152253783922,59.0,0.0747879784850698,0.9088228929705401,False
ZNF706,10,20,-0.170116690431325,-0.16656993227941855,-0.5428164689573188,-1.3142330679080678,0.22860012999343016,83.0,0.4678981027906498,0.9670513487106308,False
OR5AS1,10,20,-0.12691322642181935,-0.02125045236652695,-0.5427733376307341,-1.314187993526563,0.22864131826509482,80.0,0.39095562378232207,0.9606577229861644,False
SCFD1,10,20,-1.3336435588681745,-1.1903163584590688,-0.5425706143097352,-1.3139761395760061,0.22883491095653574,69.0,0.179654008244981,0.9227732606335934,False
LHB,10,20,-0.0066653316584809495,0.043184427294866656,-0.5424684103921863,-1.3138693336608605,0.22893251287648786,60.0,0.08225164615120803,0.9088228929705401,False
