gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
HMGCR,17,32,-0.972894872923642,-0.8707785736263991,-0.207328685099397,-0.796988511901993,0.382331141703199,247.0,0.6068305166203309,0.9920536790838592,False
ARF5,17,32,-0.0218501154929235,-0.0154364627052874,-0.20719969846978253,-0.796857748064653,0.382458351125088,249.0,0.6365024869138662,0.9936702855111577,False
ZNF30,17,32,0.106337159831831,0.08644532109801101,-0.20717934284179415,-0.796837112072651,0.3824784263890626,261.0,0.8254474206090898,0.9952994216220556,False
MPZ,17,32,-0.0110729577161152,0.0033440431871792,-0.20717180722102632,-0.7968294726685279,0.3824858582264752,239.0,0.49483653811309747,0.9895075236875155,False
CACNG6,17,32,-0.0690903360808836,-0.0226489443330388,-0.2071625550524917,-0.7968200930808454,0.38249498297586204,234.0,0.43089704373626736,0.9795150724182314,False
ATP8B3,17,32,-0.0275521728599063,-0.0449338632293061,-0.20713765204438905,-0.7967948471412718,0.3825195430524937,263.0,0.8583022785871254,0.9958737056127016,False
ZNF254,10,13,0.11499423403989255,0.1536183528192521,-0.20708131945478145,-1.0336548765821836,0.6194922376726206,54.0,0.5149287781946421,0.9919164441647932,False
FNBP4,17,32,-0.5779371666119729,-0.577492057977858,-0.20670509543631746,-0.7963563404779382,0.3829461496053034,250.0,0.651564139684881,0.9936702855111577,False
SDR42E1,17,32,0.0297736779230127,0.1042508182001894,-0.2066935335003713,-0.7963446196710248,0.3829575526702821,230.0,0.38338605586924657,0.9785758530663999,False
CFAP97D1,17,32,-0.2366983379544074,-0.21425622352309626,-0.20669137517253738,-0.7963424316868852,0.3829596813418104,257.0,0.7607005893564255,0.9946855004557766,False
UBXN4,17,32,0.0054735130823963,0.02489101633848625,-0.20659578057497366,-0.7962455238896333,0.38305396273968606,270.0,0.9748657664594151,0.9993677267241452,False
DDX52,17,32,-0.6092537600659049,-0.6071595342483238,-0.20658675171637203,-0.7962363710312712,0.3830628675985271,262.0,0.8418404257871797,0.9954524317323872,False
ACOT9,17,32,0.159436756340506,0.1452013674328958,-0.2065278315007909,-0.7961766417547411,0.3831209787531593,278.0,0.9080305064029259,0.9972778348114119,False
CCER2,17,32,-0.089387291521042,-0.02414162722866605,-0.20652206266296494,-0.7961707937146579,0.3831266683887281,219.0,0.27014853272850614,0.9693039211344543,False
DCDC2,17,32,-0.0872577029258367,-0.0390744309238935,-0.20646202127813168,-0.7961099281327644,0.3831858855765011,230.0,0.38338605586924657,0.9785758530663999,False
SUN5,17,32,-0.2045256790352073,-0.14833752549636164,-0.20646094109241822,-0.7961088331213644,0.383186950936528,243.0,0.5494264921131258,0.9920536790838592,False
PCDHGB1,17,32,-0.0382325163894458,-0.02848620772959485,-0.20643952714102728,-0.796087125276693,0.3832080709946384,237.0,0.4686698793491999,0.9865836589117755,False
OTUD4,17,32,-0.0320979806423987,-0.014103369056089849,-0.206342701092666,-0.79598897072923,0.38330356854389797,233.0,0.41870973623358676,0.9788636610696798,False
IL12RB1,17,32,-0.1378320754662582,-0.1557879203885819,-0.2062855384631778,-0.7959310240926535,0.38335994716629795,269.0,0.9581219265777428,0.9993677267241452,False
PRPF39,17,32,-0.3601831954688169,-0.4495921168848832,-0.20625357713153936,-0.7958986244934884,0.38339147023040965,263.0,0.8583022785871254,0.9958737056127016,False
TMEM145,17,32,0.0869856477842996,0.101642231088863,-0.20615136458272237,-0.7957950108159024,0.38349228165045773,254.0,0.713191261016072,0.9946855004557766,False
SCO2,17,32,-0.1616184533178689,-0.115578668710734,-0.20587807117426393,-0.7955179744984594,0.38376183214993154,244.0,0.563523716477718,0.9920536790838592,False
NEU1,17,32,-0.1000336627072605,-0.0723691248251119,-0.20587189407223647,-0.7955117128546065,0.38376792471013355,214.0,0.22714668182201514,0.9693039211344543,False
DORIP1,17,32,-0.0336056200522147,-0.04548593407849235,-0.20568574340538642,-0.7953230156535964,0.3839515288428235,256.0,0.7447534061106931,0.9946855004557766,False
EVPL,17,32,-0.0120029024901909,-0.0030371133658776,-0.2056587967471649,-0.7952957005560574,0.3839781070617275,279.0,0.8914044378497497,0.9958737056127016,False
TAX1BP1,17,32,-0.1226709048571022,-0.05124430542989845,-0.2056422898507686,-0.7952789679860287,0.3839943882844915,240.0,0.5082068764208796,0.9905062501198687,False
PACC1,17,32,-0.0217915103029571,0.02548449909775975,-0.2055914997361389,-0.7952274836086551,0.3840444841363774,237.0,0.4686698793491999,0.9865836589117755,False
CGB7,14,30,-0.04426365464175145,0.0363891568697531,-0.2055554262081323,-0.8413879609951516,0.430277108578887,183.0,0.5043013369970002,0.9905062501198687,False
MT1F,17,32,-0.1749542613412791,-0.1610238053813402,-0.20551588586035185,-0.795150836464129,0.3841190647434253,258.0,0.7767501108919822,0.9948505540201487,False
GP2,17,32,0.0336536321121924,0.0682427452070432,-0.20549513163985053,-0.7951297987019617,0.38413953542226054,228.0,0.3608835681585806,0.9785758530663999,False
CPD,17,32,-0.1547599595276902,-0.18903599661290155,-0.20547257973418234,-0.7951069387271772,0.38416177925881256,296.0,0.6215895981544342,0.9920536790838592,False
TEKTIP1,17,32,0.0119091309650456,0.036060709181324604,-0.2054194869287098,-0.7950531207831015,0.3842141469256819,241.0,0.5217643132765786,0.9919164441647932,False
GSR,17,32,0.0537455583813467,0.058768891166184396,-0.20539779075514702,-0.7950311283380784,0.38423554682778444,253.0,0.6975885484404633,0.9944713199305093,False
CTPS2,17,32,-0.0335517462079208,-0.0167893898232229,-0.205393252326519,-0.7950265279390105,0.38424002328597245,239.0,0.49483653811309747,0.9895075236875155,False
VTA1,17,32,-0.0288010053296099,0.041637674641993944,-0.20538175321465826,-0.7950148718174465,0.38425136538813,211.0,0.2038161154149939,0.9693039211344543,False
PRSS55,17,32,-0.0116386433623729,0.0061022342090417,-0.20534154459205403,-0.7949741142521876,0.38429102506807955,255.0,0.7289148974660861,0.9946855004557766,False
TNFRSF18,17,32,-0.0134557497485658,0.031172116182373102,-0.20532764846276785,-0.7949600284327921,0.3843047315072564,238.0,0.48165653208910153,0.987941349449746,False
ZNF385B,17,32,0.1333040421044355,0.17864083712725995,-0.20528593445179277,-0.7949177450784598,0.38434587617487426,246.0,0.5922300985333834,0.9920536790838592,False
ANO6,17,32,-0.067655333713264,-0.039110039981282096,-0.20525015724106238,-0.7948814796458847,0.3843811651637599,240.0,0.5082068764208796,0.9905062501198687,False
RTCB,17,32,-0.5961671344317336,-0.6046728359268418,-0.20516152319574543,-0.7947916364502521,0.3844685900587612,248.0,0.6215895981544342,0.9920536790838592,False
B4GALT2,17,32,-0.1010950183607317,-0.08658635283404355,-0.20508961320801708,-0.7947187458446074,0.38453951942857323,226.0,0.3392282913105801,0.9757302681248013,False
ABCC9,17,32,-0.0369878855854106,-0.04082142960150365,-0.20508822427264756,-0.7947173379720534,0.3845408894267582,261.0,0.8254474206090898,0.9952994216220556,False
MLX,17,32,-0.329223440315014,-0.29416942108042554,-0.2050348912085695,-0.7946632778446432,0.38459349542750415,246.0,0.5922300985333834,0.9920536790838592,False
GAB1,17,32,-0.1610700529208907,-0.14294830724987734,-0.20499323757261245,-0.7946210564961238,0.3846345813508989,237.0,0.4686698793491999,0.9865836589117755,False
HMGN5,17,32,0.0797313492118481,0.1153111378397235,-0.20492269577259123,-0.7945495535180711,0.3847041619728886,222.0,0.2984756001900416,0.9693039211344543,False
KNL1,17,32,-0.5524154753231401,-0.5720626363060815,-0.2048301979679521,-0.7944557958694332,0.38479539993352896,283.0,0.8254474206090898,0.9952994216220556,False
PRAMEF12,17,32,-0.172373102398242,-0.1316508677464604,-0.20480954028860132,-0.7944348569044842,0.3848157763272816,245.0,0.5777930087011107,0.9920536790838592,False
RTRAF,17,32,-0.4347601502461904,-0.3618562055906531,-0.20472446091109542,-0.7943486193399864,0.3848996975177955,245.0,0.5777930087011107,0.9920536790838592,False
SPPL2A,17,32,-0.0034772880351017,0.02220232108447255,-0.20457353819632562,-0.7941956432901328,0.38504856689748157,250.0,0.651564139684881,0.9936702855111577,False
OR5I1,14,30,0.08853892243485086,0.10835311713242804,-0.2045682918252397,-0.8403869291123788,0.43125034546189933,187.0,0.5707503880581739,0.9920536790838592,False
RBL2,17,32,0.0689970374241,0.048408908507781345,-0.20456773804605624,-0.7941897642576798,0.3850542881655674,240.0,0.5082068764208796,0.9905062501198687,False
RYR2,17,32,-0.0030121001507831,0.008899355163799,-0.2045366538787178,-0.7941582573828471,0.3850849496254115,251.0,0.6667693310618621,0.9936702855111577,False
ZNF500,17,32,-0.0766299230149327,-0.06476190692556445,-0.20450230709844278,-0.7941234436017948,0.38511882940490927,249.0,0.6365024869138662,0.9936702855111577,False
ZNFX1,17,32,-0.0834952140789675,-0.06391094086945565,-0.2044626064592409,-0.7940832032645847,0.385157990346103,252.0,0.6821126586182431,0.9944713199305093,False
TMEM255B,17,32,-0.0252982660236516,0.01766255107437335,-0.20439771226157966,-0.7940174271074703,0.38522200258431094,210.0,0.19644083373413512,0.9693039211344543,False
BPIFA2,17,32,0.1371789739078088,0.11241469786694175,-0.204368061118099,-0.7939873730760811,0.3852512508398831,276.0,0.9413965433078118,0.9980005568199345,False
CYGB,17,32,-0.0187646067010736,0.0117227120457435,-0.20423414882300403,-0.7938516419587901,0.385383344312782,240.0,0.5082068764208796,0.9905062501198687,False
LANCL1,17,32,0.0136543128936041,0.0274778736184088,-0.20423168836053338,-0.7938491480889526,0.38538577136788577,247.0,0.6068305166203309,0.9920536790838592,False
