gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
MAD2L1BP,6,65,-0.43257501883859845,-0.4834700778403042,0.5386860827220373,-0.30226140579210026,1.379633571236175,256.0,0.21699461815118543,0.9206742076424104,False
ZNF853,6,65,0.24446396182241478,0.1624505955622269,0.5389750999260924,-0.3019773983098041,1.3799275981619887,265.0,0.15434248356951583,0.89754938639186,False
CEP57,6,65,0.0705815440112855,-0.0290640011426263,0.5389890480839721,-0.3019636919915635,1.3799417881595075,254.0,0.23298255282457328,0.9247551181740372,False
PCP4,6,65,0.14007773159658476,0.0614518374009227,0.5390732906196187,-0.30188091022369223,1.3800274914629296,261.0,0.18034658935159856,0.9107451556523374,False
MLLT3,6,65,0.0560555563080263,-0.0322130408889621,0.5396556234688664,-0.3013086812153116,1.3806199281530445,263.0,0.16698475877491648,0.89754938639186,False
TM2D3,6,65,-0.10740739346885896,-0.2187348541335313,0.5398712157835405,-0.30109683229888495,1.380839263865966,251.0,0.2584161616713995,0.9290234410860012,False
ZNF292,6,65,0.00809105721966235,-0.0527672857071078,0.5399129880897813,-0.3010557854695338,1.3808817616490963,241.0,0.3559246353900295,0.9427657739028807,False
GJD2,6,65,0.18985953344896733,0.1053820813323287,0.5401424994212002,-0.30083026114644074,1.381115259988841,255.0,0.2248920480166183,0.9218552583598923,False
SUCLG1,6,65,-0.16394347192174255,-0.1796093075988459,0.540265612740153,-0.3007092872089897,1.3812405126892955,237.0,0.40036739818297434,0.9537817498101234,False
SALL1,6,65,0.04343606367682555,0.0222213422638847,0.5403076553276638,-0.3006679753200797,1.3812832859754072,207.0,0.8166958072371391,0.9861338511554485,False
TOPBP1,6,65,-1.0045519502128886,-1.062699682806907,0.5403732935926328,-0.3006034779581167,1.381350065143382,260.0,0.18730246815926987,0.9124518484472128,False
PRKCA,6,65,-0.11140356515383995,-0.1399974949582701,0.5404226407206895,-0.3005549886560589,1.381400270097438,245.0,0.3145700941534999,0.9367057918322701,False
TMEM176B,6,65,0.00722151840075115,-0.0399820894508049,0.5405820496065019,-0.3003983513845092,1.381562450597513,262.0,0.17357507155876717,0.9050736507605491,False
MANBAL,6,65,-0.1011436044792974,-0.1203812129156957,0.5405856431463324,-0.3003948203342397,1.3815661066269045,233.0,0.44781184373450345,0.9575104571241781,False
GAS1,6,65,-0.14530820070927775,-0.1932989605757467,0.5407292613990468,-0.3002536998553954,1.3817122226534888,246.0,0.3047205769117267,0.9315503920508716,False
PRICKLE3,6,65,0.07902637142946155,0.0468521435973097,0.540825172335838,-0.3001594573437596,1.3818098020154357,231.0,0.47262126165258284,0.9606904868288958,False
MB,6,65,0.0373465418208141,-0.0140953647218701,0.5408694312228784,-0.30011596846383126,1.3818548309095882,265.0,0.15434248356951583,0.89754938639186,False
CCDC33,6,65,0.060054341263018396,-0.0044175098304129,0.5408794216618856,-0.30010615184506884,1.38186499516884,279.0,0.08444117110468004,0.8656315096644607,False
BUD23,6,65,-1.4206102294908098,-1.515390985639429,0.540911248721183,-0.3000748785551002,1.3818973759974662,247.0,0.2950665365284393,0.9290234410860012,False
BSND,6,65,0.01409639538469975,-0.0851568091005291,0.5409130533349099,-0.3000731053413982,1.3818992120112181,274.0,0.10587977926029213,0.8763042130868105,False
DCK,6,65,0.0543520168826769,0.0173897601307903,0.5410010316302419,-0.29998665798164514,1.381988721242129,244.0,0.3246164567872731,0.9374295016103976,False
DNTTIP2,6,65,-0.533676410153789,-0.6508687021517572,0.541074939577141,-0.29991403631843494,1.382063915472717,275.0,0.10129637898111549,0.8733191452050993,False
SERBP1,6,65,-0.5354977715882061,-0.6794988899971509,0.5411627309535483,-0.2998277730767692,1.3821532349838659,257.0,0.20928770770140634,0.9206742076424104,False
WDR55,6,65,-1.2786115835658178,-1.3500374767708088,0.5412609088109237,-0.29973130443609197,1.3822531220579393,249.0,0.27634879643307664,0.9290234410860012,False
H1-2,6,65,-0.3199374497923997,-0.3976775669747227,0.5413218907632894,-0.2996713842967311,1.38231516582331,258.0,0.20177148424281338,0.9187679515470248,False
ZNF121,6,65,0.030323333641177654,-0.0162535799260134,0.541326115292519,-0.2996672333290564,1.3823194639140943,272.0,0.1155087112429825,0.885533594037796,False
APLP2,6,65,0.1325181470748027,0.0827682497001987,0.541327270889504,-0.29966609785453324,1.3823206396335412,267.0,0.1424031178991832,0.89754938639186,False
IL3,6,65,-0.04814632132840975,-0.1384149109883089,0.541378720903742,-0.2996155437847354,1.3823729855922193,250.0,0.2672848453577029,0.9290234410860012,False
TNFRSF10D,6,65,0.0767655947706478,0.0273779218050512,0.5417264441567169,-0.2992738779506092,1.382726766264043,251.0,0.2584161616713995,0.9290234410860012,False
DCAF16,6,65,0.1135174539057502,0.0487124845893891,0.541736782057199,-0.2992637201975924,1.3827372843119905,270.0,0.1257724472714685,0.891329137296092,False
IAH1,6,65,0.14692373947091153,0.0772483954452197,0.5417677403122427,-0.29923330143907123,1.3827687820635566,253.0,0.24126567174233643,0.9266143894643047,False
ZNF776,6,65,0.08221384342780755,0.0266561116258698,0.5417948685730367,-0.2992066459561564,1.3827963831022299,278.0,0.08843931383712575,0.8671343086588306,False
PDPN,6,65,0.14987802052318625,0.1037183807620524,0.5418155879339565,-0.29918628769775213,1.3828174635656652,247.0,0.2950665365284393,0.9290234410860012,False
SNX7,6,65,-0.008856679607256453,-0.0679567664483151,0.5418841003143274,-0.2991189694665328,1.3828871700951877,240.0,0.3667489255388526,0.9427657739028807,False
OR2L13,5,54,0.0537547856767404,-0.008982931770376,0.5419025958802299,-0.37950386319670326,1.463309054957163,171.0,0.34462943928015133,0.941789165945107,False
NPBWR2,6,65,-0.02906362802068115,-0.1246058016447483,0.5419374945128269,-0.29906650601556317,1.382941495041217,282.0,0.07327096316320435,0.8647626747317534,False
COL6A3,6,65,-0.01798684976560935,-0.0441092877036689,0.5420091179130916,-0.29899613126979463,1.3830143670959778,244.0,0.3246164567872731,0.9374295016103976,False
TBX4,6,65,-0.0759213939670918,-0.0938346105048548,0.5420433088629321,-0.2989625364492067,1.3830491541750707,239.0,0.37776441937008653,0.9443314072967476,False
LGALS4,6,65,-0.0028139533762279005,-0.0519768622280207,0.5423712447117491,-0.29864032014673203,1.3833828095702303,254.0,0.23298255282457328,0.9247551181740372,False
DHRS4,6,65,-0.09022171799693315,-0.1708263838149389,0.5423842274180803,-0.29862756394284806,1.3833960187790089,243.0,0.33485758408351957,0.9382131365011781,False
JUND,6,65,-0.0330389274158086,-0.1182254074558719,0.5423999864470774,-0.29861207986054206,1.383412052754697,275.0,0.10129637898111549,0.8733191452050993,False
DLAT,6,65,0.02164044916948155,-0.0555242039443876,0.542455083675331,-0.2985579439719088,1.3834681113225709,248.0,0.2856098302991212,0.9290234410860012,False
MRNIP,6,65,0.010042145984661851,0.0337796403755772,0.5424994357519447,-0.2985143658230308,1.38351323732692,214.0,0.7090476871717281,0.9829522320215787,False
FOXE3,6,65,-0.0020578638292712507,-0.0112978287730417,0.5426617222648827,-0.2983549116844687,1.3836783562142343,230.0,0.48528990207507317,0.9619264681051212,False
CBLC,6,65,-0.030917294645699853,-0.0944105451146034,0.5428483993522883,-0.2981714936942286,1.3838682923988053,266.0,0.14828635968891252,0.89754938639186,False
ARHGDIG,6,65,0.08929043837680695,-0.0381543084971199,0.5428760829256617,-0.29814429352818084,1.3838964593795042,263.0,0.16698475877491648,0.89754938639186,False
NECAB1,6,65,0.16680953643874916,0.1194842045406816,0.5430184346246691,-0.29800442794281945,1.3840412971921578,270.0,0.1257724472714685,0.891329137296092,False
ANP32E,6,65,-0.22227916630557892,-0.3116426989973754,0.5430364981516828,-0.2979866799339247,1.3840596762372903,272.0,0.1155087112429825,0.885533594037796,False
TADA2B,6,65,0.05690432057642961,0.0771946412352142,0.5430630497341322,-0.2979605921504668,1.384086691618731,221.0,0.6066657957859349,0.9782554708838295,False
OVGP1,6,65,-0.1924144960409448,-0.2866717927137647,0.5430642211399371,-0.29795944120711626,1.3840878834869905,244.0,0.3246164567872731,0.9374295016103976,False
CEP295NL,6,65,0.16541987176336131,0.0782056005687736,0.5431509203440543,-0.29787425661083444,1.3841760972989432,266.0,0.14828635968891252,0.89754938639186,False
TMBIM4,6,65,-0.07763855888576894,-0.1460333057132158,0.543316126771742,-0.2977119369492597,1.3843441904927438,250.0,0.2672848453577029,0.9290234410860012,False
PPRC1,6,65,-0.5260230973053835,-0.6165279830412438,0.5434489019548078,-0.29758148246788474,1.3844792863775002,257.0,0.20928770770140634,0.9206742076424104,False
CD28,6,65,0.12147516401785144,0.0863309967024976,0.5434583094107766,-0.29757223946074207,1.3844888582822952,240.0,0.3667489255388526,0.9427657739028807,False
GABRE,6,65,0.1146014454082034,0.1134284503327193,0.5436688925504489,-0.2973653381964044,1.3847031232973022,235.0,0.4237214226025976,0.9575104571241781,False
RHCG,6,65,-0.0060505723814131,-0.049993814385886,0.5438610990441511,-0.29717649350833564,1.384898691596638,242.0,0.34529445356617805,0.941789165945107,False
TCP11,6,65,0.05427017948930715,-0.013912382439258,0.5439545283317734,-0.29708469877874044,1.384993755442287,265.0,0.15434248356951583,0.89754938639186,False
EPB41L4B,6,65,0.12687791940685345,0.0753246751517196,0.5442548324184093,-0.296789650432827,1.3852993152696458,263.0,0.16698475877491648,0.89754938639186,False
UBXN1,6,65,-0.04324727163768725,-0.0828078574483929,0.5442711569535564,-0.2967736116820202,1.3853159255891332,263.0,0.16698475877491648,0.89754938639186,False
FXYD2,6,65,0.0773506701671155,0.0267138813672651,0.5446181494944609,-0.29643269574645914,1.3856689947353809,251.0,0.2584161616713995,0.9290234410860012,False
SH2B3,6,65,0.0815355139930444,0.0605838374465062,0.5448560836972812,-0.2961989305096393,1.3859110979042017,238.0,0.3889716196103284,0.9487450941290868,False
IGFL2,6,65,-0.01818941369867095,-0.0358928726554423,0.5449727616116611,-0.2960842976261179,1.3860298208494402,228.0,0.5111396149333511,0.9654980024643779,False
COCH,6,65,-0.1678317556232498,-0.2059365717365008,0.5450665416559841,-0.2959921615921486,1.3861252449041168,248.0,0.2856098302991212,0.9290234410860012,False
GPIHBP1,6,65,-0.008525187041423299,-0.1280898440670474,0.5450721280411598,-0.29598667314788163,1.3861309292302013,269.0,0.13114856360642488,0.891329137296092,False
ZNF554,6,65,0.0120760054195079,-0.0369038819300423,0.5452377097612193,-0.2958239948691411,1.3862994143915799,267.0,0.1424031178991832,0.89754938639186,False
LILRB5,6,65,0.09392175862797564,0.0008555173892638,0.5452804470150414,-0.29578200714580616,1.386342901175889,264.0,0.16057503655642785,0.89754938639186,False
AGAP2,6,65,-0.21897277632893758,-0.3274488568543934,0.5454303844471411,-0.2956346997916034,1.3864954686858857,267.0,0.1424031178991832,0.89754938639186,False
SLC7A6OS,6,65,-0.9834449788506126,-1.189434609145126,0.5454992611740354,-0.29556703148266616,1.3865655538307369,276.0,0.09686408993823507,0.8709932778773757,False
RIC8B,6,65,0.12896623579527688,0.0930578500420892,0.5455609206947046,-0.2955064538845784,1.3866282952739877,255.0,0.2248920480166183,0.9218552583598923,False
CFAP36,6,65,0.10198860136403545,0.011110292125554,0.5456307177991976,-0.295437881636483,1.386699317234878,259.0,0.19444307106210124,0.9163657821702523,False
DNAI1,6,65,-0.0017548580711807,-0.0203903578343123,0.5456802191111645,-0.2953892491077187,1.3867496873300476,240.0,0.3667489255388526,0.9427657739028807,False
RPS29,6,65,-3.2274644381555424,-3.30962561081741,0.5458522288003808,-0.29522025891657133,1.3869247165173328,215.0,0.6940585166357714,0.9829522320215787,False
PCMT1,6,65,-0.0908953936761521,-0.1468888322614892,0.5458636783283122,-0.2952090104097109,1.3869363670663353,244.0,0.3246164567872731,0.9374295016103976,False
KDM6B,6,65,-0.030175605336338,-0.0633633563275476,0.5460022235732325,-0.29507289795473113,1.3870773451011962,269.0,0.13114856360642488,0.891329137296092,False
KCNE5,6,65,0.1788753610548108,0.1260599236971185,0.5462190914441678,-0.2948598394079899,1.3872980222963256,289.0,0.05162992376451395,0.8586951295602763,False
REEP6,6,65,0.07679647299872805,-0.0518732276919486,0.5464588486826494,-0.2946242952902287,1.3875419926555275,256.0,0.21699461815118543,0.9206742076424104,False
LRFN3,6,65,0.00250828115258935,-0.0574427621143124,0.5465088631689055,-0.29457515991115857,1.3875928862489695,258.0,0.20177148424281338,0.9187679515470248,False
B3GNT5,6,65,0.012379689377663799,-0.0554315185413337,0.5468428609442311,-0.2942470348709194,1.3879327567593815,267.0,0.1424031178991832,0.89754938639186,False
