gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
PIK3R4,9,63,-0.5203502512988256,-0.4447031621918959,-0.40062082025430024,-1.1021091250381208,0.3008674845295204,215.0,0.24693148331672388,0.8992137342307424,False
OPN5,9,63,-0.0468997771291957,-0.0213178274879507,-0.40048989493405046,-1.1019762053739108,0.30099641550580986,201.0,0.1626505193727641,0.8825499785614919,False
LRIT2,9,63,0.0375498457723651,0.0824644415606526,-0.4004854749905132,-1.1019717181140485,0.3010007681330222,205.0,0.18414356889738925,0.8866483173735463,False
EPHX2,9,63,-0.0040070836424335,0.025956259856683,-0.40027217292870804,-1.101755168308986,0.3012108224515699,215.0,0.24693148331672388,0.8992137342307424,False
PPP2CB,9,63,-0.0500831010651744,0.0097072226952977,-0.4000940154633202,-1.1015742995275493,0.30138626860090895,194.0,0.12967079542554927,0.8724679297469133,False
SLC39A12,9,63,0.0580520363512516,0.1092108861665107,-0.3999846285172014,-1.101463248452709,0.30149399141830613,199.0,0.15264056182575256,0.8780872358349596,False
SDC1,9,63,-0.1362345308604503,-0.0966716898151524,-0.39997743572723005,-1.1014559462529787,0.3015010747985187,229.0,0.35785658722009406,0.9277294067664796,False
PKP1,9,63,-0.0443119798713235,-0.0118993812943891,-0.3999628837260101,-1.1014411729067666,0.3015154054547463,202.0,0.1678375677259878,0.8825499785614919,False
DYNAP,9,63,0.1299715281384902,0.1535604542177359,-0.39959810971301046,-1.1010708530623092,0.3018746336362883,224.0,0.3150933958164457,0.9176449050486744,False
TMEM50A,9,63,-0.0579610578089787,-0.0141741295384639,-0.39958754173513694,-1.1010601244892522,0.30188504101897823,226.0,0.33177842101924426,0.9234894236721622,False
UNC79,9,63,-0.1046928335699501,-0.0411034285954636,-0.39950460229946,-1.1009759248192035,0.30196672022028354,213.0,0.2333048882858687,0.8975305625088849,False
OR13D1,5,50,-0.0640478033227494,-0.0312345131310746,-0.3994999493040919,-1.3218309936661625,0.5228310950579789,103.0,0.5402222227971396,0.9513577565287282,False
ACP2,9,63,-0.0151973294817595,0.0301277324591062,-0.399301632508954,-1.1007698720709187,0.30216660705301057,213.0,0.2333048882858687,0.8975305625088849,False
VSNL1,9,63,-0.0599881154954188,0.0433435441019974,-0.39893702291906696,-1.1003997282378648,0.3025256823997309,194.0,0.12967079542554927,0.8724679297469133,False
MYO1C,9,63,0.0311928088723287,0.0534170063386103,-0.3987799555332249,-1.1002402783422145,0.30268036727576486,239.0,0.45374439205808303,0.9378778897975201,False
OSBPL3,9,63,-0.0164516240753223,0.0347027196542493,-0.3986828774643103,-1.1001417281892092,0.3027759732605887,207.0,0.19564794613111958,0.8892682692210658,False
PPIL6,9,63,-0.0152422287762878,0.0068923071224439,-0.39853188708299475,-1.0999884489078962,0.3029246747419066,224.0,0.3150933958164457,0.9176449050486744,False
NUP107,9,63,-0.8946428319460648,-0.7956672233323624,-0.39850606672109407,-1.099962237214898,0.30295010377271,183.0,0.08862457174553202,0.8560948452107857,False
ANKRD31,9,63,-0.2397862275219556,-0.2075141623046898,-0.3984496091467573,-1.09990492406218,0.3030057057686656,197.0,0.14310642394821577,0.8772790727574211,False
GCC2,9,63,-0.0222883394956749,0.0184581521379791,-0.39829229105271124,-1.099745222547169,0.30316064044174673,230.0,0.36682848106487875,0.9277294067664796,False
ETFRF1,5,50,-0.0414499760353729,-0.016400217983804602,-0.39827713018197725,-1.3205897059090232,0.5240354455450689,96.0,0.41548240882314136,0.9361470291798434,False
POLD3,9,63,-1.8925558499839612,-1.621138380272286,-0.3980506771634904,-1.0994999499449944,0.3033985956180135,213.0,0.2333048882858687,0.8975305625088849,False
DSC3,9,63,-0.0039634536314011,0.0172583649326076,-0.3979371503312142,-1.0993847047576693,0.3035104040952408,225.0,0.3233657710487232,0.9186108429459214,False
RAET1E,9,63,0.1549861957614113,0.1710815846845716,-0.39792393552468214,-1.099371289961897,0.3035234189125327,200.0,0.15758532705142958,0.8816419654786845,False
SF3B4,9,63,-2.2776587312917034,-2.168294510168919,-0.39786264026268936,-1.0993090671604027,0.30358378663502394,200.0,0.15758532705142958,0.8816419654786845,False
PAN2,9,63,-0.1881169843757588,-0.176227338115087,-0.3977880978066331,-1.0992333968949617,0.30365720128169554,230.0,0.36682848106487875,0.9277294067664796,False
HYAL1,9,63,-0.0224434100725272,-0.0164344478776589,-0.3977442909701508,-1.099188927369348,0.3037003454290464,221.0,0.2911177046066237,0.9116366680582203,False
ABHD2,9,63,-0.0762374191177203,-0.0395322755611092,-0.39759928575264725,-1.0990417290975616,0.303843157592267,218.0,0.2684003896242323,0.9053186159019964,False
EN1,9,63,-0.024474526037076,0.0011877112046381,-0.3975322450565805,-1.0989736747481502,0.3039091846349891,253.0,0.6094844954055239,0.9625460852777521,False
GABRA2,9,63,-0.0116798594803227,0.0434492616700277,-0.3973431307539795,-1.098781701956158,0.3040954404481992,214.0,0.24005004193014323,0.8992137342307424,False
CFAP47,9,63,0.0909571413272791,0.1232033586235755,-0.3973266388233584,-1.0987649608116041,0.30411168316488724,230.0,0.36682848106487875,0.9277294067664796,False
CYTIP,9,63,-0.096186250491825,-0.0444392002199468,-0.39719272554226775,-1.0986290243111678,0.30424357322663237,225.0,0.3233657710487232,0.9186108429459214,False
DMAP1,9,63,-1.3452014845199722,-1.1074389535954965,-0.3971862377834742,-1.098622438549702,0.3042499629827536,220.0,0.28340581537753196,0.9077795061690828,False
C18orf54,9,63,0.0634938570208452,0.0535326024535487,-0.3970800519914112,-1.0985146489637423,0.3043545449809198,250.0,0.5741907025405071,0.9580174455432989,False
C6orf15,9,63,-0.1819684291826043,-0.1849097029131259,-0.39702392758572047,-1.098457677045963,0.30440982187452204,247.0,0.5398952948884193,0.9513577565287282,False
RORA,9,63,-0.0144066978984011,0.0241101026023422,-0.39685789006612443,-1.0982891329559805,0.3045733528237317,226.0,0.33177842101924426,0.9234894236721622,False
SRGN,9,63,-0.1384472827836817,-0.067218274033423,-0.39684864747770676,-1.098279750868207,0.3045824559127934,201.0,0.1626505193727641,0.8825499785614919,False
MAML1,9,63,-0.0709845422137123,-0.0482011982366962,-0.39677976823929567,-1.09820983212968,0.30465029565108864,211.0,0.2202202513548821,0.8925789618093108,False
GLP2R,9,63,-0.0311428087187525,0.0015352659672147,-0.3965084611721286,-1.097934432336214,0.3049175099919566,224.0,0.3150933958164457,0.9176449050486744,False
MRC1,9,63,0.004604034041963,0.0371823392313596,-0.3963981594094501,-1.0978224674409836,0.30502614862208344,219.0,0.27583350066733925,0.9073510365925629,False
TELO2,9,63,-0.8382629258716252,-0.683377543821819,-0.39622346653129137,-1.0976451414782153,0.3051982084156325,225.0,0.3233657710487232,0.9186108429459214,False
ELP6,9,63,-1.0510577728479824,-1.003828160015289,-0.3961390088759784,-1.0975594112348932,0.30528139348293626,243.0,0.49582134025972746,0.9438977016877771,False
PAK5,9,63,0.0227266462947631,0.057411532338202,-0.39584882191223314,-1.0972648538523033,0.30556721002783704,216.0,0.25394993115722997,0.9034873443611687,False
VTI1A,9,63,-0.0895022660545382,-0.0168899995178054,-0.3958277570090877,-1.0972434718205888,0.30558795780241343,209.0,0.20767057826342306,0.8910466265821986,False
OTUD7A,9,63,-0.0564600371446446,-0.0235121643059464,-0.3957346992173162,-1.0971490132596742,0.3056796148250419,201.0,0.1626505193727641,0.8825499785614919,False
GAB4,9,63,-0.2155095474694573,-0.1862059756267676,-0.3956296050796986,-1.0970423375663005,0.3057831274069034,203.0,0.17314786392965598,0.8837786359586284,False
ANXA1,9,63,0.0651602637581224,0.1029809653324259,-0.3954836548984791,-1.096894191679877,0.30592688188291867,206.0,0.18983155668347074,0.8868863061207175,False
MTHFS,9,63,-0.0370301579266811,-0.0241136071500863,-0.39543504738300633,-1.0968448530810375,0.3059747583150248,231.0,0.37593929518412184,0.9291478293516869,False
POLR3B,9,63,-2.2327220764634657,-2.0955358453692723,-0.39536704374821885,-1.0967758267842629,0.3060417392878252,230.0,0.36682848106487875,0.9277294067664796,False
PGLS,9,63,-0.3221644341303984,-0.2239792261962334,-0.3953203119252182,-1.0967283922931765,0.3060877684427401,197.0,0.14310642394821577,0.8772790727574211,False
MTF1,9,63,-0.2217953435398207,-0.0639448091359218,-0.3952056842165349,-1.0966120413704292,0.3062006729373594,192.0,0.12127230559955154,0.8687709595307865,False
UBE4A,9,63,0.114575327557645,0.1200090451203748,-0.395131839501408,-1.0965370867999995,0.30627340779718343,232.0,0.38518849877569006,0.9323454335241493,False
ZNF3,9,63,-0.1082720194857159,-0.1328565318635302,-0.3951253547150853,-1.0965305045598623,0.30627979512969167,240.0,0.46407079146325214,0.9388754780240972,False
ANKRD61,9,63,0.066702386826906,0.1470275541041467,-0.3950184567499263,-1.0964220003532765,0.3063850868534239,182.0,0.08548241779594916,0.8560948452107857,False
HDAC5,9,63,-0.1303447196732664,-0.0960969119558973,-0.3949399244803362,-1.0963422883378215,0.306462439377149,210.0,0.21387901850481195,0.8910466265821986,False
PCP4,9,63,-0.0090926803917584,0.068125848358299,-0.3948836347158944,-1.0962851531071878,0.3065178836753989,199.0,0.15264056182575256,0.8780872358349596,False
PTPRT,9,63,-0.0993453719457521,-0.0222817858460281,-0.3947958969999535,-1.0961960978184908,0.3066043038185838,203.0,0.17314786392965598,0.8837786359586284,False
CELA3B,9,63,0.0970367418742434,0.1404592416720871,-0.39472718815073116,-1.0961263573590494,0.3066719810575872,206.0,0.18983155668347074,0.8868863061207175,False
PITX3,9,63,-0.0212220889846073,-0.0353036924811648,-0.3947235613321467,-1.0961226760915364,0.30667555342724306,235.0,0.41375980016561253,0.9359312447041249,False
PRND,9,63,0.0601647948769716,0.0690251767688041,-0.39465114864912,-1.0960491763906868,0.3067468790924467,218.0,0.2684003896242323,0.9053186159019964,False
YLPM1,9,63,-0.0735349533056565,-0.0542621931084705,-0.3945811460992418,-1.0959781231905135,0.3068158309920299,230.0,0.36682848106487875,0.9277294067664796,False
USP28,9,63,0.0789185913302399,0.1310959014593719,-0.39456454733531804,-1.0959612753271097,0.3068321806564737,202.0,0.1678375677259878,0.8825499785614919,False
TAS1R1,9,63,0.0157070245819409,0.0373141164259561,-0.39450694008461723,-1.0959028036386553,0.3068889234694209,229.0,0.35785658722009406,0.9277294067664796,False
NUPR2,9,63,-0.2368470164315502,-0.2584038501785234,-0.3944831724969698,-1.0958786794379272,0.30691233444398763,250.0,0.5741907025405071,0.9580174455432989,False
UFL1,9,63,-0.5421593844612782,-0.4359394885075886,-0.3944347921144519,-1.0958295732134289,0.3069599889845251,236.0,0.4235554642381434,0.9361470291798434,False
RBBP5,9,63,-1.1299382593075122,-0.9950363917975784,-0.39437777430639903,-1.0957717000910085,0.30701615147821043,199.0,0.15264056182575256,0.8780872358349596,False
NEK6,9,63,-0.1685835262793555,-0.091590578692757,-0.39436897334302023,-1.0957627671168093,0.30702482043076895,220.0,0.28340581537753196,0.9077795061690828,False
ECE1,9,63,-0.0672364475555265,-0.0270170364107884,-0.3943310203124468,-1.095724244839893,0.3070622042149992,202.0,0.1678375677259878,0.8825499785614919,False
CD22,9,63,-0.107442373647697,-0.0378910703760721,-0.3943173810593628,-1.0957104010289322,0.30707563891020667,201.0,0.1626505193727641,0.8825499785614919,False
PKD2,9,63,0.0588767399370446,0.0971248080994275,-0.39424440438663644,-1.0956363299907428,0.3071475212174699,247.0,0.5398952948884193,0.9513577565287282,False
INTS3,9,63,-1.9343342386897384,-1.8426901640439883,-0.3941136221477114,-1.0955035870308147,0.30727634273539195,228.0,0.3490240564349414,0.9277294067664796,False
ZNF524,9,63,-0.0404777519865181,-0.0158966443648073,-0.3940444376997644,-1.0954333656126862,0.30734449021315735,244.0,0.5066568524624671,0.9452568953807614,False
SPSB1,9,63,-0.0411705621152008,0.0113852806964,-0.3939182788586797,-1.0953053163062005,0.30746875858884115,205.0,0.18414356889738925,0.8866483173735463,False
