gene,n_mutant,n_wt,median_mutant,median_wt,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,fdr,significant
PTDSS1,7,38,-0.3323607519020766,-0.26053041332721927,-0.25828146598040885,-1.0661912372787763,0.5496283053179587,109.0,0.47012381328887287,1.0,False
TMA16,7,38,-1.01254943986081,-0.9265154318044787,-0.25809098103188166,-1.065998154054498,0.5498161919907346,100.0,0.31612525622735493,1.0,False
OSTC,7,38,-0.7243594193305326,-0.6018278994422653,-0.25805032477033446,-1.0659569434756675,0.5498562939349987,96.0,0.25928987505845136,1.0,False
YJEFN3,7,38,-0.4295015835677643,-0.30436261391624797,-0.2579590681050526,-1.065864442911591,0.549946306701486,92.0,0.20965305571091167,1.0,False
BTN2A2,7,38,0.0859509805978789,0.07265807145906339,-0.2579274299090197,-1.0658323735647848,0.5499775137467453,115.0,0.5913046869938533,1.0,False
XIRP1,7,38,-0.0059655908764058,0.021142794175696047,-0.25788022008281875,-1.065784520482704,0.5500240803170664,108.0,0.45129099802951195,1.0,False
PEDS1,7,38,-0.031749342290244,-0.0818658908009409,-0.25781223011846216,-1.0657156043294025,0.5500911440924781,126.0,0.8422077575792836,1.0,False
RNF223,7,38,-0.1478558508458662,-0.10278839753214089,-0.25770876876949383,-1.065610734051362,0.5501931965123745,109.0,0.47012381328887287,1.0,False
UGT8,7,38,-0.0166835313629598,0.055282614493147,-0.25767971282346497,-1.0655812825248587,0.5502218568779287,106.0,0.41487901397147003,1.0,False
OR11H6,7,33,-0.0814709900837775,-0.043585083114823,-0.2576739647600443,-1.0752165552019735,0.559868625681885,95.0,0.4849231584525703,1.0,False
ING5,7,38,-0.1184851483049581,0.016007464398576098,-0.25765527910557673,-1.0655565161899245,0.5502459579787711,112.0,0.5290269067920799,1.0,False
MEGF10,7,38,0.0614632188351027,0.11452462585666555,-0.2576551763547319,-1.065556412040395,0.5502460593309314,111.0,0.5090017501248358,1.0,False
SPANXN5,7,33,0.0900536729669272,0.1139397652334841,-0.2576059613606378,-1.0751475227443783,0.5599356000231026,94.0,0.4631928665984394,1.0,False
CIDEA,7,38,-0.0446039866330495,-0.0096039997344032,-0.25728739111908955,-1.0651836239276524,0.5506088416894734,120.0,0.7016215208501086,1.0,False
TMEM249,7,38,0.0375999487681918,-0.0033574485941448,-0.2570376774146819,-1.0649305174949892,0.5508551626656253,134.0,0.9877862353188505,1.0,False
PALM2AKAP2,5,15,0.1567942296246953,0.1614537123840004,-0.2569962041841979,-1.2722458997381834,0.7582534913697877,34.0,0.8000515995872033,1.0,False
EFNA1,7,38,-0.0003772782420272,0.012340523655625251,-0.25685839396531945,-1.0647488002390026,0.5510320123083638,113.0,0.5494266809638336,1.0,False
SLC39A13,7,38,-0.001655461898872,-0.0020019642162155,-0.2567433657383596,-1.0646322113726168,0.5511454798958977,117.0,0.6345283191000719,1.0,False
KCNK10,7,38,-0.0393360411391136,0.04551094815722345,-0.256740396994077,-1.0646292023592658,0.5511484083711119,108.0,0.45129099802951195,1.0,False
INPP5J,7,38,0.0306194725142041,0.07322017276329565,-0.2567000555285701,-1.0645883137342045,0.5511882026770643,106.0,0.41487901397147003,1.0,False
SNTB2,7,38,-0.0658959848775602,-0.08694928862781254,-0.25656998876524806,-1.0644564834317283,0.5513165059012322,125.0,0.8183095407145324,1.0,False
KCNC1,7,38,-0.2604879683717547,-0.1977721824082464,-0.2565566386807129,-1.0644429523874606,0.5513296750260349,108.0,0.45129099802951195,1.0,False
R3HCC1,7,38,0.1939550115457085,0.1888609672315946,-0.2565152222152322,-1.06440097458351,0.5513705301530454,123.0,0.7710150944410731,1.0,False
COMMD8,7,38,-0.2554366494970312,-0.1988797984870789,-0.2564704295305969,-1.064355574902354,0.5514147158411604,108.0,0.45129099802951195,1.0,False
SNX13,7,38,0.1894817576529719,0.10386694327563126,-0.25644237768429246,-1.0643271429724326,0.5514423876038478,117.0,0.6345283191000719,1.0,False
CEP131,7,38,-0.5139383247759908,-0.4880721462226299,-0.25641855335909214,-1.064302995876186,0.5514658891580017,113.0,0.5494266809638336,1.0,False
RP1L1,7,38,-0.0567785067907344,0.0286710525028581,-0.2563964596273899,-1.0642806028461362,0.5514876835913564,99.0,0.30123610554693936,1.0,False
PPM1M,7,38,-0.0914667976675626,-0.12665159265601975,-0.25633648436083256,-1.0642198152388644,0.5515468465171993,148.0,0.656608230743228,1.0,False
F7,7,38,-0.032287907622609,-0.024288328687987498,-0.2562798803336624,-1.0641624447066225,0.5516026840392978,118.0,0.656608230743228,1.0,False
LOXL3,7,38,-0.2027960341910649,-0.1368919779403344,-0.25619082282001815,-1.0640721815592906,0.5516905359192542,96.0,0.25928987505845136,1.0,False
ARVCF,7,38,0.0110524671665952,0.0487126045135801,-0.2561381128369878,-1.064018758201002,0.5517425325270264,97.0,0.27281889976161106,1.0,False
AP4M1,7,38,0.0795893382303168,0.04678878615377235,-0.25607027930081716,-1.0639500068229575,0.5518094482213232,121.0,0.724520566721361,1.0,False
SYNDIG1,7,38,0.190884540955366,0.23164349649934315,-0.2560266185726232,-1.0639057554583133,0.551852518313067,113.0,0.5494266809638336,1.0,False
CLEC16A,7,38,0.0062728611853363,0.04610768571603355,-0.2560210556927694,-1.0639001173317728,0.5518580059462339,109.0,0.47012381328887287,1.0,False
PLCZ1,7,38,-0.0807472138528763,-0.01844143421404015,-0.2559922933624565,-1.0638709659717382,0.5518863792468252,110.0,0.4893645649743211,1.0,False
SH2D7,7,38,-0.058643411897585,-0.02193609280491255,-0.25594433830211,-1.0638223623839516,0.5519336857797315,111.0,0.5090017501248358,1.0,False
FUZ,7,38,-0.0308947827007186,-0.0005782802927917499,-0.25588275215179646,-1.0637599435415603,0.5519944392379674,105.0,0.3973144772917887,1.0,False
