gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
ARID1B,-1.1182,1.057982183934098e-08,-0.3023,-0.0773,80,1106,0.0001897067854012231
ARID1A,0.5158,7.47248968656985e-08,-0.1125,-0.2703,80,1106,0.0006699460628494199
ARID2,-0.5211,1.2855757057921095e-06,-0.5123,-0.3702,80,1106,0.007683885993519438
UXS1,-0.4289,4.501654907216929e-06,-0.6239,-0.4604,80,1106,0.020117735576879257
RPP40,0.4887,6.680792027230369e-06,-1.0545,-1.2585,80,1106,0.020117735576879257
PKMYT1,-0.5024,6.787918543923011e-06,-1.5457,-1.2896,80,1106,0.020117735576879257
DNAL4,0.4919,7.853669568800111e-06,-0.0261,-0.0829,80,1106,0.020117735576879257
PAQR6,-0.5097,1.2888936124119222e-05,-0.3455,-0.2689,80,1106,0.028561071332435073
TBX5,-0.5275,1.4335488371642164e-05,-0.0772,-0.018,80,1106,0.028561071332435073
UBE2D3,0.4599,1.9366779033143025e-05,-0.6663,-0.8843,80,1106,0.03472657148432876
ATXN7L1,-0.4177,4.997671295838781e-05,-0.0209,0.0291,80,1106,0.08042057430178785
MCM6,-0.4677,5.8054597788259327e-05,-1.1653,-1.0196,80,1106,0.08042057430178785
PSME3,0.3817,5.830502849385099e-05,-0.1924,-0.2675,80,1106,0.08042057430178785
KDM6A,-0.4021,9.370816299873893e-05,0.0577,0.1323,80,1106,0.12002007648074198
TCOF1,0.4153,0.00011511435650102611,-0.4432,-0.5667,80,1106,0.12402760716706653
YTHDC1,-0.4803,0.00013066275432821077,-0.52,-0.4269,80,1106,0.12402760716706653
C7,-0.4431,0.00013174263876461083,0.0997,0.1469,80,1106,0.12402760716706653
CCNB1,-0.4043,0.00013859000599488605,-0.8614,-0.7215,80,1106,0.12402760716706653
SEPSECS,0.4145,0.000139922600621414,-0.4107,-0.6084,80,1106,0.12402760716706653
TRAF4,-0.4552,0.00014379682642241343,-0.2464,-0.1705,80,1106,0.12402760716706653
OGDH,-0.4495,0.00015773831830875396,-0.6318,-0.4864,80,1106,0.12402760716706653
CORO6,-0.4302,0.0001638407256167077,-0.3447,-0.2869,80,1106,0.12402760716706653
SRRT,-0.5564,0.00016697457495793352,-0.9957,-0.855,80,1106,0.12402760716706653
LIG4,0.445,0.00017341219308355616,-0.0226,-0.0911,80,1106,0.12402760716706653
RNPC3,-0.4536,0.00017624201694761422,-1.8942,-1.7152,80,1106,0.12402760716706653
ZDHHC20,-0.4018,0.00017984037623912385,-0.1327,-0.0632,80,1106,0.12402760716706653
TP53,-0.366,0.0002040108950971974,0.1875,0.387,80,1106,0.1354859022217721
OR10T2,-0.4489,0.00022380191735536193,-0.2356,-0.1716,71,996,0.14156986529178506
ZP3,-0.3907,0.00023151541603310427,-0.1444,-0.0845,80,1106,0.14156986529178506
RXFP4,-0.4531,0.00023741836893940695,-0.0849,-0.0367,80,1106,0.14156986529178506
PPP1R26,0.3823,0.00024475298778904337,-0.0133,-0.0545,80,1106,0.14156986529178506
CYP2A6,0.408,0.00027302695363954304,0.0923,0.0392,80,1106,0.1487428638037517
C15orf62,-0.4094,0.0002737446046246058,-0.0096,0.042,80,1106,0.1487428638037517
FMR1,-0.3736,0.0003019685406256305,0.0641,0.1058,80,1106,0.15673297271455872
MYLIP,-0.4721,0.00030593129468571497,-0.0242,0.0578,80,1106,0.15673297271455872
NUBP1,0.4655,0.0003218560467474878,-0.9945,-1.1523,80,1106,0.16031113261747787
NGLY1,0.3711,0.00034075257429852355,-0.1653,-0.2557,80,1106,0.16120709466171207
RNF113A,-0.3701,0.0003416356922171133,-1.1378,-1.0208,80,1106,0.16120709466171207
SLFN11,-0.4249,0.00036395266190150975,-0.0026,0.0536,80,1106,0.1621557913201234
KYNU,-0.5148,0.00038317351135242346,-0.1188,-0.0567,80,1106,0.1621557913201234
PIK3R1,-0.2951,0.000387627005798307,-0.0932,-0.0275,80,1106,0.1621557913201234
RMI2,0.3564,0.0003896218229797279,-0.2187,-0.289,80,1106,0.1621557913201234
DTX2,0.3812,0.00039974060717370177,-0.1374,-0.2024,80,1106,0.1621557913201234
XRCC1,0.3881,0.00040282379074763086,-0.3071,-0.3838,80,1106,0.1621557913201234
RTL9,0.4015,0.0004132622616984373,0.0998,0.0577,80,1106,0.1621557913201234
ACTR10,0.5419,0.00042071892399242613,-1.085,-1.2459,80,1106,0.1621557913201234
TXNRD1,0.3433,0.0004250360934719647,-0.4349,-0.5908,80,1106,0.1621557913201234
ITGA2B,-0.3291,0.00043823708309104155,-0.2767,-0.2336,80,1106,0.1637089403521972
LAIR2,0.3978,0.0004529694895863819,-0.0497,-0.0998,80,1106,0.1653960100108873
SPATA31F1,0.4034,0.00047113886392324155,-0.0236,-0.0762,80,1106,0.1653960100108873
OR5B17,-0.3775,0.0004808393876914849,-0.1287,-0.0707,71,996,0.1653960100108873
PELO,-0.565,0.0004949630472360571,-1.2317,-0.9476,80,1106,0.1653960100108873
FAIM,0.3823,0.0004968414466923653,-0.1206,-0.1786,80,1106,0.1653960100108873
RANGAP1,-0.3239,0.0004980974034124095,-1.4304,-1.345,80,1106,0.1653960100108873
KCNK5,-0.5375,0.0005245060254504278,-0.046,0.0318,80,1106,0.16761628499628609
EFTUD2,-0.4322,0.0005419230078643633,-1.7951,-1.6561,80,1106,0.16761628499628609
ITGA4,-0.3851,0.0005460181129930705,-0.1989,-0.1433,80,1106,0.16761628499628609
EHMT2,0.4182,0.0005487641790834486,-0.1884,-0.2667,80,1106,0.16761628499628609
RPS27A,0.3924,0.0005515231060610607,-1.7389,-1.8737,80,1106,0.16761628499628609
DOCK9,-0.3664,0.0005989520406230985,0.0189,0.0668,80,1106,0.17583172900589414
GJA1,0.312,0.000604199116834298,-0.0844,-0.1264,80,1106,0.17583172900589414
YRDC,-0.3813,0.0006079731860111225,-2.3426,-1.9824,80,1106,0.17583172900589414
CSHL1,0.3785,0.0006302989271470879,0.005,-0.0449,80,1106,0.17939508035991164
ZBBX,0.3836,0.0006533854160230532,0.1331,0.0756,80,1106,0.18085626690996767
RSL24D1,0.4232,0.0006556052283279181,-2.0517,-2.2217,71,996,0.18085626690996767
MCM10,0.3221,0.0006722519463787795,-0.4695,-0.5409,80,1106,0.18263863106845293
RTL8C,-0.3625,0.000699344521163612,0.015,0.0694,80,1106,0.1837167117124314
SLC12A7,-0.3942,0.0007080168576745452,-0.0915,-0.0252,80,1106,0.1837167117124314
SART1,-0.4146,0.0007159072953724018,-1.3111,-1.1834,80,1106,0.1837167117124314
RIC8A,-0.3655,0.0007176717852369167,-0.136,-0.0244,80,1106,0.1837167117124314
CFAP298,-0.3891,0.0007274489170477178,-1.6483,-1.5142,80,1106,0.1837167117124314
NCOA6,-0.3819,0.0007446286601169663,-0.2584,-0.1804,80,1106,0.18544356256329614
R3HCC1L,0.3951,0.0007678079009369161,0.0097,-0.0325,80,1106,0.1878794660265852
PAQR4,-0.3576,0.0007753655951127826,-0.1966,-0.1459,80,1106,0.1878794660265852
WRN,-0.9637,0.0008312459669708276,-0.4857,-0.1703,80,1106,0.19631057633317328
ARHGAP33,-0.3758,0.0008373405295497657,-0.0885,-0.0426,80,1106,0.19631057633317328
CACTIN,-0.4114,0.0008527587358225559,-1.1489,-1.0253,80,1106,0.19631057633317328
UTP3,-0.4541,0.0008642323015964857,-0.8575,-0.7437,80,1106,0.19631057633317328
MRGPRX3,0.3877,0.0008652824198978404,-0.1731,-0.2284,80,1106,0.19631057633317328
PPP2R2A,0.3773,0.0008758488710419866,-0.1492,-0.2784,80,1106,0.19631057633317328
SH3BP2,-0.3274,0.0008897641282442399,-0.006,0.0251,80,1106,0.19666438091790933
GLS2,-0.3826,0.0009304987138866584,-0.1943,-0.1394,80,1106,0.19666438091790933
DCTN6,0.4143,0.0009350044457306555,-1.0806,-1.2077,80,1106,0.19666438091790933
SBNO1,-0.3922,0.000944076610730013,-1.523,-1.3917,80,1106,0.19666438091790933
TMPRSS2,-0.346,0.0009532302609914285,-0.0302,0.0096,80,1106,0.19666438091790933
ACKR4,0.3393,0.000962466060870315,-0.1187,-0.1679,80,1106,0.19666438091790933
ZNF143,0.3602,0.0009636263452730118,-0.2622,-0.3382,80,1106,0.19666438091790933
IQCE,0.3145,0.0009859193679624158,-0.0415,-0.0824,80,1106,0.19666438091790933
PIGS,-0.3647,0.0009859193679624158,-0.3622,-0.2966,80,1106,0.19666438091790933
TMEM63B,-0.34,0.0009871058101952952,-0.0671,-0.029,80,1106,0.19666438091790933
SNRPD1,-0.3953,0.0010159800646695495,-3.1717,-2.9854,80,1106,0.19903474359444634
MED26,0.349,0.0010282401511149195,-0.8268,-0.9469,80,1106,0.19903474359444634
STAG2,0.3809,0.0010406370345584016,-0.1604,-0.3237,80,1106,0.19903474359444634
PA2G4,0.3496,0.0010468872069103394,-0.4486,-0.5242,80,1106,0.19903474359444634
PEX5,-0.3437,0.0010696765563588562,-0.1714,-0.1118,80,1106,0.19903474359444634
EHMT1,0.3751,0.001072236837076386,-0.0566,-0.1279,80,1106,0.19903474359444634
ZBED6,0.3787,0.001085123482840989,-0.0524,-0.0964,80,1106,0.19903474359444634
SPEM1,0.4243,0.0011020902987433853,-0.0066,-0.0542,80,1106,0.19903474359444634
DAXX,0.3587,0.0011047222471722753,-0.2486,-0.344,80,1106,0.19903474359444634
FAM83F,-0.3695,0.0011100035892836224,0.0503,0.0921,80,1106,0.19903474359444634
CBY1,-0.3427,0.001159974619521611,-0.1849,-0.1447,80,1106,0.2028987780662435
PLXDC1,-0.3883,0.001165499645352913,-0.099,-0.0472,80,1106,0.2028987780662435
ETV3L,-0.336,0.001165499645352913,-0.0446,-0.009,80,1106,0.2028987780662435
VPS45,0.3223,0.0011963244451206425,-0.3316,-0.4209,80,1106,0.20504184908919582
USP32,0.3267,0.0012105832114844288,-0.1884,-0.2438,80,1106,0.20504184908919582
PSG8,0.3055,0.001219213655722619,-0.0701,-0.1205,80,1106,0.20504184908919582
SLC7A5,-0.4627,0.001223550156296021,-0.4423,-0.2761,80,1106,0.20504184908919582
CHMP4B,0.3928,0.0012677054759238499,-0.9932,-1.2582,80,1106,0.2081155317245008
SLC13A2,-0.3426,0.001270700846280374,-0.1991,-0.1516,80,1106,0.2081155317245008
AKT1,-0.445,0.001276711197908376,-0.1651,-0.0795,80,1106,0.2081155317245008
CYB5D2,0.3681,0.001301015978529386,-0.0114,-0.0524,80,1106,0.20878150687185257
FANCI,0.3711,0.00130408392000711,-0.2139,-0.3024,80,1106,0.20878150687185257
PUF60,-0.3914,0.001343000695018076,-3.1597,-3.011,80,1106,0.21310925187937277
TRAPPC3L,-0.397,0.0013943775850238536,0.076,0.1127,80,1106,0.21507526462408288
TRHDE,-0.3578,0.001410800791780796,-0.0703,-0.0216,80,1106,0.21507526462408288
RBM25,-0.404,0.0014174198686480238,-1.8412,-1.6721,80,1106,0.21507526462408288
SERPINB8,0.3551,0.0014240675658691352,0.0898,0.0476,80,1106,0.21507526462408288
BTN2A2,0.3843,0.0014458715918674498,0.1109,0.0724,80,1106,0.21507526462408288
DDX24,-0.2996,0.0014492532390397027,-0.8839,-0.8037,80,1106,0.21507526462408288
ZBTB7B,-0.2716,0.0014696966744719548,-0.1698,-0.1133,80,1106,0.21507526462408288
RFX8,-0.3235,0.001495624627713573,-0.1044,-0.0644,80,1106,0.21507526462408288
GYPA,0.4311,0.0014991133517747732,0.0268,-0.0249,80,1106,0.21507526462408288
PM20D1,-0.324,0.0015078679886480488,-0.0809,-0.0404,80,1106,0.21507526462408288
MAT2A,-0.404,0.0015237451220760524,-1.6314,-1.4259,80,1106,0.21507526462408288
MAJIN,0.3455,0.0015255187211695095,-0.0686,-0.1168,80,1106,0.21507526462408288
SPDYE4,0.3002,0.0015415668940226383,-0.0323,-0.0679,80,1106,0.21507526462408288
ZNF622,0.3654,0.0015595804588172052,-0.1982,-0.2785,80,1106,0.21507526462408288
UBR5,0.378,0.0015595804588172052,-0.4408,-0.5708,80,1106,0.21507526462408288
PC,-0.4188,0.0015632063499725888,-0.5014,-0.4117,80,1106,0.21507526462408288
SLCO3A1,0.3788,0.0015632063499725888,0.0678,0.0354,80,1106,0.21507526462408288
MSX2,-0.338,0.0015741306482070978,0.0104,0.0526,80,1106,0.21507526462408288
VTN,-0.3794,0.0015832878774401284,-0.1911,-0.138,80,1106,0.21507526462408288
COQ8B,-0.3492,0.0016525906798415398,-0.1451,-0.1001,80,1106,0.21925343556083757
NOL7,-0.3713,0.0016679374084331254,-0.8038,-0.7041,80,1106,0.21925343556083757
PJA2,-0.3997,0.0016795333833149633,-0.0008,0.0538,80,1106,0.21925343556083757
CXCR4,-0.2942,0.0016892532995749013,-0.0014,0.0256,80,1106,0.21925343556083757
TJAP1,-0.4356,0.0017088485408753257,-0.1933,-0.1435,80,1106,0.21925343556083757
RPP21,0.3368,0.0017108195197184594,-1.4727,-1.6709,80,1106,0.21925343556083757
TM9SF1,-0.3414,0.0017147677512604678,-0.1275,-0.0883,80,1106,0.21925343556083757
SAT2,-0.4333,0.001720705813115083,-0.0752,-0.0141,80,1106,0.21925343556083757
RAD23A,-0.3351,0.0017346349051357707,-0.1754,-0.135,80,1106,0.21925343556083757
RBSN,0.3622,0.001736633217888082,-0.2457,-0.3429,80,1106,0.21925343556083757
FUNDC1,0.366,0.001754713523525174,0.0479,0.0003,80,1106,0.21925343556083757
CCDC125,-0.3342,0.0017648327621915259,-0.1242,-0.0804,80,1106,0.21925343556083757
FANCD2,0.367,0.0017770466553880618,-0.1999,-0.2816,80,1106,0.21925343556083757
ZNF236,0.3119,0.001785232368071066,-0.2298,-0.3026,80,1106,0.21925343556083757
BCL11A,0.3323,0.0018162384382804874,0.0007,-0.0461,80,1106,0.22105892877965622
BCKDHA,-0.3578,0.0018245898979080432,-0.073,-0.0316,80,1106,0.22105892877965622
NLRP13,0.3833,0.001884045338728504,-0.0761,-0.1268,80,1106,0.22487744540482485
ROPN1,0.3527,0.001907771612296153,-0.0996,-0.1521,71,975,0.22487744540482485
FAM98C,-0.2848,0.0019122501171772754,-0.2022,-0.1587,80,1106,0.22487744540482485
UCHL5,0.363,0.001916623569607998,-0.3302,-0.4185,80,1106,0.22487744540482485
BUB1B,-0.3216,0.0019188137386056661,-1.3601,-1.2466,80,1106,0.22487744540482485
NUP160,-0.4148,0.0019386289321807243,-1.291,-1.1698,80,1106,0.22572438560345826
LGI4,-0.3264,0.0019586318501397543,-0.0301,0.0174,80,1106,0.226582114224877
GUCA1B,0.3526,0.0019946610658186695,0.0699,0.0336,80,1106,0.2280373308554552
PSCA,-0.3142,0.002003762916110567,0.0635,0.0957,80,1106,0.2280373308554552
NSMCE1,0.3627,0.002022081066645328,-0.4513,-0.5511,80,1106,0.2280373308554552
CCNA2,0.3737,0.002022081066645328,-1.2283,-1.3693,80,1106,0.2280373308554552
PEG3,0.2988,0.0020545080108517037,0.1085,0.074,80,1106,0.23024614464113688
ZNF214,0.3085,0.0021304259125781515,0.0514,0.022,80,1106,0.237271223841235
PARM1,-0.3815,0.00215223659309464,-0.0121,0.0311,80,1106,0.23822070586901226
NUMA1,-0.3699,0.0021693417829231607,-0.6856,-0.6016,80,1106,0.23864090496684168
NUP43,0.4223,0.002189043119847455,-1.0486,-1.2456,80,1106,0.23933983037795561
CSF2,-0.4031,0.0022314540999495273,-0.0845,-0.0332,80,1106,0.24005502683207788
PCDHB12,0.3844,0.0022390160890386726,0.1229,0.0821,80,1106,0.24005502683207788
ATRX,0.383,0.002244070452717104,-0.0999,-0.1868,80,1106,0.24005502683207788
DCST1,-0.3191,0.0022491352689637547,-0.121,-0.078,80,1106,0.24005502683207788
CCDC102A,-0.3983,0.0022746168151646876,-0.0768,-0.0253,80,1106,0.24133819001608295
CYBA,-0.35,0.002360593890060133,-0.0794,-0.0358,80,1106,0.24237443604097808
GARIN5A,-0.3672,0.002371215120927225,0.0594,0.1086,80,1106,0.24237443604097808
DPY30,-0.3616,0.0023765421275634625,-0.4517,-0.3674,80,1106,0.24237443604097808
PPM1D,0.316,0.002389907612676164,-0.1548,-0.2509,80,1106,0.24237443604097808
IFI44,0.3735,0.002395273046904297,-0.018,-0.0685,80,1106,0.24237443604097808
OBSL1,0.3755,0.002400649505743948,-0.1116,-0.1686,80,1106,0.24237443604097808
PGGT1B,0.4014,0.002403341875701411,-0.2195,-0.3143,80,1106,0.24237443604097808
YIPF3,-0.3903,0.0024060370093856504,-0.1672,-0.1136,80,1106,0.24237443604097808
TLCD1,-0.2952,0.0024060370093856504,-0.4344,-0.3833,80,1106,0.24237443604097808
IFNAR1,-0.3009,0.002457773032442497,0.0856,0.1346,80,1106,0.24538351687782892
MCM9,0.3591,0.0024632777334230777,-0.051,-0.1029,80,1106,0.24538351687782892
PARP1,0.384,0.0025049239418017287,-0.1521,-0.211,80,1106,0.24815354254390495
RASSF2,-0.2864,0.0025671709958566273,0.0115,0.0402,80,1106,0.2521019614516055
CYP2C9,0.3569,0.002572899389082807,0.1384,0.1036,80,1106,0.2521019614516055
ZP4,0.3119,0.002616236312012506,0.0679,0.0331,80,1106,0.2547079158108492
KMT2D,-0.3733,0.002627904992750382,-0.5183,-0.3968,80,1106,0.2547079158108492
PLEC,-0.2651,0.0026425577411578038,-0.2303,-0.1891,80,1106,0.25475109062742246
DDX47,0.371,0.0026691210203731632,-1.425,-1.5559,80,1106,0.2559358770925732
SLC25A39,-0.2909,0.002686965208640178,-0.1367,-0.0976,80,1106,0.2562764529581225
TRAPPC6B,0.4074,0.0027199629585694693,-0.0484,-0.1043,80,1106,0.2570533134803548
SYF2,-0.316,0.0027290263808653313,-1.1037,-1.0039,80,1106,0.2570533134803548
PCDHB16,0.3467,0.002738117387471294,0.0051,-0.0369,80,1106,0.2570533134803548
CT47B1,0.3197,0.0027686209216249602,0.0113,-0.0306,80,1106,0.25856323825863103
CCSER1,-0.3155,0.002846242560661297,-0.0078,0.0327,80,1106,0.25902358984396295
PHF5A,-0.3709,0.002858844810124958,-2.9821,-2.8189,80,1106,0.25902358984396295
TUBE1,0.3249,0.00286200332202044,-0.4477,-0.5546,80,1106,0.25902358984396295
CD68,-0.3365,0.00286200332202044,-0.1118,-0.0729,80,1106,0.25902358984396295
TMEM79,-0.3066,0.0028651650194224925,-0.0812,-0.0469,80,1106,0.25902358984396295
PSTK,0.3115,0.0028651650194224925,-0.4531,-0.5712,80,1106,0.25902358984396295
ATP6V1A,-0.4059,0.00287466925318993,-2.1399,-1.9414,80,1106,0.25902358984396295
PHETA2,-0.2958,0.002916187739838663,-0.0028,0.0392,80,1106,0.25960925537641044
CDK6,0.3227,0.002916187739838663,-0.4298,-0.6042,80,1106,0.25960925537641044
PLEKHB2,-0.3761,0.0029258463211661464,-0.078,-0.0323,80,1106,0.25960925537641044
MTFR1L,-0.3076,0.0029420088541144795,-0.0822,-0.0467,80,1106,0.25960925537641044
SYNCRIP,0.2762,0.0029549974968745988,-0.2669,-0.3413,80,1106,0.25960925537641044
FZD8,-0.39,0.0029680384447138553,-0.049,-0.0055,80,1106,0.25960925537641044
ITPR1,0.2986,0.003020729029164478,0.0412,-0.0188,80,1106,0.2629353991356711
EPB42,-0.3517,0.003094572086749789,-0.1993,-0.1493,80,1106,0.2680617009058477
SLC9A9,0.2999,0.0032365960753341517,0.0935,0.0556,80,1106,0.2754704374547791
FTO,0.3006,0.003257871117663822,0.0006,-0.0403,80,1106,0.2754704374547791
DNTTIP1,-0.3263,0.003286436033504036,-0.0794,-0.0226,80,1106,0.2754704374547791
CDKN1C,-0.33,0.003297206564635446,0.0248,0.0729,80,1106,0.2754704374547791
LMO4,-0.4607,0.003329711355013117,-0.0084,0.0736,80,1106,0.2754704374547791
L1CAM,-0.2832,0.003329711355013117,-0.0243,0.008,80,1106,0.2754704374547791
WIZ,0.3213,0.0033661698676092666,-0.039,-0.0837,80,1106,0.2754704374547791
MPHOSPH6,0.3417,0.0033661698676092666,-0.1618,-0.2338,80,1106,0.2754704374547791
FBXW11,0.3158,0.003391906709363923,-0.3376,-0.4414,80,1106,0.2754704374547791
DHRS4,0.3807,0.0034033517031649076,-0.1228,-0.1851,80,1085,0.2754704374547791
TRIAP1,0.2845,0.003410399717183573,-1.2561,-1.3915,80,1106,0.2754704374547791
TARDBP,0.4032,0.0034141093152797184,-1.0564,-1.2006,80,1106,0.2754704374547791
ZNF845,0.4169,0.003425260160386559,0.0555,0.0033,80,1106,0.2754704374547791
TMCO2,0.3714,0.0034327124649563643,0.1544,0.1127,80,1106,0.2754704374547791
LY6D,-0.3288,0.0034401795258419566,0.0425,0.0849,80,1106,0.2754704374547791
ALKBH6,-0.3633,0.003466430817748465,-0.0804,-0.0286,80,1106,0.2754704374547791
MAGIX,-0.3203,0.003473964601867153,-0.0299,0.0183,80,1106,0.2754704374547791
ZNF205,-0.3634,0.003481513284664447,-0.2633,-0.2089,80,1106,0.2754704374547791
OGFOD1,0.3339,0.003523298517997844,-0.1041,-0.153,80,1106,0.2754704374547791
POLR1E,0.3581,0.0035424422282002823,-0.6902,-0.823,80,1106,0.2754704374547791
AIFM1,0.2933,0.0035462823076617815,-0.4206,-0.5353,80,1106,0.2754704374547791
LCN2,-0.37,0.0035462823076617815,-0.0832,-0.033,80,1106,0.2754704374547791
KDM4A,0.3552,0.0036082408321809934,-0.1341,-0.1835,80,1106,0.2754704374547791
SYNDIG1L,-0.2672,0.0036317279764554143,-0.0772,-0.0401,80,1106,0.2754704374547791
GNA13,-0.3596,0.0036317279764554143,-0.1239,-0.044,80,1106,0.2754704374547791
ALG1,0.3666,0.003647463225163996,-0.8904,-1.0309,80,1106,0.2754704374547791
ACOX1,-0.3956,0.003647463225163996,-0.2454,-0.1627,80,1106,0.2754704374547791
HAMP,-0.3528,0.003651406712096488,-0.4973,-0.4069,80,1106,0.2754704374547791
NLGN4Y,-0.5468,0.0036614629169201057,0.4479,0.5039,27,328,0.2754704374547791
DUSP22,0.3125,0.003663260446009076,-0.155,-0.2086,80,1106,0.2754704374547791
TECPR1,-0.3059,0.0036672194595577475,-0.1423,-0.1028,80,1106,0.2754704374547791
VEGFD,0.3157,0.003679119854070448,0.1163,0.083,80,1106,0.2754704374547791
F3,-0.3834,0.003687072945688862,-0.3234,-0.2524,80,1106,0.2754704374547791
ARL13B,-0.3337,0.0037190418603439647,-0.1033,-0.0526,80,1106,0.276392162302114
IGBP1,-0.3674,0.0037310950218707823,-1.3427,-1.2277,80,1106,0.276392162302114
BCAS3,0.283,0.0037512625551316217,-0.159,-0.1989,80,1106,0.276392162302114
MARCHF3,-0.293,0.0037688837478129307,-0.103,-0.0714,71,996,0.276392162302114
PGC,0.3607,0.0037878139664446688,-0.0116,-0.0522,80,1106,0.276392162302114
TRHR,-0.2963,0.003791895149535444,0.2088,0.2434,80,1106,0.276392162302114
USP7,0.2574,0.003837052634609922,-0.6914,-0.812,80,1106,0.2783328100167014
PSG1,0.4048,0.003867142280870163,0.0305,-0.0264,80,1085,0.2783328100167014
ZW10,0.3337,0.0038702007381059803,-0.2765,-0.3587,80,1106,0.2783328100167014
TERF2,0.3278,0.003915052451399495,-0.9017,-0.994,71,996,0.2783328100167014
ZNF827,-0.2911,0.003928836470996058,-0.0346,0.0054,80,1106,0.2783328100167014
ADGRG3,0.3184,0.003928836470996058,-0.0608,-0.0986,80,1106,0.2783328100167014
DPP3,0.3233,0.003966955714513987,-0.0449,-0.0807,80,1106,0.2783328100167014
ITSN1,-0.2737,0.0039712118510032484,-0.009,0.0158,80,1106,0.2783328100167014
ATM,-0.3006,0.004044203413755082,-0.0877,-0.0244,80,1106,0.2783328100167014
PSMC4,-0.4087,0.004044203413755082,-1.354,-1.2483,80,1106,0.2783328100167014
ZNF493,0.3064,0.004048534723522642,0.0643,0.0272,80,1106,0.2783328100167014
ITIH3,-0.3171,0.004052870243593336,-0.1187,-0.0849,80,1106,0.2783328100167014
RALA,0.3497,0.004083337075028755,-0.0801,-0.1317,80,1106,0.2783328100167014
TRIM3,0.2828,0.004087706407223235,0.1177,0.0858,80,1106,0.2783328100167014
ZNF583,0.3564,0.0040920799821835795,0.0732,0.0294,80,1106,0.2783328100167014
NFKBIA,0.2897,0.0040920799821835795,-0.0478,-0.1065,80,1106,0.2783328100167014
TMOD2,0.332,0.004100839874883083,-0.0478,-0.0949,80,1106,0.2783328100167014
SLC43A3,-0.2703,0.004114011625250686,-0.1052,-0.0729,80,1106,0.2783328100167014
MMRN1,-0.3844,0.004122814108722888,0.074,0.1095,80,1106,0.2783328100167014
IGSF9B,0.3123,0.0041360498814963145,0.0439,0.0111,80,1106,0.2783328100167014
CCDC190,-0.2719,0.004162637159148417,-0.0657,-0.0342,80,1106,0.2783328100167014
FHIT,-0.3053,0.004167083417016713,0.0027,0.0397,80,1106,0.2783328100167014
BGLAP,-0.3205,0.004175988861349026,-0.1871,-0.147,80,1106,0.2783328100167014
PSG2,0.3327,0.004197354129907942,-0.0896,-0.1409,71,975,0.2783328100167014
SLCO5A1,-0.2776,0.004207294052198145,0.069,0.1044,80,1106,0.2783328100167014
INTS4,0.6868,0.004222102745220165,-1.5259,-1.8177,27,328,0.2783328100167014
PDCD2,0.3456,0.004288772981932371,-1.2101,-1.4119,80,1106,0.28053806352556115
TFPT,0.2978,0.0042933412665227344,-0.1428,-0.2068,80,1106,0.28053806352556115
SFTPB,-0.3035,0.004302491075206588,-0.196,-0.156,80,1106,0.28053806352556115
KCNJ4,0.3162,0.004348505882413595,-0.1526,-0.1996,80,1106,0.28107566234408904
R3HDML,-0.3244,0.0043531318142902824,-0.0252,0.0065,80,1106,0.28107566234408904
RPL36,0.3211,0.004357762206885101,-1.8462,-1.9763,80,1106,0.28107566234408904
PPP2CA,0.2119,0.004432458231899474,-0.9226,-1.0448,80,1106,0.2831382434503364
RAD1,0.3325,0.004451312637381679,-0.4567,-0.5456,80,1106,0.2831382434503364
ELP2,0.3234,0.004470239690559539,-0.4911,-0.5754,80,1106,0.2831382434503364
PDE2A,0.2995,0.004470239690559539,-0.0152,-0.0525,80,1106,0.2831382434503364
MLLT11,-0.257,0.004474982833774059,-0.0893,-0.0584,80,1106,0.2831382434503364
SEPHS2,0.2848,0.004484482802961103,-0.7062,-0.8818,80,1106,0.2831382434503364
LRRC37A3,0.3358,0.004526523509926457,-0.3134,-0.4015,71,975,0.2847898001982151
FRMD5,-0.339,0.004585341389002182,-0.0933,-0.0582,80,1106,0.28678323018169105
KCNIP3,-0.2957,0.0045901950288408525,-0.184,-0.1379,80,1106,0.28678323018169105
IGFBP6,-0.3292,0.004673421938487473,-0.2195,-0.1807,80,1106,0.29026876051574757
MEX3A,-0.3009,0.004678359923543084,-0.3496,-0.2948,80,1106,0.29026876051574757
UNC119,-0.3729,0.004732990362815475,-0.2796,-0.2211,80,1106,0.2925642574428323
ARHGEF11,-0.3063,0.004747989454902918,-0.2449,-0.2009,80,1106,0.2925642574428323
CCL14,0.2709,0.0047982976570189705,0.0255,-0.0092,80,1106,0.29465162769865466
YBX2,0.2396,0.004828713625989748,-0.0473,-0.0783,80,1106,0.2952317704833368
PDE4D,-0.412,0.004859303942477282,-0.0511,0.0083,80,1106,0.2952317704833368
H3C2,0.3444,0.0048644193402463485,-0.0828,-0.1361,80,1106,0.2952317704833368
TMED2,-0.4045,0.004884929684612,-0.8036,-0.6697,80,1106,0.2952317704833368
WFIKKN1,-0.3543,0.004890069479312422,-0.0701,-0.0272,80,1106,0.2952317704833368
CDK7,0.312,0.004941737134505037,-1.7207,-1.8413,80,1106,0.2973499616067444
SYCP2L,0.3713,0.005014901411333782,0.0708,0.0318,80,1106,0.3007431344703212
MAP4K1,-0.2229,0.005105059699495869,-0.0283,-0.0024,80,1106,0.3036718767569482
