gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
MDM2,0.6653,6.702318334270371e-19,-0.3611,-0.7056,300,886,1.2355723849227428e-14
TP53,-0.5778,1.136421741992826e-16,0.1444,0.4511,300,886,1.0474967406818874e-12
MDM4,0.5302,9.196384078066268e-14,-0.0673,-0.2381,300,886,5.651178015971722e-10
UBE2Q1,0.4605,6.073645071583584e-13,-0.2016,-0.3164,300,886,2.7991911723660846e-09
CDKN2B,0.3864,3.422079116414869e-11,0.1517,0.0881,299,866,1.261720570222162e-07
TP53BP1,-0.4531,1.843196031612275e-10,-0.1469,-0.0366,300,886,5.663219807128715e-07
WDR77,-0.4446,2.1850874836292072e-10,-1.5194,-1.3165,300,886,5.754583965814919e-07
KRTAP10-11,0.3981,2.5145631196414727e-10,-0.1131,-0.1736,300,886,5.794496388823818e-07
PRMT5,-0.4111,3.4099636608871574e-10,-1.2147,-1.0614,300,886,6.984742232050528e-07
CKAP2L,-0.4177,1.855769364843887e-09,-0.2371,-0.1604,300,886,3.4211108240897063e-06
VPS4A,-0.3866,1.6123467907916324e-08,-0.5414,-0.3976,300,886,2.6888537618506294e-05
IFNA21,0.4227,1.7502709597074886e-08,-0.0713,-0.1387,281,764,2.6888537618506294e-05
LARP1,-0.3395,2.234403576766269e-08,-0.3235,-0.2437,300,886,3.1685561490527825e-05
PELI1,-0.3164,3.263399717214402e-08,0.0315,0.0688,300,886,4.2971981276319646e-05
PPM1D,0.4575,5.1137498008025654e-08,-0.1422,-0.279,300,886,6.284798505186353e-05
PGF,-0.3303,8.077035040730531e-08,-0.0203,0.0201,300,886,9.306258810991709e-05
MYC,-0.3661,1.0268397331969965e-07,-2.1756,-1.9098,300,886,0.00011135170871462723
TNPO1,-0.3383,1.9107216725989004e-07,-0.4078,-0.3251,300,886,0.0001883346086169982
PYROXD1,-0.3291,1.941067297924039e-07,-0.762,-0.6519,300,886,0.0001883346086169982
PELO,-0.3688,2.1220248523568114e-07,-1.1049,-0.92,300,886,0.0001955976407659891
FOSL1,-0.307,2.2951452429795222e-07,-0.3764,-0.2812,300,886,0.00020148096454441664
SNX32,-0.3386,3.9388750559910565e-07,-0.2698,-0.2184,300,886,0.00033005982571452335
VDAC1,0.3097,5.172073881517325e-07,-0.6695,-0.7394,300,886,0.00041402739004809406
ENO1,-0.315,5.496554083574704e-07,-0.6442,-0.5172,300,886,0.00041402739004809406
ZNF551,0.3127,5.61469202668964e-07,0.0048,-0.0445,300,886,0.00041402739004809406
MRGPRE,0.3058,6.625336022103177e-07,-0.0226,-0.0677,300,886,0.0004697618060287387
CHEK2,-0.323,7.354768184774924e-07,0.1541,0.2125,300,886,0.0004970125777867901
HSPA13,-0.3773,7.548875605115337e-07,-0.2503,-0.153,300,886,0.0004970125777867901
PKHD1L1,-0.3247,9.958013485048218e-07,0.0114,0.0502,300,886,0.0006330206158512547
CDK6,-0.2809,1.1791026957097287e-06,-0.7053,-0.5542,300,886,0.0007017007496318488
SUCO,-0.3496,1.1860905881697214e-06,-0.2102,-0.1278,300,886,0.0007017007496318488
FBXO42,-0.2893,1.2180322206790975e-06,-0.2275,-0.137,300,886,0.0007017007496318488
CD44,-0.3105,1.5710808030841894e-06,-0.0647,-0.0106,300,886,0.0008776628668138494
SKP2,0.3394,1.6720259159738945e-06,-0.6251,-0.7752,300,886,0.0009065822870876102
LGI1,-0.2623,2.017542813263877e-06,-0.151,-0.1137,300,886,0.0009826111054738673
CKS1B,0.33,2.0483930281013363e-06,-0.7053,-0.812,282,785,0.0009826111054738673
ITGA8,0.3158,2.0489163066708667e-06,-0.0391,-0.0762,300,886,0.0009826111054738673
LARP4,-0.2968,2.0528707867279507e-06,-0.3062,-0.2566,300,886,0.0009826111054738673
EMC8,0.3098,2.0787541694321033e-06,-0.1278,-0.1693,300,886,0.0009826111054738673
DNAJC19,0.2243,2.2623888017704676e-06,-0.2629,-0.3312,300,886,0.0010426784390159642
ACD,0.3275,2.616847459880529e-06,-0.3148,-0.3803,300,886,0.0011766239737292085
OR13J1,-0.2732,2.7049138059939827e-06,-0.0348,-0.0048,282,785,0.0011872639527023589
IFNA17,0.3404,3.0281697878908926e-06,0.0138,-0.0438,281,765,0.0012982397683667117
XPO7,-0.3384,3.2073742976906883e-06,-0.0323,0.0281,300,886,0.0013099327046652478
TMEM209,-0.3051,3.262492416123927e-06,-0.0731,-0.029,300,886,0.0013099327046652478
OR10J1,-0.3345,3.328020270006252e-06,0.0611,0.0926,282,785,0.0013099327046652478
IFNA4,0.3655,3.379887232321161e-06,-0.0248,-0.0765,281,765,0.0013099327046652478
PFDN1,-0.3043,3.410727953562891e-06,-0.8523,-0.7263,300,886,0.0013099327046652478
ATM,-0.3112,3.954161814627135e-06,-0.0773,-0.0121,300,886,0.0014876525112785966
ZFR,0.3144,4.059422365861838e-06,-0.2475,-0.3088,300,886,0.0014909342922767418
PPM1G,0.3448,4.124635145436064e-06,-0.196,-0.2884,300,886,0.0014909342922767418
ISY1,0.2656,4.61435570469178e-06,-1.0849,-1.1508,300,886,0.0016358778349229415
CCDC6,-0.3258,4.929837007920983e-06,-0.2633,-0.178,300,886,0.0017147461366230816
URI1,-0.2935,5.064549607890781e-06,-1.2045,-1.1224,300,886,0.0017289809633604916
INA,0.3072,5.231830928803915e-06,0.0467,-0.0048,300,886,0.0017536146031363667
NMNAT1,0.2447,5.712970148924938e-06,-0.3362,-0.4462,300,886,0.0018806893695612718
SLC25A25,0.2715,6.565955685909259e-06,-0.1463,-0.1878,300,886,0.0020642166057492682
DEFB125,0.2354,6.620467507880535e-06,0.057,0.0243,300,886,0.0020642166057492682
ZBED6,0.2656,6.76795715152681e-06,-0.0705,-0.1013,300,886,0.0020642166057492682
PCNA,-0.2853,6.792842342632787e-06,-3.1565,-3.013,300,886,0.0020642166057492682
TIRAP,0.2602,6.830334307062944e-06,0.0962,0.0667,300,886,0.0020642166057492682
PPP1R12A,-0.297,7.091877707404232e-06,-1.3548,-1.1789,300,886,0.002108689766709629
C22orf39,-0.2958,7.756399568000463e-06,-0.1571,-0.1091,300,886,0.002269670254541088
TMEM40,0.2548,8.04439680958522e-06,0.0289,-0.0035,300,886,0.0023171633622609926
CYCS,0.2568,8.319872929786765e-06,-0.9844,-1.0964,300,886,0.0023596439609326002
ESCO1,-0.2886,9.506042282182618e-06,0.0148,0.0582,300,886,0.0026552104465460084
RBM17,0.274,9.864676814217722e-06,-1.0923,-1.1761,300,886,0.0027142584637328913
PSME1,0.3038,1.0573425338238075e-05,-0.1212,-0.1789,300,886,0.0028664867075061605
OCEL1,-0.2906,1.0823536798123665e-05,0.0271,0.0585,300,886,0.002891766679324779
NFE2L2,-0.3456,1.1608213423543232e-05,-0.312,-0.2164,300,886,0.0030571059209002784
CYFIP1,-0.2539,1.1839169317596056e-05,-0.3235,-0.278,300,886,0.0030740153009842716
UBE2N,-0.3337,1.2085309567471624e-05,-1.3063,-1.135,300,886,0.003094342803838047
RPL11,-0.2806,1.2626080583439443e-05,-2.4715,-2.3414,300,886,0.00317913890518577
USP7,0.3209,1.2876316176768401e-05,-0.6924,-0.8417,300,886,0.00317913890518577
MADD,-0.3134,1.2933844203359519e-05,-0.0393,-0.0039,300,886,0.00317913890518577
CRKL,-0.2506,1.3522773417907869e-05,-1.0514,-0.8922,300,886,0.003280162209988573
NECTIN1,0.2663,1.403715861142814e-05,0.0514,0.0154,300,886,0.0033442475594998625
SLC35B4,-0.2978,1.4149786256630827e-05,0.0935,0.1287,300,886,0.0033442475594998625
NKD1,-0.2623,1.5162656651071773e-05,0.1003,0.1321,300,886,0.0035033324792158086
CCDC107,-0.2377,1.520296166733196e-05,-0.4127,-0.3774,300,886,0.0035033324792158086
ATXN2L,0.3129,1.5597879119484156e-05,-0.0797,-0.1378,300,886,0.0035112057013548742
IL17C,0.2625,1.5625472271970944e-05,-0.0353,-0.0705,300,886,0.0035112057013548742
AK6,-0.3374,1.5808520380388098e-05,-1.4367,-1.2628,300,885,0.0035112057013548742
IFNA1,0.3287,1.6846338397157424e-05,-0.0064,-0.0446,281,764,0.0036971696232332993
FANCD2,0.2807,1.7568576350675033e-05,-0.2295,-0.2918,300,886,0.003724008629250555
SDHC,0.2725,1.7864284630415513e-05,-0.9071,-1.0129,300,886,0.003724008629250555
TIPARP,-0.2482,1.7879978855540853e-05,-0.3455,-0.2588,300,886,0.003724008629250555
ABCA13,-0.2935,1.792714038625065e-05,-0.0146,0.0182,300,886,0.003724008629250555
SPDYE4,0.2694,1.805348457405838e-05,-0.0417,-0.0736,300,886,0.003724008629250555
CDC42EP2,-0.2487,1.8180676790482776e-05,-0.2514,-0.2163,300,886,0.003724008629250555
UFD1,0.3015,2.078391792121982e-05,-1.3768,-1.4774,300,886,0.004168323023483325
DDX31,0.277,2.0802046008161973e-05,-0.1453,-0.1903,300,886,0.004168323023483325
DYRK1A,0.264,2.116778470187844e-05,-0.0181,-0.1036,300,886,0.0041960011933239675
SPHK2,0.2594,2.3719104083993595e-05,-0.1326,-0.1643,300,886,0.004651720040302361
BIRC6,-0.2692,2.493983067248974e-05,-0.4427,-0.3503,300,886,0.004776856103574232
NFIX,-0.254,2.496139276099378e-05,0.0282,0.0581,300,886,0.004776856103574232
CDKAL1,0.2758,2.513452899629512e-05,-0.0195,-0.0558,300,886,0.004776856103574232
TOMM40L,-0.2759,2.5771772815947058e-05,-0.0968,-0.0638,300,886,0.004823922041055885
SPINDOC,-0.2669,2.5905521131789126e-05,-0.0927,-0.0589,300,886,0.004823922041055885
LRFN4,-0.2676,2.660713648333482e-05,-0.1413,-0.1059,300,886,0.0048532338530548925
RPS3,0.2453,2.68604123368435e-05,-2.3278,-2.4171,300,886,0.0048532338530548925
PSME3,0.2895,2.6906708122979338e-05,-0.22,-0.2768,300,886,0.0048532338530548925
CATSPER1,-0.2752,2.7115979759406235e-05,-0.1988,-0.1594,300,886,0.0048532338530548925
PSMA8,-0.2605,2.792061403314839e-05,-0.0195,0.0109,300,886,0.004949197304818178
SLC43A1,-0.2494,2.8502203507095926e-05,-0.0183,0.0138,300,886,0.004974014807288996
CLCF1,-0.2605,2.860024787483773e-05,0.0155,0.044,300,886,0.004974014807288996
TRAF2,-0.2717,3.0006980991603844e-05,-0.4404,-0.339,300,886,0.005117578537824206
NDUFA4,0.2473,3.0239108146500466e-05,-0.3753,-0.4352,300,886,0.005117578537824206
DRC12,0.236,3.0316862373924023e-05,0.0143,-0.0167,300,886,0.005117578537824206
WWTR1,-0.2566,3.068223448965302e-05,-0.4024,-0.3222,300,886,0.005117578537824206
ZDHHC13,-0.2469,3.081373570374217e-05,0.1444,0.1768,300,886,0.005117578537824206
ANKRD23,-0.2421,3.1238148056069434e-05,-0.1445,-0.1154,300,886,0.0051288201710294095
PROZ,0.2853,3.156009631642828e-05,-0.0271,-0.0587,300,886,0.0051288201710294095
TNS2,-0.2376,3.1912430450909124e-05,-0.2728,-0.2387,300,886,0.0051288201710294095
HCN2,0.2664,3.1994267408103174e-05,-0.1437,-0.1927,300,886,0.0051288201710294095
SDHA,0.2664,3.3473349733855655e-05,-0.2876,-0.3741,300,886,0.0053158810883392775
HRCT1,-0.2356,3.43263426984917e-05,0.0416,0.0665,299,866,0.0053158810883392775
IL37,-0.2589,3.43391184908949e-05,-0.1005,-0.0698,300,886,0.0053158810883392775
NOD2,-0.2551,3.43391184908949e-05,0.1223,0.151,300,886,0.0053158810883392775
BRIP1,0.2429,3.460296884191556e-05,-0.2954,-0.3493,300,886,0.0053158810883392775
KMT2A,0.2478,3.543620455015514e-05,-0.1601,-0.2223,300,886,0.005347285600505577
GNRH1,-0.2284,3.5466312522505476e-05,0.0593,0.0852,300,886,0.005347285600505577
OR6X1,0.2627,3.586165801119875e-05,0.0222,-0.0073,282,785,0.005347285600505577
RPL37A,0.2716,3.6104219599049745e-05,-2.0726,-2.1691,300,886,0.005347285600505577
UXT,-0.2919,3.625770003055043e-05,-0.9467,-0.8651,300,886,0.005347285600505577
NDUFA11,0.2502,3.7731014804602255e-05,-0.5025,-0.5687,300,886,0.005481577716200941
SPMIP9,-0.2598,3.7762970976811475e-05,-0.0463,-0.0195,300,886,0.005481577716200941
FAM204A,0.2687,4.126516255041728e-05,-0.1164,-0.1592,300,886,0.0059431505595073635
SSR2,-0.2513,4.228545863676874e-05,-0.2527,-0.1992,300,886,0.0059555940157193345
ZFP36L1,-0.2686,4.232106461425529e-05,-0.3615,-0.2655,300,886,0.0059555940157193345
PDE6G,0.2426,4.242805329097611e-05,-0.1515,-0.1858,300,886,0.0059555940157193345
LCE2C,0.4944,4.276198122126881e-05,-1.3887,-1.6037,96,220,0.0059555940157193345
FAM193A,-0.2798,4.296685674481537e-05,0.0009,0.058,300,886,0.0059555940157193345
RGS16,-0.2638,4.499852811877734e-05,0.001,0.0274,300,886,0.006190655715445225
SMAD1,0.2662,4.5491882513828605e-05,0.1284,0.0943,300,886,0.006212169289943928
H1-4,0.2633,4.637733087647924e-05,-0.185,-0.2398,300,886,0.006261572970294892
FBXW5,0.2511,4.6532980576642265e-05,-0.0097,-0.0336,300,886,0.006261572970294892
SELENOS,0.247,4.7358301393361355e-05,-0.0076,-0.0375,300,886,0.006326451349178381
NFAT5,0.2159,4.7956293225957214e-05,-0.0065,-0.0376,300,886,0.006360246515255549
MKI67,0.291,5.1697323387594376e-05,-0.1294,-0.1823,300,886,0.006807429690359302
SEC16A,0.291,5.3137073775290384e-05,-0.5361,-0.6061,300,886,0.006915699082180431
EXOC5,0.2624,5.3269827484112896e-05,-0.4851,-0.5392,300,886,0.006915699082180431
TOPORS,-0.2949,5.7975060582281975e-05,0.0127,0.0522,300,886,0.007389159539964344
RTL5,-0.2294,5.8071140476905506e-05,-0.1632,-0.1383,300,886,0.007389159539964344
BMAL1,-0.2504,5.8119236956595056e-05,-0.1447,-0.1073,300,886,0.007389159539964344
PRAME,-0.2249,5.899145157665061e-05,-0.0224,0.0052,300,886,0.00744868088914763
CIMAP2,-0.2126,6.03230486264687e-05,-0.1465,-0.1173,300,886,0.007565002730809187
TBC1D22A,0.2343,6.147977180058998e-05,0.0521,0.0232,300,886,0.007657970223945109
IZUMO4,0.239,6.193809369978399e-05,-0.0185,-0.0533,300,886,0.007663280250708174
TEDC1,0.2605,6.245113347760191e-05,-0.3909,-0.4684,300,886,0.007675244304397274
ZNF695,0.2602,6.385651062767212e-05,-0.164,-0.2015,300,886,0.007795991876961163
TGM7,-0.2569,6.583107920449186e-05,-0.0698,-0.0352,300,886,0.007931999641403968
NDUFS1,0.2465,6.583107920449186e-05,-0.3856,-0.4683,300,886,0.007931999641403968
CLDN19,-0.2227,6.808656217064715e-05,-0.2212,-0.1899,300,886,0.008150492036466754
LLGL1,-0.2433,6.92131474759469e-05,-0.0999,-0.0675,300,886,0.008200670474323069
EGFLAM,-0.234,6.972584431949442e-05,-0.0071,0.0206,300,886,0.008200670474323069
SPTB,-0.2294,6.984026387137086e-05,-0.1259,-0.1058,300,886,0.008200670474323069
COX5A,0.2485,7.281869409033061e-05,-0.4835,-0.5418,300,886,0.00849220998568208
PGK1,-0.2644,7.371731556783208e-05,-1.1513,-1.0172,300,886,0.00849220998568208
ZNF223,-0.2548,7.37775950670005e-05,0.0919,0.1219,300,886,0.00849220998568208
FZD9,-0.2509,7.42615120664143e-05,-0.1021,-0.0689,300,886,0.00849220998568208
TAS1R1,0.2504,7.462641810037955e-05,0.0092,-0.0189,300,886,0.00849220998568208
IFNA14,0.2735,7.760731852234669e-05,0.0168,-0.02,300,886,0.008752212273582421
APRT,0.2288,7.786074384960766e-05,-0.1631,-0.1984,300,886,0.008752212273582421
PHF14,-0.2675,7.84338144903046e-05,0.0594,0.0962,300,886,0.008763196182598578
LYL1,-0.2253,7.97865256061877e-05,-0.151,-0.122,300,886,0.00885068178465509
PABIR1,-0.2803,8.017704681515596e-05,-0.3473,-0.2744,300,886,0.00885068178465509
DNAAF10,-0.2736,8.249134125463652e-05,-0.8915,-0.7956,300,886,0.009051951643031096
ACY3,-0.2413,8.3638073403814e-05,-0.0437,-0.0132,300,886,0.00912347859881249
SLC35E1,-0.2126,8.507542805813404e-05,-0.1032,-0.076,300,886,0.009216461672994291
TRIM40,0.2555,8.549036865104549e-05,-0.0338,-0.0638,300,886,0.009216461672994291
C20orf202,0.2568,8.752301490974562e-05,-0.0094,-0.0458,300,886,0.00938073709221605
FAM90A1,-0.453,9.155259761110217e-05,0.0467,0.1563,100,255,0.009733928226471865
TSPAN31,0.2694,9.187434290241956e-05,-0.2128,-0.2628,300,886,0.009733928226471865
IRX5,-0.2188,9.261913904138824e-05,-0.0247,0.0048,300,886,0.009756764732731384
RPL30,0.2229,9.40499885039812e-05,-1.3757,-1.4346,300,886,0.009781941828484225
USP35,0.2551,9.458238617034868e-05,-0.1007,-0.135,300,886,0.009781941828484225
PLK1,-0.267,9.504099096493297e-05,-2.8944,-2.761,300,886,0.009781941828484225
CR1L,0.291,9.542476482046414e-05,-0.1889,-0.2382,300,886,0.009781941828484225
CELA2A,0.2765,9.581000166212067e-05,-0.0318,-0.0693,300,886,0.009781941828484225
MBTPS1,-0.2501,9.604184816683724e-05,-0.7188,-0.6155,300,886,0.009781941828484225
RPL27,0.2384,9.807349357590582e-05,-2.1219,-2.2174,300,886,0.00993398271468035
CDKN1A,-0.3261,9.990447691943912e-05,0.1841,0.2728,300,886,0.010064147715900876
PDPR,0.2968,0.00010341450056612063,-0.2111,-0.2567,300,886,0.010361121293132792
CCND1,-0.2225,0.00010618683336261706,-1.3784,-1.1835,300,886,0.010529918578462388
CENPA,-0.2522,0.00010686939760775395,-1.1795,-1.0726,300,886,0.010529918578462388
CAPRIN1,-0.2843,0.00010712642490359761,-0.176,-0.0973,300,886,0.010529918578462388
CTAG2,0.2589,0.00010738403540824134,0.0268,-0.012,300,886,0.010529918578462388
PCM1,-0.2176,0.00010937855739938901,-0.2899,-0.2412,300,886,0.01066874976538485
TAS2R43,-0.2099,0.00011338238883518995,-0.0103,0.0227,300,886,0.011001075464088034
MIS18A,-0.2442,0.00011575831320288492,-1.0734,-0.9941,300,886,0.011114606791120746
ABCE1,0.2326,0.00011575831320288492,-1.857,-1.9208,300,886,0.011114606791120746
PNPLA1,-0.2399,0.00011969578815540974,0.0219,0.0476,300,886,0.011389606980141747
GIGYF2,-0.215,0.00012017285816644947,-0.2363,-0.1905,300,886,0.011389606980141747
PBRM1,-0.2237,0.00012084376884136952,-0.1976,-0.1438,300,886,0.011389606980141747
CDK1,-0.2753,0.00012132515119423024,-2.6939,-2.5515,300,886,0.011389606980141747
SLC6A15,-0.2443,0.00012171155818214939,0.0208,0.0528,300,886,0.011389606980141747
SLC39A12,-0.2215,0.0001236610588476993,0.1128,0.1387,300,886,0.011513594039683517
ENTREP2,-0.2373,0.0001253412413705166,0.0058,0.0355,300,886,0.011566689814416074
GNAT2,-0.2037,0.00012643985992020264,-0.1098,-0.0869,300,886,0.011566689814416074
ZNF639,0.2409,0.00012664058134911687,0.0302,-0.0036,300,886,0.011566689814416074
OIT3,-0.2204,0.00012674105465213165,0.0103,0.0359,300,886,0.011566689814416074
SLC6A2,-0.2392,0.00012764870146356625,-0.0845,-0.0548,300,886,0.01159213700236869
MMP10,0.2184,0.0001290727824785837,-0.0074,-0.0376,300,886,0.011664003651924952
HES6,0.259,0.00012979042499620459,-0.1078,-0.1459,300,886,0.011671641389292838
ATOH8,-0.2213,0.00013513359000655501,-0.056,-0.0304,300,886,0.01209314432898467
ADAT2,-0.248,0.00013674412691978987,-0.4632,-0.3809,300,886,0.012178154491624765
ZC3H8,-0.254,0.00013826359390762492,-0.8299,-0.7691,300,886,0.012254275738880122
SLC44A3,-0.2154,0.00013924877748350278,-0.2184,-0.1811,300,886,0.012282541688556813
TBC1D28,-0.2257,0.0001444762028424549,-0.3779,-0.3385,299,866,0.012682946663812648
UBE2K,-0.2625,0.00014530013081955837,-0.2536,-0.1872,300,886,0.012694824225869946
VCF2,0.2683,0.00014830127247261642,-0.2129,-0.2661,300,886,0.012895914896380584
THAP4,0.2506,0.0001520751195213986,0.1413,0.1031,300,886,0.013161994499422456
NT5DC2,-0.2571,0.00015593923464389336,-0.1802,-0.151,300,886,0.013310067256334546
SP3,-0.2163,0.00015593923464389336,-0.2071,-0.1702,300,886,0.013310067256334546
CTBP1,0.1843,0.000156551286358821,0.0533,0.0164,300,886,0.013310067256334546
RAD21L1,-0.2105,0.00015667396770407358,-0.1047,-0.0759,300,886,0.013310067256334546
NMNAT2,-0.2397,0.00015741195800171587,-0.0465,-0.0203,300,886,0.01331141947597079
C2orf49,0.2177,0.0001595207367827363,-0.1378,-0.1665,300,886,0.013428149692190609
HLA-DQB1,-0.2572,0.0001605222760444399,0.2124,0.2476,300,886,0.013451037085814771
PLA1A,-0.2601,0.00016228922208300783,-0.0276,0.0061,300,886,0.01353756474705995
CFAP57,-0.2405,0.00016600770361232213,-0.2174,-0.1857,300,886,0.013723551641673356
EXOC3,0.2604,0.00016600770361232213,-0.5785,-0.6301,300,886,0.013723551641673356
TSC22D3,0.2571,0.00017477602539232035,0.0077,-0.0236,300,885,0.014377455628818332
NUTM2G,-0.2587,0.00017547748936718875,-0.0714,-0.03,299,866,0.014377455628818332
TEAD3,-0.2549,0.0001772359302944035,-0.3552,-0.3071,300,886,0.014420084125092181
SEPTIN5,-0.2442,0.0001775621967125536,-0.1362,-0.1072,282,785,0.014420084125092181
EIF4ENIF1,-0.2344,0.00018169823036288526,-0.2135,-0.1811,300,886,0.014533071328428206
ANO2,-0.2011,0.00018208106982857004,-0.1023,-0.0817,282,785,0.014533071328428206
MAPK1IP1L,0.1998,0.00018297215608759532,-0.11,-0.1386,300,886,0.014533071328428206
ADGRL1,-0.2193,0.0001832563887386545,0.0014,0.0273,300,886,0.014533071328428206
OR1E2,0.2301,0.00018355637791955985,-0.352,-0.3893,282,785,0.014533071328428206
SLC1A6,-0.223,0.00018368351611194858,-0.0265,0.0022,300,886,0.014533071328428206
SPTY2D1,0.2837,0.0001858332275708321,0.0872,0.0423,300,886,0.0146403228643944
TRAPPC12,0.2868,0.00018757000102730893,0.0393,-0.0027,300,886,0.014714267952929532
WDR37,0.2373,0.00018902895507909577,0.0515,0.019,300,886,0.014732802028938898
SYNJ1,-0.1709,0.00018946871690832888,0.0773,0.1004,300,886,0.014732802028938898
TEP1,-0.2064,0.0001902037907723058,0.0121,0.0338,300,886,0.014732802028938898
OR7C1,-0.276,0.0001912739644933117,-0.183,-0.1527,282,785,0.014753705169180759
RHEB,-0.2684,0.00019421972496083966,-0.5244,-0.4486,300,886,0.014918502623554495
GGNBP2,-0.2684,0.00019512291069382866,-0.3114,-0.235,300,886,0.014925688210127517
BRAP,0.2514,0.00019603004207353875,-0.2048,-0.269,300,886,0.014933114981924326
VHL,-0.2263,0.00019739817222364672,-0.8719,-0.7738,300,886,0.014975453929806284
TMEM161A,-0.2479,0.00020140111653925,-0.1622,-0.1338,300,886,0.015212983705230875
RDH5,-0.2418,0.00020217960443621178,-0.1843,-0.1518,300,886,0.015212983705230875
MICU1,-0.2111,0.00020643251780577918,-0.0294,0.0015,300,886,0.015466685759612233
GDF2,-0.2683,0.00020722925861807549,-0.0612,-0.0292,300,886,0.015466685759612233
C11orf86,-0.2335,0.00020899226646213715,-0.152,-0.1247,300,886,0.015535372710602815
ZNF674,0.2442,0.00020995983483833766,-0.141,-0.1846,300,886,0.015542132156193118
TNKS2,-0.2404,0.00021076935389467206,0.0016,0.0326,300,886,0.015542132156193118
SCGB2B2,0.1885,0.00021305162905137874,0.0131,-0.0101,300,886,0.015647835783116203
ZNF418,0.2079,0.0002145310389991392,0.0277,0.0023,300,886,0.015693967079163217
GABPA,0.2267,0.00021919557315151,-0.6409,-0.6929,300,886,0.015971819727462793
NDUFC1,0.2092,0.0002237835565862933,-0.2498,-0.3029,300,886,0.016241928604993374
DRAM2,-0.2636,0.0002251601757240068,-0.1598,-0.1217,300,886,0.016277756233223785
FLRT1,-0.1945,0.00022881171599148115,-0.1321,-0.1052,300,886,0.016449142592111703
FDFT1,0.2499,0.00022951351903597892,-0.1401,-0.211,300,886,0.016449142592111703
MYH9,-0.2617,0.00023021734192732145,-0.6458,-0.5274,300,886,0.016449142592111703
SH3GL1,0.2634,0.00023109996915415956,-0.1448,-0.2114,300,886,0.016449142592111703
GNAT1,-0.2364,0.0002355609417931104,-0.1244,-0.0936,300,886,0.016702176776753806
ACTR3,-0.249,0.00023791245758577473,-0.5409,-0.4792,300,886,0.01680427645821363
TCHP,0.2178,0.0002415732223034161,-0.0703,-0.1015,300,886,0.016997718905204108
KLF1,-0.2519,0.0002443534039920536,-0.1823,-0.1451,300,886,0.017127965789328927
EP300,0.2224,0.0002484853426789581,-0.2505,-0.3558,300,886,0.01735161853138861
STEAP4,-0.2451,0.0002500040469068242,0.1976,0.225,300,886,0.01739179096123511
TNNC1,-0.2508,0.0002511487835331031,-0.0585,-0.0276,300,886,0.017405743700875023
DSG4,-0.1835,0.0002522984347238045,-0.036,-0.0154,300,886,0.017419931251435716
KYAT1,-0.2481,0.00025383898160138133,-0.0239,0.0026,300,886,0.017460901588886062
METAP1,-0.268,0.0002561663505666846,-0.6683,-0.5697,300,886,0.017555489489579298
CYP3A7,0.2843,0.00025831733653221235,0.097,0.0642,300,886,0.017585610314419665
TNRC18,-0.2314,0.00025851371821034605,-0.1182,-0.0749,300,886,0.017585610314419665
PYM1,0.2063,0.0002624708711623706,-0.417,-0.4569,300,886,0.017780359388696657
PAAF1,-0.167,0.00026427005546530427,-0.0795,-0.0626,300,886,0.017780359388696657
GLYCTK,-0.2306,0.00026427005546530427,-0.0081,0.0177,300,886,0.017780359388696657
SPAG8,-0.212,0.0002672944125957506,-0.1508,-0.1266,300,886,0.017867067454224467
MASTL,-0.2383,0.0002674971856450205,-1.552,-1.4541,300,886,0.017867067454224467
MDC1,0.2453,0.0002689206396482235,-0.1851,-0.2275,300,886,0.017897299609801444
SLC31A1,0.2351,0.0002707612290001215,-0.2529,-0.299,300,886,0.017944923243327807
CCNB3,0.1763,0.00027158305315369997,0.0844,0.0685,300,886,0.017944923243327807
ZNF202,0.2254,0.00027447788639804803,0.0525,0.0252,300,886,0.01807142798481434
UBASH3A,-0.2305,0.0002761450351350811,0.0601,0.0827,300,886,0.018116490116424272
CCDC89,0.2027,0.00027761157024044377,0.0271,0.0074,300,886,0.018148118075824754
B4GALT1,-0.2062,0.0002786635604745476,0.0252,0.0552,300,886,0.018152518506531042
DSG1,-0.2021,0.00028014262401981655,-0.0049,0.0141,300,886,0.018184610119032812
GIMAP7,-0.2172,0.0002814162445705125,0.1565,0.179,300,886,0.0182031876093242
OR56B1,-0.2579,0.0002848914224201584,0.0705,0.0957,282,785,0.018287836243967355
SEBOX,0.2372,0.00028526973628342523,-0.1205,-0.1567,300,886,0.018287836243967355
LEMD2,-0.2323,0.0002857009405078708,-0.3344,-0.2717,300,886,0.018287836243967355
UBE2S,-0.2647,0.0002878661368407593,-0.5251,-0.449,300,886,0.018362672085326635
PC,-0.1865,0.00028917262365398965,-0.4477,-0.4076,300,886,0.018382404541590687
C1QL2,-0.2253,0.00029092324829666123,0.0015,0.029,300,886,0.018430137740030755
CDK7,-0.229,0.00029467634193275767,-1.8992,-1.8108,300,886,0.01860396699839174
IFT88,-0.2005,0.0002966815871491381,0.0068,0.0298,300,886,0.018666638426943213
OGG1,0.2402,0.00029847474986642505,0.0042,-0.0288,300,886,0.01871558508091002
CDC73,0.2064,0.00030027805931439076,-1.0668,-1.1226,300,886,0.0187648339778332
EBF1,0.1713,0.00030368679785157805,-0.0883,-0.1377,300,886,0.01888597162999704
CCND3,-0.1178,0.0003050604123666594,-0.3747,-0.3324,300,886,0.01888597162999704
