gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
MAOB,0.4115,0.0664610278963282,0.0652,0.0256,34,1152,0.48415616512883647
CDCA5,-0.4305,0.06653629724811692,-1.1382,-0.9752,34,1152,0.48415616512883647
NCKIPSD,0.2736,0.0666116367950945,-0.027,-0.0577,34,1152,0.48415616512883647
KCNQ5,0.2632,0.0666116367950945,0.0085,-0.0302,34,1152,0.48415616512883647
RAB40B,-0.2386,0.0666116367950945,-0.0848,-0.0527,34,1152,0.48415616512883647
LST1,0.5175,0.0666116367950945,-0.3325,-0.4254,34,1152,0.48415616512883647
GPI,0.293,0.0666116367950945,-0.3728,-0.4837,34,1152,0.48415616512883647
AKAP8L,0.3008,0.06668704658326026,-0.0962,-0.143,34,1152,0.4845078736970987
SNX30,-0.1918,0.06676252665862009,0.0886,0.1079,34,1152,0.48454487106845695
HNF4G,-0.2555,0.06683807706718657,-0.0107,0.0276,34,1152,0.48454487106845695
NPLOC4,-0.4262,0.06683807706718657,-1.4567,-1.3262,34,1152,0.48454487106845695
CAMTA1,-0.3263,0.06683807706718657,-0.0435,-0.0034,34,1152,0.48454487106845695
FAM9C,0.2653,0.0669136978549787,0.1318,0.1086,34,1152,0.48454487106845695
TMEM63C,0.2267,0.0669136978549787,0.0542,0.0253,34,1152,0.48454487106845695
NUP160,-0.262,0.0669136978549787,-1.2527,-1.1757,34,1152,0.48454487106845695
C1orf56,0.2649,0.06698938906802213,-0.1311,-0.1654,34,1152,0.48454487106845695
HUS1,-0.4027,0.06698938906802213,-0.624,-0.4893,34,1152,0.48454487106845695
KLRF1,0.2652,0.06698938906802213,0.2104,0.1788,34,1152,0.48454487106845695
KPNA2,0.3119,0.06698938906802213,-0.2514,-0.3257,34,1152,0.48454487106845695
ST8SIA6,0.3856,0.0671409829539976,0.0307,-0.0192,34,1152,0.4854455505436012
C1orf105,-0.2843,0.06721688571901317,-0.0637,-0.0273,34,1152,0.4857984594226623
TNP2,0.3528,0.067292859093447,-0.0235,-0.0555,34,1152,0.4859558020155449
CHRM2,0.219,0.067292859093447,0.0818,0.0547,34,1152,0.4859558020155449
CYP3A5,0.2882,0.06736890312335682,-0.0014,-0.0401,34,1152,0.48611340116897833
P2RX4,0.3165,0.06736890312335682,-0.1111,-0.1575,34,1152,0.48611340116897833
DPYD,0.3219,0.06744501785480676,-0.0081,-0.0555,34,1152,0.48627125659611586
HLA-E,0.3641,0.06744501785480676,-0.0185,-0.0687,34,1152,0.48627125659611586
GAS2L2,-0.3078,0.06759745960661484,-0.2913,-0.2503,34,1152,0.4870288654627019
SOX2,0.2572,0.06767378671913264,-0.0694,-0.1442,34,1152,0.4870288654627019
BEST4,-0.3185,0.06767378671913264,-0.14,-0.1038,34,1152,0.4870288654627019
KLRG1,0.387,0.06775018471750985,0.1657,0.1274,34,1152,0.4870288654627019
ZMYM4,-0.2804,0.06775018471750985,-0.1201,-0.077,34,1152,0.4870288654627019
YEATS2,0.2906,0.06775018471750985,-0.4779,-0.5474,34,1152,0.4870288654627019
TNPO3,0.273,0.06775018471750985,-1.2816,-1.3651,34,1152,0.4870288654627019
ALKAL2,-0.3446,0.06782665364784168,0.096,0.1365,34,1152,0.4870288654627019
ZNF84,-0.2944,0.06782665364784168,0.0021,0.0359,34,1152,0.4870288654627019
CST9,-0.2709,0.06782665364784168,0.0947,0.1206,34,1152,0.4870288654627019
TUBB,0.3006,0.0679031935562297,-1.7453,-1.9672,34,1152,0.4870288654627019
CRNN,-0.2459,0.0679031935562297,-0.0195,0.01,34,1152,0.4870288654627019
RBM25,-0.4587,0.0679031935562297,-1.8704,-1.678,34,1152,0.4870288654627019
GSTM4,0.3434,0.06805648649161129,-0.165,-0.2194,34,1152,0.48744166747471324
RBM23,-0.3734,0.06805648649161129,-0.2669,-0.207,34,1152,0.48744166747471324
GTF2I,-0.2853,0.06805648649161129,-0.2958,-0.2393,34,1152,0.48744166747471324
TRPM2,-0.3464,0.06813323961083845,-0.0983,-0.0564,34,1152,0.48744166747471324
BARHL1,0.3794,0.06813323961083845,-0.0535,-0.0958,34,1152,0.48744166747471324
OR9G1,-0.3296,0.06815235003006627,-0.1537,-0.1078,29,1038,0.48744166747471324
TRMT5,0.3533,0.06821006389258896,-0.6338,-0.7189,34,1152,0.48744166747471324
WNT3A,-0.2806,0.06821006389258896,-0.0466,-0.0124,34,1152,0.48744166747471324
ERCC5,0.2976,0.06821006389258896,0.028,-0.0029,34,1152,0.48744166747471324
SMYD5,-0.27,0.0682869593829948,-0.1567,-0.1112,34,1152,0.48744166747471324
ALG8,0.3212,0.0682869593829948,-0.257,-0.3286,34,1152,0.48744166747471324
ARF6,0.336,0.0682869593829948,-0.2869,-0.3731,34,1152,0.48744166747471324
CASS4,-0.3177,0.06836392612819377,-0.1274,-0.0873,34,1152,0.48760932307560595
APOC1,-0.2739,0.06844096417432981,-0.312,-0.2647,34,1152,0.48760932307560595
AATF,-0.3155,0.06844096417432981,-0.8053,-0.7279,34,1152,0.48760932307560595
SPHK1,-0.2865,0.06844096417432981,-0.1291,-0.0921,34,1152,0.48760932307560595
CTRC,-0.3439,0.06851807356755268,-0.0391,0.0007,34,1152,0.48760932307560595
SLC26A2,0.2209,0.0685952543540179,0.1592,0.1355,34,1152,0.48760932307560595
RAB1A,0.2809,0.0685952543540179,-0.1226,-0.1791,34,1152,0.48760932307560595
HNRNPA2B1,-0.2929,0.0685952543540179,-0.4117,-0.3176,34,1152,0.48760932307560595
MYG1,-0.2328,0.06867250657988712,-0.355,-0.3191,34,1152,0.48760932307560595
JADE2,0.3494,0.06867250657988712,0.0604,0.0019,34,1152,0.48760932307560595
SYMPK,-0.2649,0.06874983029132767,-1.2086,-1.1469,34,1152,0.48760932307560595
TAAR6,0.248,0.06874983029132767,0.0735,0.0529,34,1152,0.48760932307560595
PABIR2,-0.3063,0.06874983029132767,0.1002,0.1285,34,1152,0.48760932307560595
GRID2,-0.3155,0.0688272255345127,-0.1265,-0.0906,34,1152,0.48760932307560595
ERBIN,-0.2906,0.06890469235562113,-0.0612,-0.0214,34,1152,0.48760932307560595
FES,-0.3105,0.06890469235562113,-0.0754,-0.0357,34,1152,0.48760932307560595
PDLIM4,-0.3348,0.06898223080083762,0.0057,0.0505,34,1152,0.48760932307560595
MACF1,-0.3519,0.06898223080083762,-0.1265,-0.0782,34,1152,0.48760932307560595
SYT10,-0.3398,0.06898223080083762,0.0441,0.0896,34,1152,0.48760932307560595
GOLPH3L,0.3206,0.06898223080083762,-0.0747,-0.1205,34,1152,0.48760932307560595
SCG3,0.2764,0.06898223080083762,0.1692,0.1359,34,1152,0.48760932307560595
ZNF701,0.323,0.06898223080083762,-0.0339,-0.0681,34,1152,0.48760932307560595
XCL2,0.2242,0.06899994045591745,-0.0599,-0.1002,29,1017,0.48760932307560595
DDX39B,-0.4984,0.06905984091635249,-0.8684,-0.6715,34,1152,0.48760932307560595
PTP4A2,0.3147,0.06905984091635249,-0.2923,-0.3567,34,1152,0.48760932307560595
UNC80,-0.3094,0.06913752274836193,-0.1097,-0.0627,34,1152,0.48760932307560595
LACTB2,0.4012,0.06913752274836193,0.016,-0.031,34,1152,0.48760932307560595
OXSM,-0.2918,0.06921527634306761,-0.3037,-0.2128,34,1152,0.48760932307560595
ARMH1,0.308,0.06921527634306761,-0.2249,-0.2703,34,1152,0.48760932307560595
EXOC1,-0.3036,0.06921527634306761,-0.5925,-0.5247,34,1152,0.48760932307560595
BAG5,-0.3712,0.06929310174667674,-0.1109,-0.0731,34,1152,0.48760932307560595
MYO18A,0.2386,0.06929310174667674,-0.2477,-0.285,34,1152,0.48760932307560595
ATPAF2,-0.2524,0.06929310174667674,-0.1824,-0.1331,34,1152,0.48760932307560595
SERPINB1,0.2587,0.06929310174667674,0.1143,0.0842,34,1152,0.48760932307560595
IL17C,-0.3924,0.06929310174667674,-0.1128,-0.06,34,1152,0.48760932307560595
SSTR4,0.2959,0.06929310174667674,0.1156,0.0581,34,1152,0.48760932307560595
GPR3,-0.3018,0.06937099900540242,-0.0513,-0.0176,34,1152,0.48760932307560595
LRRC25,0.3052,0.06937099900540242,0.0507,0.0091,34,1152,0.48760932307560595
HAMP,-0.3029,0.06937099900540242,-0.4885,-0.4108,34,1152,0.48760932307560595
MAPKAPK3,-0.1442,0.069448968165463,0.0632,0.0774,34,1152,0.4877749503231168
BMPR1A,-0.3213,0.069448968165463,-0.3266,-0.2524,34,1152,0.4877749503231168
KIAA2013,-0.3128,0.06960512237449047,-0.3429,-0.2853,34,1152,0.48827330483313575
PTEN,-0.1969,0.06960512237449047,0.332,0.4164,34,1152,0.48827330483313575
KCNAB1,0.3169,0.06968330751592183,0.1183,0.0773,34,1152,0.48827330483313575
SAP18,0.3334,0.06968330751592183,-1.1346,-1.2246,34,1152,0.48827330483313575
KGD4,-0.3611,0.06968330751592183,-0.3618,-0.3015,34,1152,0.48827330483313575
EMC7,0.2988,0.06968330751592183,-0.5903,-0.6981,34,1152,0.48827330483313575
MRFAP1,-0.2699,0.06976156474361693,-0.0625,-0.028,34,1152,0.48863070992882623
FCHSD1,-0.2463,0.06983989410382169,0.0238,0.0533,34,1152,0.48898834095104515
VN1R4,-0.2637,0.06991829564278727,-0.1297,-0.0962,34,1152,0.48908638680998506
RNF122,0.2374,0.06991829564278727,0.126,0.1039,34,1152,0.48908638680998506
GALNT5,-0.1826,0.06999676940677008,0.0145,0.0344,34,1152,0.48908638680998506
KRT35,0.3401,0.06999676940677008,-0.0315,-0.0823,34,1152,0.48908638680998506
PEBP4,-0.1727,0.07007531544203206,-0.0235,-0.0046,34,1152,0.48908638680998506
ZMYM6,-0.3837,0.07007531544203206,-0.0425,-0.0021,34,1152,0.48908638680998506
FXR1,-0.2859,0.07007531544203206,-0.0396,0.0009,34,1152,0.48908638680998506
MTIF2,-0.3198,0.07007531544203206,-0.2906,-0.2394,34,1152,0.48908638680998506
ARHGAP12,-0.3494,0.0701539337948403,0.0076,0.0505,34,1152,0.48908638680998506
IL17B,-0.356,0.0701539337948403,0.0141,0.0582,34,1152,0.48908638680998506
ABCB6,0.3529,0.0701539337948403,0.0459,0.0065,34,1152,0.48908638680998506
NTF3,0.333,0.07023262451146714,-0.0669,-0.1088,34,1152,0.48919163510139824
CXXC1,-0.3265,0.0703113876381902,-0.4701,-0.3849,34,1152,0.48919163510139824
ABCG1,0.3067,0.07039022322129222,0.0173,-0.0158,34,1152,0.48919163510139824
ACTR5,0.3775,0.07039022322129222,-0.204,-0.301,34,1152,0.48919163510139824
HSPBP1,0.3172,0.07039022322129222,0.1072,0.0724,34,1152,0.48919163510139824
UGCG,0.3015,0.07039022322129222,-0.0712,-0.1427,34,1152,0.48919163510139824
CCL25,0.343,0.07039022322129222,0.0355,-0.0015,34,1152,0.48919163510139824
PIK3C2A,-0.2836,0.07046913130706105,-0.0041,0.0338,34,1152,0.48919163510139824
ASGR2,-0.2589,0.07046913130706105,0.0356,0.0621,34,1152,0.48919163510139824
OXNAD1,-0.2894,0.07046913130706105,-0.0005,0.0337,34,1152,0.48919163510139824
COA4,-0.2474,0.07046913130706105,-0.1343,-0.1,34,1152,0.48919163510139824
ZNF48,0.2405,0.07054811194178992,0.0725,0.0446,34,1152,0.4893610039567641
PDE8B,0.1972,0.07054811194178992,-0.0411,-0.0756,34,1152,0.4893610039567641
LRRC47,-0.2861,0.07086476089634343,-0.0187,0.0164,34,1152,0.49117743627071286
QRSL1,-0.2792,0.07086476089634343,-0.5796,-0.4953,34,1152,0.49117743627071286
NT5C1A,0.2946,0.07102352187137066,0.045,0.0114,34,1152,0.4920876239086349
ORMDL2,-0.2539,0.07110301164544856,-0.0788,-0.0547,34,1152,0.4922386195421585
YTHDC1,0.0912,0.07110301164544856,-0.4159,-0.4337,34,1152,0.4922386195421585
AQP6,0.2956,0.0711825743390116,-0.0943,-0.136,34,1152,0.4922386195421585
CA10,0.3699,0.0711825743390116,-0.0429,-0.0894,34,1152,0.4922386195421585
IARS2,0.3185,0.0711825743390116,-0.7413,-0.8316,34,1152,0.4922386195421585
NDUFA2,-0.2698,0.07126220999839748,-0.5801,-0.5033,34,1152,0.4925806483137676
SIRPA,-0.4606,0.07131489613164643,0.0478,0.1221,15,340,0.4925806483137676
ADAD1,0.25,0.07134191866994893,0.0999,0.0738,34,1152,0.4925806483137676
DUSP6,-0.2509,0.07134191866994893,0.032,0.0697,34,1152,0.4925806483137676
FAM76A,-0.236,0.0714217004000133,-0.0699,-0.0486,34,1152,0.49275202380632493
GMPR2,0.2965,0.0714217004000133,0.0313,0.002,34,1152,0.49275202380632493
PPFIA2,0.2354,0.07150155523494253,-0.0347,-0.0645,34,1152,0.49311322573759786
PRSS57,0.14,0.07158148322109364,0.1551,0.1388,34,1152,0.4932850021665758
KIAA0513,-0.2696,0.07158148322109364,-0.0571,-0.0228,34,1152,0.4932850021665758
CFAP210,0.3393,0.07166148440482813,0.0496,0.014,34,1152,0.493646591188234
ZNF665,0.4136,0.07182170655051642,0.0121,-0.0321,34,1152,0.4939583710114397
SPSB3,-0.3154,0.07182170655051642,-0.0651,-0.0281,34,1152,0.4939583710114397
MMP20,0.3158,0.07190192760521644,0.0317,-0.0079,34,1152,0.4939583710114397
ESAM,-0.2925,0.07190192760521644,0.0961,0.1332,34,1152,0.4939583710114397
TAS2R9,0.2272,0.07190192760521644,0.1044,0.0826,34,1152,0.4939583710114397
AIG1,0.3109,0.07190192760521644,0.031,-0.0113,34,1152,0.4939583710114397
BIN2,0.3706,0.07198222204299214,-0.0629,-0.106,34,1152,0.4939583710114397
SLCO4A1,0.2297,0.07198222204299214,-0.0716,-0.1046,34,1152,0.4939583710114397
SHPK,0.3823,0.07198222204299214,0.0017,-0.0461,34,1152,0.4939583710114397
SAMD7,-0.3534,0.07198222204299214,0.0664,0.1037,34,1152,0.4939583710114397
SKIDA1,-0.3001,0.07206258991022794,0.0063,0.045,34,1152,0.4940606311360815
TTLL3,-0.4474,0.07212547236249353,0.0188,0.0725,15,340,0.4940606311360815
PLEKHG4B,-0.3147,0.07214303125331303,-0.0293,0.0152,34,1152,0.4940606311360815
MAFA,-0.2276,0.07214303125331303,-0.0411,-0.0115,34,1152,0.4940606311360815
IZUMO1,0.3063,0.07214303125331303,-0.0488,-0.0843,34,1152,0.4940606311360815
NELFCD,0.4208,0.07222354611864053,-0.4605,-0.5759,34,1152,0.4940606311360815
RP9,-0.2691,0.07222354611864053,-0.0924,-0.057,34,1152,0.4940606311360815
PLK4,-0.4206,0.0723041345526085,-1.1523,-0.9988,34,1152,0.4940606311360815
EFTUD2,-0.2672,0.0723041345526085,-1.7493,-1.663,34,1152,0.4940606311360815
LATS1,0.2984,0.0723041345526085,0.0897,0.0523,34,1152,0.4940606311360815
YTHDC2,0.2206,0.07238479660161926,0.0164,-0.0126,34,1152,0.4940606311360815
COX7B2,0.1802,0.07238479660161926,0.0871,0.063,34,1152,0.4940606311360815
TMEM82,-0.5017,0.07238479660161926,-0.3183,-0.2339,34,1152,0.4940606311360815
DGKH,-0.3255,0.07238479660161926,-0.0501,-0.0161,34,1152,0.4940606311360815
NDUFA3,-0.28,0.07246553231207933,-0.2922,-0.2312,34,1152,0.4940606311360815
DCTN2,-0.2364,0.07246553231207933,-0.997,-0.9366,34,1152,0.4940606311360815
CD109,-0.3126,0.07246553231207933,-0.0247,0.0179,34,1152,0.4940606311360815
DPF3,-0.2737,0.07262722490299577,0.0155,0.0469,34,1152,0.494974826961466
C8orf76,0.2921,0.07270818187628694,-0.0459,-0.0874,34,1152,0.4951501744108246
TEDC1,-0.3351,0.07270818187628694,-0.5461,-0.4459,34,1152,0.4951501744108246
GANC,-0.3289,0.07278921269669714,-0.0143,0.0233,34,1152,0.4953257582028373
RGS7BP,0.2351,0.07278921269669714,0.0429,0.0182,34,1152,0.4953257582028373
ZNF600,0.2156,0.07287031741065435,0.095,0.0679,34,1152,0.4956895529174671
TPSD1,0.2972,0.07295149606459064,0.1283,0.0899,34,1152,0.4958655329545773
FBXO42,0.2904,0.07295149606459064,-0.071,-0.1625,34,1152,0.4958655329545773
PDIA4,-0.3039,0.07303274870494246,-0.1165,-0.0772,34,1152,0.49604174887436486
ZFP92,-0.3857,0.07303274870494246,0.0387,0.0833,34,1152,0.49604174887436486
NUP50,0.2825,0.07327695100891563,-0.457,-0.541,34,1152,0.4975004782770962
OPN1LW,0.2639,0.07333344667124778,0.042,0.0069,34,1131,0.4975004782770962
NOL10,-0.3099,0.0733585000593744,-1.4958,-1.3976,34,1152,0.4975004782770962
MYCBPAP,0.2814,0.0733585000593744,-0.1799,-0.2149,34,1152,0.4975004782770962
DPH3,0.3523,0.07344012332849131,-0.9169,-1.021,34,1152,0.4976775704471571
FAM229B,-0.3075,0.07344012332849131,0.0137,0.0451,34,1152,0.4976775704471571
ZFYVE26,-0.3157,0.07352182086272696,-0.1201,-0.0771,34,1152,0.4977476313199579
ESYT1,0.243,0.07352182086272696,-0.1599,-0.1901,34,1152,0.4977476313199579
CDKAL1,-0.3053,0.07360359270854563,-0.0858,-0.0454,34,1152,0.4977476313199579
ZMAT1,0.3167,0.0736854389124158,0.1886,0.1343,34,1152,0.4977476313199579
BRCC3,-0.2691,0.07376735952080953,-0.0715,-0.0295,34,1152,0.4977476313199579
NDUFA1,-0.3077,0.07376735952080953,-0.3522,-0.2556,34,1152,0.4977476313199579
CATSPER1,0.2713,0.07384935458020282,-0.1315,-0.1705,34,1152,0.4977476313199579
RASGRP4,-0.2134,0.07384935458020282,-0.1181,-0.0951,34,1152,0.4977476313199579
EIF4A1,0.359,0.07393142413707553,-1.3848,-1.587,34,1152,0.4977476313199579
TSPYL1,0.2222,0.07393142413707553,0.0296,-0.009,34,1152,0.4977476313199579
CDK12,0.3019,0.07393142413707553,-0.3427,-0.4105,34,1152,0.4977476313199579
SGK1,0.2345,0.07393142413707553,-0.0125,-0.0455,34,1152,0.4977476313199579
H3C7,0.3635,0.07401356823791108,-0.173,-0.2281,34,1152,0.4977476313199579
PLEKHA8,-0.3028,0.07401356823791108,0.0144,0.0582,34,1152,0.4977476313199579
THEM5,-0.4187,0.07401356823791108,-0.2549,-0.1667,34,1152,0.4977476313199579
NDUFS8,-0.3192,0.07409578692919681,-0.6101,-0.5141,34,1152,0.4977476313199579
RAB4B,0.2678,0.07417808025742359,-0.0567,-0.0883,34,1152,0.4977476313199579
HAS3,0.3262,0.07417808025742359,0.0701,0.0366,34,1152,0.4977476313199579
WDR1,0.3252,0.07417808025742359,-0.6976,-0.8797,34,1152,0.4977476313199579
LRRC70,0.3316,0.07417808025742359,0.1813,0.1438,34,1152,0.4977476313199579
CITED1,-0.2453,0.07417808025742359,-0.0285,-0.001,34,1152,0.4977476313199579
A1BG,-0.2749,0.07426044826908614,-0.0327,-0.0027,34,1152,0.4977476313199579
RIPPLY3,-0.3858,0.07426044826908614,0.0089,0.0566,34,1152,0.4977476313199579
IL24,-0.2878,0.07426044826908614,-0.0679,-0.0297,34,1152,0.4977476313199579
ZNF484,0.2273,0.07434289101068264,0.0022,-0.0312,34,1152,0.4977476313199579
NFYC,-0.4221,0.07434289101068264,-0.9795,-0.8722,34,1152,0.4977476313199579
TRPT1,-0.3024,0.0744254085287149,-0.0311,0.0071,34,1152,0.4977476313199579
NAA80,-0.2625,0.0744254085287149,-0.0747,-0.0405,34,1152,0.4977476313199579
ENTPD4,0.1899,0.0744254085287149,0.0814,0.0596,34,1152,0.4977476313199579
S100G,-0.2052,0.0744254085287149,0.0736,0.0996,34,1152,0.4977476313199579
IFI27,-0.32,0.07450800086968833,0.0949,0.1321,34,1152,0.4977476313199579
IFFO2,-0.4314,0.07450800086968833,-0.0641,-0.009,34,1152,0.4977476313199579
IKZF1,-0.0856,0.07450800086968833,0.0008,0.0161,34,1152,0.4977476313199579
FN3KRP,0.3191,0.07459066808011179,0.0181,-0.0206,34,1152,0.4977476313199579
RND2,-0.3187,0.07459066808011179,-0.1603,-0.12,34,1152,0.4977476313199579
KIF11,-0.2937,0.07459066808011179,-3.0215,-2.8454,34,1152,0.4977476313199579
FUT11,0.3075,0.07467341020649773,-0.1126,-0.1505,34,1152,0.4977476313199579
MBL2,0.3249,0.07467341020649773,0.1772,0.1389,34,1152,0.4977476313199579
SNX3,-0.2734,0.07475622729536202,0.0297,0.068,34,1152,0.4977476313199579
SAMSN1,0.2538,0.07483911939322394,0.1324,0.1047,34,1152,0.4977476313199579
ZNF821,-0.2608,0.07483911939322394,0.0058,0.0341,34,1152,0.4977476313199579
VWCE,-0.2721,0.07483911939322394,-0.1181,-0.0821,34,1152,0.4977476313199579
MT1G,-0.2857,0.07487463969328868,-0.3794,-0.3236,29,1038,0.4977476313199579
OR10C1,-0.4134,0.07487463969328868,-0.3832,-0.3209,29,1038,0.4977476313199579
DUOX2,0.2672,0.07492208654660616,-0.1324,-0.1681,34,1152,0.4977476313199579
RHOU,-0.3273,0.07492208654660616,-0.0047,0.0461,34,1152,0.4977476313199579
MRPL43,-0.2102,0.07492208654660616,-0.8713,-0.7872,34,1152,0.4977476313199579
LSM14A,0.2193,0.07492208654660616,-0.2651,-0.2988,34,1152,0.4977476313199579
MFSD6L,-0.347,0.07492208654660616,-0.028,0.0132,34,1152,0.4977476313199579
MARF1,0.2954,0.07492208654660616,0.0005,-0.034,34,1152,0.4977476313199579
ACOD1,0.3411,0.07500512880203472,0.0833,0.0496,34,1152,0.4977476313199579
MRPL41,-0.2798,0.07500512880203472,-0.7895,-0.6983,34,1152,0.4977476313199579
GPR22,0.4585,0.07500512880203472,0.1181,0.0584,34,1152,0.4977476313199579
SLCO1C1,-0.2187,0.07500512880203472,0.0764,0.0996,34,1152,0.4977476313199579
OR5B2,-0.4759,0.07507439039988224,-0.0852,-0.0299,29,1038,0.4977476313199579
PRR14,0.3105,0.07508824620603904,-0.0094,-0.0508,34,1152,0.4977476313199579
INTS9,0.3839,0.07508824620603904,-1.5775,-1.7298,34,1152,0.4977476313199579
CCNP,-0.3308,0.07508824620603904,-0.1743,-0.1267,34,1152,0.4977476313199579
TLR6,0.3529,0.07508824620603904,0.084,0.0463,34,1152,0.4977476313199579
SLC51A,-0.3229,0.07517143880515187,-0.0521,-0.0163,34,1152,0.4979309454064197
ZNF559,-0.2702,0.07517143880515187,-0.2775,-0.2255,34,1152,0.4979309454064197
BACH1,-0.1621,0.07525470664590894,0.0741,0.098,34,1152,0.4981144868467306
SSPN,0.3183,0.07525470664590894,0.0009,-0.0446,34,1152,0.4981144868467306
SSBP3,0.2901,0.07533804977484962,-0.3511,-0.4223,34,1152,0.4984821293405271
LURAP1,0.379,0.07542146823851618,-0.168,-0.2209,34,1152,0.49866605714780005
THAP6,-0.3687,0.07542146823851618,-0.1128,-0.0654,34,1152,0.49866605714780005
HAPLN4,-0.295,0.0755049620834542,-0.2438,-0.1978,34,1152,0.49903408592643467
FAM174B,-0.272,0.07558853135621231,0.037,0.0681,34,1152,0.49922049902078375
PARM1,-0.3345,0.07567217610334226,-0.0087,0.0293,34,1152,0.49922049902078375
MSX2,-0.5755,0.07575589637139885,-0.0201,0.0519,34,1152,0.49922049902078375
SAR1B,0.2845,0.07575589637139885,0.0141,-0.0221,34,1152,0.49922049902078375
NYX,-0.3513,0.07575589637139885,-0.055,-0.0148,34,1152,0.49922049902078375
TMEM143,0.2478,0.07575589637139885,-0.0976,-0.1269,34,1152,0.49922049902078375
ZBTB2,0.3186,0.07575589637139885,-0.0576,-0.1126,34,1152,0.49922049902078375
RC3H1,0.2415,0.07575589637139885,-0.1145,-0.1599,34,1152,0.49922049902078375
ZNF286A,0.3172,0.0759235636565266,0.1473,0.1136,34,1152,0.49923437871896675
PHB1,-0.2274,0.0759235636565266,-2.0227,-1.9415,34,1152,0.49923437871896675
HS3ST4,0.2713,0.0759235636565266,0.0876,0.0544,34,1152,0.49923437871896675
KIF1C,-0.3735,0.0760075107667223,-0.0448,-0.0048,34,1152,0.49923437871896675
POLR2F,0.3054,0.0760075107667223,-1.6812,-1.7761,34,1152,0.49923437871896675
APOE,0.3321,0.0760075107667223,0.0403,-0.0114,34,1152,0.49923437871896675
FSCN2,-0.4121,0.0760075107667223,-0.2534,-0.1884,34,1152,0.49923437871896675
WDR41,0.4304,0.0760075107667223,0.083,0.0345,34,1152,0.49923437871896675
CUL1,-0.312,0.076091533584094,-0.8462,-0.7588,34,1152,0.49923437871896675
BCAR3,-0.2153,0.076091533584094,-0.1011,-0.0611,34,1152,0.49923437871896675
SLA2,-0.3489,0.076091533584094,0.0648,0.0991,34,1152,0.49923437871896675
SLC29A4,0.3444,0.07617563215521125,-0.0444,-0.0952,34,1152,0.49923437871896675
CTDSP1,0.3519,0.07617563215521125,-0.0027,-0.058,34,1152,0.49923437871896675
H3C8,0.3201,0.07617563215521125,-0.3166,-0.3835,34,1152,0.49923437871896675
BTBD9,0.3339,0.07617563215521125,-0.1402,-0.1968,34,1152,0.49923437871896675
MPV17L2,-0.2946,0.07625980652664663,-0.2884,-0.2423,34,1152,0.49942096085803533
SOX14,0.2261,0.07625980652664663,0.0597,0.0324,34,1152,0.49942096085803533
SLC15A3,0.3465,0.07634405674497542,-0.0533,-0.1081,34,1152,0.49942549489024235
CTDNEP1,0.2856,0.07634405674497542,-0.4329,-0.5063,34,1152,0.49942549489024235
EFNA3,0.0307,0.07634405674497542,-0.2168,-0.2216,34,1152,0.49942549489024235
ZNF606,-0.2802,0.07642838285677578,-0.0737,-0.0369,34,1152,0.4994305149434572
GRWD1,-0.3943,0.07642838285677578,-1.0417,-0.9218,34,1152,0.4994305149434572
SNAPC3,0.3602,0.07642838285677578,-1.1836,-1.31,34,1152,0.4994305149434572
NFE2L2,0.3171,0.07651278490862856,-0.1545,-0.2431,34,1152,0.4997999075397518
LENG1,-0.2654,0.07659726294711748,-0.4885,-0.432,34,1152,0.5001695272777726
IDH1,-0.3289,0.07668181701882879,-0.1425,-0.0946,34,1152,0.5005393742135489
PHLDA3,0.2549,0.07676644717035153,0.0533,0.0137,34,1152,0.5009094484030471
ARFGAP3,0.3274,0.07685115344827724,0.104,0.0663,34,1152,0.5012797499021677
C1QBP,-0.2801,0.07693593589920018,-0.5264,-0.454,34,1152,0.5016502787667485
VBP1,-0.3293,0.07710572950642737,-0.7652,-0.6482,34,1152,0.501893043919795
TOMM22,-0.4235,0.07710572950642737,-1.3535,-1.2342,34,1152,0.501893043919795
NEUROG1,0.3871,0.07719074075593266,0.0002,-0.0436,34,1152,0.501893043919795
BSG,-0.2613,0.07719074075593266,-0.1425,-0.0887,34,1152,0.501893043919795
TBCA,0.3107,0.07719074075593266,-1.016,-1.153,34,1152,0.501893043919795
SETD1A,-0.29,0.07727582836483723,-0.9971,-0.9234,34,1152,0.501893043919795
GPATCH8,-0.4234,0.07727582836483723,-0.2473,-0.1627,34,1152,0.501893043919795
SPINK9,0.4124,0.07727582836483723,0.1211,0.0655,34,1152,0.501893043919795
KLK5,0.3237,0.07736099237974785,-0.0243,-0.0654,34,1152,0.501893043919795
BBIP1,0.2988,0.07736099237974785,0.0856,0.0503,34,1152,0.501893043919795
GTF3C3,0.3768,0.07744623284727357,-0.4212,-0.5197,34,1152,0.501893043919795
PODNL1,-0.3371,0.07744623284727357,-0.1005,-0.0575,34,1152,0.501893043919795
COQ9,0.3343,0.07744623284727357,-0.0722,-0.1192,34,1152,0.501893043919795
RPL37,-0.2163,0.07753154981402577,-1.9862,-1.9009,34,1152,0.501893043919795
AGO4,-0.2666,0.07753154981402577,-0.0391,-0.0124,34,1152,0.501893043919795
PRG3,-0.2999,0.07753154981402577,-0.0494,-0.0173,34,1152,0.501893043919795
RITA1,0.3116,0.07753154981402577,-0.1486,-0.2077,34,1152,0.501893043919795
