gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
CCN3,-0.62,3.5883010625693564e-07,-0.0218,0.0356,69,1117,0.006434182635293113
ANKRD49,0.5618,3.5000887685675914e-06,-0.245,-0.4346,69,1117,0.03138004585459274
MDM2,0.5526,9.839811821884766e-06,-0.3402,-0.6357,69,1117,0.05881255525940524
PGM3,0.4835,3.484328473723868e-05,-0.1487,-0.3043,69,1117,0.1561937346558567
PPM1D,0.4672,5.336376606922954e-05,-0.111,-0.2526,69,1117,0.17340384751329455
ATP8A2,-0.4764,6.39750650233815e-05,-0.1025,-0.0404,69,1117,0.17340384751329455
OFD1,0.5883,6.769432449908325e-05,0.1455,0.0769,69,1117,0.17340384751329455
ZWILCH,0.4824,9.298962891025322e-05,-0.0832,-0.1756,69,1117,0.20842462949871882
RIT1,-0.5523,0.00012046713439427403,-0.261,-0.1797,69,1117,0.2400106874248586
CALHM6,-0.445,0.00016052968331472744,0.0216,0.0589,69,1117,0.26388913190715374
SCNN1A,0.4069,0.00020571372988463317,0.0666,0.0082,69,1117,0.26388913190715374
TP53,-0.462,0.00021017480831519436,0.1367,0.3881,69,1117,0.26388913190715374
KNTC1,0.4473,0.00022125486118941716,-0.2285,-0.3612,69,1117,0.26388913190715374
TPGS2,0.4151,0.00024026642429443522,0.0635,0.012,69,1117,0.26388913190715374
PPM1G,0.4332,0.000251756794831654,-0.155,-0.2718,69,1117,0.26388913190715374
USP9Y,-0.6316,0.0002638354030602491,0.3628,0.4573,23,332,0.26388913190715374
AVPI1,-0.4179,0.00027282614980687946,-0.0741,-0.0294,69,1117,0.26388913190715374
SRSF2,-0.4397,0.00027436510582740976,-2.8283,-2.6296,69,1117,0.26388913190715374
CDKN1A,-0.4338,0.0002938895888236476,0.1387,0.2572,69,1117,0.26388913190715374
NUDCD1,0.3536,0.0003043453487960266,0.0383,-0.0207,69,1117,0.26388913190715374
RBSN,0.4072,0.00030905536612850525,-0.2334,-0.3427,69,1117,0.26388913190715374
ADAM7,-0.3767,0.00033690450487383324,-0.0471,-0.005,69,1117,0.2745924853133047
RPL32,0.4436,0.00035364550857555773,-2.3751,-2.5656,69,1117,0.27570511366384026
TMEM276,0.3927,0.0003959710452295569,-0.1449,-0.2169,69,1096,0.29583986716713273
DPM1,0.4135,0.00041713635118330143,-0.1535,-0.2579,69,1117,0.2991868765227111
SLC6A12,0.4208,0.0004508883242809509,-0.0119,-0.065,69,1117,0.3031301874576159
GNAI3,-0.4545,0.00045644498696980815,-0.1766,-0.1094,69,1117,0.3031301874576159
DHX38,-0.3592,0.0005149412199000491,-0.6439,-0.5683,69,1117,0.3178997137218717
DBNL,0.4089,0.0005254628845190457,0.0001,-0.0519,69,1117,0.3178997137218717
SPRED1,-0.4159,0.0005318716977110117,0.1368,0.1846,69,1117,0.3178997137218717
SHOC2,-0.3364,0.0006431304665800158,-0.3496,-0.2522,69,1117,0.3605723427708492
RGS19,0.3615,0.0006534625551607959,0.0445,-0.0018,69,1117,0.3605723427708492
FLI1,0.256,0.0007046817650645588,0.0014,-0.068,69,1117,0.3605723427708492
CYB5B,0.3401,0.0007292627140800317,-0.2297,-0.3561,69,1117,0.3605723427708492
ZNF214,0.4308,0.00073311434132528,0.0625,0.0216,69,1117,0.3605723427708492
DPP7,0.3439,0.0007911287773792778,-0.0914,-0.1502,69,1117,0.3605723427708492
PPP6C,0.3765,0.0008456331835632149,-0.4975,-0.6239,69,1117,0.3605723427708492
FBXO47,-0.3718,0.0008500520720582078,-0.178,-0.1017,69,1117,0.3605723427708492
HEMK2,0.3972,0.0008965968386838868,-0.3473,-0.4795,69,1117,0.3605723427708492
TAOK2,-0.4252,0.0009130237287632863,-0.0858,-0.0235,69,1117,0.3605723427708492
DPM2,0.3638,0.000918957754869629,-0.3257,-0.4167,69,1117,0.3605723427708492
DCPS,0.4249,0.0009285265769281511,-0.1089,-0.2398,69,1117,0.3605723427708492
COL21A1,-0.3661,0.0009615071219181774,0.013,0.055,69,1117,0.3605723427708492
MDM4,0.4106,0.0009652378444037676,-0.0677,-0.2028,69,1117,0.3605723427708492
NIFK,0.3919,0.0009677324358119792,-1.6055,-1.7306,69,1117,0.3605723427708492
ZCWPW2,0.3859,0.000980295196129999,-0.0496,-0.1103,69,1117,0.3605723427708492
OR5M11,-0.3638,0.001002291000586983,-0.1446,-0.0936,64,1003,0.3605723427708492
PPP1R26,0.5171,0.0010032894553356118,0.0006,-0.055,69,1117,0.3605723427708492
NFS1,-0.3909,0.0010254637627611664,-1.8079,-1.66,69,1117,0.3605723427708492
ENTREP2,-0.3716,0.001040052624439541,-0.0159,0.0307,69,1117,0.3605723427708492
FZR1,-0.4719,0.0010454051124209386,-0.3462,-0.2078,69,1117,0.3605723427708492
POLR2I,-0.3859,0.001048090903947763,-2.1183,-1.9553,69,1117,0.3605723427708492
FBXL15,-0.3923,0.00107392624230673,-0.1343,-0.0864,69,1117,0.3605723427708492
RNF135,-0.3603,0.001098944025255362,-0.1243,-0.0671,69,1117,0.3605723427708492
ZDHHC15,-0.3953,0.0011059884475152924,-0.1219,-0.0649,69,1117,0.3605723427708492
RNF19A,-0.2961,0.00113025300774382,-0.1225,-0.0844,69,1117,0.36190297646168634
SEPHS1,0.409,0.0011579540666303673,-0.1343,-0.2203,69,1117,0.3642679713815634
SRRM5,-0.4163,0.0012121682878055897,-0.0311,0.0154,69,1117,0.3698011535863278
PDCD10,-0.3449,0.0012167903664934102,0.1273,0.2379,69,1117,0.3698011535863278
NCL,0.3915,0.0012511862308372443,-0.6558,-0.7607,69,1117,0.37391700508571046
TBX20,-0.3992,0.001322686495632338,0.0423,0.092,69,1117,0.38236343493640196
KLHL18,0.4059,0.0013360847483283008,0.1072,0.0566,69,1117,0.38236343493640196
TSGA10,-0.3756,0.0013891943331591793,-0.2202,-0.1702,69,1117,0.38236343493640196
ADRA2B,-0.3592,0.0014624274462091246,-0.1291,-0.0847,69,1117,0.38236343493640196
OPRL1,0.3357,0.0014697594127975337,0.0617,0.0084,69,1117,0.38236343493640196
RBM27,-0.4002,0.0014715976897719501,-0.2593,-0.1683,69,1117,0.38236343493640196
SPIB,-0.3826,0.0014771252406382777,-0.0316,0.0094,69,1117,0.38236343493640196
GFPT1,0.3175,0.0015163569789234754,-0.4606,-0.5725,69,1117,0.38236343493640196
JTB,-0.343,0.0015296460462072448,-0.2091,-0.1279,69,1117,0.38236343493640196
CHD1,0.3949,0.001531553216909151,-0.1125,-0.2041,69,1117,0.38236343493640196
L3MBTL1,-0.2846,0.0015507457429538708,-0.189,-0.1495,69,1117,0.38236343493640196
RPL7A,0.4151,0.0015662589649625407,-2.3141,-2.5071,69,1117,0.38236343493640196
RPF2,0.3864,0.0015721131710472644,-0.9699,-1.0833,69,1117,0.38236343493640196
PAX1,-0.3621,0.0015779875180019936,-0.0729,-0.0279,69,1117,0.38236343493640196
EIF2B5,-0.3294,0.0016237000050860488,-1.1047,-1.0245,69,1117,0.3881941972159726
JAM2,0.3345,0.0016809940210715535,0.094,0.0592,69,1117,0.390758159461348
CTF1,-0.3725,0.0016914187213456007,-0.0878,-0.0429,69,1117,0.390758159461348
SLC22A11,-0.3626,0.0016998012625054455,-0.1092,-0.0604,69,1117,0.390758159461348
DDX31,0.3663,0.0018056352482458864,-0.1226,-0.1824,69,1117,0.3989024578230439
PTPA,0.3868,0.0018550946950725649,-0.6462,-0.7794,69,1117,0.3989024578230439
HEBP1,0.3633,0.0018872137535679437,0.1313,0.0928,69,1117,0.3989024578230439
DECR1,-0.366,0.001912807625779864,-0.0563,-0.0156,69,1117,0.3989024578230439
SOHLH2,-0.3383,0.001915150076878262,0.0655,0.0976,69,1117,0.3989024578230439
KLF6,0.3878,0.0019221932450297437,0.1154,0.0387,69,1117,0.3989024578230439
SNRNP70,-0.4014,0.001936350987508595,-1.3535,-1.2476,69,1117,0.3989024578230439
GJA4,-0.2897,0.001969758843165431,-0.0811,-0.0471,69,1117,0.3989024578230439
DUT,-0.3419,0.001972165248369453,-2.2691,-2.0838,69,1117,0.3989024578230439
SPRED2,-0.3348,0.0019769861565994465,0.056,0.1142,69,1117,0.3989024578230439
FAM47E,-0.2776,0.0019939446475121785,-0.0038,0.0229,69,1117,0.3989024578230439
NUMA1,-0.3744,0.002033209428373898,-0.6873,-0.6023,69,1117,0.3989024578230439
FBXL8,-0.3374,0.0020456243992623226,-0.138,-0.0882,69,1117,0.3989024578230439
PRKAR1A,-0.5037,0.0020858211774438104,-0.3113,-0.1696,69,1117,0.3989024578230439
H4C5,0.3615,0.002095982940428438,-0.0912,-0.1448,69,1117,0.3989024578230439
TTC39C,0.3434,0.0021039473442495383,0.1555,0.0805,69,1116,0.3989024578230439
DUSP9,-0.3467,0.002119013131813563,-0.0399,-0.0004,69,1117,0.3989024578230439
VPS8,0.3261,0.002155299467129105,-0.0943,-0.1624,69,1117,0.3989024578230439
ST3GAL3,0.2866,0.0021579130226331636,-0.0485,-0.0828,69,1117,0.3989024578230439
NF1,-0.3233,0.0022458075871244726,-0.0583,0.0201,69,1117,0.4072549495411632
THAP5,0.2861,0.0022485215551042975,-0.1508,-0.1944,69,1117,0.4072549495411632
HSD17B4,0.3433,0.002297889680344964,-0.1747,-0.2349,69,1117,0.41082581653565675
ANAPC13,-0.3664,0.0023257435029469826,-0.5867,-0.4903,69,1117,0.41082581653565675
SELENOS,0.402,0.002336971350545814,0.016,-0.0327,69,1117,0.41082581653565675
VPS45,0.3606,0.002376660833770841,-0.3208,-0.4207,69,1117,0.4137466544693685
VGLL1,-0.4334,0.0024227753054812495,0.1058,0.14,69,1117,0.4177190769479258
EFR3A,0.3874,0.0024845433495295816,-0.2666,-0.4374,69,1117,0.42428901714680883
PHPT1,-0.3282,0.0025477490582563106,-0.0227,0.011,69,1117,0.4278841442315209
TAAR2,-0.326,0.0025691422309421993,-0.0563,-0.0189,69,1117,0.4278841442315209
C6orf141,-0.3678,0.002615538937811003,-0.1055,-0.0582,69,1117,0.4278841442315209
TP53BP1,-0.3526,0.0026217827092288033,-0.1466,-0.0594,69,1117,0.4278841442315209
GNPNAT1,0.3571,0.002624909701938949,-0.2465,-0.3227,69,1117,0.4278841442315209
BORA,-0.3519,0.0027267916040148495,-0.9241,-0.8041,69,1117,0.4366645341809244
PTP4A1,0.3105,0.0027528203605077673,-0.1832,-0.2447,69,1117,0.4366645341809244
SINHCAF,0.353,0.002765919671857339,-0.5119,-0.6109,69,1117,0.4366645341809244
PLEKHH3,-0.3559,0.002785675420484705,0.0615,0.1194,69,1117,0.4366645341809244
OXNAD1,0.3645,0.0028490885515699304,0.0731,0.0302,69,1117,0.4366645341809244
CHEK2,-0.3364,0.0028659938586414867,0.14,0.2013,69,1117,0.4366645341809244
FAM32A,-0.3466,0.0029000794952640323,-0.7394,-0.6634,69,1117,0.4366645341809244
SLC28A2,-0.2936,0.0029207080756374383,-0.0671,-0.0305,69,1117,0.4366645341809244
GOLGB1,-0.3345,0.002983399903898424,-0.1426,-0.0977,69,1117,0.4366645341809244
CDC42SE2,-0.3467,0.003015204029913037,-0.0148,0.0259,69,1117,0.4366645341809244
HINT1,-0.3405,0.003047317142005665,0.0249,0.0609,69,1117,0.4366645341809244
KCNC3,-0.324,0.003079741897561288,-0.0548,-0.0213,69,1117,0.4366645341809244
POLR3E,-0.4168,0.003094253633068664,-0.9729,-0.8633,69,1117,0.4366645341809244
LMTK2,-0.3338,0.003112480973099367,-0.1338,-0.0794,69,1117,0.4366645341809244
PF4V1,-0.325,0.0031546214322582637,-0.0095,0.0299,64,1003,0.4366645341809244
APAF1,0.3876,0.003167751918395619,0.066,0.0189,69,1117,0.4366645341809244
SLC33A1,0.2679,0.0032013424123526453,-0.142,-0.2179,69,1117,0.4366645341809244
FGFR1,-0.2199,0.003235257205518185,-0.2553,-0.1797,69,1117,0.4366645341809244
SNTB1,-0.3918,0.0032542399042988436,-0.0074,0.0406,69,1117,0.4366645341809244
CABLES2,0.3146,0.0032809861807150524,0.0053,-0.0339,69,1117,0.4366645341809244
APOA5,0.3306,0.0032809861807150524,0.0542,0.0137,69,1117,0.4366645341809244
SMG6,-0.3205,0.0033195425955065017,-1.1763,-1.0429,69,1117,0.4366645341809244
LRRC8E,-0.2931,0.0033195425955065017,-0.1457,-0.1025,69,1117,0.4366645341809244
CCNA2,-0.3378,0.0033273032231316032,-1.48,-1.3524,69,1117,0.4366645341809244
EDN1,-0.3302,0.0033389751502414747,-0.0282,0.0061,69,1117,0.4366645341809244
ILF2,0.3334,0.0033663547912654054,-0.9323,-1.0295,69,1117,0.4366645341809244
AMD1,0.3216,0.003374215009130561,-0.4117,-0.5141,69,1117,0.4366645341809244
PLA2G4D,-0.3625,0.003409793200939491,-0.2162,-0.1635,69,1117,0.4366645341809244
GTF3A,-0.3416,0.0034137673424393584,-1.2208,-1.0948,69,1117,0.4366645341809244
FNBP4,0.317,0.003433701373013794,-0.4731,-0.5464,69,1117,0.4366645341809244
ZBED2,-0.3118,0.003433701373013794,0.0366,0.0723,69,1117,0.4366645341809244
CST6,-0.3077,0.0034941408616242374,-0.1947,-0.148,69,1117,0.43762865367299875
TSPAN17,0.354,0.0034941408616242374,0.0427,-0.0109,69,1117,0.43762865367299875
PGM5,0.3258,0.003514501485076784,-0.1519,-0.2151,69,1117,0.43762865367299875
KRTAP12-3,-0.3258,0.0036179332076600595,0.0322,0.0699,69,1117,0.4453098950797672
MAD2L1BP,0.3394,0.003630529295939365,-0.3989,-0.487,69,1117,0.4453098950797672
ARHGEF28,-0.2977,0.0037155274898895475,-0.1504,-0.1056,69,1117,0.4453098950797672
ARHGEF35,0.338,0.0037234297912967,0.0445,-0.0071,64,982,0.4453098950797672
STK35,0.367,0.00373274268156682,0.0043,-0.0692,69,1117,0.4453098950797672
CTPS1,0.3331,0.0037413774383954516,-0.5964,-0.7541,69,1117,0.4453098950797672
HMGB1,0.2892,0.0037500303472781694,-0.6445,-0.7374,69,1117,0.4453098950797672
WNK1,0.2899,0.0038111117967040884,-0.9136,-1.0518,69,1117,0.4471627109567765
PI16,-0.2833,0.003815509161585344,-0.1132,-0.0779,69,1117,0.4471627109567765
STX5,-0.3776,0.003873095952896854,-1.3277,-1.2172,69,1117,0.45096417877528244
FLRT3,-0.3348,0.003945055388785447,0.0704,0.1087,69,1117,0.4563792785568506
PF4,-0.3625,0.004052842740104852,-0.2891,-0.2331,64,1003,0.4658430972616672
INHBB,-0.339,0.004125570413501516,-0.0277,0.02,69,1117,0.4682000195221246
TRIM63,-0.378,0.004125570413501516,0.0509,0.0903,69,1117,0.4682000195221246
CHMP5,0.3803,0.004187387528943888,-0.6166,-0.7638,69,1117,0.4693438502809868
PLS3,-0.2908,0.004206576534666156,0.1002,0.1359,69,1117,0.4693438502809868
ALAS2,-0.3608,0.004221020597283148,0.062,0.1025,69,1117,0.4693438502809868
CPNE5,-0.2317,0.004240349324941156,-0.2178,-0.1898,69,1117,0.4693438502809868
TEN1,0.358,0.004308633692560544,-0.4512,-0.5717,69,1117,0.473976139517197
DDX3X,-0.3558,0.004377913602884929,-1.0977,-0.9085,69,1117,0.4757598109898768
HNF4A,-0.2684,0.004377913602884929,0.0074,0.0471,69,1117,0.4757598109898768
PLEKHA5,0.3102,0.004422982301498802,0.076,0.0378,69,1117,0.477762021976958
ACSL3,0.3264,0.004504143852829808,-0.3033,-0.4214,69,1117,0.4811582955462551
HBD,0.3333,0.004533216138709507,0.1387,0.1102,64,1003,0.4811582955462551
ELAC2,-0.3118,0.0045349256565343325,-1.0368,-0.9421,69,1117,0.4811582955462551
SHISA6,-0.2874,0.004576264483023544,0.0156,0.0498,69,1117,0.4826882261476186
SPNS2,-0.3624,0.004638912885399363,-0.1168,-0.0671,69,1117,0.48643477747424546
DHX57,-0.296,0.004712983538597872,-0.1452,-0.1114,69,1117,0.4899450062647541
OR6Q1,-0.3353,0.004727036198973982,-0.0268,0.0156,64,1003,0.4899450062647541
PLA1A,-0.3222,0.004771931173549815,-0.0419,0.0,69,1117,0.4917557349018491
IGF2BP3,-0.3178,0.004836998015346741,-0.1618,-0.1144,69,1117,0.4950244478204213
ELOA,0.3091,0.004858864693346392,-0.133,-0.2118,69,1117,0.4950244478204213
GPATCH8,-0.3583,0.0048973466786657776,-0.2325,-0.1609,69,1117,0.49556649760003874
BTG2,0.3418,0.004919459961675696,0.059,0.0106,69,1117,0.49556649760003874
PDCD6,0.2803,0.005031386951769296,-0.3756,-0.437,69,1117,0.496507956196829
ATOX1,-0.4063,0.005031386951769296,0.0018,0.0691,69,1117,0.496507956196829
PAXBP1,-0.3135,0.005059726071234487,-1.109,-1.0242,69,1117,0.496507956196829
GTF3C1,-0.3797,0.005082501175166461,-0.848,-0.747,69,1117,0.496507956196829
SLC7A6OS,-0.3568,0.005134084334169316,-1.3004,-1.1837,69,1117,0.496507956196829
MTHFD2,0.3156,0.005139844905542991,0.0316,-0.0224,69,1117,0.496507956196829
OR10T2,-0.3817,0.005150665100531663,-0.2271,-0.1726,64,1003,0.496507956196829
EIF1AY,-0.5832,0.005183183811138954,-0.3171,-0.1401,23,332,0.496507956196829
ANAPC15,-0.3589,0.0051861401778431305,-0.7493,-0.6305,69,1117,0.496507956196829
KCNK6,0.3119,0.005215265725365528,0.0928,0.0571,69,1117,0.496507956196829
SYT4,0.2796,0.005256289781986401,0.1496,0.1189,69,1117,0.496507956196829
MAL,-0.2776,0.0053094632727483295,-0.1002,-0.062,69,1117,0.496507956196829
CBY3,0.3367,0.005339213577066378,-0.0375,-0.0764,69,1117,0.496507956196829
IL4,-0.3908,0.005351155790909233,-0.0583,-0.0155,69,1117,0.496507956196829
GGN,0.2826,0.005405194803098361,-0.1914,-0.2479,69,1117,0.496507956196829
RFXAP,-0.2993,0.005441494030880377,-0.1343,-0.0906,69,1117,0.496507956196829
XRCC6,0.3664,0.005465815623162619,-1.8012,-1.9342,69,1117,0.496507956196829
ZSWIM2,-0.2619,0.005557897984278296,-0.0122,0.0176,69,1117,0.496507956196829
GHR,-0.3048,0.005564086296921411,0.106,0.1395,69,1117,0.496507956196829
PLPP5,0.2929,0.005570280826319566,0.0819,0.0438,69,1117,0.496507956196829
ADCK2,-0.2903,0.005588901769383186,-0.1383,-0.0981,69,1117,0.496507956196829
PTGIR,-0.3008,0.005595121220159562,-0.0409,-0.0056,69,1117,0.496507956196829
BEX4,-0.2561,0.0056200615173275705,0.0285,0.0602,69,1117,0.496507956196829
TM2D3,0.3605,0.005632569238758654,-0.1078,-0.1787,69,1117,0.496507956196829
ZNF276,0.2961,0.005638832511815214,0.0399,-0.0107,69,1117,0.496507956196829
TMEM178A,-0.3287,0.0056576600460500805,-0.1313,-0.0813,69,1117,0.496507956196829
KRTAP16-1,-0.3137,0.0056765442680413785,-0.0089,0.0247,69,1117,0.496507956196829
SLC16A2,-0.3776,0.005727180462453281,-0.0382,0.0042,69,1117,0.496507956196829
TBCB,-0.3599,0.005739902992956532,-1.4059,-1.274,69,1117,0.496507956196829
TRIM28,0.2903,0.005791048370701901,-0.1705,-0.2533,69,1117,0.496507956196829
CYP2B6,-0.3182,0.005836137252907715,-0.0084,0.0298,69,1117,0.496507956196829
UCKL1,0.3222,0.0058426042922958025,0.008,-0.0255,69,1117,0.496507956196829
ZNF3,0.3114,0.005849077791085493,-0.0896,-0.126,69,1117,0.496507956196829
KIAA1328,0.3196,0.005914169280399087,-0.1226,-0.1668,69,1117,0.496507956196829
ZNF493,0.3093,0.005946959219639677,0.065,0.0275,69,1117,0.496507956196829
COMT,-0.4211,0.005960121002234564,-0.248,-0.1867,69,1117,0.496507956196829
C1QTNF4,-0.2914,0.0059667117319456425,-0.4221,-0.3575,69,1117,0.496507956196829
GJA5,-0.2348,0.006059674018846833,-0.1689,-0.1403,69,1117,0.496507956196829
NSRP1,-0.2779,0.006073060321023266,-0.4459,-0.3854,69,1117,0.496507956196829
TARBP2,0.2766,0.006079763455936311,-0.1423,-0.1812,69,1117,0.496507956196829
PCYT1A,0.3171,0.006086473254383563,-0.4535,-0.5798,69,1117,0.496507956196829
SEMA6B,-0.351,0.0060931897221081985,-0.2203,-0.1814,69,1117,0.496507956196829
GAREM1,0.2979,0.00614039221920615,0.0134,-0.0208,69,1117,0.496507956196829
RETSAT,-0.2641,0.00614716224837968,-0.1963,-0.1621,69,1117,0.496507956196829
HDAC3,0.2906,0.006181113327128532,-1.0558,-1.1861,69,1117,0.4970114038957027
POT1,0.2991,0.006228928504454572,-0.3592,-0.4406,69,1117,0.4985934290486599
USP28,-0.4119,0.006256400732583151,0.0495,0.1345,69,1117,0.4985934290486599
ZNF85,0.5265,0.006368290915184671,0.2668,0.1507,23,332,0.5052647097352935
CHSY3,-0.3323,0.006458858379918874,-0.0064,0.0305,69,1117,0.5101929057723583
UGP2,0.3017,0.006522877797174277,-0.3088,-0.3813,69,1117,0.5113096046420071
GPR107,-0.1967,0.00653002618164183,0.0446,0.0745,69,1117,0.5113096046420071
CSNK1D,0.2533,0.006645362565376364,-0.0157,-0.0624,69,1117,0.5175298724644464
PLXNA1,-0.2811,0.006667190928519721,-0.0275,0.0125,69,1117,0.5175298724644464
SMR3A,0.2889,0.006696395679983771,0.0278,-0.0133,69,1117,0.5175563402490905
TFAP4,0.2896,0.0068366946940470255,-0.2846,-0.361,69,1117,0.5213732132623744
DNHD1,0.2358,0.006889045941317149,0.0801,0.0525,69,1117,0.5213732132623744
JMJD4,0.3453,0.0068965540179589105,0.0545,0.0012,69,1117,0.5213732132623744
TTBK2,-0.3271,0.006904069444955123,-0.0272,0.0082,69,1117,0.5213732132623744
YJEFN3,0.2827,0.006911592228514986,-0.2688,-0.3259,69,1117,0.5213732132623744
MCM6,-0.3042,0.006941757052719974,-1.119,-1.0239,69,1117,0.5213732132623744
TLK2,0.3203,0.006949316712381211,-0.5014,-0.5841,69,1117,0.5213732132623744
LCMT2,-0.2554,0.0070636023770165625,-0.1743,-0.139,69,1117,0.5255496025820913
LMNA,-0.2683,0.0070636023770165625,-0.3072,-0.2422,69,1117,0.5255496025820913
GNAQ,-0.3457,0.007171788633176952,-0.4539,-0.3752,69,1117,0.5313939751301485
IFNL3,0.3018,0.007233763497875363,0.0118,-0.0572,64,982,0.533780301565445
RABGEF1,0.4681,0.007319060697739146,-0.1136,-0.2099,23,332,0.5342569831853146
NID2,-0.3475,0.007328920801558164,0.0192,0.0595,69,1117,0.5342569831853146
TRIP13,0.2916,0.007336857880259514,-0.2931,-0.3639,69,1117,0.5342569831853146
C14orf39,-0.3882,0.007392633699003682,0.0447,0.1003,69,1117,0.5342569831853146
MTA2,-0.2282,0.007408639355735033,-0.2729,-0.2239,69,1117,0.5342569831853146
TNFRSF13C,-0.3077,0.0074407439506818385,0.0075,0.046,69,1117,0.5342569831853146
SYNCRIP,0.2674,0.007448789570929042,-0.2684,-0.3405,69,1117,0.5342569831853146
PRAME,-0.2566,0.007497227354022851,-0.0316,0.0001,69,1117,0.5355887796214492
CELF4,0.294,0.0076195598196930805,0.052,0.024,69,1117,0.5417741767486914
CLEC4D,0.248,0.007644239959702133,0.0382,0.0059,69,1117,0.5417741767486914
COTL1,-0.3309,0.0077104043462578355,-0.0159,0.0198,69,1117,0.5439314709853436
EVI5L,-0.3284,0.007735348006316581,-0.1537,-0.1152,69,1117,0.5439314709853436
TFAP2A,0.3297,0.007768718697670545,0.0779,-0.0148,69,1117,0.5441441209684786
RFK,0.2979,0.007878066134090495,-0.3409,-0.4356,69,1117,0.5458351713621074
DENND1A,-0.2595,0.00794604016344302,-0.0346,0.0006,69,1117,0.5458351713621074
TPBG,-0.2618,0.007963115532238604,0.0264,0.0535,69,1117,0.5458351713621074
ZNF267,-0.2231,0.007971665533037894,0.1183,0.15,69,1117,0.5458351713621074
CYCS,0.28,0.007988790201312884,-0.9525,-1.0752,69,1117,0.5458351713621074
MT4,-0.2957,0.007997364882350979,0.0693,0.1086,69,1117,0.5458351713621074
RBM17,0.2499,0.008005947803704993,-1.0826,-1.1594,69,1117,0.5458351713621074
FAM98B,0.3268,0.008205644999136797,-0.2358,-0.3373,69,1117,0.5552175680627851
EPGN,-0.2524,0.008223218883803807,0.0603,0.0927,69,1117,0.5552175680627851
AQP3,-0.2675,0.008382905792457667,-0.0546,-0.0191,69,1117,0.5552175680627851
GOT1L1,-0.281,0.008400818905866962,0.0986,0.1307,69,1117,0.5552175680627851
DOK6,-0.3357,0.008454763845039489,0.0487,0.0815,69,1117,0.5552175680627851
MAGEF1,0.3107,0.008472814211222042,0.0706,0.0094,69,1117,0.5552175680627851
SETD1B,0.3172,0.00849089903088298,-0.172,-0.2506,69,1117,0.5552175680627851
EIF3A,0.2926,0.00849995437834507,-1.6788,-1.7839,69,1117,0.5552175680627851
SMIM10,-0.2928,0.00851809098372588,-0.0269,0.0076,69,1117,0.5552175680627851
LYRM4,-0.306,0.008581841902814781,-1.6004,-1.471,69,1117,0.5552175680627851
TBCD,-0.3129,0.008581841902814781,-1.1508,-1.0637,69,1117,0.5552175680627851
ABHD15,-0.282,0.008636824679062025,-0.2243,-0.1779,69,1117,0.5552175680627851
PATL1,-0.3009,0.00866443396926615,-0.0671,-0.0239,69,1117,0.5552175680627851
ALDOA,-0.3658,0.008701369056503294,-1.6237,-1.4419,69,1117,0.5552175680627851
FOXG1,-0.3224,0.008710624786599161,-0.0822,-0.0385,69,1117,0.5552175680627851
LARP1B,-0.2536,0.008719889314285535,-0.0378,0.0021,69,1117,0.5552175680627851
DEPDC1B,-0.3636,0.00883175246412544,0.0447,0.0982,69,1117,0.5552175680627851
COG6,-0.2286,0.008859917810230359,-0.4075,-0.3633,69,1117,0.5552175680627851
GPR88,-0.2545,0.008878739257924883,-0.0361,-0.0034,69,1117,0.5552175680627851
BDP1,-0.358,0.008888163368512374,-0.8341,-0.7308,69,1117,0.5552175680627851
ANKRD39,-0.302,0.008916489333968826,-0.217,-0.1692,69,1117,0.5552175680627851
LSM12,0.3307,0.008963878489785132,-0.4068,-0.5184,69,1117,0.5552175680627851
HMGCLL1,-0.2583,0.008982897046024107,-0.1407,-0.109,69,1117,0.5552175680627851
HMGB3,-0.5178,0.00898476535449461,-0.0632,0.0282,23,332,0.5552175680627851
ETFRF1,-0.2647,0.009009358251474578,-0.0372,-0.0,64,1003,0.5552175680627851
TNFSF4,0.3147,0.009021042296445677,0.0532,0.016,69,1117,0.5552175680627851
ACSL4,0.2298,0.009030601180267212,-0.0725,-0.134,69,1117,0.5552175680627851
RRM2,-0.3064,0.009068927219248967,-2.7696,-2.6014,69,1117,0.5552175680627851
CFAP43,0.3761,0.0090881446432527,0.0003,-0.0402,69,1117,0.5552175680627851
SIX6,-0.2297,0.009126688593057255,-0.0361,-0.0113,69,1117,0.5552175680627851
AK5,0.2876,0.009155692250505042,0.164,0.1113,69,1117,0.5552175680627851
HEATR1,0.3082,0.009165378403133365,-1.492,-1.6031,69,1117,0.5552175680627851
PLK1,-0.3032,0.009165378403133365,-2.938,-2.7859,69,1117,0.5552175680627851
ZC3H7A,0.3479,0.009282327705491533,-0.0459,-0.1067,69,1117,0.5602999636811422
RGS9,-0.2621,0.00931177230366295,0.0131,0.0439,69,1117,0.5602999636811422
SCD,0.2729,0.009370911628505103,-0.6802,-0.8144,69,1117,0.561972630136204
FBXL17,-0.2865,0.009480204554467641,-0.0193,0.0234,69,1117,0.5622047681983653
MUS81,0.3298,0.009490196426290317,-0.2459,-0.3084,69,1117,0.5622047681983653
HTR2B,0.2287,0.009490196426290317,0.0286,-0.0035,69,1117,0.5622047681983653
FAM204A,0.3624,0.009500197689147548,-0.0937,-0.1518,69,1117,0.5622047681983653
GAS2L3,0.2678,0.009580546771804576,0.1301,0.1027,69,1117,0.5643619414978983
