gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
MYH2,0.221,0.023355180944834686,-0.0016,-0.0283,107,1079,0.3997704370640923
RAPGEF4,0.2305,0.02340939519170637,-0.0418,-0.0629,107,1079,0.40032671647412515
UPF2,0.2265,0.02351815146485741,-1.2084,-1.28,107,1079,0.40162903053668986
LRRC7,0.1939,0.023536320076839694,0.0495,0.0153,107,1079,0.40162903053668986
DIDO1,-0.246,0.02355450086817695,-0.4112,-0.3521,107,1079,0.40162903053668986
WDR3,-0.1945,0.02357269384544065,-1.2174,-1.1689,107,1079,0.40162903053668986
WDR19,0.1506,0.02366384175081277,0.0022,-0.0142,107,1079,0.4028097162292091
ACO2,0.1631,0.02370038644469955,-0.6913,-0.7731,107,1079,0.40293851566548555
ZNF221,-0.2633,0.02373698009290574,0.1531,0.1852,107,1079,0.40293851566548555
ZMYM6,-0.2631,0.02373698009290574,-0.0285,-0.0007,107,1079,0.40293851566548555
CEP19,0.2077,0.02381031446328708,-0.0354,-0.0652,107,1079,0.4037337898901497
SLC1A1,-0.1499,0.023865444138706105,0.1083,0.1278,107,1079,0.4037337898901497
KRTAP22-1,-0.2099,0.023902258734575747,0.0856,0.11,107,1079,0.4037337898901497
CDK14,0.2495,0.02397603571383283,0.1716,0.141,107,1079,0.4037337898901497
PROM2,-0.2119,0.02397603571383283,0.043,0.0701,107,1079,0.4037337898901497
KIF22,0.2536,0.023994510786327534,-0.2988,-0.348,107,1079,0.4037337898901497
CRYM,0.2178,0.023994510786327534,0.0339,0.0056,107,1079,0.4037337898901497
SNTN,0.2354,0.02401299820314272,0.0474,0.0228,107,1079,0.4037337898901497
CAMK1G,0.2222,0.02401299820314272,0.078,0.0516,107,1079,0.4037337898901497
ANKRD11,-0.182,0.024050010096248853,-0.3322,-0.2831,107,1079,0.4037337898901497
SYCN,0.191,0.024050010096248853,0.0097,-0.0131,107,1079,0.4037337898901497
CSH2,0.23,0.024052041091177204,-0.4047,-0.4612,91,955,0.4037337898901497
LRRC61,-0.1742,0.024068534585802794,0.0869,0.1058,107,1079,0.4037337898901497
HIC2,0.2274,0.024124182306093343,-0.0514,-0.0968,107,1079,0.40387632734869805
HTT,0.1541,0.0241427563188644,-0.0763,-0.1087,107,1079,0.40387632734869805
NOTCH1,0.1779,0.0241427563188644,0.0147,-0.0072,107,1079,0.40387632734869805
HACD4,-0.2697,0.02417994154327808,0.1019,0.1366,107,1079,0.4039938138072237
TMTC2,-0.2424,0.0242171764105063,-0.0146,0.0183,107,1079,0.4039938138072237
ECRG4,-0.2127,0.024254460973763853,0.0049,0.0353,107,1079,0.4039938138072237
OLFM3,0.1929,0.024254460973763853,-0.0353,-0.0603,107,1079,0.4039938138072237
HES7,-0.2122,0.024273121908043097,-0.2347,-0.2057,107,1079,0.4039938138072237
STH,-0.2893,0.024291795286301647,-0.1354,-0.0966,107,1079,0.4039938138072237
KRTAP4-8,0.2817,0.02430318087942561,-0.2308,-0.2787,91,955,0.4039938138072237
ERLN,0.1908,0.02442285792542481,-0.0386,-0.0662,107,1079,0.40556387870952204
SYT14,0.1768,0.02444163109553995,0.0402,0.0224,107,1079,0.40556387870952204
ZMAT5,-0.1701,0.024479214954508922,-1.0162,-0.972,107,1079,0.4057691850690146
MTERF4,-0.2955,0.024498025656729767,-0.2812,-0.2093,107,1079,0.4057691850690146
TEX36,0.1526,0.02453568464007849,0.0202,0.0064,107,1079,0.40602813854564357
IFI30,0.2512,0.02461115310977899,-0.0595,-0.0921,107,1079,0.40654713940750514
TMEM200C,0.1837,0.02461115310977899,0.1381,0.1189,107,1079,0.40654713940750514
BBS2,-0.2018,0.024743706913315067,0.0002,0.0199,107,1079,0.4082151709959843
GHRH,0.1187,0.024762693562085582,0.0722,0.0604,107,1079,0.4082151709959843
DGAT1,0.1905,0.024781692828781947,-0.0088,-0.0302,107,1079,0.4082151709959843
SLC38A4,-0.2361,0.024800704720124894,0.0144,0.0425,107,1079,0.4082151709959843
SUPT3H,-0.2064,0.02491504156240499,-0.1609,-0.1164,107,1079,0.40878770881791116
TMCO6,-0.1697,0.02491504156240499,-0.2435,-0.2071,107,1079,0.40878770881791116
SLC22A12,0.255,0.02491504156240499,0.0512,0.0234,107,1079,0.40878770881791116
IL2,0.2167,0.0249341420146434,0.0779,0.0572,107,1079,0.40878770881791116
TBC1D2,-0.1855,0.024972380961341637,0.0829,0.103,107,1079,0.40878770881791116
TSEN15,-0.1536,0.024972380961341637,0.0056,0.0275,107,1079,0.40878770881791116
FAM117A,0.1609,0.02506820055578246,-0.1493,-0.175,107,1079,0.40878770881791116
MTRFR,-0.1848,0.02508740262484247,-0.2769,-0.2439,107,1079,0.40878770881791116
NQO1,-0.1523,0.02514508525396738,-0.063,-0.0425,107,1079,0.40878770881791116
ZNF644,0.2516,0.025164338293528165,-0.0291,-0.0686,107,1079,0.40878770881791116
GARIN5A,-0.2547,0.02518360409262289,0.0742,0.1083,107,1079,0.40878770881791116
TRPV1,0.2047,0.02518360409262289,-0.0109,-0.0386,107,1079,0.40878770881791116
RCOR1,0.1997,0.02518360409262289,-0.3311,-0.3878,107,1079,0.40878770881791116
CEBPG,0.2751,0.025202882658019572,0.0266,-0.0126,107,1079,0.40878770881791116
METTL15,0.2009,0.025202882658019572,-0.3446,-0.3764,107,1079,0.40878770881791116
ESYT2,0.2239,0.02522217399648841,0.0869,0.0615,107,1079,0.40878770881791116
LBH,0.2238,0.02526079501973491,-0.0102,-0.0336,107,1079,0.40878770881791116
CNTN6,-0.2083,0.02529946721656929,0.0093,0.0386,107,1079,0.40878770881791116
SLC35D1,0.2231,0.02535757158096426,-0.1299,-0.1645,107,1079,0.40878770881791116
MXD4,0.2018,0.025435223680949918,0.0617,0.0384,107,1079,0.40878770881791116
CTSE,-0.1509,0.025435223680949918,0.0711,0.0866,107,1079,0.40878770881791116
BOD1L1,-0.2179,0.025435223680949918,-0.2188,-0.1827,107,1079,0.40878770881791116
HJURP,-0.2354,0.025454668825182117,-0.96,-0.8783,107,1079,0.40878770881791116
CHPT1,-0.2065,0.025454668825182117,0.0343,0.0583,107,1079,0.40878770881791116
MED13,0.1708,0.025493597704317677,-0.0137,-0.0588,107,1079,0.40878770881791116
WRNIP1,-0.193,0.025513081452826686,0.0175,0.0412,107,1079,0.40878770881791116
EIF3B,-0.2275,0.025513081452826686,-1.8873,-1.7975,107,1079,0.40878770881791116
CPQ,0.2178,0.025552087601758013,-0.0678,-0.0963,107,1079,0.40878770881791116
H2BW2,0.2401,0.02557161001579944,0.01,-0.0127,107,1079,0.40878770881791116
GCM2,-0.1544,0.025591145331974458,-0.0093,0.011,107,1079,0.40878770881791116
PABPC1,-0.1996,0.025591145331974458,-1.2373,-1.1508,107,1079,0.40878770881791116
SDE2,-0.1984,0.02561069355709826,-1.9052,-1.8408,107,1079,0.40878770881791116
HIGD2B,-1.5104,0.025611597704620962,-0.3839,-0.1373,4,41,0.40878770881791116
CD99,1.3501,0.025611597704620962,0.2004,0.0181,4,41,0.40878770881791116
PCDHB9,0.7838,0.025611597704620962,0.4414,0.2819,4,41,0.40878770881791116
DHRS1,-0.1468,0.025669415754347464,-0.1415,-0.1229,107,1079,0.4093561240756016
MRPL41,-0.2529,0.025728254377696144,-0.7758,-0.6935,107,1079,0.40989845452469365
SPTSSB,0.2278,0.025747893156473838,0.0297,0.0041,107,1079,0.40989845452469365
DGKH,-0.2252,0.025806887301454244,-0.0385,-0.015,107,1079,0.41000832219788025
MARK3,-0.2005,0.025826577975455355,0.0002,0.0322,107,1079,0.41000832219788025
DNAAF5,0.2292,0.025846281640361794,-0.1656,-0.2243,107,1079,0.41000832219788025
IWS1,0.2149,0.025865998303017886,-0.1479,-0.194,107,1079,0.41000832219788025
POLR3A,-0.2205,0.025865998303017886,-2.6998,-2.6031,107,1079,0.41000832219788025
TXLNB,-0.2003,0.02592522634596,0.1018,0.1207,107,1079,0.4104372733170109
ZNF541,-0.182,0.025944995068101974,0.0402,0.0629,107,1079,0.4104372733170109
C11orf21,0.2673,0.025984571615257163,0.0713,0.0396,107,1079,0.4104372733170109
GAREM1,0.1524,0.026004379453987998,-0.0029,-0.0204,107,1079,0.4104372733170109
FSTL3,-0.1813,0.026004379453987998,0.0636,0.086,107,1079,0.4104372733170109
PHF10,0.2048,0.026044034296067005,-0.0347,-0.0726,107,1079,0.41048567523692175
CA4,0.1876,0.0260638813131462,0.0143,-0.0129,107,1079,0.41048567523692175
CLRN2,-0.1644,0.02608374140340962,-0.0427,-0.0234,107,1079,0.41048567523692175
GALM,0.2025,0.026123500830975723,-0.0052,-0.0214,107,1079,0.41048567523692175
PLPP5,0.2226,0.026143400182027297,0.0724,0.0434,107,1079,0.41048567523692175
TMSB15A,0.2223,0.026150063849789844,-0.0656,-0.0922,91,955,0.41048567523692175
KLF9,-0.2065,0.026163312633760948,-0.0425,-0.0149,107,1079,0.41048567523692175
REDIC1,-0.1516,0.026203176866796605,0.0964,0.1135,107,1079,0.4105817474230241
GPR171,0.1983,0.026223128661865453,-0.0328,-0.0533,107,1079,0.4105817474230241
HLA-G,-0.2485,0.026283062843923465,-0.0698,-0.0348,107,1079,0.4105817474230241
TRDMT1,-0.2189,0.02630306719319726,0.027,0.0495,107,1079,0.4105817474230241
CERS2,0.1862,0.02630306719319726,-0.2855,-0.3297,107,1079,0.4105817474230241
RBM43,0.1792,0.02630306719319726,0.0313,0.007,107,1079,0.4105817474230241
LYSMD2,0.2479,0.026383216217130658,0.0675,0.0397,107,1079,0.41148442551844644
PEX2,0.1985,0.026463576175344495,-0.0321,-0.0661,107,1079,0.4120217180108626
METAP2,0.2179,0.026483699175192825,-0.5543,-0.6121,107,1079,0.4120217180108626
KIFC1,-0.2234,0.026523984835645616,-0.2188,-0.1772,107,1079,0.4120217180108626
TFF3,-0.1882,0.026544147510088177,-0.0331,-0.013,107,1079,0.4120217180108626
DAPK1,-0.223,0.026564323423237262,-0.0172,0.0129,107,1079,0.4120217180108626
ZNF350,-0.2201,0.026584512582017585,-0.0214,0.0037,107,1079,0.4120217180108626
OR2S2,0.243,0.02659433392503687,-0.1177,-0.151,94,973,0.4120217180108626
TIPARP,0.2243,0.026645159601425158,-0.2091,-0.2878,107,1079,0.4120217180108626
PDE11A,0.1983,0.026665401812020904,0.0348,0.0107,107,1079,0.4120217180108626
ERCC4,0.2243,0.026685657302904377,-0.2546,-0.2986,107,1079,0.4120217180108626
GPX5,0.2087,0.026685657302904377,0.1522,0.1314,107,1079,0.4120217180108626
FUT3,-0.2184,0.026766812208107664,-0.0501,-0.0235,107,1079,0.4120217180108626
PSMA8,-0.2664,0.026766812208107664,-0.0252,0.0061,107,1079,0.4120217180108626
RPL22,-0.2106,0.0267871342045435,-0.5788,-0.5298,107,1079,0.4120217180108626
LRRTM2,-0.2466,0.026807469522928232,-0.01,0.019,107,1079,0.4120217180108626
MTFR1L,-0.2426,0.026827818170213073,-0.0746,-0.0466,107,1079,0.4120217180108626
GGTLC1,0.2416,0.026827818170213073,-0.2198,-0.2532,107,1079,0.4120217180108626
TRIM22,0.2213,0.0268685554792996,0.064,0.0418,107,1079,0.4120217180108626
CIAO1,-0.2292,0.026950190350378486,-1.4952,-1.3961,107,1079,0.4120217180108626
BCL6,-0.4423,0.026970632494787566,-0.2139,-0.1027,107,1079,0.4120217180108626
POLA2,0.2397,0.026970632494787566,-1.2182,-1.2928,107,1079,0.4120217180108626
ANXA3,-0.1721,0.026991088023787177,0.0538,0.0752,107,1079,0.4120217180108626
TWNK,-0.2451,0.027052534988053212,-0.5189,-0.4303,107,1079,0.4120217180108626
FOXP3,0.1559,0.027052534988053212,0.0966,0.0793,107,1079,0.4120217180108626
PAGE4,0.1253,0.027073044125149992,0.1046,0.0928,107,1079,0.4120217180108626
TENT5A,-0.2231,0.027073044125149992,-0.0685,-0.0397,107,1079,0.4120217180108626
GEMIN8,-0.2479,0.027073044125149992,-0.7442,-0.6806,107,1079,0.4120217180108626
TMEM151B,-0.1712,0.027093566681715916,-0.1054,-0.0835,107,1079,0.4120217180108626
CCT5,-0.1704,0.027114102664733387,-1.3966,-1.3432,107,1079,0.4120217180108626
HSD17B7,0.2566,0.027114102664733387,-0.0875,-0.1303,107,1079,0.4120217180108626
SCD5,0.2465,0.027134652081186934,-0.0161,-0.0457,107,1079,0.4120217180108626
HEY2,-0.2393,0.027134652081186934,0.0185,0.0534,107,1079,0.4120217180108626
CRKL,0.2274,0.02715521493806336,-0.8005,-0.9455,107,1079,0.4120217180108626
YY1,0.2085,0.02727887471974277,-0.7113,-0.7708,107,1079,0.4129872365371378
SLC5A10,-0.2069,0.027299531855395943,0.0478,0.0717,107,1079,0.4129872365371378
RHOB,-0.1281,0.02734088662290008,-0.0523,-0.0343,107,1079,0.4129872365371378
ERICH3,0.197,0.02734088662290008,0.0997,0.0794,107,1079,0.4129872365371378
ZNF320,0.2129,0.02738229543205717,0.0037,-0.0232,107,1079,0.4129872365371378
LAIR2,0.2374,0.027403020119784786,-0.0691,-0.0991,107,1079,0.4129872365371378
TROAP,-0.224,0.027423758338965213,-0.2839,-0.2452,107,1079,0.4129872365371378
USP47,0.214,0.027423758338965213,-0.0028,-0.0298,107,1079,0.4129872365371378
ANP32B,0.3095,0.02744451009661613,0.0005,-0.0585,107,1079,0.4129872365371378
LHX5,-0.2236,0.02744451009661613,-0.0914,-0.064,107,1079,0.4129872365371378
METTL3,-0.2314,0.02746527539975758,-0.739,-0.6788,107,1079,0.4129872365371378
HSCB,-0.2075,0.027527652652358035,-0.6948,-0.6297,107,1079,0.41358783752748196
ZC3H8,-0.1755,0.02759015206730483,-0.8229,-0.7807,107,1079,0.413752758790521
TAAR6,0.2004,0.02759015206730483,0.0686,0.052,107,1079,0.413752758790521
SNPH,-0.182,0.027611012385625112,0.0942,0.1141,107,1079,0.413752758790521
TNFSF13B,0.2207,0.027673674979127136,0.0043,-0.0217,107,1079,0.413752758790521
GTF2H5,-0.2274,0.027715518144005552,-0.161,-0.1177,107,1079,0.413752758790521
FAR1,-0.1235,0.027799368173600056,-0.0508,-0.0255,107,1079,0.413752758790521
DDX31,0.2677,0.027799368173600056,-0.1391,-0.1829,107,1079,0.413752758790521
GSTA1,0.2475,0.02783213567698266,-0.0641,-0.0923,91,955,0.413752758790521
TMEM104,0.2882,0.027841375151183054,-0.1593,-0.195,107,1079,0.413752758790521
BCKDHB,-0.2588,0.027862399155377953,-0.1614,-0.1225,107,1079,0.413752758790521
PRKAR2B,-0.1766,0.027862399155377953,0.0556,0.0773,107,1079,0.413752758790521
FANCD2,0.2433,0.02788343684592654,-0.2267,-0.2809,107,1079,0.413752758790521
C19orf33,-0.2584,0.027904488229895153,0.0266,0.0593,107,1079,0.413752758790521
SLC35A3,0.1961,0.027904488229895153,-0.1015,-0.1292,107,1079,0.413752758790521
LEFTY1,0.22,0.027919792038924092,-0.0439,-0.0904,104,1061,0.413752758790521
BHLHA9,0.1965,0.027925553314352192,0.0801,0.0578,107,1079,0.413752758790521
PRICKLE3,-0.2233,0.027925553314352192,0.0388,0.064,107,1079,0.413752758790521
OTOS,0.19,0.027967724613016724,-0.0898,-0.1134,107,1079,0.413752758790521
SMIM13,-0.1593,0.027967724613016724,0.0121,0.0317,107,1079,0.413752758790521
MRPL48,-0.2127,0.028009950798512078,-0.3483,-0.2927,107,1079,0.413752758790521
FAM3C,0.205,0.028009950798512078,0.189,0.1692,107,1079,0.413752758790521
OR6C70,-0.1772,0.028089030644105867,-0.059,-0.0378,94,973,0.41431972497310054
FBXW5,0.1941,0.028094568056539173,-0.0107,-0.0292,107,1079,0.41431972497310054
NEU2,0.1983,0.028115756763837742,-0.1007,-0.1273,107,1079,0.41431972497310054
DIMT1,-0.2248,0.028179405541872572,-0.8844,-0.8367,107,1079,0.4148890396805805
NFKBIL1,-0.2351,0.028221907011632654,0.0494,0.0729,107,1079,0.4148890396805805
POC1B,-0.1823,0.028221907011632654,-0.1363,-0.1082,107,1079,0.4148890396805805
SCN9A,-0.2465,0.02828576278488511,0.0114,0.0453,107,1079,0.41516563450585753
APLN,0.1916,0.02828576278488511,0.0873,0.0698,107,1079,0.41516563450585753
HMSD,-0.1644,0.02832840242902979,0.1655,0.1859,107,1079,0.41523791024873646
TRPM4,-0.1706,0.02837109744245616,-0.0903,-0.0678,107,1079,0.41523791024873646
SMARCA1,-0.2049,0.02841384788208982,0.0166,0.0382,107,1079,0.41523791024873646
CA2,0.2143,0.02841384788208982,0.0198,-0.0041,107,1079,0.41523791024873646
COL17A1,0.1945,0.028456653804891437,-0.1449,-0.1695,107,1079,0.41523791024873646
G6PC3,-0.1783,0.028520966844721534,-0.0436,-0.0269,107,1079,0.41523791024873646
MED19,0.2909,0.028520966844721534,-0.4175,-0.5328,107,1079,0.41523791024873646
BPIFA3,0.192,0.028542432328016544,-0.0576,-0.079,107,1079,0.41523791024873646
OR8D1,-0.1724,0.028543697367244613,0.0103,0.0328,94,973,0.41523791024873646
MRGPRD,0.1767,0.028563911724875983,-0.0872,-0.1085,107,1079,0.41523791024873646
TMC1,0.1951,0.02860691228783663,0.0247,-0.0049,107,1079,0.41523791024873646
FGF21,0.2325,0.02860691228783663,-0.0593,-0.0869,107,1079,0.41523791024873646
NKD1,-0.153,0.028628433468217297,0.1071,0.1257,107,1079,0.41523791024873646
TTC19,-0.1873,0.028628433468217297,-0.1294,-0.102,107,1079,0.41523791024873646
PTGFRN,0.18,0.02867151766249474,-0.0537,-0.0766,107,1079,0.41523791024873646
PTGER1,-0.1682,0.02869308069068414,-0.0048,0.0175,107,1079,0.41523791024873646
FOSL1,0.1976,0.02871465768243945,-0.2491,-0.3109,107,1079,0.41523791024873646
MKRN2OS,0.1806,0.028757853585257065,0.012,-0.014,107,1079,0.41523791024873646
CCL7,0.2092,0.028779472510629497,-0.1019,-0.1316,107,1079,0.41523791024873646
ASCC2,0.2274,0.028801105428188128,0.0756,0.0447,107,1079,0.41523791024873646
OR6C74,-0.2221,0.028850317990631456,-0.0182,0.0106,94,973,0.41523791024873646
RNF41,-0.2101,0.028866088205597003,-0.2806,-0.2431,107,1079,0.41523791024873646
UBASH3B,-0.1563,0.028887777163527265,0.0353,0.0674,107,1079,0.41523791024873646
TUBD1,0.2412,0.028909480149468123,-0.4228,-0.4859,107,1079,0.41523791024873646
CCT2,-0.2111,0.02895292823406948,-1.5859,-1.5185,107,1079,0.41523791024873646
PLET1,0.9231,0.02895399174468942,0.022,-0.1311,4,41,0.41523791024873646
EMG1,-0.8775,0.02895399174468942,-0.6092,-0.2331,4,41,0.41523791024873646
NKX6-2,0.2349,0.028996432516798603,0.0731,0.0405,107,1079,0.41523791024873646
DAP3,-0.2288,0.02901820575040731,-0.6907,-0.6297,107,1079,0.41523791024873646
SPG7,-0.1879,0.02901820575040731,0.0381,0.063,107,1079,0.41523791024873646
RCN1,0.213,0.02901820575040731,-0.0802,-0.1166,107,1079,0.41523791024873646
SALL4,0.155,0.02901820575040731,-0.066,-0.086,107,1079,0.41523791024873646
SELE,-0.2232,0.029039993055087865,0.0356,0.0585,107,1079,0.41523791024873646
IL2RG,-0.2348,0.029083609906404552,0.0306,0.0579,107,1079,0.41523791024873646
SST,0.2014,0.02910543946741619,0.1156,0.0919,107,1079,0.41523791024873646
NUDT8,0.1929,0.029149140896101156,-0.1364,-0.1627,107,1079,0.41523791024873646
PALM,0.2163,0.029149140896101156,-0.0783,-0.1123,107,1079,0.41523791024873646
MORN5,-0.1892,0.029192898781633923,-0.0161,0.0044,107,1079,0.41523791024873646
ELAVL1,-0.2063,0.029214798913713425,-0.2817,-0.2323,107,1079,0.41523791024873646
SLC44A1,-0.1815,0.029214798913713425,0.0032,0.0216,107,1079,0.41523791024873646
RSPH9,0.2087,0.029214798913713425,-0.2714,-0.3034,107,1079,0.41523791024873646
ARHGEF6,-0.2303,0.02923671318160347,0.1487,0.1701,107,1079,0.41523791024873646
OR1A1,0.2758,0.029289549124635623,0.0343,0.0085,94,973,0.4155325699836859
PRRC1,-0.1745,0.02930254087218832,0.1128,0.1417,107,1079,0.4155325699836859
NOL6,-0.2195,0.02939050946494352,-1.24,-1.1743,107,1079,0.4164363992924913
NOTUM,0.1849,0.02941253707884643,-0.0301,-0.057,107,1079,0.4164363992924913
ARHGAP20,-0.234,0.02943457889347454,0.0942,0.1204,107,1079,0.4164363992924913
PROCR,0.2265,0.02945663491605146,-0.0439,-0.0817,107,1079,0.4164363992924913
CRYGC,0.2166,0.02950078961395693,-0.1438,-0.1762,107,1079,0.4167410394891157
KRTAP5-2,0.2135,0.029545001230394812,0.1321,0.1015,107,1079,0.4169960247754488
CRTAC1,0.228,0.02956712840114543,0.0027,-0.0229,107,1079,0.4169960247754488
NT5DC1,-0.2384,0.02958926982323187,-0.0601,-0.0327,107,1079,0.4169960247754488
EFHB,0.2536,0.029611425503892858,0.056,0.0288,107,1079,0.4169960247754488
UHRF2,-0.1884,0.02963359545036938,-0.003,0.0171,107,1079,0.4169960247754488
POLR3G,0.1339,0.029655779669904417,-0.0976,-0.1171,107,1079,0.4169960247754488
RTP3,-0.2619,0.029700190957133322,-0.031,0.0073,107,1079,0.4169960247754488
ATP6V1H,0.1964,0.029700190957133322,-0.7068,-0.7658,107,1079,0.4169960247754488
SIGLEC5,-0.163,0.029722418039324097,0.2065,0.2231,107,1079,0.4169960247754488
MMD2,-0.2299,0.02976691511711707,-0.0103,0.0131,107,1079,0.41730272257342443
ROBO3,-0.1612,0.0298337681261754,0.0547,0.0769,107,1079,0.41759115876858544
TTC27,-0.2042,0.02987840847849779,-1.7196,-1.6375,107,1079,0.41759115876858544
RBL1,0.3236,0.0299007501803381,-0.0048,-0.0508,107,1079,0.41759115876858544
DPY19L1,-0.1842,0.0299007501803381,-0.0067,0.032,107,1079,0.41759115876858544
TRDN,0.292,0.0299007501803381,0.1374,0.1039,107,1079,0.41759115876858544
PELI1,-0.1824,0.029967861475809706,0.0396,0.0613,107,1079,0.4182076061281516
SHC1,0.1635,0.02999026066186148,-0.1829,-0.2234,107,1079,0.4182076061281516
TSGA10,-0.1747,0.030035102208969426,-0.1943,-0.1711,107,1079,0.4185163335013994
ZFP57,-0.2057,0.030080001371292384,-0.1851,-0.1579,107,1079,0.4188219486380383
CYP2C9,0.2783,0.030102472576371074,0.1306,0.1035,107,1079,0.4188219486380383
C2orf78,0.1761,0.030169972774742808,-0.0878,-0.1131,107,1079,0.41944453099727275
LARP1,-0.2512,0.03023760300098709,-0.3181,-0.2585,107,1079,0.41975166515300977
PTP4A2,0.2382,0.03023760300098709,-0.3105,-0.3592,107,1079,0.41975166515300977
MCM3,-0.2511,0.0302827621535049,-1.0341,-0.961,107,1079,0.4200596806322932
TOB2,-0.2295,0.03030536345218063,0.1124,0.1473,107,1079,0.4200596806322932
SPRR2G,0.223,0.03037825958675672,-0.4359,-0.4861,104,1061,0.42068218305870836
RAB28,-0.1669,0.030395913633534014,-0.0148,0.0055,107,1079,0.42068218305870836
TIMP3,-0.2251,0.030463978710328826,-0.0177,0.0092,107,1079,0.42099208959888446
ELOA,0.2218,0.030463978710328826,-0.1557,-0.2123,107,1079,0.42099208959888446
OR7C2,0.2279,0.030507011946225106,-0.1433,-0.1885,94,973,0.42127098519000733
EDEM2,0.1904,0.03055493577621915,-0.1063,-0.1314,107,1079,0.4216120456002571
EIF2S2,0.2003,0.030577711454067846,-1.3767,-1.4464,107,1079,0.4216120456002571
C12orf57,-0.193,0.0306005017111307,-0.0401,-0.0097,107,1079,0.4216120456002571
CDH8,0.2385,0.03062330655474331,0.1468,0.1192,107,1079,0.4216120456002571
C20orf202,0.2126,0.030646125992243388,-0.0091,-0.0393,107,1079,0.4216120456002571
C3orf70,0.2295,0.030668960030970804,-0.0168,-0.0466,107,1079,0.4216120456002571
PDGFRA,-0.2865,0.03069180867826762,-0.2486,-0.1861,107,1079,0.4216120456002571
LARP1B,-0.2092,0.030714671941477915,-0.0302,0.0027,107,1079,0.4216120456002571
AMOT,0.242,0.03082920775342705,0.0835,0.0588,107,1079,0.4225549776464147
FOXL1,-0.2052,0.03082920775342705,-0.056,-0.0284,107,1079,0.4225549776464147
RPUSD4,-0.2213,0.03094411006606489,-0.5029,-0.4431,107,1079,0.4228801082788311
VPS33A,0.2485,0.03094411006606489,-0.569,-0.6567,107,1079,0.4228801082788311
OR13D1,0.1992,0.03096781713454274,-0.0621,-0.0874,94,973,0.4228801082788311
APOBEC3C,0.129,0.03099017381744234,-0.0376,-0.0517,107,1079,0.4228801082788311
VGLL2,0.1892,0.031013227756817766,-0.026,-0.0469,107,1079,0.4228801082788311
PPP1CA,0.2108,0.031036296415149017,-0.5677,-0.6276,107,1079,0.4228801082788311
PUF60,-0.2236,0.03105937979981217,-3.0985,-3.0133,107,1079,0.4228801082788311
FBXL16,-0.1547,0.03105937979981217,-0.0642,-0.0444,107,1079,0.4228801082788311
RNF40,-0.233,0.03105937979981217,-0.5104,-0.4661,107,1079,0.4228801082788311
OR2T4,-0.1392,0.031131874613069613,-0.0055,0.0141,94,973,0.42351617874121683
STAG2,0.2175,0.031175017876421546,-0.2276,-0.3212,107,1079,0.42351617874121683
ESRRG,0.2614,0.031175017876421546,0.0059,-0.0295,107,1079,0.42351617874121683
GPD1,0.1642,0.031198189774094748,-0.0229,-0.0413,107,1079,0.42351887222786205
ALG3,-0.1404,0.031244577910908143,-0.0686,-0.043,107,1079,0.4235474663189097
AKR1B1,0.1673,0.03126779416483674,0.1226,0.0787,107,1079,0.4235474663189097
C9orf72,0.1847,0.031314271080724924,0.0687,0.046,107,1079,0.4235474663189097
ACTL10,-0.2148,0.03133753175748566,0.0713,0.0938,107,1079,0.4235474663189097
CELF6,-0.1711,0.03133753175748566,0.0343,0.0577,107,1079,0.4235474663189097
TP63,0.2918,0.03136080725666182,0.0101,-0.0792,107,1079,0.4235474663189097
NDUFAB1,-0.2085,0.03138409758565938,-0.815,-0.7445,107,1079,0.4235474663189097
ICA1,-0.2409,0.03138409758565938,0.0127,0.0391,107,1079,0.4235474663189097
TRIM3,-0.1684,0.03143072276275271,0.0706,0.0897,107,1079,0.4238664039000338
GNPTAB,0.2325,0.03145405762567093,-0.0676,-0.0986,107,1079,0.42387101778453484
CRIPTO,0.2462,0.03150077193732233,-0.5271,-0.5946,107,1079,0.4238860182898755
SPICE1,0.1837,0.03152415140089066,-0.2466,-0.2851,107,1079,0.4238860182898755
MOB3C,-0.18,0.03152415140089066,-0.0835,-0.0621,107,1079,0.4238860182898755
H4C6,0.1933,0.03154754574618099,0.0817,0.059,107,1079,0.4238914036667978
THBS1,-0.2191,0.03159437911162129,-0.0159,0.007,107,1079,0.4239027503076699
ATP5MC3,-0.1971,0.03159437911162129,0.0094,0.0319,107,1079,0.4239027503076699
NT5M,-0.2308,0.03166474095833696,-0.0348,-0.0098,107,1079,0.42422928747597516
SLC25A17,-0.2219,0.03166474095833696,-0.0502,-0.0188,107,1079,0.42422928747597516
RPS6,0.2238,0.03182944136801796,-2.439,-2.5322,107,1079,0.42612618127771323
MRPL17,-0.2168,0.031900251784750554,-0.5251,-0.4628,107,1079,0.42676425373866217
ITGA5,0.2112,0.03192388524853857,-0.0858,-0.1193,107,1079,0.42677072121595977
SLC30A3,0.2381,0.03199487571892677,0.0717,0.0467,107,1079,0.42740980715827176
YIPF1,0.169,0.03204227783965278,0.0472,0.0314,107,1079,0.4277330861506148
KLRC1,0.2382,0.03208974014243136,0.1062,0.0851,107,1079,0.42805670009097113
VAV2,0.2703,0.032184845533229665,-0.0486,-0.0868,107,1079,0.4287049330961625
TAPBPL,-0.2013,0.032184845533229665,0.0416,0.0665,107,1079,0.4287049330961625
MPRIP,0.1992,0.03220865958813172,-0.1997,-0.2373,107,1079,0.4287123750954572
