gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
CCND1,0.9768,2.0187233680244122e-08,-0.4035,-1.2536,29,1157,0.00025530085693489715
CDK6,0.9274,2.8475919573353092e-08,-0.107,-0.6046,29,1157,0.00025530085693489715
SLC22A12,0.9414,2.8209207299939676e-07,0.1252,0.0234,29,1157,0.0016860643203173945
CKS1B,-1.0535,4.962377548997646e-07,-1.116,-0.7759,25,1042,0.00222450979577692
CDK4,0.7202,1.0738617084828787e-06,-0.3608,-0.7581,29,1157,0.0038510828589612993
E2F3,-1.1479,1.3002080493486806e-06,-0.7337,-0.3717,29,1157,0.003885671755478532
SKP2,-0.8775,1.8572792435190683e-06,-1.1164,-0.7277,29,1157,0.004757553445077202
MPL,0.6988,1.6692111218943847e-05,0.0256,-0.0537,29,1157,0.037413280783360266
INPPL1,0.9517,3.218486523320936e-05,0.0999,-0.042,29,1157,0.06412297983296412
MED12,0.8713,5.510977926662334e-05,-0.2015,-0.6113,29,1157,0.09195645311452377
RBL2,0.9044,5.641185568343993e-05,0.199,0.0881,29,1157,0.09195645311452377
USP7,0.7443,6.206131051855194e-05,-0.4652,-0.8124,29,1157,0.09273511324234623
RCBTB2,0.6482,7.196231051614276e-05,0.0031,-0.0761,29,1157,0.09925816845115044
ST6GALNAC4,0.6539,7.81700701452968e-05,0.0007,-0.0848,29,1157,0.10011910912680835
VPS52,0.7004,0.00012943261489594768,-0.1517,-0.3611,29,1157,0.15199633619077718
RBL1,1.0416,0.0001356277608082335,0.0964,-0.0502,29,1157,0.15199633619077718
LIN37,0.8361,0.0001594064197857348,-0.021,-0.1949,29,1157,0.1630448760029863
METTL25,-0.6818,0.00016367228643431788,-0.2646,-0.1587,29,1157,0.1630448760029863
ABCC6,-0.8252,0.00019430589334568676,-0.131,-0.0233,11,344,0.17125437931392223
CCND3,0.5521,0.00019926243670239006,-0.1501,-0.3479,29,1157,0.17125437931392223
PLEKHH3,-0.6601,0.0002005656107072872,0.0115,0.1186,29,1157,0.17125437931392223
OTUD5,0.7728,0.00023944508504971607,-0.0573,-0.3092,29,1157,0.18952755070978675
INTS8,-0.655,0.0002446431112561864,-1.1282,-0.9708,29,1157,0.18952755070978675
UBE2D4,0.5171,0.00025590542938277923,-0.0852,-0.1395,29,1157,0.18952755070978675
SF3A2,-0.5929,0.000264245650981243,-1.8294,-1.6328,29,1157,0.18952755070978675
TSSK3,-0.7433,0.00029020414534475805,-0.3603,-0.2666,29,1157,0.2001404050068022
CCNE2,-0.9293,0.00033225362908152604,-0.2303,-0.0705,29,1157,0.22065332678003124
CACNA1E,0.551,0.00037758062248909995,0.1176,0.0553,29,1157,0.23380001288252641
RB1,-0.5808,0.0003903924619424513,0.069,0.1955,29,1157,0.23380001288252641
ECD,-0.6303,0.0004036096312836744,-2.1121,-1.8518,29,1157,0.23380001288252641
IGF1R,0.6085,0.00041037388146842615,-0.0781,-0.2625,29,1157,0.23380001288252641
GPATCH8,-0.6433,0.0004172439023055516,-0.2903,-0.162,29,1157,0.23380001288252641
PEX11B,-0.495,0.00046172201213398703,-0.3128,-0.2331,29,1157,0.23816359928680025
USP28,-0.5887,0.0004703577092260704,0.011,0.1325,29,1157,0.23816359928680025
MED24,0.6658,0.0004742439595751007,-0.204,-0.4714,29,1157,0.23816359928680025
TMCO6,-0.5223,0.00047816014579916396,-0.3197,-0.2076,29,1157,0.23816359928680025
LIX1L,-0.6772,0.0005574101409807509,-0.2385,-0.1464,29,1157,0.26706906560200716
LENG1,-0.5567,0.0005805212792337921,-0.5489,-0.4308,29,1157,0.26706906560200716
PTEN,-0.4807,0.0006020810427731987,0.2135,0.419,29,1157,0.26706906560200716
PRICKLE3,-0.7237,0.000606972232526773,-0.0178,0.0637,29,1157,0.26706906560200716
ORC1,-0.6808,0.000610664864741637,-0.984,-0.828,29,1157,0.26706906560200716
CLEC1A,0.5581,0.0006632715161739867,0.0828,-0.0221,29,1157,0.28316956086942274
ATAD3C,0.5734,0.0007258433039979753,0.2011,0.124,29,1157,0.3026766577671557
CDK2,-0.5331,0.0007644519616951169,-0.9746,-0.7757,29,1157,0.30826512023607855
COMTD1,-0.6224,0.000773628376031651,-0.2648,-0.1837,29,1157,0.30826512023607855
PSTK,-0.6066,0.0008325137922941631,-0.7875,-0.5576,29,1157,0.31782925548753643
HNRNPU,0.609,0.0008358122924921391,-0.8915,-1.1127,29,1157,0.31782925548753643
SP1,0.5509,0.0008508061047014527,-0.0734,-0.2255,29,1157,0.31782925548753643
PYDC1,-0.6373,0.0008729046368109926,-0.1937,-0.1144,29,1157,0.319429653931794
ROGDI,0.5996,0.0009079436209262768,0.1513,0.0767,29,1157,0.32491414969366644
HLA-DQA2,0.6104,0.0009241325990952534,0.0973,0.0291,29,1157,0.32491414969366644
AP3M2,0.5854,0.0009838844311419242,-0.0836,-0.1576,29,1157,0.3341750592658157
SPIN4,-0.6395,0.0010071991657761925,0.0117,0.0775,29,1157,0.3341750592658157
PSMG1,0.6007,0.001021034547640613,-0.3085,-0.5551,29,1157,0.3341750592658157
VPS51,0.5109,0.0010250197010551482,-0.6079,-0.7332,29,1157,0.3341750592658157
PPP1R36,-0.6096,0.0010781536070813686,-0.0057,0.0637,29,1157,0.34522093443885754
IRS2,0.5432,0.0011581691882032621,-0.1926,-0.3866,29,1157,0.34720484654607275
SASS6,0.5112,0.0011648917586747172,-0.7107,-0.8713,29,1157,0.34720484654607275
GPR31,0.58,0.0011693934865694565,0.0208,-0.0519,29,1157,0.34720484654607275
DNAJC10,-0.7047,0.0011784452095906434,-0.196,-0.1036,29,1157,0.34720484654607275
NONO,0.4842,0.0012508220709042928,-0.132,-0.2551,29,1157,0.34720484654607275
CDT1,-0.528,0.0012996720991391732,-1.9093,-1.7194,29,1157,0.34720484654607275
UBR5,0.6122,0.0013021602170372342,-0.3566,-0.5672,29,1157,0.34720484654607275
YEATS2,-0.6215,0.0013071496461795906,-0.6899,-0.5418,29,1157,0.34720484654607275
TFF3,-0.4753,0.0013071496461795906,-0.0643,-0.0136,29,1157,0.34720484654607275
MARCHF3,-0.7248,0.0013128443335195285,-0.1495,-0.0717,25,1042,0.34720484654607275
XAB2,-0.6289,0.0013222239865081338,-2.6552,-2.387,29,1157,0.34720484654607275
CNPY2,0.5104,0.0013298211608448113,-0.1661,-0.2561,29,1157,0.34720484654607275
ST6GALNAC5,0.5426,0.001340013383644947,0.089,0.027,29,1157,0.34720484654607275
NANP,0.493,0.001355436911395075,0.021,-0.0473,29,1157,0.34720484654607275
DHX9,-0.5926,0.0014107180085183209,-1.1696,-0.9488,29,1157,0.3519958862243487
TFDP1,-0.6603,0.001413401584303893,-0.8434,-0.6292,29,1157,0.3519958862243487
RAP2C,-0.5291,0.0014542241153122088,0.0657,0.1369,29,1157,0.3572012686529208
AQP12B,0.5469,0.0015189333881921964,-0.1108,-0.2064,29,1157,0.35755999468517846
PIK3R2,0.5482,0.0015596095931027939,-0.0795,-0.1623,29,1157,0.35755999468517846
GOLGA8N,-0.6272,0.0015638848027877995,-0.5542,-0.4211,24,1022,0.35755999468517846
EIF2S1,-0.5615,0.0015714142511167803,-2.3567,-2.15,29,1157,0.35755999468517846
MED1,0.6017,0.00157734737979812,-0.4724,-0.7885,29,1157,0.35755999468517846
CCNE1,-0.4506,0.001589275557910822,-0.3149,-0.1892,29,1157,0.35755999468517846
CERS2,0.5587,0.0015952707364237507,-0.1966,-0.329,29,1157,0.35755999468517846
RRAGC,0.5206,0.0016751258357207354,-0.176,-0.344,29,1157,0.3676769849052462
SCRN3,-0.5172,0.0016814183683135457,-0.1409,-0.0843,29,1157,0.3676769849052462
NIBAN2,0.5068,0.0017036138653930637,0.0654,-0.0213,29,1157,0.36804217132967504
MED16,0.5776,0.0017390375227116723,-0.0215,-0.1828,29,1157,0.37122240261598805
NDP,-0.7408,0.0018018230541966523,-0.0646,0.019,29,1157,0.38009987276235496
PFN1,0.5542,0.0018356985892224306,-0.6089,-0.8593,29,1157,0.38274315585287677
PRPF38B,0.5825,0.0019087499234194509,-1.6639,-1.9032,29,1157,0.39339994111303644
CDCA3,0.5591,0.0019480715239177805,-0.2026,-0.3376,29,1157,0.39465174828518884
EIPR1,0.4378,0.001991815027246659,-0.0728,-0.171,29,1157,0.39465174828518884
E2F2,-0.6822,0.0020252123007467914,-0.1173,-0.0342,29,1157,0.39465174828518884
TCF23,0.714,0.0020289546560440437,0.1531,0.0726,29,1157,0.39465174828518884
MYC,0.4859,0.002055329331238635,-1.6296,-1.9857,29,1157,0.39465174828518884
RFC3,-0.544,0.0020935533090593126,-1.7812,-1.5727,29,1157,0.39465174828518884
ARFGAP1,-0.5026,0.0020935533090593126,-0.0591,0.0066,29,1157,0.39465174828518884
RGMA,-0.5823,0.0021051469998567595,-0.1047,-0.0324,29,1157,0.39465174828518884
PCID2,-0.4353,0.002112908807951488,-1.2697,-1.1357,29,1157,0.39465174828518884
AP1G1,0.5272,0.0021679805521141494,-0.0187,-0.1374,29,1157,0.4007634977315342
SMAD2,0.5502,0.0022284438105212414,0.0973,0.0388,29,1157,0.4077369996577182
KLHDC3,0.6238,0.0023199217891402488,0.0943,-0.0122,29,1157,0.42018704647549293
CREB5,-0.5829,0.0023497417998497717,0.1045,0.1654,29,1157,0.42133220213106254
ATMIN,0.5095,0.00239295090708131,-0.1857,-0.3016,29,1157,0.42483171004826703
SLU7,-0.5872,0.0024546661679223326,-1.464,-1.2869,29,1157,0.42966138938516646
STK39,0.5822,0.00246807891956233,0.0364,-0.075,29,1157,0.42966138938516646
DYRK1A,-0.6131,0.0025224032102044358,-0.276,-0.0771,29,1157,0.43489626886707444
NT5C3B,0.5421,0.0025824870777234684,-0.1341,-0.209,29,1157,0.44101500753009054
SOX4,-0.554,0.0027212638994987565,-0.1339,-0.0363,29,1157,0.44694363763842604
KANSL2,-0.4587,0.0027508136199314204,-1.0993,-0.9658,29,1157,0.44694363763842604
MRM1,-0.5583,0.002805750554471532,-0.2389,-0.1652,29,1157,0.44694363763842604
SEC61G,0.5547,0.0028616877122781713,-0.8325,-0.9639,29,1157,0.44694363763842604
OR5AC2,0.5743,0.002876212800638963,0.0662,0.002,25,1042,0.44694363763842604
NUP107,-0.572,0.0028771190093905066,-0.9801,-0.8452,29,1157,0.44694363763842604
APLNR,0.5113,0.002882279631136809,0.0107,-0.0595,29,1157,0.44694363763842604
CCDC183,0.4978,0.002903006725258182,0.1161,0.0645,29,1157,0.44694363763842604
HSPA9,-0.591,0.0029186412277674265,-2.5748,-2.3582,29,1157,0.44694363763842604
MEGF11,-0.5117,0.002976627453732832,-0.0647,-0.0063,29,1157,0.44694363763842604
PREB,-0.6875,0.0029979726285696393,-1.0888,-0.9054,29,1157,0.44694363763842604
CSAD,0.5107,0.0030356629635044474,-0.097,-0.1629,29,1157,0.44694363763842604
CCNF,0.4809,0.0030573938486147126,0.0258,-0.0988,29,1157,0.44694363763842604
SLC10A7,0.6006,0.003101281783925222,0.0802,-0.021,29,1157,0.44694363763842604
GRN,-0.5624,0.003106807978707241,-0.2273,-0.165,29,1157,0.44694363763842604
KRTAP12-2,-0.5666,0.0031178873117860676,0.1198,0.1798,29,1157,0.44694363763842604
HAPSTR1,0.5867,0.0031234404759219294,-0.2238,-0.4503,29,1157,0.44694363763842604
BMI1,-0.3667,0.0031345738641009213,0.0058,0.069,29,1157,0.44694363763842604
GDI1,-0.5426,0.0031457434186238473,0.0422,0.1091,29,1157,0.44694363763842604
NDUFA4L2,-0.5143,0.0031851231728755205,-0.2896,-0.2283,29,1157,0.44694363763842604
TADA2B,0.5445,0.0032249517237641035,-0.026,-0.2391,29,1157,0.44694363763842604
VSIR,-0.4475,0.0032249517237641035,0.0599,0.1116,29,1157,0.44694363763842604
TFEB,0.513,0.003259451112411083,0.0607,0.0025,29,1157,0.44694363763842604
PTCRA,0.5778,0.0032652335913473693,0.0409,-0.0243,29,1157,0.44694363763842604
RNASEK,0.9214,0.003299480437117931,-0.2257,-0.5459,11,344,0.44694363763842604
TECTB,0.5642,0.003323574526624968,0.0976,0.0469,29,1157,0.44694363763842604
OTOS,0.4765,0.0033530995999515,-0.0535,-0.1127,29,1157,0.44694363763842604
ZMAT5,-0.4948,0.0033530995999515,-1.1012,-0.9728,29,1157,0.44694363763842604
PLAT,0.4795,0.003364976358328454,0.0818,0.021,29,1157,0.44694363763842604
SLC10A5,-0.5035,0.003364976358328454,0.0054,0.0668,29,1157,0.44694363763842604
GYG1,0.4076,0.0034068472938489397,-0.051,-0.0998,29,1157,0.4491777854853334
DKK3,-0.5532,0.0034981722234943354,-0.1127,-0.0521,29,1157,0.4578520156166199
NOXA1,0.5642,0.003585412965221442,0.0234,-0.0541,29,1157,0.46245328090360993
AHSA1,-0.4917,0.003598036211005365,-0.1508,-0.0847,29,1157,0.46245328090360993
TMEM47,0.4642,0.003610699867631777,0.0643,0.0091,29,1157,0.46245328090360993
SEMA6A,0.4875,0.003648934444465064,0.1065,0.0553,29,1157,0.46278330887818786
NT5C1A,0.584,0.00366818947103355,0.0773,0.0107,29,1157,0.46278330887818786
FARP1,0.6709,0.0037265101728335185,0.1099,0.047,29,1157,0.46278330887818786
ZNF462,0.6015,0.0037527000178073848,0.0969,0.0212,29,1157,0.46278330887818786
LZTFL1,0.5108,0.003772452068189864,0.1173,0.0382,29,1157,0.46278330887818786
RPL22,-0.612,0.0038456872663380354,-0.6728,-0.5308,29,1157,0.46278330887818786
PRND,-0.6086,0.0038456872663380354,0.022,0.0806,29,1157,0.46278330887818786
OR2M7,0.5614,0.0038761961853131127,-0.1011,-0.1785,25,1042,0.46278330887818786
PITPNB,0.4639,0.003906565134157998,0.0939,0.0107,29,1157,0.46278330887818786
MYO1D,-0.4789,0.003927051448724409,-0.1011,-0.0431,29,1157,0.46278330887818786
ZNF124,0.4834,0.003968317054238484,-0.024,-0.0948,29,1157,0.46278330887818786
EFL1,0.4837,0.00399604579024848,-0.8542,-1.0158,29,1157,0.46278330887818786
PAXBP1,-0.5237,0.004016957659119876,-1.1672,-1.0256,29,1157,0.46278330887818786
MFSD14A,0.5111,0.004023950328679311,-0.0577,-0.1363,29,1157,0.46278330887818786
LHFPL6,-0.5957,0.004037968829635541,-0.0758,0.0524,29,1157,0.46278330887818786
PSMA5,-0.4828,0.004037968829635541,-2.2171,-2.0209,29,1157,0.46278330887818786
ORC6,-0.5185,0.004052031648757766,-2.0816,-1.8255,29,1157,0.46278330887818786
SCN11A,0.4654,0.004108728573247848,0.034,-0.0016,29,1157,0.4643840230888409
MAP2,0.5828,0.0041517226676890204,0.1405,0.043,29,1157,0.4643840230888409
DAPL1,-0.7144,0.004180611743935677,-0.1072,-0.021,29,1157,0.4643840230888409
H1-7,0.493,0.004195124562161333,-0.0847,-0.1555,29,1157,0.4643840230888409
OR13D1,0.4751,0.004212492058682843,-0.0262,-0.0866,25,1042,0.4643840230888409
HSD17B12,-0.4398,0.004253633977760116,-0.6507,-0.4989,29,1157,0.4643840230888409
DUSP16,-0.617,0.004260999456924558,-0.1212,-0.0401,29,1157,0.4643840230888409
GLP2R,-0.6069,0.004275765124812745,-0.052,0.01,29,1157,0.4643840230888409
TFAP2D,0.573,0.0043578088765090384,-0.0525,-0.1166,29,1157,0.4643840230888409
ISCU,-0.4905,0.004387995032964652,-2.2193,-2.0126,29,1157,0.4643840230888409
SLC39A12,-0.4715,0.004471986720584438,0.0783,0.1335,29,1157,0.4643840230888409
UBE2D3,0.5045,0.004526191706041812,-0.6355,-0.8755,29,1157,0.4643840230888409
PIK3CA,0.5067,0.004541787793437671,-0.2984,-0.4689,29,1157,0.4643840230888409
OTUD4,-0.6951,0.004541787793437671,-0.0941,0.0092,29,1157,0.4643840230888409
SIGLEC12,0.4855,0.004549604078010985,0.0167,-0.038,29,1157,0.4643840230888409
PRKAR1A,-0.6535,0.004573126094577627,-0.3575,-0.1733,29,1157,0.4643840230888409
FAM13A,0.4917,0.0046046601185589535,0.0985,0.0514,29,1157,0.4643840230888409
CUL7,0.4696,0.004612574331465676,-0.1206,-0.1931,29,1157,0.4643840230888409
FKBP7,-0.5638,0.004620500860621307,-0.0974,-0.023,29,1157,0.4643840230888409
YTHDC2,-0.4942,0.004644354513423042,-0.0751,-0.0102,29,1157,0.4643840230888409
SELENOW,-0.5706,0.004654143169162795,-0.3248,-0.243,28,1137,0.4643840230888409
KLF12,0.3955,0.004692396628230496,0.1205,0.0666,29,1157,0.4643840230888409
PHACTR2,0.567,0.004708510364716476,0.0208,-0.0363,29,1157,0.4643840230888409
MCPH1,0.5381,0.004708510364716476,-0.0725,-0.1787,29,1157,0.4643840230888409
RETREG2,0.5241,0.004724674176346503,0.1287,0.081,29,1157,0.4643840230888409
MRPS18A,-0.5106,0.004757152569630813,-0.6452,-0.5403,29,1157,0.4643840230888409
RBP2,0.5849,0.004765303677895641,0.1448,0.0812,29,1157,0.4643840230888409
LAIR2,0.5368,0.004830968959762669,-0.0303,-0.098,29,1157,0.4681151469943592
VPS53,0.4353,0.0048558037667141155,-0.1436,-0.2489,29,1157,0.4681151469943592
OGFRL1,-0.463,0.004922595610258201,0.0526,0.0981,29,1157,0.4720163737301593
TAF6L,0.5065,0.004990217343626322,-0.2471,-0.4008,29,1157,0.4755649371306254
PLEKHA1,-0.4952,0.005032906347255827,0.1512,0.2252,29,1157,0.4755649371306254
PSMD12,-0.4866,0.00505007419569457,-1.6693,-1.4976,29,1157,0.4755649371306254
ADAM7,0.4447,0.005127986523803146,0.041,-0.0087,29,1157,0.4755649371306254
GATA5,-0.4263,0.005145447228104272,-0.1055,-0.0413,29,1157,0.4755649371306254
FUBP3,-0.5235,0.0051717390398663705,0.0173,0.0832,29,1157,0.4755649371306254
TMEM104,0.5878,0.005180529917250062,-0.1208,-0.1936,29,1157,0.4755649371306254
CHDH,0.5497,0.005198152190516992,0.0735,0.0119,29,1157,0.4755649371306254
KCNA2,0.4205,0.005215828609050149,0.0215,-0.0326,29,1157,0.4755649371306254
SPRED1,-0.4611,0.005242445076486143,0.13,0.1831,29,1157,0.4755649371306254
DRAP1,0.4571,0.005251344462208679,-0.3378,-0.4681,29,1157,0.4755649371306254
ZNF622,0.4867,0.005332055163965266,-0.1687,-0.2757,29,1157,0.48044764394503114
NANOS1,-0.6358,0.005423046277480887,-0.1151,-0.02,29,1157,0.48620321400754896
TCF19,-0.4222,0.0054506156721418515,-0.0894,-0.0376,29,1157,0.48624372943868427
ZNF574,0.5474,0.00554342980668471,-0.5024,-0.6624,29,1157,0.4913061224851754
SLC17A4,-0.4124,0.0055621628946790815,-0.0537,-0.0064,29,1157,0.4913061224851754
IPO9,0.4945,0.005685326690402012,-0.6339,-0.8022,29,1157,0.49548124713081076
TMEM200C,0.4779,0.005714096147320074,0.1692,0.1194,29,1157,0.49548124713081076
UCHL3,0.5079,0.005723715103344023,0.0129,-0.0554,29,1157,0.49548124713081076
PLG,0.4464,0.005742996836346715,-0.1889,-0.252,29,1157,0.49548124713081076
FKBP3,-0.4973,0.005762337125758706,-0.0545,0.0213,29,1157,0.49548124713081076
VPS41,0.4541,0.005810945047958796,-0.595,-0.7466,29,1157,0.49548124713081076
CHTF8,-0.4559,0.005830491503240259,-0.6188,-0.5011,29,1157,0.49548124713081076
RAG2,0.4703,0.005830491503240259,0.0654,0.0087,29,1157,0.49548124713081076
EHD3,0.5416,0.005859922336145993,0.0725,0.0098,29,1157,0.4956333368369519
IFI27L1,0.5066,0.00596898455735923,0.0494,-0.0129,29,1157,0.4982656321967063
ASCL5,-0.4158,0.0059990445465306136,-0.2667,-0.1988,29,1157,0.4982656321967063
CYP2A13,0.5326,0.006009094811448677,-0.2392,-0.328,29,1157,0.4982656321967063
MFAP3L,0.36,0.006019160243665849,0.1725,0.1366,29,1157,0.4982656321967063
GPR156,-0.4363,0.006059574042884613,0.0278,0.0779,29,1157,0.4982656321967063
SH3D21,0.5169,0.0061104349445866984,0.005,-0.0498,29,1157,0.4982656321967063
MOSPD3,0.5299,0.006130886732453956,0.0788,0.0253,29,1157,0.4982656321967063
GBA2,0.4723,0.006141135726700802,0.0228,-0.0304,29,1157,0.4982656321967063
CES3,-0.4749,0.006141135726700802,-0.0876,-0.0402,29,1157,0.4982656321967063
MAGEA1,0.4557,0.006192612505807278,0.0758,0.0248,29,1157,0.49876759958471384
TMEM248,0.4805,0.006202954364362902,-0.0086,-0.0599,29,1157,0.49876759958471384
STAG2,0.4685,0.006244477481815525,-0.1164,-0.3177,29,1157,0.4998648469930097
TMEM30A,0.5145,0.0063917862408395905,-0.0801,-0.1871,29,1157,0.5071857468319805
MEF2C,0.3738,0.006434444961600906,0.0633,-0.0298,29,1157,0.5071857468319805
OR2A25,0.5129,0.006464889932377004,0.0729,0.023,25,1042,0.5071857468319805
IL33,-0.4363,0.006477359657828538,0.1289,0.1784,29,1157,0.5071857468319805
SEC61B,0.525,0.006477359657828538,-0.4244,-0.5459,29,1157,0.5071857468319805
THY1,-0.4169,0.0066295961219356506,-0.0214,0.0238,29,1157,0.5087154310672231
PTBP1,0.4957,0.006651604836934669,-0.3587,-0.5187,29,1157,0.5087154310672231
TAPT1,0.4779,0.0066626338091136045,-0.0698,-0.1833,29,1157,0.5087154310672231
RIC3,-0.4683,0.006706914289332146,-0.087,-0.0327,29,1157,0.5087154310672231
NELFA,-0.5294,0.0067626368120526385,-1.2244,-1.0158,29,1157,0.5087154310672231
GABRB1,0.5424,0.006796269706305503,0.1093,0.0586,29,1157,0.5087154310672231
USP22,0.4605,0.00680751402933082,0.1661,0.0829,29,1157,0.5087154310672231
ZC3H7A,0.5516,0.006818775067186928,-0.0092,-0.1055,29,1157,0.5087154310672231
SHANK1,0.4383,0.00683005284132264,0.1297,0.0871,29,1157,0.5087154310672231
POLR2B,-0.4963,0.006886693508429607,-2.6129,-2.4397,29,1157,0.5087154310672231
METTL23,-0.4506,0.006886693508429607,-0.3576,-0.2784,29,1157,0.5087154310672231
SMARCE1,0.4798,0.006898072151888983,-0.5503,-0.7028,29,1157,0.5087154310672231
GASK1A,-0.5876,0.006909467682380371,-0.0654,-0.0058,29,1157,0.5087154310672231
CCDC60,-0.4097,0.006955219107463733,-0.0122,0.0377,29,1157,0.5087154310672231
OR4K17,0.6006,0.006956475898010577,0.1179,0.0532,25,1042,0.5087154310672231
CEP164,-0.4664,0.006978196705447721,0.0687,0.129,29,1157,0.5087154310672231
PTMA,0.5238,0.006989711051846693,-0.4118,-0.5467,29,1157,0.5087154310672231
RBM14,0.5467,0.007024356542060921,-1.1321,-1.3453,29,1157,0.5087154310672231
PHF5A,-0.4975,0.007035939261874481,-3.0437,-2.8246,29,1157,0.5087154310672231
OPALIN,-0.4182,0.0070824418397180755,-0.0729,-0.018,29,1157,0.5100211430842764
ASNS,-0.5605,0.007140958029507035,-0.4195,-0.2634,29,1157,0.510137523613907
CADM1,-0.5018,0.007140958029507035,-0.0803,-0.0098,29,1157,0.510137523613907
RPL15,0.8509,0.007244259971902602,-5.4026,-5.7068,10,306,0.5136474438929896
ORC5,-0.5264,0.007247381813893613,-0.5598,-0.4367,29,1157,0.5136474438929896
SRP72,0.5568,0.007331137581001265,-0.8669,-1.0168,29,1157,0.5159347724783132
BRINP3,0.4247,0.0073552267803451065,-0.0103,-0.0479,29,1157,0.5159347724783132
TMEM210,0.4904,0.007403618319279903,0.0299,-0.0285,29,1157,0.5159347724783132
DMBX1,0.4651,0.007415760739566729,0.1357,0.0775,29,1157,0.5159347724783132
MC4R,-0.4137,0.007427921019193587,0.0458,0.0896,29,1157,0.5159347724783132
OLR1,0.5424,0.007452295246884341,0.1028,0.0531,29,1157,0.5159347724783132
SP6,-0.4343,0.007501259010190572,-0.1424,-0.0836,29,1157,0.5161891735827736
GOLM1,0.4776,0.007513544939217217,0.0465,-0.0104,29,1157,0.5161891735827736
PCDHA12,-0.4432,0.007575245651634851,-0.1542,-0.0954,29,1157,0.5184417167155133
LSM12,0.4426,0.00763740023710145,-0.3661,-0.5156,29,1157,0.5195837255802147
THYN1,-0.4988,0.007649885871015376,-0.0192,0.0439,29,1157,0.5195837255802147
CUZD1,-0.5219,0.00772518462510817,-0.0355,0.0199,29,1157,0.52109896184555
MED25,0.5307,0.007737798791342821,-0.1843,-0.3292,29,1157,0.52109896184555
NXPE1,-0.5452,0.007775752108210288,0.0135,0.0804,29,1157,0.52109896184555
CA11,-0.441,0.007788440230584319,-0.1674,-0.1138,29,1157,0.52109896184555
PBXIP1,-0.4468,0.007852159515065744,-0.1345,-0.0827,29,1157,0.5234091905748843
THADA,0.4343,0.007968032013301367,0.1505,0.0969,29,1157,0.5291658593722475
ZNF91,0.4709,0.00807231276974145,-0.1659,-0.2322,29,1157,0.5330143617415085
RIN1,-0.4488,0.008085433405481587,-0.1936,-0.1239,29,1157,0.5330143617415085
NXF3,-0.5079,0.008164558908060402,0.0343,0.0947,29,1157,0.534301845913982
ZNF276,0.4879,0.008164558908060402,0.0735,-0.0098,29,1157,0.534301845913982
RFC2,-0.5006,0.008284546909811017,-2.1739,-1.9483,29,1157,0.5388940083609228
PRKAG3,0.3897,0.008324892103952687,0.0795,0.0239,29,1157,0.5388940083609228
ALB,0.4201,0.008324892103952687,0.1318,0.0909,29,1157,0.5388940083609228
SMTN,0.5711,0.008501759814584639,-0.0337,-0.1535,29,1157,0.5483635080407092
ARL8A,-0.4002,0.008556852616755008,-0.0845,-0.0321,29,1157,0.5489766720205536
OR8H2,0.5856,0.008572498364048574,0.044,-0.0274,25,1042,0.5489766720205536
ATP6V1G1,0.5911,0.008612264384297004,-0.9711,-1.2172,29,1157,0.5493810655241236
HCK,0.5426,0.008640090372974338,-0.007,-0.0607,29,1157,0.5493810655241236
SFSWAP,-0.4906,0.008738115261751936,-0.8337,-0.7096,29,1157,0.5503527149438522
S100A7,1.0069,0.008741676485366843,0.3225,0.1838,11,344,0.5503527149438522
TYSND1,-0.4819,0.008752199647166824,-0.0897,-0.0156,29,1157,0.5503527149438522
KERA,0.3422,0.008780429289384255,0.1545,0.109,29,1157,0.5503527149438522
BCKDHB,-0.6288,0.008822926305804918,-0.2181,-0.1237,29,1157,0.5503527149438522
POU2AF2,-0.264,0.008879874811581761,-0.0411,-0.0061,29,1157,0.5503527149438522
MTFP1,-0.523,0.008937151438807972,-0.2459,-0.1831,29,1157,0.5503527149438522
FABP4,-0.4019,0.008980325208920817,-0.002,0.0463,29,1157,0.5503527149438522
E2F8,0.4125,0.008994757800318711,0.1015,0.0396,29,1157,0.5503527149438522
MRGPRF,0.399,0.0090092111012628,0.0153,-0.0307,29,1157,0.5503527149438522
ANKMY1,0.4591,0.0090092111012628,0.0928,0.0384,29,1157,0.5503527149438522
PIGU,0.4479,0.009023685137108502,-0.1282,-0.1885,29,1157,0.5503527149438522
CSTL1,0.4065,0.009243301177813657,0.0599,0.0109,29,1157,0.5599379507411374
CPB1,0.6271,0.009243301177813657,-0.01,-0.0823,29,1157,0.5599379507411374
MAPKAPK3,-0.5285,0.009317559442462379,0.0265,0.0783,29,1157,0.5618066316094844
CSNK1A1,0.4235,0.00940737165221144,-0.6287,-0.7907,29,1157,0.5618066316094844
TENT5B,-0.5153,0.00946767468407814,-0.1314,-0.0582,29,1157,0.5618066316094844
SON,0.5016,0.00949795529258532,-0.8428,-0.9993,29,1157,0.5618066316094844
SMNDC1,-0.4241,0.009528322241473408,-1.0702,-0.9696,29,1157,0.5618066316094844
NUP133,-0.5852,0.009543538159008689,-1.705,-1.52,29,1157,0.5618066316094844
ARMCX6,0.5279,0.009574035011370786,-0.0739,-0.1601,29,1157,0.5618066316094844
CASP5,-0.4131,0.009574035011370786,0.0559,0.101,29,1157,0.5618066316094844
HAS1,0.4912,0.009604618728550136,0.1148,0.05,29,1157,0.5618066316094844
