gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
PIK3CA,-2.0774,4.177532662293069e-27,-1.0585,-0.428,69,1117,7.490733816757701e-23
PIK3CB,0.6064,6.104911114479295e-10,-0.0098,-0.1431,69,1117,5.473358059686412e-06
AKT1,-0.9161,3.71372267647758e-07,-0.2486,-0.0752,69,1117,0.0022196920437306494
HDHD3,0.6094,2.8088448260432964e-06,0.0117,-0.077,69,1117,0.012591349143945586
RICTOR,-0.5695,4.804733298871723e-06,-0.5823,-0.4156,69,1117,0.014761535854511613
IRS2,0.4682,4.939446496406764e-06,-0.2248,-0.3916,69,1117,0.014761535854511613
RPF2,0.5609,1.0073322548270509e-05,-0.9223,-1.0863,69,1117,0.025803535230434074
TUT7,-0.4371,1.7328039656446998e-05,-0.0854,-0.0219,69,1117,0.03691724746852818
GRK2,-0.4438,1.8860680670093795e-05,-0.2578,-0.1578,69,1117,0.03691724746852818
UBR4,-0.6333,2.0588504527649422e-05,-1.4486,-1.159,69,1117,0.03691724746852818
FETUB,0.4721,2.5103843589640258e-05,-0.0538,-0.1091,69,1117,0.040921547218712676
KCTD5,-0.4621,3.0697349759772666e-05,-0.25,-0.0888,69,1117,0.042673302499340204
FBLN7,-0.4817,3.239859721070559e-05,-0.1777,-0.1167,69,1117,0.042673302499340204
FURIN,0.4478,3.6016675672250004e-05,-0.0688,-0.2204,69,1117,0.042673302499340204
ANXA8,-0.5452,3.75795800894696e-05,-0.1038,-0.0267,59,987,0.042673302499340204
AMBRA1,-0.4393,3.9891011728826645e-05,-0.2641,-0.0792,69,1117,0.042673302499340204
MIEN1,-0.6854,4.045765113428049e-05,-0.3301,-0.1965,69,1117,0.042673302499340204
PIK3R1,-0.4278,4.576999244456949e-05,-0.1213,-0.0264,69,1117,0.04437545322434488
STX4,-0.4282,4.8857169837808656e-05,-0.5973,-0.4096,69,1117,0.04437545322434488
AK2,0.4505,5.402693471399633e-05,-0.1712,-0.2773,69,1117,0.04437545322434488
H4C5,0.4795,5.4361439933840405e-05,-0.0749,-0.1458,69,1117,0.04437545322434488
CNPY2,0.4196,5.444537231250835e-05,-0.1843,-0.2582,69,1117,0.04437545322434488
OR51V1,0.4672,6.186013547787471e-05,-0.0676,-0.1219,59,1008,0.04822669953277267
NAPSA,-0.4933,6.831639820963675e-05,-0.0798,-0.0214,69,1117,0.05104088901237486
KCMF1,-0.7668,7.416369264132718e-05,-1.0608,-0.7884,69,1117,0.0531931669100655
GSPT1,-0.5973,8.345072189937499e-05,-2.0319,-1.7097,69,1117,0.05755211132221896
SNAP23,-0.4795,9.078484999522563e-05,-1.107,-0.8032,69,1117,0.06007456292758554
ZFP28,0.4878,9.467629577371951e-05,0.0104,-0.044,69,1117,0.06007456292758554
USP15,-0.4517,9.828341454538468e-05,-0.1319,-0.0455,69,1117,0.06007456292758554
PDHX,-0.425,0.0001005095581856877,-0.0683,-0.002,69,1117,0.06007456292758554
ZNF211,0.5845,0.00011371308596051101,0.1468,0.0906,69,1117,0.06495713187890653
OPN5,-0.456,0.00011592371982181746,-0.0568,-0.0012,69,1117,0.06495713187890653
ZBTB40,-0.4863,0.0001426522436904627,-0.1681,-0.0998,69,1117,0.07751204186708141
PHF23,0.4164,0.0001534520968673397,-0.1529,-0.2392,69,1117,0.08092792790965495
ACR,0.3994,0.0001703628978243237,-0.1357,-0.1931,69,1117,0.08310752679289238
ERBB2,-0.8396,0.00017110421001007565,-0.613,-0.332,69,1117,0.08310752679289238
NBEA,0.3765,0.00017612436663487315,0.0449,0.0069,69,1117,0.08310752679289238
SEC61B,0.3846,0.00017612436663487315,-0.4592,-0.5481,69,1117,0.08310752679289238
ACTB,-0.4697,0.00019037946950628404,-0.948,-0.7319,69,1117,0.08608164105612678
PIK3R2,-0.5416,0.0001920286454879857,-0.2369,-0.1555,69,1117,0.08608164105612678
ZCWPW2,-0.4646,0.00020105336629056957,-0.1755,-0.1025,69,1117,0.08792897343795618
BIRC6,-0.6301,0.00023024932649755078,-0.5767,-0.3611,69,1117,0.09660483631731946
H3C8,0.4858,0.00023654693581652951,-0.2864,-0.3874,69,1117,0.09660483631731946
CHCHD1,-0.4747,0.00024717009490795975,-0.7277,-0.6094,69,1117,0.09660483631731946
BTN2A1,0.4152,0.00024892485518846483,0.0733,0.0268,69,1117,0.09660483631731946
TSHZ1,0.3699,0.0002499833129094606,0.1608,0.1215,69,1117,0.09660483631731946
HSP90B1,0.4545,0.00025678552391671024,-0.444,-0.5764,69,1117,0.09660483631731946
OSM,-0.4296,0.0002586042129960032,-0.1297,-0.06,69,1117,0.09660483631731946
POLD3,-0.4911,0.00030905536612850525,-1.9028,-1.7299,69,1117,0.1080521439837804
SALL3,0.4301,0.0003103517114768755,0.049,-0.0058,69,1117,0.1080521439837804
FAM110C,0.4814,0.00031339634250849544,0.0614,-0.0091,69,1117,0.1080521439837804
YKT6,-0.5357,0.000320907260663374,-1.7973,-1.6021,69,1117,0.1080521439837804
DDX31,0.4592,0.00032269885713265555,-0.1085,-0.1833,69,1117,0.1080521439837804
PREP,-0.4605,0.00032540381323541026,-0.1341,-0.077,69,1117,0.1080521439837804
BCL2L1,-0.3881,0.0003331835425529107,-1.4301,-1.1685,69,1117,0.10862389275484077
TAF2,0.4047,0.0003560996327533124,-0.6923,-0.7902,69,1117,0.11339469974701376
RPL4,0.4128,0.00036155487692363775,-2.7232,-2.8987,69,1117,0.11339469974701376
GSDMB,-0.6774,0.00037218708209039444,-0.247,-0.1399,69,1117,0.11339469974701376
PPM1D,0.3731,0.0003768326213994781,-0.1376,-0.251,69,1117,0.11339469974701376
CEP120,0.4782,0.00037943684037816216,0.0444,-0.0421,69,1117,0.11339469974701376
GPX5,0.36,0.0003981428027578427,0.167,0.1312,69,1117,0.11657761512775183
GAB1,-0.4004,0.0004030902982499924,-0.2196,-0.1329,69,1117,0.11657761512775183
DNAJB11,0.3942,0.0004217267632506561,-0.1561,-0.235,69,1117,0.12003146971186532
SF3B5,-0.4341,0.00047866737980649415,-2.9409,-2.7776,69,1117,0.12950103733283444
SOX7,0.3782,0.0004799672239812285,0.0567,0.0037,69,1117,0.12950103733283444
PRELID1,-0.4548,0.0004799672239812285,-3.2454,-3.0588,69,1117,0.12950103733283444
ITPK1,0.33,0.0004838865373542974,-0.1734,-0.2469,69,1117,0.12950103733283444
KRTAP5-7,-0.5264,0.0005510267886373704,-0.9522,-0.7917,59,987,0.14530090216259836
ADH5,0.3586,0.0005672997422719815,-0.2026,-0.2533,69,1117,0.14742393737215795
ARIH1,-0.4293,0.0005913354377611974,-1.5656,-1.3917,69,1117,0.15098282557378526
UTY,-0.5816,0.0006019129326078001,0.3553,0.4332,27,328,0.15098282557378526
GALNT5,-0.3635,0.0006081526619049661,-0.0034,0.0361,69,1117,0.15098282557378526
PDCL,0.4058,0.000614675493106147,-0.2576,-0.3704,69,1117,0.15098282557378526
LRRC8A,-0.4122,0.0006329504920750637,-0.0443,0.0086,69,1117,0.15233551068961929
FAM53B,0.3676,0.0006371737940840692,0.0177,-0.032,69,1117,0.15233551068961929
SLC7A11,0.3509,0.0006945157593116085,0.1226,0.0531,69,1117,0.16345051726945442
PIK3CD,0.3559,0.0007018955903043885,-0.1017,-0.1701,69,1117,0.16345051726945442
MRPS5,-0.4437,0.0007244746138325727,-0.8583,-0.7293,69,1117,0.16443739621052988
CD1A,0.3541,0.0007244746138325727,0.0824,0.0395,69,1117,0.16443739621052988
IQGAP1,-0.3774,0.0007566237313148156,-0.1001,-0.0275,69,1117,0.16824616576028473
THNSL2,-0.3625,0.0007716705926295816,-0.0918,-0.0459,69,1117,0.16824616576028473
ZEB2,0.437,0.0007787871149463852,-0.2291,-0.3648,69,1117,0.16824616576028473
CRHR1,-0.4531,0.0007787871149463852,-0.1102,-0.0615,69,1117,0.16824616576028473
EMC8,0.3959,0.0008036517598028542,-0.1087,-0.1619,69,1117,0.17155094886934497
EIF4B,0.3749,0.000832504022733922,-0.5499,-0.6423,69,1117,0.17561917213696418
CDKN2C,-0.3625,0.000880444250351288,0.1819,0.2329,69,1117,0.18357262619824352
FTH1,-0.5255,0.0009299623817016074,-0.8165,-0.6927,59,987,0.19141379286033225
TERT,0.3667,0.0009394018053487947,-0.0079,-0.0667,69,1117,0.19141379286033225
ATXN3,-0.4611,0.0009553189159024718,-0.0297,0.0247,69,1117,0.19246992675333957
CDK1,-0.4269,0.0009853624516023651,-2.7959,-2.5746,69,1117,0.1940387179936913
CX3CR1,-0.4108,0.0009891787972799407,0.0577,0.1047,69,1117,0.1940387179936913
CYLD,-0.4014,0.0009955697984172437,-0.1908,-0.1253,69,1117,0.1940387179936913
CCNK,0.4406,0.0010175862560279853,-1.2315,-1.3469,69,1117,0.1961971952348151
EOGT,-0.3061,0.0010320714249820264,-0.0673,-0.0335,69,1117,0.1968731140569438
RPL9,0.4604,0.0010732262319947288,-2.232,-2.4425,59,1008,0.20133028925610258
WNT3,0.4083,0.001096137892376715,0.0907,0.0479,69,1117,0.20133028925610258
YBX1,0.316,0.0010975401294508152,-1.2133,-1.3317,69,1117,0.20133028925610258
ALG2,0.4387,0.0011003495815681253,-1.3604,-1.5561,69,1117,0.20133028925610258
MYO1B,-0.3691,0.0011144968649522222,-0.0269,0.0211,69,1117,0.20185902308543735
MDM2,0.4657,0.0011331397909202904,-0.3834,-0.633,69,1117,0.20297488881938
MCM10,0.2997,0.0011432972935562647,-0.4735,-0.5399,69,1117,0.20297488881938
CYB5D1,0.4103,0.0012639148285283083,0.092,0.0502,69,1117,0.22142709885058662
H1-3,0.4122,0.0012719308003798127,-0.0742,-0.1372,69,1117,0.22142709885058662
TP53,-0.4346,0.0013044662729267162,0.1506,0.3873,69,1117,0.22328192553482853
CAPRIN1,-0.3849,0.001317694194233869,-0.2179,-0.111,69,1117,0.22328192553482853
PUS7,-0.4334,0.0013243544706288387,-0.1071,-0.0457,69,1117,0.22328192553482853
RPS27A,0.3364,0.0013479108198142904,-1.7556,-1.8713,69,1117,0.22328192553482853
ZSCAN22,0.4312,0.0013649727804766962,0.0224,-0.0274,69,1117,0.22328192553482853
PNMT,-0.4848,0.0013874511641898402,-0.1876,-0.1104,69,1117,0.22328192553482853
MIB1,-0.2225,0.0014067374412372752,-0.3152,-0.2411,69,1117,0.22328192553482853
CRIP2,0.391,0.0014298488783480096,0.0656,0.0099,69,1117,0.22328192553482853
RPL17,0.3833,0.0014298488783480096,-3.7018,-3.8115,69,1117,0.22328192553482853
STPG4,-0.3587,0.001433435393016102,0.0559,0.0967,69,1117,0.22328192553482853
FANCL,0.3473,0.0014460536004572593,-0.1792,-0.2511,69,1117,0.22328192553482853
BANP,-0.5065,0.0014514926793059086,-1.1707,-1.0213,69,1117,0.22328192553482853
EPHA4,0.4041,0.0014642572710476145,0.1045,0.0611,69,1117,0.22328192553482853
FAM8A1,0.3347,0.0014808208965246118,-0.0004,-0.0373,69,1117,0.22328192553482853
IGF1R,0.3913,0.001484525070582965,-0.1463,-0.2649,69,1117,0.22328192553482853
MLST8,-0.4427,0.0015031743335682313,-0.8952,-0.7321,69,1117,0.22328192553482853
MAGEE1,-0.4361,0.0015144672462138787,0.034,0.0969,69,1117,0.22328192553482853
PLCH1,0.4176,0.0015411219643145593,0.1574,0.1115,69,1117,0.22328192553482853
ZNF446,0.3597,0.0015507457429538708,0.04,-0.0073,69,1117,0.22328192553482853
CDKN1B,-0.3316,0.0015546107268969772,0.0024,0.0712,69,1117,0.22328192553482853
C12orf56,-0.3635,0.0015662589649625407,-0.3217,-0.2582,69,1117,0.22328192553482853
RAB14,0.3939,0.0015897968840250945,-0.0567,-0.1272,69,1117,0.22328192553482853
TSG101,-0.4271,0.0016398835625670224,-1.273,-1.1225,69,1117,0.22328192553482853
ARHGAP17,-0.3493,0.0016480308844840082,0.0027,0.0456,69,1117,0.22328192553482853
CBLL2,0.343,0.0016582674119114751,0.0289,-0.0082,69,1117,0.22328192553482853
CCDC117,-0.3659,0.0016706284560466759,-0.1264,-0.0791,69,1117,0.22328192553482853
KLF6,0.3426,0.001678916186918696,0.107,0.0392,69,1117,0.22328192553482853
FANCA,0.4474,0.001685156788013983,-0.1505,-0.2539,69,1117,0.22328192553482853
HYLS1,0.3099,0.0016893290359467849,-0.0176,-0.0653,69,1117,0.22328192553482853
SLC12A3,-0.3401,0.0016893290359467849,-0.1049,-0.0654,69,1117,0.22328192553482853
RAB35,-0.4158,0.0016914187213456007,-0.2598,-0.1469,69,1117,0.22328192553482853
ATP6V0A1,-0.3472,0.0016935107842695153,-0.2362,-0.174,69,1117,0.22328192553482853
PCNA,-0.3953,0.0016935107842695153,-3.2372,-3.0377,69,1117,0.22328192553482853
SPINK4,0.3812,0.001725178688838764,0.0628,0.0183,69,1117,0.22364922915819
CDS2,0.3886,0.0017273091241422466,-0.2161,-0.3384,69,1117,0.22364922915819
OCEL1,-0.3226,0.0017337149547146512,0.0176,0.0526,69,1117,0.22364922915819
MT1HL1,0.4195,0.0017627878344924357,-0.1335,-0.2028,59,1006,0.2257753475734562
SPDYE4,0.3693,0.0017813626709766272,-0.0243,-0.0681,69,1117,0.22653626988143194
GJD2,-0.3584,0.0018167684075701502,0.0508,0.0881,69,1117,0.22906721432616808
PA2G4,0.4054,0.00184601050360578,-0.4366,-0.5242,69,1117,0.22906721432616808
RHEX,-0.305,0.001866507685246838,-0.1529,-0.1154,69,1117,0.22906721432616808
CIMAP1C,0.4043,0.001866507685246838,0.0608,0.0151,69,1117,0.22906721432616808
RAB8B,-0.3136,0.0018918436609058483,-0.0026,0.0372,69,1117,0.22906721432616808
CEP70,0.3065,0.0018941625246987808,0.0596,0.0292,69,1117,0.22906721432616808
BACC1,-0.387,0.001898808085688313,-0.3975,-0.3357,69,1117,0.22906721432616808
PACSIN1,-0.3916,0.0019034641087836174,-0.0237,0.0218,69,1117,0.22906721432616808
PEX16,-0.339,0.0019529893340189967,-0.0472,-0.0029,69,1117,0.23346034498863086
EIF3K,0.3555,0.001998814395313369,-0.1817,-0.2492,69,1117,0.2373559001481061
YTHDF2,0.376,0.0020208636278100066,-0.2285,-0.3324,69,1117,0.23839543230435017
CCDC102B,0.3589,0.002038167096913666,0.1136,0.0756,69,1117,0.23886519094613687
DCLRE1B,0.2886,0.0020807572598570906,-0.6822,-0.8,69,1117,0.24129586795319333
USP4,-0.3868,0.0020858211774438104,-0.1649,-0.112,69,1117,0.24129586795319333
MCM6,-0.4472,0.0021010808309741874,-1.1608,-1.0213,69,1117,0.2415030793602446
RBX1,-0.4374,0.0021422751676380193,-1.1546,-1.0282,69,1117,0.24271526357600304
TNFRSF21,-0.38,0.0021526888139992892,0.0853,0.1249,69,1117,0.24271526357600304
NR2F2,-0.2914,0.0021579130226331636,0.0172,0.0742,69,1117,0.24271526357600304
RPS6KA3,0.354,0.0021657711322380507,-0.075,-0.1292,69,1117,0.24271526357600304
ARHGDIG,-0.3515,0.002202790333057554,-0.0769,-0.0357,69,1117,0.24529512884119226
IPCEF1,0.2973,0.0022161514066294766,0.0185,-0.0159,69,1117,0.24529512884119226
STT3A,0.3846,0.0022349817034981526,-0.1676,-0.2666,69,1117,0.24586169892899
PPM1G,0.3465,0.0022758269875909946,-0.1768,-0.2704,69,1117,0.24882837630789098
CYRIB,-0.3895,0.0023062135743588297,0.027,0.1041,69,1117,0.25062251879895864
APOC2,-0.3828,0.002336971350545814,-0.1133,-0.067,69,1117,0.2506336279784635
BAG6,-0.3224,0.0023454247865760487,-0.1894,-0.1314,69,1117,0.2506336279784635
CRYBG1,-0.4872,0.002348248814922864,0.0675,0.131,69,1117,0.2506336279784635
NEUROD6,-0.4257,0.002376660833770841,0.052,0.0965,69,1117,0.2515872881260369
TP53BP1,-0.3658,0.0023852456071287867,-0.1496,-0.0592,69,1117,0.2515872881260369
PRSS21,0.3555,0.0024111705377169693,0.0591,0.0163,69,1117,0.25283449656025136
KBTBD2,0.3357,0.0024815696472531533,-0.1371,-0.2003,69,1117,0.25757374725821397
CBFB,0.2603,0.0024905005370076663,-0.1287,-0.2521,69,1117,0.25757374725821397
PTEN,-0.3387,0.0024994608233187905,0.2776,0.4224,69,1117,0.25757374725821397
SYNCRIP,0.3937,0.002584523504669026,-0.2365,-0.3425,69,1117,0.2648176626412589
RUNX2,0.3374,0.002653206441730255,-0.1536,-0.2222,69,1117,0.2703104812878705
HEYL,-0.4127,0.002707417812449361,-0.0071,0.0336,69,1117,0.27403399747989393
ELF5,-0.3435,0.0027203196448285717,-0.0273,0.0078,69,1117,0.27403399747989393
PLGRKT,-0.4011,0.002785675420484705,0.1854,0.2307,69,1117,0.27611668664017913
ADAP2,-0.2604,0.002785675420484705,-0.1702,-0.133,69,1117,0.27611668664017913
TTC33,-0.2961,0.002802236899637102,-0.1311,-0.0855,69,1117,0.27611668664017913
USP51,-0.3268,0.0028155507712133375,-0.0565,-0.0128,69,1117,0.27611668664017913
NLRP13,0.3933,0.002842351958373034,-0.0743,-0.1264,69,1117,0.27611668664017913
ZNF324B,0.3722,0.002859220777046762,-0.0094,-0.0569,69,1117,0.27611668664017913
FAM83E,0.3973,0.002859220777046762,-0.1488,-0.2043,69,1117,0.27611668664017913
ZNHIT6,0.3376,0.0028693858893360617,-0.5298,-0.6048,69,1117,0.27611668664017913
ESRP2,-0.3981,0.0028795839831416816,-0.1873,-0.1226,69,1117,0.27611668664017913
LBX1,-0.3419,0.0029069408656138213,-0.045,0.0005,69,1117,0.27694285744671854
EGFR,-0.4582,0.0029241591632826283,-0.4031,-0.2315,69,1117,0.27694285744671854
SHOC2,0.3757,0.002934534767434974,-0.1554,-0.2642,69,1117,0.27694285744671854
EIF3E,0.4027,0.002983399903898424,-1.3501,-1.4947,69,1117,0.28008033338640126
RB1CC1,-0.3739,0.003058090635026963,-0.3045,-0.2144,69,1117,0.283195084211794
DDIT4,-0.2955,0.003072509327406742,0.0126,0.0744,69,1117,0.283195084211794
SLC25A5,0.3744,0.0030978912958022384,-0.3172,-0.3814,69,1117,0.283195084211794
PCSK1,-0.397,0.0031161381675404425,-0.0095,0.0291,69,1117,0.283195084211794
ZCCHC14,-0.3709,0.0031161381675404425,-0.0284,0.0227,69,1117,0.283195084211794
ZNF318,-0.3495,0.003119799279448969,-0.1437,-0.0955,69,1117,0.283195084211794
CYTH3,0.3539,0.0031271332705334457,-0.0075,-0.0601,69,1117,0.283195084211794
EIF4G1,0.4119,0.0031975941708916335,-0.701,-0.8135,69,1117,0.2860381162940322
VRTN,-0.3275,0.003205094657487679,-0.1335,-0.0906,69,1117,0.2860381162940322
STK26,-0.3983,0.0032163754527899254,0.0949,0.1424,69,1117,0.2860381162940322
CCDC28B,-0.322,0.003235257205518185,-0.1931,-0.1549,69,1117,0.2860381162940322
NAPA,-0.4048,0.003239045654350007,-1.4536,-1.2926,69,1117,0.2860381162940322
TRAF4,-0.4608,0.0032542399042988436,-0.248,-0.1712,69,1117,0.2860381162940322
EOMES,0.3436,0.00328482338168119,0.0597,0.0157,69,1117,0.28731789296061183
POLR2G,-0.3987,0.003346777137437615,-1.7379,-1.5942,69,1117,0.29131582937569844
SCML1,0.3589,0.003378151381498465,0.0628,0.0266,69,1117,0.2926262435828453
LIX1L,-0.458,0.0034257150803505497,-0.2073,-0.145,69,1117,0.29531969762387356
TAF3,0.4029,0.0034497248227180494,-0.2015,-0.2886,69,1117,0.2959665827567337
UBE2Q1,0.352,0.003477929712691972,-0.2033,-0.2925,69,1117,0.2969655127537131
FCMR,-0.4119,0.0035349700078216384,-0.1085,-0.0568,69,1117,0.30034741000477966
SCTR,-0.3895,0.0035596753724109202,-0.1127,-0.0618,69,1117,0.30034741000477966
FAM204A,0.2648,0.003576232770452725,-0.1084,-0.1509,69,1117,0.30034741000477966
CCDC134,0.3358,0.0035845377135141844,0.0635,0.0182,69,1117,0.30034741000477966
ONECUT2,0.3141,0.003626326175383036,0.1049,0.0616,69,1117,0.30138838938445467
TIGD2,0.3352,0.00363473684644235,0.0052,-0.0308,69,1117,0.30138838938445467
LAMP5,-0.421,0.0036473861188124844,0.1189,0.1621,69,1117,0.30138838938445467
NUDT19,-0.4164,0.003724126043233859,-0.0105,0.0399,69,1117,0.3063179086294786
GNB1,0.2809,0.0037673907556970265,-0.1097,-0.168,69,1117,0.30846156913426204
RADX,-0.3334,0.0037935683506546605,0.0358,0.072,69,1117,0.308504954750573
ABCB4,-0.3566,0.00380233087947558,-0.0549,-0.01,69,1117,0.308504954750573
GPR108,0.3648,0.003873095952896854,-0.0083,-0.0572,69,1117,0.3128310068981689
NCL,0.354,0.003949592913010707,-0.6652,-0.7601,69,1117,0.31757915032822864
SP110,0.3235,0.004041344376192376,0.0409,-0.0097,69,1117,0.3217928912585495
POT1,0.3686,0.004073911700005017,-0.3415,-0.4417,69,1117,0.3217928912585495
SLC39A3,0.3817,0.004073911700005017,0.1106,0.077,69,1117,0.3217928912585495
CPLX1,0.3246,0.0040832603014783805,0.1642,0.1261,69,1117,0.3217928912585495
FOXK1,-0.4674,0.004125570413501516,-0.3796,-0.2448,69,1117,0.3217928912585495
THAP5,0.3363,0.0041302960106786,-0.1436,-0.1948,69,1117,0.3217928912585495
CDHR2,0.3117,0.004144502286886709,0.0929,0.0383,69,1117,0.3217928912585495
OR2W1,0.3274,0.004146531425016459,-0.0356,-0.0697,59,1008,0.3217928912585495
SPCS3,0.3925,0.004163512953654759,-0.9019,-1.0279,69,1117,0.3217928912585495
VPS25,-0.2876,0.004192177321351977,-2.6934,-2.5374,69,1117,0.32261773197065363
LRRC1,-0.3516,0.004221020597283148,-0.2383,-0.1856,69,1117,0.322653826806967
DCTN5,0.3333,0.004240349324941156,-1.1443,-1.2485,69,1117,0.322653826806967
SLX4,0.3471,0.004264623108206524,-0.2567,-0.3245,69,1117,0.322653826806967
ABHD17A,0.3851,0.004264623108206524,-0.2126,-0.284,69,1117,0.322653826806967
ZNF214,0.3186,0.004343148413776305,0.0525,0.0222,69,1117,0.32658845904642547
CDC73,0.3004,0.004353055697512447,-1.0319,-1.1133,69,1117,0.32658845904642547
KRT18,-0.3521,0.004377913602884929,-0.1408,-0.0606,69,1117,0.3270848700555403
CAPZB,-0.419,0.0044939253945345484,-1.4728,-1.2819,69,1117,0.3343592375493734
FRG2B,0.3729,0.004584395250065535,-0.0906,-0.144,59,987,0.3396809554914261
GAK,-0.3154,0.0046231783991119565,-0.5417,-0.4537,69,1117,0.3399292805348831
MAGI3,0.3697,0.004649429464953461,0.0566,0.0182,69,1117,0.3399292805348831
PIP4P2,0.3657,0.004654695845845045,0.0899,0.0517,69,1117,0.3399292805348831
TMEM119,0.3032,0.004670527411096826,-0.0853,-0.1212,69,1117,0.3399292805348831
INSC,-0.3743,0.004697021719620144,-0.0789,-0.0356,69,1117,0.3399292805348831
SLC12A6,-0.2793,0.004761164041652196,-0.0631,-0.0283,69,1117,0.3399292805348831
TOB2,-0.3732,0.004766544856079328,0.0907,0.1474,69,1117,0.3399292805348831
CDKL4,-0.3255,0.004766544856079328,-0.0101,0.0306,69,1117,0.3399292805348831
SPTSSA,0.3964,0.004771931173549815,-0.3305,-0.4336,69,1117,0.3399292805348831
SPATA3,0.3557,0.00477732299898447,0.0383,-0.0009,69,1117,0.3399292805348831
YEATS2,0.3192,0.004826098099994737,-0.4736,-0.5498,69,1117,0.3410804659567822
NPM3,-0.2957,0.0048315452765056435,-0.3207,-0.2732,69,1117,0.3410804659567822
CCDC77,0.234,0.004875323349907264,-0.0353,-0.0741,69,1117,0.34263846572891327
FAAP100,0.3346,0.004891832425776688,-0.2725,-0.3313,69,1117,0.34263846572891327
CD248,-0.2822,0.004930550436244745,-0.0747,-0.044,69,1117,0.3440066142891226
SLC13A3,-0.3662,0.004969545406930384,-0.0317,0.0048,69,1117,0.3453834057816617
PSTK,0.3472,0.005014452440711578,-0.4392,-0.5709,69,1117,0.34566206678994343
SPATA2,-0.3057,0.005014452440711578,-0.0098,0.0267,69,1117,0.34566206678994343
FAM13A,-0.3049,0.005031386951769296,0.0251,0.0543,69,1117,0.34566206678994343
ZNF135,0.3577,0.0050711020650806475,-0.0061,-0.0411,69,1117,0.34612957411548734
KCNK5,-0.4259,0.00507679872803375,-0.0317,0.0302,69,1117,0.34612957411548734
CTF1,-0.2614,0.0051861401778431305,-0.0752,-0.0437,69,1117,0.3498511916748863
L3MBTL4,-0.3493,0.0051861401778431305,0.0715,0.1071,69,1117,0.3498511916748863
STAP1,0.3811,0.00520359781825193,0.1221,0.0803,69,1117,0.3498511916748863
CSTF1,0.374,0.0052094288203220485,-0.8984,-1.0079,69,1117,0.3498511916748863
PRDM2,-0.2908,0.005238672479517757,0.0648,0.0919,69,1117,0.35050237399340634
GRIK5,-0.3131,0.005315401328426295,-0.1267,-0.0878,69,1117,0.35431398223052746
KRT1,0.314,0.005339213577066378,-0.0016,-0.0384,69,1117,0.35458310611250826
ZNF8,0.3452,0.0054112294511138295,-0.0061,-0.0612,69,1117,0.3549100909400874
HECTD1,-0.3624,0.005423316999060367,-0.4894,-0.3833,69,1117,0.3549100909400874
SNTB1,-0.3314,0.005429369909669155,-0.0005,0.0402,69,1117,0.3549100909400874
HOXC12,0.3212,0.005435428918493052,0.0354,-0.0085,69,1117,0.3549100909400874
MEX3A,-0.2634,0.005459726042962769,-0.3437,-0.2957,69,1117,0.3549100909400874
AMIGO2,-0.3777,0.005465815623162619,0.0604,0.1111,69,1117,0.3549100909400874
LSM12,0.2939,0.005484121167420884,-0.4185,-0.5177,69,1117,0.3549100909400874
RFC4,0.3968,0.005502482030078875,-0.7613,-0.8457,69,1117,0.3549100909400874
ANKRD33B,0.3538,0.005557897984278296,-0.0317,-0.075,69,1117,0.3561622394711968
PGPEP1L,0.322,0.0055882596800194365,0.0894,0.0523,69,1096,0.3561622394711968
CABCOCO1,-0.2711,0.005595121220159562,-0.0891,-0.0513,69,1117,0.3561622394711968
S100A2,-0.3484,0.005601346914889158,-0.0518,-0.0135,69,1117,0.3561622394711968
MUS81,0.3059,0.005682851631611045,-0.2501,-0.3082,69,1117,0.35867195844666644
SNRPD1,-0.3823,0.005689165315798908,-3.1679,-2.9875,69,1117,0.35867195844666644
EFTUD2,-0.3742,0.005701811668052714,-1.779,-1.6585,69,1117,0.35867195844666644
RPL22L1,-0.2911,0.005720828738818058,-0.3264,-0.2558,69,1117,0.35867195844666644
USP1,0.3348,0.005771820896500754,-0.1894,-0.2734,69,1117,0.35930549596905115
LYPD5,-0.3253,0.005771820896500754,0.0005,0.0392,69,1117,0.35930549596905115
TRAF2,-0.374,0.005791048370701901,-0.4966,-0.3565,69,1117,0.35930549596905115
ECRG4,-0.3457,0.0058685370999017545,-0.014,0.0355,69,1117,0.3595172453266783
TRIM9,-0.3232,0.0059207142031840725,-0.2881,-0.2345,69,1117,0.3595172453266783
OR52N5,-0.3028,0.005922460554164008,0.0614,0.0931,59,1008,0.3595172453266783
KIAA1549L,-0.3419,0.0059667117319456425,0.0573,0.0939,69,1117,0.3595172453266783
UGT3A2,0.2997,0.005979912896556206,-0.017,-0.0675,69,1117,0.3595172453266783
H1-2,0.2753,0.00599976399164426,-0.3095,-0.3575,69,1117,0.3595172453266783
PANK3,0.3362,0.006019674441073251,-0.1155,-0.1556,69,1117,0.3595172453266783
GLYCTK,-0.3411,0.006046314301987907,-0.0249,0.0134,69,1117,0.3595172453266783
MYL3,-0.2943,0.006059674018846833,-0.1162,-0.0819,69,1117,0.3595172453266783
TIMP3,-0.2635,0.006099912864857347,-0.0229,0.0086,69,1117,0.3595172453266783
LIG4,0.3667,0.00610664268838212,-0.0332,-0.0898,69,1117,0.3595172453266783
CSRNP3,0.3288,0.006126872301180595,0.0785,0.0427,69,1117,0.3595172453266783
