gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
CDKN2B,0.9095,1.5134906606192537e-35,0.2229,0.0794,203,962,2.7901200328515943e-31
MTAP,0.828,3.0991402743749268e-24,0.1164,0.0043,206,980,2.856632547905089e-20
WDR77,-0.7187,2.444344893903911e-18,-1.6342,-1.3118,206,980,1.5020499373039533e-14
PRMT5,-0.6726,3.7376435078244726e-16,-1.3042,-1.0573,206,980,1.7225864516686038e-12
IFNA1,0.5907,1.3388211780697888e-11,0.0204,-0.0472,200,845,4.607717581066363e-08
CCND3,-0.3413,1.4996639808189953e-11,-0.4437,-0.322,206,980,4.607717581066363e-08
CDKN2A,0.3998,5.390350419636794e-11,0.2383,0.1607,206,980,1.419587285514347e-07
IFNA17,0.4763,9.2536834675389e-11,0.0365,-0.0436,200,846,2.132395684050995e-07
IFNA21,0.5665,1.7441246703652527e-09,-0.0481,-0.1377,200,845,3.5725486997981594e-06
DMRTA1,0.4727,2.7985067246979123e-09,0.0892,0.0221,206,980,5.159047146980601e-06
IFNA7,0.4681,1.2355584836990399e-08,-0.0269,-0.0851,200,846,2.0706836951810728e-05
IFNA8,0.4107,2.37399615507423e-08,0.1193,0.0593,206,980,3.647051593232786e-05
AMD1,0.3803,3.5522355500693056e-08,-0.4088,-0.5291,206,980,5.0373432588867424e-05
IFNA6,0.4669,5.3096056299776665e-08,0.1755,0.1222,206,980,6.991612842045592e-05
IFNE,0.3987,6.948193499954283e-08,0.1958,0.1497,206,980,8.136294612064572e-05
PKHD1L1,-0.3996,7.061606389641071e-08,0.001,0.0486,206,980,8.136294612064572e-05
IFNA2,0.4327,1.4433694266170953e-07,0.1603,0.1083,203,864,0.0001560848167429928
CDK6,-0.3219,1.5324618624257473e-07,-0.7355,-0.5623,206,980,0.0001560848167429928
IFNA14,0.4731,1.6086853908960473e-07,0.0414,-0.0216,206,980,0.0001560848167429928
MSI2,-0.3589,3.197129896503293e-07,-0.2065,-0.1438,206,980,0.0002921905891666712
PRPF38B,-0.3864,3.328452602386816e-07,-2.0277,-1.8699,206,980,0.0002921905891666712
NCAPH,0.3716,6.167409654421039e-07,-0.8535,-0.9339,206,980,0.0005168008953602357
IFNA4,0.4333,2.1280069434328814e-06,-0.0131,-0.0743,200,846,0.0017056438261819637
EZH2,0.3709,3.93332263677465e-06,0.0441,-0.0493,206,980,0.0030212834503725284
OXR1,-0.3279,6.74302182300946e-06,-0.0209,0.0182,206,980,0.004527448042784959
JUN,-0.369,6.814390020981227e-06,-0.3987,-0.2851,206,980,0.004527448042784959
FGFR1,-0.2909,7.032855742960323e-06,-0.2663,-0.1669,206,980,0.004527448042784959
SGF29,0.3744,7.0402520774432675e-06,-0.4446,-0.5859,206,980,0.004527448042784959
GNAT2,-0.2987,7.1221043255092916e-06,-0.1204,-0.0869,206,980,0.004527448042784959
IFNA5,0.3078,8.341906310460601e-06,0.0562,0.0152,206,980,0.00512610142777804
KEAP1,0.3411,8.982207293317299e-06,-0.039,-0.2014,206,980,0.005341515853300142
UPF1,0.3124,1.027820782968335e-05,-1.1197,-1.2107,206,980,0.005921211291881642
QKI,-0.2965,1.0767058323982766e-05,-0.0759,-0.0192,206,980,0.006014870309170373
SUZ12,0.3623,1.1359602986725827e-05,-0.277,-0.3851,206,980,0.006063815164955587
TUBB,-0.349,1.1512532181906457e-05,-2.1721,-1.9164,206,980,0.006063815164955587
ZC3H8,-0.3254,1.6089295986399396e-05,-0.8488,-0.771,206,980,0.008239060319702025
ACTR1A,-0.3142,2.1217086428171942e-05,-1.0449,-0.8831,206,980,0.01044849041753504
PPP1R15B,0.3234,2.153743617392631e-05,-0.745,-0.8997,206,980,0.01044849041753504
CHMP4B,-0.3145,2.5606337316571934e-05,-1.4153,-1.2035,206,980,0.012103918677718041
VRK1,-0.224,3.066962082360101e-05,-0.4666,-0.3951,206,980,0.01391789124150459
DPH3,-0.3078,3.106336729487826e-05,-1.0928,-1.0023,206,980,0.01391789124150459
TFAM,0.2985,3.170958374902214e-05,-0.5954,-0.6777,206,980,0.01391789124150459
FHL1,-0.3061,3.24637549978138e-05,0.0607,0.0883,206,980,0.01391789124150459
TRIP10,-0.3313,3.956072835650323e-05,-0.1023,-0.0632,206,980,0.016575046073912206
EGFR,0.3085,4.4724730443156014e-05,-0.1461,-0.2615,206,980,0.018322231238212916
FOXP4,-0.2844,4.6658418860302555e-05,-0.0955,-0.0592,206,980,0.018698868514992993
TEX264,0.2949,4.857795759888584e-05,0.0108,-0.0228,206,980,0.01905392868798852
TOPORS,-0.3188,5.3966376304538275e-05,0.0069,0.0496,206,980,0.020726461399461733
SLC25A2,0.2718,6.043135790297001e-05,-0.0483,-0.079,206,980,0.022735756794719432
SNRNP70,0.308,6.223218845887848e-05,-1.1867,-1.2678,206,980,0.022945007884788496
PRC1,-0.2842,6.762507923584037e-05,-1.6271,-1.5212,206,980,0.024338435067393745
ARF4,-0.2657,6.865194594545564e-05,-0.8026,-0.6857,206,980,0.024338435067393745
DOCK7,-0.2515,7.182178812552003e-05,-0.2091,-0.159,206,980,0.02498178611498041
ABHD3,-0.2366,8.149570829781481e-05,-0.1263,-0.0978,206,980,0.027821729305004
DNAJC19,0.208,9.019213407348558e-05,-0.2615,-0.325,206,980,0.030230763484449214
KMT2A,0.2645,9.811661566501874e-05,-0.1517,-0.2181,206,980,0.03110844492516186
RNF111,-0.3127,9.820724290246124e-05,0.0075,0.0534,206,980,0.03110844492516186
CDRT15L2,-0.2876,9.884384990927733e-05,-0.042,-0.0038,206,980,0.03110844492516186
MIDEAS,-0.2928,0.0001003136114144248,-0.1158,-0.0636,206,980,0.03110844492516186
ZNF439,-0.2831,0.00010236824578560303,0.072,0.1057,206,980,0.03110844492516186
DHCR24,0.2748,0.00010293545649226326,0.029,-0.005,206,980,0.03110844492516186
RHOA,-0.2235,0.00010947411353248433,-0.5178,-0.4267,206,980,0.03221103680614694
C9orf152,-0.2966,0.0001100784008021295,0.0452,0.0782,206,980,0.03221103680614694
DNAJC24,-0.3179,0.00011460695600155092,-0.0837,-0.0326,206,980,0.03301217552950924
ELMO2,-0.2409,0.00011985671730435071,-0.4128,-0.3294,206,980,0.03399320897701085
ARHGAP1,-0.2937,0.00012206396210287844,-0.155,-0.1005,206,980,0.03409468396009945
PFDN1,-0.2744,0.00012499070330744807,-0.8523,-0.7383,206,980,0.03438250049590331
MKLN1,0.2955,0.00012682452040799701,-0.09,-0.1321,206,980,0.03438250049590331
CCND1,-0.2556,0.0001526795727776903,-1.4178,-1.1939,206,980,0.04031798143828792
PHIP,0.2836,0.0001530924166357556,-0.1112,-0.1632,206,980,0.04031798143828792
TMEM47,0.2759,0.00015699662510145875,0.0375,0.0048,206,980,0.04076384202458299
TADA2B,0.3058,0.00017079998272964082,-0.1353,-0.2546,206,980,0.04373191224473512
RCBTB1,-0.2659,0.00017481485963899413,0.1199,0.1539,206,980,0.044146738869107624
UBE2Q1,0.2891,0.00017987810625512272,-0.2269,-0.3,206,980,0.044811525524502537
VBP1,-0.2841,0.0001924613667458553,-0.7346,-0.6341,206,980,0.046390738458044756
RING1,0.2624,0.00019400509811072256,-0.1253,-0.1701,206,980,0.046390738458044756
CYLD,0.241,0.00019400509811072256,-0.0967,-0.136,206,980,0.046390738458044756
METTL2B,-0.2904,0.0001962830268363163,-0.1328,-0.096,200,846,0.046390738458044756
CLNS1A,-0.2948,0.00020029714092585461,-1.7463,-1.6157,206,980,0.04674022522744468
MRPS34,0.2758,0.0002091698130471378,-0.6272,-0.7222,206,980,0.047900745344547795
PIK3C2G,-0.338,0.00021046706660745167,0.0526,0.0938,206,980,0.047900745344547795
EED,0.294,0.00021554187514674332,-0.2379,-0.3316,206,980,0.04818736615273518
ELAVL2,0.3096,0.00021764214702287208,0.1317,0.097,206,980,0.04818736615273518
TADA3,0.3305,0.00021956814520367535,-0.322,-0.4068,206,980,0.04818736615273518
SNUPN,-0.2631,0.00023248250160987023,-1.0994,-1.0089,206,980,0.050421351966799505
ACSF2,-0.3036,0.0002582170552209965,-0.161,-0.1228,206,980,0.05475906177358568
KIRREL1,0.26,0.00025844232166834886,0.2197,0.1609,206,980,0.05475906177358568
SNAPC5,-0.2821,0.0002641342312633407,-1.5007,-1.3905,206,980,0.05475906177358568
WWTR1,-0.2408,0.00026436433403032955,-0.4048,-0.3294,206,980,0.05475906177358568
TMEM150A,-0.2537,0.00027491562196967615,-0.0596,-0.0231,206,980,0.055981445728872536
PICALM,0.2187,0.00027924562229502466,-0.0184,-0.0667,206,980,0.055981445728872536
URGCP,-0.3074,0.0002809467057647224,-0.1013,-0.0686,206,980,0.055981445728872536
MROH2B,-0.2515,0.0002824125008291373,0.1071,0.1334,206,980,0.055981445728872536
IFT70A,-0.2776,0.0002885075552098478,-0.1258,-0.0774,203,962,0.05616384373057155
PCDHGA4,-0.2334,0.0002894258288258366,-0.1369,-0.1096,203,864,0.05616384373057155
RPS25,-0.2622,0.0002959309176789497,-1.5562,-1.4627,206,980,0.056827984035535815
TOGARAM2,-0.2906,0.00030134992304698647,-0.0033,0.025,206,980,0.05727201888011541
KCNQ3,-0.2289,0.00030580465486355364,0.0041,0.0257,206,980,0.05740524390252052
EVA1A,-0.2996,0.0003097864356061318,-0.0704,-0.0358,206,980,0.05740524390252052
VARS2,0.2415,0.00031139269814223225,-0.515,-0.5919,206,980,0.05740524390252052
WASHC2C,-0.299,0.0003540663608900579,-0.633,-0.5214,203,962,0.06462587488126949
ZNF286A,-0.2814,0.00035935681851868975,0.0899,0.1197,206,980,0.0649484602881573
METTL4,0.2184,0.00036647964802734447,0.1031,0.0762,206,980,0.06559274088722422
KCTD1,-0.2565,0.0003777500996470757,-0.0163,0.017,203,962,0.06651698595675484
CEP43,0.2452,0.0003788599688342424,-0.2753,-0.374,206,980,0.06651698595675484
SETD3,-0.2244,0.00039229596132481904,-0.0376,-0.0118,206,980,0.06822618912285885
TUBA1A,-0.2523,0.0003997669408340161,-0.2504,-0.2087,203,962,0.06840555869289898
PI4KB,-0.2708,0.00040343232252005245,-0.3956,-0.3216,206,980,0.06840555869289898
TFB2M,0.2601,0.00040445922959186274,-0.5973,-0.6801,206,980,0.06840555869289898
DTX2,-0.2303,0.00040859132544442865,-0.2305,-0.1912,206,980,0.06847619167789129
SLC29A1,-0.2373,0.00041346193235874674,-0.023,0.0032,206,980,0.06866820471201347
CYP11B1,-0.2854,0.0004176798436130445,0.0763,0.1119,206,980,0.06874935640184353
ZG16B,-0.2296,0.00042193791223811604,-0.0219,0.0008,206,980,0.06883562311601478
NTN5,-0.2686,0.000430939405343159,-0.0678,-0.0341,206,980,0.0694749179605829
KIF2C,-0.3283,0.000434223601751706,-0.405,-0.3199,206,980,0.0694749179605829
BRME1,-0.2791,0.0004371624889301664,-0.0299,0.0011,206,980,0.0694749179605829
MAFF,0.211,0.0004460909418172853,-0.1266,-0.1616,206,980,0.07028791890941585
TIMM23,0.2563,0.00045249172333313136,-0.8687,-0.957,203,962,0.07069224508174811
TCF23,-0.2607,0.0004691621801080283,0.0503,0.0797,206,980,0.07249100774625311
DDX23,-0.281,0.00047311394473853057,-1.1635,-1.0885,206,980,0.07249100774625311
GPRIN2,0.2651,0.0004770967422959878,0.0223,-0.0149,206,980,0.07249100774625311
CYRIB,0.2833,0.00047990328485681126,0.1458,0.0899,206,980,0.07249100774625311
TANGO6,0.2591,0.00048434469552020783,-1.4059,-1.4903,206,980,0.07249100774625311
LRCH3,-0.2998,0.00048759885872174584,-0.1534,-0.0884,206,980,0.07249100774625311
TMEM167A,0.2825,0.0005088282101255472,-0.3211,-0.385,206,980,0.0750419844293157
POLRMT,0.2395,0.0005380284559586315,-0.5835,-0.6547,206,980,0.07830618575621212
CPNE9,-0.2474,0.0005416175369268759,-0.0393,-0.014,206,980,0.07830618575621212
MTFMT,0.2023,0.0005461352564662879,-0.1971,-0.2334,206,980,0.07830618575621212
VPS18,0.2698,0.0005479521541931849,-0.8316,-0.9137,206,980,0.07830618575621212
L3MBTL3,0.2953,0.0005566595701270661,0.1305,0.0797,206,980,0.07893860904071126
CEBPZ,-0.2536,0.0005697267060470964,-0.9867,-0.9182,206,980,0.08017489943494827
CENPB,-0.2402,0.0005768439075440616,-0.0792,-0.0225,206,980,0.08056149572405132
YIPF5,0.264,0.0005821157080647792,-0.143,-0.2005,206,980,0.08068648930958049
RIOK1,-0.3044,0.0005898638984812068,-1.0936,-1.0124,206,980,0.08115030573508245
AP3B1,0.2226,0.0006111654671931581,-0.1531,-0.1964,206,980,0.08345803990893237
HINT2,-0.2446,0.0006269641247059121,-0.0692,-0.0391,206,980,0.08498590910995213
FSD2,-0.252,0.0006378814203295218,-0.0096,0.0194,206,980,0.08517608221698164
SGK1,-0.2623,0.0006431420490336568,-0.0748,-0.0382,206,980,0.08517608221698164
ITGAV,-0.2485,0.0006457874691758726,-0.641,-0.5183,206,980,0.08517608221698164
COL21A1,-0.2231,0.0006468484681517456,0.0314,0.057,206,980,0.08517608221698164
BIN1,-0.219,0.0006532485835393268,-0.1492,-0.1192,206,980,0.0854087775712588
CKS1B,0.2993,0.0006680678849389037,-0.7051,-0.8023,203,864,0.08627403506734091
PCDHA6,-0.2718,0.0006716645328993043,-0.0743,-0.0359,203,962,0.08627403506734091
MAPK1IP1L,0.2541,0.0006739062137074636,-0.1013,-0.1377,206,980,0.08627403506734091
DNAJC2,0.2436,0.0006799984398771371,-0.132,-0.1903,206,980,0.08628375639875303
ARHGAP15,0.2309,0.0006833430124338455,0.0071,-0.0181,206,980,0.08628375639875303
C3orf38,-0.3226,0.0006934687008932175,-0.4811,-0.3807,206,980,0.08687418930207431
INTS11,-0.2757,0.0006974439933120151,-2.4324,-2.3189,206,980,0.08687418930207431
FMR1,-0.2099,0.0007071866138236566,0.0836,0.107,206,980,0.0874107713097285
ATP5PO,0.2538,0.0007112349170848536,-0.3485,-0.4072,206,980,0.0874107713097285
METTL16,-0.3137,0.0007176400643594108,-1.3469,-1.2203,206,980,0.08761387143354794
SYCE2,-0.3227,0.0007252788649379741,-0.0652,-0.0339,206,980,0.08767401866808594
SDHC,0.2636,0.0007276444185634472,-0.9014,-1.004,206,980,0.08767401866808594
TMEM87B,-0.2438,0.0007438003248769197,-0.0564,-0.0266,206,980,0.08903869473445465
F2,-0.2604,0.0007627602634680425,-0.1782,-0.1416,206,980,0.09065094436488792
RAVER1,0.247,0.0007671031907199629,0.0084,-0.0338,206,980,0.09065094436488792
UQCRFS1,0.2357,0.0007727206898175439,-0.7135,-0.7863,206,980,0.090733158705646
UBE2S,-0.2693,0.0007790071330881372,-0.5323,-0.4548,206,980,0.09089238290177094
ARVCF,-0.287,0.0007891642692513286,-0.0232,0.0143,206,980,0.09129513152358606
COX7C,0.2494,0.0007923634957295238,-0.6745,-0.7632,206,980,0.09129513152358606
PIP4P1,-0.2673,0.0008007379053066175,-0.0673,-0.0352,206,980,0.09151839614740448
SNN,-0.2049,0.0008078880206062295,-0.0143,0.0072,206,980,0.09151839614740448
HACD4,0.3276,0.0008091943895864892,0.1681,0.1262,206,980,0.09151839614740448
CD36,-0.2351,0.0008452160388354662,-0.033,-0.0003,206,980,0.0950094980239745
MRPS21,0.2458,0.0008749575336688588,-1.0003,-1.0821,206,980,0.09732393936999151
POLE,0.255,0.0008763641950321992,-1.5401,-1.6348,206,980,0.09732393936999151
MTG2,0.2334,0.0009093018039530376,-0.4011,-0.4697,206,980,0.10022706699284005
CDKAL1,0.249,0.000913681602976661,-0.0195,-0.0523,206,980,0.10022706699284005
PRORP,0.2203,0.0009188160738698112,-0.467,-0.5363,206,980,0.10022706699284005
CDK2AP2,0.2367,0.0009486724284544695,-0.1904,-0.2296,206,980,0.1028751542268126
MRPS27,0.2489,0.0009585676090344669,-0.4287,-0.4877,206,980,0.10334031504415436
PTK2,-0.2192,0.0010119029817732088,-0.6704,-0.5785,206,980,0.10832227198043408
UGP2,0.2307,0.001019164380035132,-0.3313,-0.3867,206,980,0.10832227198043408
GBX2,-0.2011,0.0010224071236558465,-0.1088,-0.0871,206,980,0.10832227198043408
FIP1L1,0.2022,0.0010453750792810753,-0.862,-0.9164,206,980,0.11012279763740927
SGCZ,0.1851,0.0010696658936391443,0.1287,0.1102,206,980,0.11204142471157742
SPAG8,-0.2517,0.0010875805954025897,-0.1564,-0.1278,206,980,0.11327428404659176
PABIR1,-0.2414,0.001095342940758024,-0.3448,-0.2819,206,980,0.11344183771277626
EIF1AD,-0.2463,0.0011198213195059946,-1.6001,-1.5101,206,980,0.11468601343599823
PHF14,-0.2395,0.0011260194430114281,0.0596,0.0926,206,980,0.11468601343599823
ACTR3,-0.2641,0.0011260194430114281,-0.5489,-0.4834,206,980,0.11468601343599823
TADA1,0.2329,0.0011403058669461643,-0.1902,-0.2894,206,980,0.11508359121603295
POP7,-0.2437,0.0011602233793099185,-0.8364,-0.7464,206,980,0.11508359121603295
IER3IP1,0.2834,0.0011602233793099185,-0.1922,-0.2769,206,980,0.11508359121603295
HGD,-0.2416,0.0011602233793099185,0.0144,0.0378,206,980,0.11508359121603295
SSH2,0.2416,0.001161136314954279,-0.1591,-0.2024,206,980,0.11508359121603295
VCL,-0.2648,0.0011675454766345882,-0.3847,-0.3257,206,980,0.11510000460833494
PNISR,0.1884,0.0011776830985584725,-0.3402,-0.3754,206,980,0.1152323692874654
MYBL2,0.253,0.0011813896281709228,-0.4623,-0.5478,206,980,0.1152323692874654
MED12,0.2383,0.001199143291879578,-0.5082,-0.6209,206,980,0.11634845571473695
STEAP1B,-0.247,0.0012109282135916452,0.0755,0.1042,203,962,0.11687676239561245
VWC2,-0.2555,0.0012276778545433369,-0.0259,0.0019,206,980,0.11748603902881366
ANXA4,-0.2567,0.0012344255366863073,0.0522,0.08,206,980,0.11748603902881366
BAZ2A,-0.2336,0.001236359727235685,-0.0981,-0.0607,206,980,0.11748603902881366
BAG1,-0.298,0.0012647218197521426,-0.0522,-0.023,206,980,0.11923399265502661
KLF1,-0.2693,0.0012676898595272697,-0.1874,-0.1476,206,980,0.11923399265502661
GAREM1,0.2439,0.0012836282967665842,0.0043,-0.0237,206,980,0.11956290494119168
MRPL41,0.2225,0.0012876417052804408,-0.6411,-0.7134,206,980,0.11956290494119168
RPL41,-0.2387,0.001294995380941142,-0.3116,-0.2553,203,864,0.11956290494119168
FAM90A1,-0.3866,0.0012971294270810055,0.0445,0.139,51,304,0.11956290494119168
SRSF4,-0.2094,0.0013038114394070186,-0.2544,-0.2255,206,980,0.11958091485307655
LIMK2,-0.2205,0.001355557474653708,0.0414,0.0713,206,980,0.12371139626356983
L1TD1,0.2147,0.0013767812828835591,0.0802,0.0529,206,980,0.12438750378745715
UBIAD1,-0.2404,0.0013789204339207202,-0.5816,-0.4793,206,980,0.12438750378745715
LMNA,-0.3593,0.001383207934712705,-0.3174,-0.231,206,980,0.12438750378745715
KAT2A,0.2108,0.0013972273644338425,-0.1888,-0.2336,206,980,0.12453075751057673
MRPL37,0.2224,0.0013983111909242952,-0.3546,-0.402,206,980,0.12453075751057673
BAX,-0.2247,0.0014223523832220153,0.101,0.1327,206,980,0.12606281819566276
SPINK8,-0.2234,0.001435625813405527,-0.0317,-0.0067,206,980,0.12663043957000425
MRPS2,0.2079,0.0014568757751863032,-0.3344,-0.388,206,980,0.12787828976529075
DNAJC14,-0.254,0.0014636462783008597,-0.0922,-0.0616,206,980,0.12787828976529075
BEAN1,-0.2147,0.0014759997424978063,-0.0789,-0.0527,203,962,0.1279558021781876
CDCA2,0.2046,0.0014784152896096536,-0.0817,-0.1085,206,980,0.1279558021781876
ITGA3,0.2226,0.0014990914570944672,-0.0877,-0.1391,206,980,0.12883783497708345
ZNF593,-0.2428,0.0015060424974851472,-0.3995,-0.3466,206,980,0.12883783497708345
ARMH3,-0.1579,0.0015176935800457552,-0.1853,-0.1539,206,980,0.12883783497708345
COA6,0.1846,0.0015188632433206929,-0.2874,-0.3449,206,980,0.12883783497708345
ZMYND15,0.2131,0.0015235502047737561,-0.0248,-0.0507,206,980,0.12883783497708345
HERC6,-0.2255,0.0015317844563478532,0.0097,0.0401,206,980,0.1289426778665419
ENPP1,-0.2457,0.001538874989563429,0.0217,0.0459,206,980,0.12895072923909914
MRPL40,0.2544,0.001575993359478826,-0.2815,-0.3417,206,980,0.1307857286328352
GSR,0.2192,0.0015784161717123713,0.0981,0.0682,206,980,0.1307857286328352
WDR20,0.2255,0.0015820568204568616,-0.0103,-0.0443,206,980,0.1307857286328352
PGM3,0.2134,0.001605294371006164,-0.2383,-0.3072,206,980,0.13190268651463585
ALOX15,0.2487,0.001611461518322022,-0.0074,-0.0395,206,980,0.13190268651463585
UBE2U,0.2317,0.0016226173686251847,0.0469,0.0162,206,980,0.13190268651463585
DSG1,-0.2006,0.0016313432343551383,-0.0063,0.0126,206,980,0.13190268651463585
ARHGAP35,0.2462,0.0016313432343551383,0.2104,0.1773,206,980,0.13190268651463585
CFAP58,0.1818,0.001648924655560376,-0.0689,-0.0893,206,980,0.13267155498734906
DLL4,0.2059,0.0016552458718248053,-0.0299,-0.0538,206,980,0.13267155498734906
YY1AP1,-0.2299,0.0016666802795317819,-0.111,-0.0848,206,980,0.13300974438601038
JKAMP,0.2152,0.001675623901486252,-0.1232,-0.1536,206,980,0.13312334245474108
PGF,-0.2114,0.0016846116563318568,-0.0116,0.0144,206,980,0.13312334245474108
TLN1,-0.2203,0.0016897674062603426,-0.6569,-0.5799,206,980,0.13312334245474108
RIGI,-0.2833,0.0016975282511320865,-0.0455,-0.0142,206,980,0.1331656736579575
CHMP6,0.2273,0.0017053218701341994,-1.8465,-1.9439,206,980,0.1332102062539151
CDS2,-0.2249,0.0017249501211519214,-0.3898,-0.319,206,980,0.13371308512121538
INSYN1,-0.2215,0.0017262660297721324,-0.0733,-0.0463,206,980,0.13371308512121538
LRRC72,-0.2582,0.001752778829931062,0.0924,0.127,206,980,0.135198651589034
SLC25A42,-0.2455,0.0017742580687442945,-0.2149,-0.182,206,980,0.13523019327041033
CD44,-0.2131,0.0018000788254114916,-0.0551,-0.0178,206,980,0.13523019327041033
MRPL39,0.2199,0.001802816795564238,-0.5922,-0.6666,206,980,0.13523019327041033
NME1,-0.2461,0.001804187215485739,-0.1524,-0.1247,206,980,0.13523019327041033
TDRD9,-0.2414,0.0018069309280178102,0.0768,0.1026,206,980,0.13523019327041033
PTPMT1,-0.2738,0.0018096784748041221,-0.6634,-0.565,206,980,0.13523019327041033
SMG6,0.251,0.0018165641481917769,-0.9645,-1.0688,206,980,0.13523019327041033
CMIP,-0.3039,0.0018248587345026104,-0.4646,-0.3583,206,980,0.13523019327041033
MRPL55,0.219,0.0018317974601915732,-0.5432,-0.603,206,980,0.13523019327041033
COA5,0.1989,0.001834579732209206,-0.4364,-0.4844,206,980,0.13523019327041033
SNAPC3,-0.2213,0.0018387604215521676,-1.3704,-1.2929,206,980,0.13523019327041033
MRPS24,0.2101,0.0018415524090799153,-0.5244,-0.5907,206,980,0.13523019327041033
MRPL36,0.2437,0.00184854942794377,-0.5851,-0.6518,206,980,0.13523019327041033
WDR74,-0.2731,0.001908295887762557,-1.9636,-1.8518,206,980,0.13904914897590015
UBE2J1,0.2047,0.0019315191810876644,0.0168,-0.0153,206,980,0.13974569982305957
QRSL1,0.2132,0.0019417607411239936,-0.4446,-0.5089,206,980,0.13974569982305957
MKI67,0.2436,0.0019432278844625317,-0.1322,-0.1766,206,980,0.13974569982305957
UTP11,-0.2103,0.001957955397347671,-0.8634,-0.8173,206,980,0.13974569982305957
CCNC,0.2487,0.00196535751666472,-0.217,-0.3048,206,980,0.13974569982305957
KCNC4,-0.2053,0.0019742739661177473,-0.2371,-0.2016,206,980,0.13974569982305957
AFMID,-0.199,0.0019832275344657674,-0.0896,-0.065,206,980,0.13974569982305957
TMEM95,-0.2249,0.0019967277876035586,-0.0298,-0.0052,206,980,0.13974569982305957
IZUMO3,0.2671,0.0020042643229910137,0.2287,0.1975,206,980,0.13974569982305957
EVI2B,0.1943,0.002013342622419685,0.0468,0.0248,206,980,0.13974569982305957
TRPM7,0.2179,0.0020163770978591598,-0.641,-0.745,206,980,0.13974569982305957
CLPB,0.2282,0.0020163770978591598,-0.2196,-0.2786,206,980,0.13974569982305957
B3GNT2,0.2383,0.002020936680999427,-0.1124,-0.1588,206,980,0.13974569982305957
AFDN,-0.2098,0.0020239816573234012,-0.1336,-0.0962,206,980,0.13974569982305957
XRN1,0.2433,0.0020438768418325655,-0.4907,-0.5939,206,980,0.14008577951275267
CCDC6,-0.2122,0.002054663801542436,-0.2458,-0.1899,206,980,0.14008577951275267
LHX6,-0.2153,0.0020562090523085588,-0.0666,-0.0444,206,980,0.14008577951275267
RARG,-0.2378,0.002059302752804772,-0.08,-0.0397,206,980,0.14008577951275267
CCDC71,-0.208,0.0020701643628302535,-0.0924,-0.0674,206,980,0.14030691187049898
CCL25,-0.2064,0.0021125532397520013,-0.0188,0.0034,206,980,0.14265538086017635
SPINDOC,-0.2286,0.0021204898407764174,-0.0914,-0.0624,206,980,0.14266872341136225
TTC16,-0.1939,0.0021508989296754053,0.0562,0.0746,206,980,0.1436660209006018
SF3B5,0.2281,0.0021508989296754053,-2.716,-2.802,206,980,0.1436660209006018
RBBP7,-0.2306,0.0021605845450851824,-0.2019,-0.1466,206,980,0.14379197143915284
OTUD7A,0.2179,0.0021931594322904275,-0.0147,-0.0404,206,980,0.1452632381877912
CLEC12B,0.2545,0.0022212013638009615,0.0468,0.0201,206,980,0.1452632381877912
SAP18,-0.208,0.0022212013638009615,-1.2684,-1.2123,206,980,0.1452632381877912
TMEM94,-0.2,0.002222861077482303,-0.0199,0.0162,206,980,0.1452632381877912
MSL2,-0.2495,0.0022311767061328324,-0.1193,-0.0796,206,980,0.1452632381877912
SPRING1,-0.2617,0.0022328432487810188,-0.2779,-0.2212,206,980,0.1452632381877912
MSR1,0.2446,0.0022378497230991427,0.1287,0.1027,206,980,0.1452632381877912
GCNA,-0.2824,0.002259707729672729,-0.0762,-0.0381,203,962,0.1461674105140939
CDKN2C,0.2183,0.0022681051985518987,0.2553,0.2246,206,980,0.14619762005351136
PTPA,0.2322,0.0022884832194673393,-0.7056,-0.7855,206,980,0.146997171257423
FOXD4,-0.2149,0.0023121285730923957,-1.0563,-0.966,203,962,0.14750994727415717
PIGO,-0.1977,0.002312469474490449,-0.2431,-0.2137,206,980,0.14750994727415717
KLHL9,0.2438,0.002328010570700177,0.1009,0.0671,206,980,0.14798922369261297
ATXN7L3,0.2223,0.0023401641542662942,-0.2744,-0.3472,206,980,0.14825060544295235
C22orf39,-0.2281,0.0023805075899037,-0.152,-0.1148,206,980,0.15015675403124343
MRPS35,0.2461,0.0023929118181701143,-0.4009,-0.4676,206,980,0.15015675403124343
COX10,0.2135,0.002394688672914867,-0.2995,-0.3589,206,980,0.15015675403124343
CACNG7,-0.2623,0.0024053751892628744,0.2743,0.3059,206,980,0.15031556479342742
XIAP,0.2259,0.002419691784088333,0.0303,-0.0051,206,980,0.1505784614747956
UQCRQ,0.2262,0.002433246488875104,-0.4666,-0.5114,203,962,0.1505784614747956
NKD1,-0.2099,0.0024340863314070565,0.103,0.1285,206,980,0.1505784614747956
NKX2-4,-0.2053,0.0024558251407397333,-0.0413,-0.0025,206,980,0.15141517213891967
TEF,0.207,0.0024722456791485404,-0.1898,-0.2179,206,980,0.1517513758232451
LARP1,-0.2193,0.002477741476690902,-0.3068,-0.2549,206,980,0.1517513758232451
LPGAT1,0.198,0.0025109516679766093,-0.0508,-0.0788,206,980,0.15283152977243575
MRPL12,0.219,0.0025183867899615624,-0.5588,-0.6288,206,980,0.15283152977243575
GZMH,0.1999,0.0025202487144464587,-0.2141,-0.2461,206,980,0.15283152977243575
